GEO_ID,B25088_001E,B25088_001M,B25088_002E,B25088_002M,B25088_003E,B25088_003M,NAME,B25088_001EA,B25088_001MA,B25088_002MA,B25088_002EA,B25088_003EA,B25088_003MA,state
0400000US06,1682,7,2119,8,478,3,California,null,null,null,null,null,null,06
0400000US08,1281,11,1551,12,400,5,Colorado,null,null,null,null,null,null,08
0400000US09,1668,18,2027,20,806,9,Connecticut,null,null,null,null,null,null,09
0400000US10,1215,30,1517,25,419,12,Delaware,null,null,null,null,null,null,10
0400000US11,1925,54,2262,51,542,29,District of Columbia,null,null,null,null,null,null,11
0400000US12,992,8,1425,8,447,3,Florida,null,null,null,null,null,null,12
0400000US13,1039,9,1331,9,375,3,Georgia,null,null,null,null,null,null,13
0400000US15,1646,51,2244,32,513,15,Hawaii,null,null,null,null,null,null,15
0400000US16,913,19,1174,16,323,7,Idaho,null,null,null,null,null,null,16
0400000US17,1215,8,1618,10,545,4,Illinois,null,null,null,null,null,null,17
0400000US18,834,6,1069,8,353,4,Indiana,null,null,null,null,null,null,18
0400000US19,817,10,1140,9,403,4,Iowa,null,null,null,null,null,null,19
0400000US20,892,12,1250,16,423,6,Kansas,null,null,null,null,null,null,20
0400000US21,732,10,1084,6,311,4,Kentucky,null,null,null,null,null,null,21
0400000US22,689,12,1148,14,296,4,Louisiana,null,null,null,null,null,null,22
0400000US23,933,21,1300,15,456,7,Maine,null,null,null,null,null,null,23
0400000US24,1589,15,1918,13,556,6,Maryland,null,null,null,null,null,null,24
0400000US25,1621,15,2010,15,681,5,Massachusetts,null,null,null,null,null,null,25
0400000US26,902,7,1233,6,441,3,Michigan,null,null,null,null,null,null,26
0400000US27,1130,10,1465,10,450,3,Minnesota,null,null,null,null,null,null,27
0400000US28,625,12,1031,13,317,5,Mississippi,null,null,null,null,null,null,28
0400000US29,861,9,1176,8,376,3,Missouri,null,null,null,null,null,null,29
0400000US30,804,22,1233,20,371,7,Montana,null,null,null,null,null,null,30
0400000US31,918,15,1229,11,449,6,Nebraska,null,null,null,null,null,null,31
0400000US32,1159,16,1433,15,397,9,Nevada,null,null,null,null,null,null,32
0400000US33,1466,22,1828,23,716,13,New Hampshire,null,null,null,null,null,null,33
0400000US34,1884,13,2342,11,930,8,New Jersey,null,null,null,null,null,null,34
0400000US35,760,19,1193,16,311,5,New Mexico,null,null,null,null,null,null,35
0400000US36,1371,8,1967,11,683,6,New York,null,null,null,null,null,null,36
0400000US37,903,8,1209,7,351,3,North Carolina,null,null,null,null,null,null,37
0400000US38,708,23,1205,23,394,7,North Dakota,null,null,null,null,null,null,38
0400000US39,925,6,1215,5,417,3,Ohio,null,null,null,null,null,null,39
0400000US40,742,9,1111,8,348,4,Oklahoma,null,null,null,null,null,null,40
0400000US41,1193,14,1544,14,449,6,Oregon,null,null,null,null,null,null,41
0400000US42,971,7,1382,6,474,3,Pennsylvania,null,null,null,null,null,null,42
0400000US44,1500,31,1774,34,657,13,Rhode Island,null,null,null,null,null,null,44
0400000US45,801,13,1155,11,318,4,South Carolina,null,null,null,null,null,null,45
0400000US46,778,20,1174,18,399,7,South Dakota,null,null,null,null,null,null,46
0400000US47,807,8,1143,8,338,3,Tennessee,null,null,null,null,null,null,47
0400000US48,988,7,1374,6,432,3,Texas,null,null,null,null,null,null,48
0400000US49,1156,15,1396,15,372,6,Utah,null,null,null,null,null,null,49
0400000US50,1159,23,1478,23,619,12,Vermont,null,null,null,null,null,null,50
0400000US51,1273,12,1670,11,396,5,Virginia,null,null,null,null,null,null,51
0400000US53,1356,12,1715,11,493,5,Washington,null,null,null,null,null,null,53
0400000US54,494,12,931,15,278,3,West Virginia,null,null,null,null,null,null,54
0400000US55,1060,9,1376,7,507,4,Wisconsin,null,null,null,null,null,null,55
0400000US56,839,34,1297,31,365,10,Wyoming,null,null,null,null,null,null,56
0400000US72,290,7,881,13,150,2,Puerto Rico,null,null,null,null,null,null,72
0400000US01,725,12,1104,11,326,3,Alabama,null,null,null,null,null,null,01
0400000US02,1364,40,1831,32,549,20,Alaska,null,null,null,null,null,null,02
0400000US04,969,13,1320,12,370,5,Arizona,null,null,null,null,null,null,04
0400000US05,647,10,975,11,309,5,Arkansas,null,null,null,null,null,null,05
