GEO_ID,B06008_001E,B06008_001M,B06008_002E,B06008_002M,B06008_003E,B06008_003M,B06008_004E,B06008_004M,B06008_005E,B06008_005M,B06008_006E,B06008_006M,B06008_007E,B06008_007M,B06008_008E,B06008_008M,B06008_009E,B06008_009M,B06008_010E,B06008_010M,B06008_011E,B06008_011M,B06008_012E,B06008_012M,B06008_013E,B06008_013M,B06008_014E,B06008_014M,B06008_015E,B06008_015M,B06008_016E,B06008_016M,B06008_017E,B06008_017M,B06008_018E,B06008_018M,B06008_019E,B06008_019M,B06008_020E,B06008_020M,B06008_021E,B06008_021M,B06008_022E,B06008_022M,B06008_023E,B06008_023M,B06008_024E,B06008_024M,B06008_025E,B06008_025M,B06008_026E,B06008_026M,B06008_027E,B06008_027M,B06008_028E,B06008_028M,B06008_029E,B06008_029M,B06008_030E,B06008_030M,NAME,B06008_001MA,B06008_001EA,B06008_002EA,B06008_002MA,B06008_003EA,B06008_003MA,B06008_004EA,B06008_004MA,B06008_005MA,B06008_005EA,B06008_006MA,B06008_006EA,B06008_007MA,B06008_007EA,B06008_008MA,B06008_008EA,B06008_009MA,B06008_009EA,B06008_010EA,B06008_010MA,B06008_011EA,B06008_011MA,B06008_012MA,B06008_012EA,B06008_013MA,B06008_013EA,B06008_014MA,B06008_014EA,B06008_015MA,B06008_015EA,B06008_016MA,B06008_016EA,B06008_017EA,B06008_017MA,B06008_018MA,B06008_018EA,B06008_019MA,B06008_019EA,B06008_020MA,B06008_020EA,B06008_021EA,B06008_021MA,B06008_022EA,B06008_022MA,B06008_023MA,B06008_023EA,B06008_024MA,B06008_024EA,B06008_025MA,B06008_025EA,B06008_026EA,B06008_026MA,B06008_027MA,B06008_027EA,B06008_028MA,B06008_028EA,B06008_029MA,B06008_029EA,B06008_030MA,B06008_030EA,state
0400000US06,30416010,2937,11142349,42922,14030742,53313,2973139,32709,726445,15871,1543335,14688,13842512,49572,7039189,32804,4826974,34180,1305728,17286,282901,9120,387720,8288,6210030,36696,1505956,21560,3103481,27825,890098,14390,123538,5067,586957,9983,384583,12541,139693,7369,173267,6739,42813,3697,11459,1632,17351,1999,9978885,47244,2457511,28719,5927020,39208,734500,16514,308547,10205,551307,9837,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4152392,2040,1284855,13686,2099524,21210,513841,12460,70360,4616,183812,5608,1381114,18706,583228,11005,563196,13728,157103,6654,23091,2760,54496,3198,2225456,18171,568027,11430,1213344,18200,304582,8639,30681,2821,108822,4035,68581,4990,23515,2933,33139,2813,9905,1943,1097,569,925,481,477241,12316,110085,6988,289845,10184,42251,3949,15491,2582,19569,2009,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2945674,1273,996116,13703,1418950,16790,313145,8965,40838,3461,176625,5196,1471399,15451,611679,12311,608484,12206,154168,6110,12995,1895,84073,3450,886363,12872,228132,8385,485001,10095,101313,4611,12460,1858,59457,2732,116084,5185,46683,3898,42278,3158,16802,1912,4262,1194,6059,1089,471828,12878,109622,6836,283187,9485,40862,3138,11121,1948,27036,2610,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,746748,660,244110,5705,353611,8433,88196,5133,14753,2256,46078,3024,283987,7572,119717,5589,109833,5263,34917,2782,5594,1174,13926,1772,375572,7518,102444,5440,191751,6178,45823,3385,7608,1578,27946,2283,13274,1698,3522,884,6883,1330,2217,619,69,120,583,320,73915,4378,18427,2937,45144,2774,5239,1656,1482,736,3623,854,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,539055,396,309752,6135,144080,6186,49517,3570,11255,1751,24451,1730,162485,5803,106508,4774,24191,2668,18909,2126,6020,1227,6857,1078,280740,6883,159837,5937,80554,4797,22571,2071,3147,934,14631,1521,9439,1674,5269,1326,3331,1027,811,471,0,197,28,47,86391,4618,38138,3561,36004,3774,7226,1644,2088,730,2935,823,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16016557,3446,4985480,32177,7364000,44054,2121236,26524,405336,11650,1140505,14892,4263092,35277,2251922,26243,1311932,18712,452907,13043,102141,5053,144190,6330,7581479,37353,1693050,27792,3862656,30199,1153057,17489,153701,7267,719015,12573,563792,17676,172638,9923,262117,11127,81391,5846,16588,2449,31058,3060,3608194,30485,867870,19413,1927295,23149,433881,12896,132906,7196,246242,8405,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7830116,4910,2602966,22697,3687164,34062,893620,18191,203929,8507,442437,9825,3818755,27048,1466861,21887,1551408,24900,444699,13071,108672,5914,247115,7238,3002691,27892,850067,18765,1551020,21389,378084,10828,65741,5207,157779,6523,115150,6758,42905,4337,55030,4476,10465,1821,3120,1590,3630,1181,893520,16122,243133,10802,529706,12743,60372,4699,26396,3920,33913,3594,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1137619,763,379863,7555,562731,9916,108242,4769,16538,1924,70245,3230,559338,8409,231658,5694,235306,7117,47420,3060,6862,1267,38092,2529,303211,5769,87007,4652,162519,5384,37455,3036,4900,1043,11330,1408,34700,3103,12565,1954,16563,2020,3715,947,893,667,964,614,240370,8924,48633,3546,148343,6763,19652,2398,3883,932,19859,2043,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1239521,1574,322533,7805,681760,12096,154466,6320,15754,2101,65008,4071,486511,10303,154958,7576,245609,7171,58580,3813,5010,1166,22354,2202,650868,10551,144885,6986,372441,10039,85856,4957,9003,1764,38683,3281,10929,1770,2769,1021,6352,1198,1442,575,141,125,225,224,91213,5651,19921,2730,57358,4106,8588,1808,1600,752,3746,988,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10344646,2497,3580864,23199,4928514,34586,1034945,16579,186498,7996,613825,11021,6402560,23327,2553760,19113,2739107,23827,659608,12654,101141,5540,348944,7890,2099219,20301,584174,12084,1065872,16282,245904,7847,38953,3084,164316,5050,121305,5241,38735,3067,56231,3816,13977,1919,3264,908,9098,1751,1721562,19189,404195,12837,1067304,18377,115456,5452,43140,3772,91467,4647,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5218923,3385,1570212,17235,2597085,25477,663722,13494,74575,4166,313329,6773,3358798,15371,1071461,13047,1615333,19426,440807,9382,43406,3056,187791,5554,1545404,16688,403192,10022,805654,12762,199454,7344,24515,2397,112589,4061,31999,2613,9698,1535,16921,1916,3296,930,845,500,1239,568,282722,8624,85861,5844,159177,6970,20165,2447,5809,1207,11710,1428,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2472319,2240,700698,9481,1303908,13965,281855,8335,31298,2836,154560,3782,1710527,9979,477850,8406,902585,10052,195839,6442,19124,2196,115129,3319,618532,8752,179385,6303,318967,7325,76835,4216,8106,1251,35239,1992,15067,2168,6302,1426,6135,1205,1945,656,342,331,343,221,128193,5171,37161,3225,76221,4429,7236,1161,3726,1150,3849,881,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2281272,2255,642262,9521,1191915,12522,278081,7676,35571,2906,133443,3999,1231605,10788,395666,8310,596074,10903,148568,6024,15678,1704,75619,3379,851138,11186,196438,6412,473195,9265,114064,4175,13952,1913,53489,2297,21381,2106,7387,1278,10535,1415,2720,700,352,189,387,232,177148,5520,42771,3688,112111,4982,12729,1821,5589,1149,3948,889,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3530921,2571,980794,11820,1769760,18688,465075,11351,78051,4161,237241,5717,2372003,13761,676953,9984,1154430,14118,312133,9477,53676,3698,174811,5223,1013639,13710,265002,8399,528571,12319,140686,6615,20482,1956,58898,3062,22859,2765,7030,1608,11836,1694,3144,946,510,368,339,296,122420,5617,31809,3261,74923,4569,9112,1712,3383,868,3193,739,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3663532,2497,1262964,12294,1601231,18442,448830,11916,107723,5738,242784,7180,2785555,13357,1012235,12050,1165785,17511,334786,10279,86741,5140,186008,6480,693701,13032,193142,8413,338961,8087,96477,5198,16055,2154,49066,2942,23227,2900,7241,1785,10642,1514,3706,1026,525,248,1113,478,161049,6258,50346,4429,85843,5406,13861,2107,4402,1294,6597,1247,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1111822,1226,304368,6466,564637,8971,158169,5876,13070,1784,71578,3087,686266,8861,207754,6265,330058,6573,94688,4723,7566,1555,46200,2604,371456,8161,84212,3839,203850,6830,57332,3671,4801,1042,21261,1872,10509,1594,2858,805,5544,1008,1751,641,60,100,296,178,43591,3172,9544,1690,25185,2568,4398,917,643,355,3821,892,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4773742,1569,1666345,17078,2226969,19805,479820,9373,121859,5726,278749,6488,1965557,15527,857568,13150,749867,12572,195020,6762,48959,3708,114143,4645,1943552,16574,565292,12394,984327,13059,218793,6772,47861,3625,127279,4590,66308,4445,23355,2864,31364,2816,7935,1542,2097,846,1557,560,798325,13145,220130,9871,461411,10149,58072,4032,22942,2599,35770,2794,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5498140,1151,1977543,16272,2532341,20732,557111,12036,108465,5330,322680,6663,3203749,19005,1250991,14778,1359108,17249,338548,9407,50592,3085,204510,5919,1191333,16138,416168,10277,581904,12190,119396,5450,17938,2203,55927,3565,152493,6341,64444,4316,55086,4012,17603,2347,8290,1481,7070,1206,950565,15026,245940,8485,536243,11865,81564,5747,31645,3129,55173,3549,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8030918,2914,2614151,18198,3854970,27516,948605,13996,121398,5013,491794,8124,5913166,17540,2100335,18426,2697824,20308,711631,11839,84464,4514,318912,6521,1496500,15417,373149,8702,765153,11374,196886,5631,25808,2439,135504,4476,53236,3690,18240,2003,26084,2537,5411,1047,1434,591,2067,551,568016,10151,122427,5121,365909,8821,34677,3021,9692,1648,35311,2583,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4315429,2202,1348743,10937,2262189,17430,438885,8731,48083,3571,217529,5795,2794058,11522,918190,10694,1424395,14903,280754,6201,24480,2588,146239,4086,1135006,11242,316778,8405,618470,9203,127805,4454,14043,1798,57910,3117,27106,2140,10615,1636,12767,1260,2752,557,267,218,705,313,359259,9508,103160,6761,206557,6659,27574,2565,9293,1410,12675,1593,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2359979,2427,788871,11722,1045077,16756,280628,7347,76174,3765,169229,6425,1627748,11809,586590,12087,673555,13936,184708,6013,57976,3927,124919,4927,661536,11003,178297,8359,335401,8640,89772,4922,16888,2237,41178,3113,14092,2215,4592,1599,6623,1268,2613,895,158,177,106,167,56603,4549,19392,2920,29498,3047,3535,959,1152,577,3026,975,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4856639,3289,1450674,14857,2382357,23225,608525,14092,96571,4648,318512,6575,3035134,14933,1000124,12632,1404221,17429,379970,9947,56903,3512,193916,5116,1573020,15267,382114,8817,833345,11985,208558,7824,35464,2826,113539,4959,35506,3434,11501,1689,16944,2612,5511,1170,589,387,961,458,212979,6795,56935,4718,127847,5794,14486,1876,3615,892,10096,1316,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,821687,1373,226903,5770,432790,8206,101333,5147,10814,1644,49847,2615,393371,7873,128513,5803,192140,6180,45234,3781,4461,1055,23023,1788,403863,7326,92465,4713,225411,6597,54178,3919,6247,1204,25562,1773,7032,1135,2171,748,4164,923,548,283,28,50,121,139,17421,2176,3754,1152,11075,1592,1373,515,78,88,1141,380,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
