GEO_ID,C08011_001E,C08011_001M,C08011_002E,C08011_002M,C08011_003E,C08011_003M,C08011_004E,C08011_004M,C08011_005E,C08011_005M,C08011_006E,C08011_006M,C08011_007E,C08011_007M,C08011_008E,C08011_008M,C08011_009E,C08011_009M,C08011_010E,C08011_010M,C08011_011E,C08011_011M,C08011_012E,C08011_012M,C08011_013E,C08011_013M,C08011_014E,C08011_014M,C08011_015E,C08011_015M,C08011_016E,C08011_016M,C08011_017E,C08011_017M,C08011_018E,C08011_018M,C08011_019E,C08011_019M,C08011_020E,C08011_020M,C08011_021E,C08011_021M,C08011_022E,C08011_022M,C08011_023E,C08011_023M,C08011_024E,C08011_024M,C08011_025E,C08011_025M,C08011_026E,C08011_026M,C08011_027E,C08011_027M,C08011_028E,C08011_028M,C08011_029E,C08011_029M,C08011_030E,C08011_030M,C08011_031E,C08011_031M,C08011_032E,C08011_032M,C08011_033E,C08011_033M,NAME,C08011_001MA,C08011_001EA,C08011_002MA,C08011_002EA,C08011_003EA,C08011_003MA,C08011_004MA,C08011_004EA,C08011_005EA,C08011_005MA,C08011_006MA,C08011_006EA,C08011_007MA,C08011_007EA,C08011_008EA,C08011_008MA,C08011_009MA,C08011_009EA,C08011_010EA,C08011_010MA,C08011_011EA,C08011_011MA,C08011_012MA,C08011_012EA,C08011_013MA,C08011_013EA,C08011_014EA,C08011_014MA,C08011_015MA,C08011_015EA,C08011_016EA,C08011_016MA,C08011_017MA,C08011_017EA,C08011_018MA,C08011_018EA,C08011_019EA,C08011_019MA,C08011_020MA,C08011_020EA,C08011_021EA,C08011_021MA,C08011_022EA,C08011_022MA,C08011_023MA,C08011_023EA,C08011_024MA,C08011_024EA,C08011_025MA,C08011_025EA,C08011_026MA,C08011_026EA,C08011_027EA,C08011_027MA,C08011_028MA,C08011_028EA,C08011_029MA,C08011_029EA,C08011_030MA,C08011_030EA,C08011_031MA,C08011_031EA,C08011_032EA,C08011_032MA,C08011_033MA,C08011_033EA,state
0400000US18,2855891,16079,159361,5929,128467,6256,160955,5942,255400,6190,295228,8171,382642,7466,368233,9058,249880,7445,124699,5712,731026,13293,1506301,11170,110115,4782,86949,4971,99979,4229,158340,4936,163757,5788,192680,5975,162130,5928,114562,4801,51631,3875,366158,8834,1349590,11435,49246,3678,41518,2774,60976,3826,97060,4046,131471,5071,189962,6165,206103,6261,135318,5778,73068,3912,364868,8139,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1458360,8596,68648,3668,55879,3233,75151,3827,127815,5143,166445,5478,228004,6767,225527,6217,122533,4853,53775,2928,334583,7435,763930,6605,46312,2762,38547,2805,46001,2440,81810,3658,99727,3962,116589,4980,95405,4741,57450,2932,22309,1892,159780,5333,694430,6432,22336,2146,17332,1590,29150,2329,46005,3111,66718,3254,111415,3927,130122,4218,65083,3557,31466,2154,174803,5692,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1332275,10023,51400,3314,40004,2741,62722,3306,97732,4511,139495,4922,206630,7032,235169,6470,131570,4846,59341,3363,308212,8816,715994,5943,36489,2541,26471,2140,41373,2439,65561,3590,87402,3381,109296,4621,111142,4416,63918,3243,24770,2103,149572,5568,616281,7537,14911,1863,13533,1521,21349,2201,32171,2384,52093,3362,97334,4706,124027,4151,67652,3838,34571,2459,158640,5643,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1789062,13346,83154,4476,72287,3889,95897,4627,155087,6239,188707,5644,267593,6934,238796,6674,158958,5480,80400,3921,448183,10108,935280,9665,58035,3882,52256,3505,60839,3755,91658,4824,104163,4450,130305,4931,100629,4120,71455,3967,33551,2632,232389,7583,853782,8298,25119,2253,20031,1973,35058,3093,63429,3655,84544,3781,137288,4843,138167,4852,87503,4198,46849,2766,215794,6736,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1918744,12717,126271,6299,90554,4395,114265,6209,189371,7056,213531,7131,307384,9200,248829,8116,174034,7412,72557,4688,381948,9855,1008613,8629,94704,5165,67145,4053,81348,5346,123809,6391,115344,5170,146666,6528,99792,4975,79005,4498,26108,2332,174692,6273,910131,9019,31567,3133,23409,2382,32917,2880,65562,4334,98187,5511,160718,5850,149037,5999,95029,4878,46449,3988,207256,7298,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,598598,6972,32115,2503,27565,2584,32433,2444,58330,3430,68400,3865,90774,4310,78024,3826,54331,3720,28827,2513,127799,4370,307734,4364,23128,1879,20145,2370,23034,2096,38126,2803,36715,2697,42265,2850,32523,2168,24522,2226,10733,1453,56543,3102,290864,4912,8987,1531,7420,1143,9399,1358,20204,1957,31685,2284,48509,2966,45501,2723,29809,2645,18094,1773,71256,3466,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2787912,14245,116249,5555,117682,5326,142153,6394,269668,8088,278011,8836,406993,9958,312352,9050,338619,8590,174061,5316,632124,12408,1423436,9261,84790,4850,83161,4516,89227,4610,157442,6034,141659,6207,199914,7440,139151,5611,148683,6242,75290,3755,304119,8294,1364476,10586,31459,2768,34521,2842,52926,3526,112226,5653,136352,5840,207079,7374,173201,6038,189936,5972,98771,4339,328005,8695,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3136643,18459,90560,4340,92700,4942,125545,5560,259849,7601,301371,9220,457036,11486,389176,8771,433580,9869,211373,7326,775453,13359,1594045,12295,64933,3675,64314,3532,82577,4337,158888,5862,164774,5919,227602,7516,175085,6271,199478,7735,88534,5045,367860,8450,1542598,11308,25627,2840,28386,2814,42968,3393,100961,4552,136597,5619,229434,7234,214091,6169,234102,6955,122839,5438,407593,9386,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4036961,18141,165952,4805,140114,5597,188550,5924,322849,7276,396447,8584,543205,10216,528867,10219,411670,9297,227582,6385,1111725,15192,2090262,11625,113201,4292,99211,4112,123977,4873,195846,5408,224739,6736,283981,7304,239567,6486,188589,5975,97085,3869,524066,10559,1946699,13765,52751,3192,40903,2753,64573,3224,127003,4760,171708,5133,259224,6918,289300,7021,223081,5731,130497,4788,587659,9947,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2591196,13501,100407,4710,92482,4027,133567,4852,219253,5926,286012,6219,396063,7733,370048,7595,255762,7423,122065,4585,615537,9815,1355377,9421,68577,3507,64099,3087,85977,3600,129413,4433,158990,4319,194818,4718,171093,5465,124256,5270,52733,3087,305421,7057,1235819,8688,31830,2434,28383,2202,47590,2882,89840,3866,127022,3996,201245,5405,198955,4630,131506,4711,69332,3300,310116,6251,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1150196,11850,70420,4177,49971,3887,63635,3906,124625,5947,144617,6243,178511,7233,152972,5803,92977,5983,32747,2711,239721,9490,598550,8837,50254,3629,35916,3215,42772,3013,76563,4648,77219,4631,79163,4676,62288,3719,46248,4290,12209,1746,115918,6411,551646,7836,20166,2131,14055,1905,20863,2296,48062,3603,67398,4222,99348,4930,90684,4640,46729,3592,20538,2222,123803,6044,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2614036,15383,112991,4519,100052,4559,133977,5959,244189,8068,282965,7803,398489,9869,354631,7923,253510,8961,112266,5019,620966,12289,1343230,11585,75135,3594,66565,3440,85649,4525,147682,5857,151795,5780,190535,6435,157342,5614,116571,5811,44402,2950,307554,8519,1270806,9972,37856,2688,33487,2809,48328,3228,96507,4623,131170,5565,207954,6007,197289,5871,136939,5128,67864,3751,313412,8258,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,444232,5896,16960,1744,11454,1763,17848,2194,25647,2444,41608,2097,64422,3545,93848,4400,50040,3671,24783,2431,97622,4006,236476,4278,11680,1584,8108,1289,10993,1602,17329,2128,27170,1810,36825,2520,44867,2879,23694,2321,9524,1409,46286,2848,207756,4003,5280,836,3346,917,6855,1206,8318,1205,14438,1520,27597,2230,48981,2902,26346,2211,15259,1704,51336,2861,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,900483,6472,32741,2493,25013,2106,43953,2681,69693,3697,95536,3632,143124,5255,159989,5616,83840,4197,36254,2439,210340,6597,478502,4390,21171,1832,16364,1841,26582,2077,45009,3072,57500,2500,77520,3501,76630,4201,39504,2982,13905,1805,104317,5043,421981,4770,11570,1555,8649,1173,17371,1501,24684,2038,38036,2358,65604,3288,83359,3648,44336,2850,22349,1511,106023,3890,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1178781,9833,86567,5217,48676,3567,52022,3694,97236,5778,97915,4958,141593,6592,122224,5666,108021,6407,52583,3554,371944,9229,638143,5844,59686,4449,35879,3086,34518,3044,62772,4601,54860,3959,68386,4531,54994,3931,52988,3690,23145,2262,190915,7304,540638,7163,26881,2935,12797,1774,17504,2158,34464,3170,43055,2900,73207,4461,67230,3877,55033,4348,29438,2816,181029,6045,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,637747,6867,26398,2417,21053,2069,31120,2702,54937,3896,75534,3459,99992,4797,85674,3635,69421,3680,33840,3422,139778,5126,330648,5061,18618,2167,14089,1607,21281,2394,34906,2826,40104,2838,52693,3273,38153,2786,32428,2242,13259,2164,65117,3856,307099,5282,7780,1331,6964,1321,9839,1405,20031,2104,35430,2586,47299,3139,47521,2619,36993,2740,20581,2364,74661,3747,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3945265,20522,120366,5982,101982,5445,148862,6341,303590,8572,362320,11268,582811,13123,502898,11225,597751,12695,307024,8739,917661,14195,2085011,12599,85607,5196,77650,4464,104412,4810,202089,6307,211896,8192,315016,9795,233412,7835,274726,8814,126537,5784,453666,10711,1860254,14878,34759,3428,24332,2601,44450,3148,101501,5824,150424,5969,267795,6782,269486,8319,323025,7586,180487,6758,463995,10244,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,826180,10088,31533,2760,27419,2396,36378,2545,72754,5134,85806,4999,122358,5675,143790,6237,89739,5622,39902,2850,176501,6114,439109,6754,23112,2322,20609,2220,23503,1982,49717,3866,52020,4148,63232,4650,59954,3553,43823,3766,14870,1994,88269,4595,387071,6539,8421,1357,6810,1350,12875,1999,23037,2641,33786,2668,59126,3422,83836,4756,45916,3864,25032,2282,88232,4455,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8566966,26224,257990,9153,226493,8329,303604,8142,634118,13255,710468,14041,1246524,17115,1036399,16903,1275201,19498,641193,11669,2234976,23878,4432655,19949,188898,7310,165562,6429,205921,7614,409665,10685,392751,9559,640994,11035,458628,11852,577029,14181,259242,8780,1133965,17961,4134311,17715,69092,4204,60931,3815,97683,4490,224453,7523,317717,8506,605530,12381,577771,11018,698172,12759,381951,9070,1101011,15153,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4072520,23332,142641,5244,143263,6509,178158,7263,347254,8858,413792,10871,634016,13042,573570,12707,446081,11125,230014,7442,963731,15508,2130325,13992,96333,4661,101823,4996,118408,5704,216232,7697,236132,8402,323320,8319,255368,9147,217592,8283,102044,5298,463073,10676,1942195,15258,46308,3387,41440,3527,59750,3912,131022,5646,177660,6872,310696,7586,318202,8567,228489,7243,127970,5714,500658,10726,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,355264,4540,13208,1332,10157,1321,18896,2359,20108,2151,42424,3063,53529,3242,78150,4102,34595,2556,15095,1844,69102,3183,193586,3326,9116,1162,6624,1234,13024,1988,13753,1911,28063,2440,32357,2694,37365,2474,17739,1842,5458,1021,30087,2513,161678,3063,4092,777,3533,803,5872,1054,6355,987,14361,1871,21172,2006,40785,2793,16856,1567,9637,1244,39015,1904,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5004577,20581,198809,5624,168768,5855,242551,6998,425036,10440,519944,12505,707337,13235,664943,12734,489399,10375,275310,8583,1312480,17404,2595277,15510,137595,4958,113017,4584,149650,5159,261743,8967,289656,7546,364129,10100,298834,7055,217761,7204,118129,5187,644763,11690,2409300,16525,61214,4139,55751,3284,92901,4322,163293,6233,230288,7830,343208,7515,366109,9148,271638,7390,157181,6181,667717,12302,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1626405,9538,73685,3280,59713,2933,78229,3388,134836,4513,166130,5494,253425,6901,247569,6263,167982,5407,76319,3737,368517,6776,882918,7180,53753,2926,43047,2545,52432,2958,87777,3728,99495,4099,137351,4647,108978,3679,84199,3816,32581,2510,183305,5010,743487,7469,19932,1669,16666,1638,25797,1712,47059,2986,66635,3519,116074,4375,138591,4818,83783,3469,43738,2690,185212,5296,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1595991,12131,74265,5108,53837,3834,77562,4476,128626,5475,163960,6856,214361,7789,211790,6822,165097,6235,87618,5059,418875,9421,846321,10092,50791,4329,39167,3409,50504,3435,81805,4340,94031,4529,108788,5271,101179,4389,75933,3938,40821,3572,203302,6119,749670,8651,23474,2982,14670,1574,27058,2601,46821,3185,69929,4449,105573,5304,110611,4747,89164,4688,46797,3362,215573,7113,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
