GEO_ID,C27001_001E,C27001_001M,C27001_002E,C27001_002M,C27001_003E,C27001_003M,C27001_004E,C27001_004M,C27001_005E,C27001_005M,C27001_006E,C27001_006M,C27001_007E,C27001_007M,C27001_008E,C27001_008M,C27001_009E,C27001_009M,C27001_010E,C27001_010M,C27001_011E,C27001_011M,C27001_012E,C27001_012M,C27001_013E,C27001_013M,C27001_014E,C27001_014M,C27001_015E,C27001_015M,C27001_016E,C27001_016M,C27001_017E,C27001_017M,C27001_018E,C27001_018M,C27001_019E,C27001_019M,C27001_020E,C27001_020M,C27001_021E,C27001_021M,NAME,C27001_001EA,C27001_001MA,C27001_002EA,C27001_002MA,C27001_003EA,C27001_003MA,C27001_004EA,C27001_004MA,C27001_005EA,C27001_005MA,C27001_006EA,C27001_006MA,C27001_007EA,C27001_007MA,C27001_008MA,C27001_008EA,C27001_009EA,C27001_009MA,C27001_010EA,C27001_010MA,C27001_011EA,C27001_011MA,C27001_012EA,C27001_012MA,C27001_013MA,C27001_013EA,C27001_014EA,C27001_014MA,C27001_015EA,C27001_015MA,C27001_016EA,C27001_016MA,C27001_017EA,C27001_017MA,C27001_018MA,C27001_018EA,C27001_019MA,C27001_019EA,C27001_020EA,C27001_020MA,C27001_021EA,C27001_021MA,state
0400000US18,6437142,986,3151875,3967,811985,3384,743789,6171,68196,5204,1966997,3612,1557738,10055,409259,9443,372893,1829,370834,1839,2059,663,3285267,3952,773450,3192,707726,4853,65724,4164,2031261,3030,1658503,9979,372758,9514,480556,1774,478686,1919,1870,609,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,369206,3079,354069,3505,15137,1918,934508,2170,812201,5407,122307,5158,196158,1233,195651,1324,507,267,1528992,3772,351221,2776,337666,2811,13555,2027,928245,2381,825819,5483,102426,4819,249526,1767,249183,1760,343,256,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,365907,2249,341515,3085,24392,2396,858686,3378,698611,6884,160075,6575,166766,1405,166148,1525,618,416,1434057,3294,354010,2408,330544,3303,23466,2484,871150,2218,725321,4770,145829,4586,208897,1411,207713,1536,1184,444,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,521137,3113,489682,4802,31455,3425,1312286,3160,1031164,8419,281122,7954,258587,1428,258015,1488,572,244,2200708,3991,494889,3001,469986,3937,24903,3002,1373449,2430,1116739,7637,256710,6865,332370,1942,331672,1923,698,297,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,568608,3620,540069,4392,28539,3216,1350133,3164,995117,9088,355016,8237,249757,1748,248004,1802,1753,659,2330386,4247,548819,3506,518287,5021,30532,3620,1454698,2702,1113118,9713,341580,9530,326869,2005,324662,2046,2207,869,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,136829,1165,130480,1519,6349,1228,407162,1759,335526,4237,71636,4152,99228,833,99196,836,32,35,672484,2098,128666,1260,122775,1837,5891,1230,423605,1328,373138,3730,50467,3423,120213,813,119879,867,334,228,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,682492,2030,658234,3020,24258,2923,1777886,2905,1478988,9185,298898,8624,318729,1490,314599,1773,4130,997,3009089,3422,658626,2282,631433,3885,27193,3108,1930360,2180,1692215,8476,238145,8196,420103,1837,415173,2208,4930,988,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,713061,1704,703986,2766,9075,2007,2064653,2069,1919459,7962,145194,7322,394944,1935,392766,2106,2178,642,3394193,2443,684911,1887,673780,2742,11131,2381,2182282,1844,2096610,6089,85672,5621,527000,1981,525955,1974,1045,463,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,1158749,2727,1111100,4206,47649,3756,2997541,3167,2431027,9632,566514,9545,618925,1602,616834,1563,2091,607,4997335,4207,1104922,3074,1062526,4882,42396,3323,3107208,2399,2654099,9339,453109,9275,785205,2188,782643,2176,2562,644,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,650872,2652,614547,3658,36325,2747,1672402,2683,1464674,6762,207728,6212,311827,1371,310767,1402,1060,405,2684682,3147,624637,2559,592477,4003,32160,3143,1671682,2476,1525422,5641,146260,5064,388363,1791,387234,1852,1129,467,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,378144,3485,351342,4378,26802,2982,846611,2937,622651,6871,223960,5629,165059,1346,164440,1328,619,345,1528591,4162,367459,3611,339520,4828,27939,3333,937233,3081,719581,7483,217652,6740,223899,1441,223361,1427,538,310,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,720216,3668,671129,5595,49087,4501,1784694,3323,1417627,9308,367067,9266,373563,2172,371805,2202,1758,624,3030296,4618,679458,3551,630512,6376,48946,4931,1876763,3298,1544000,9135,332763,8806,474075,2571,472316,2628,1759,573,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,112192,1110,100620,1947,11572,1566,308349,1747,227260,3427,81089,3479,73417,713,73071,729,346,226,495865,1890,107006,1355,94176,2072,12830,1781,308447,1508,236226,3451,72221,3117,80412,884,80058,887,354,212,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,237222,1499,221998,2355,15224,2008,559297,1512,465320,5039,93977,4583,108610,909,108480,907,130,103,921703,1912,224087,1365,211505,2130,12582,1790,561709,1590,478960,4569,82749,4209,135907,980,134962,930,945,601,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,341274,1521,282153,4558,59121,4522,854575,1999,595314,8152,259261,8082,167777,901,165822,1244,1955,816,1360339,2115,322207,1491,271181,4390,51026,4319,851154,1552,623880,7658,227274,7358,186978,1156,182190,1613,4788,1225,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,138741,1529,133022,2162,5719,1765,416032,1768,347925,4828,68107,4591,84833,996,84496,1036,337,376,666420,1903,135822,1398,130643,1955,5179,1239,428545,1538,369711,4038,58834,3882,102053,1042,101387,919,666,503,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,1031806,2103,978604,5057,53202,4675,2702001,2234,2154045,13769,547956,14143,515235,1537,507254,1905,7981,1402,4507500,2870,992344,2192,942730,4118,49614,4116,2818628,1888,2375696,12074,442932,11864,696528,1639,685404,2296,11124,1580,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,264292,2515,245383,3250,18909,2664,612080,2213,432552,5328,179528,5436,132052,978,130070,1197,1982,784,1043381,2668,251049,2372,228523,3868,22526,3105,634804,1586,482275,5982,152529,5564,157528,796,155016,1140,2512,730,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,2171644,3191,2086839,6028,84805,5163,6025148,4193,4929870,16450,1095278,16296,1124423,2650,1114228,3127,10195,1860,9995513,4792,2081177,3245,1998315,5954,82862,5842,6377429,3680,5563178,16871,814251,15916,1536907,2613,1521389,2995,15518,2056,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,1164639,5109,1074130,6038,90509,5126,2864925,4952,2124931,13601,739994,13322,567402,2452,563959,2346,3443,848,4955563,5581,1116905,5044,1034453,7774,82452,5844,3101485,3496,2440145,13896,661340,13730,737173,2261,732671,2587,4502,1191,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,79452,1097,74147,1437,5305,1100,226211,1456,194728,2678,31483,2713,42716,565,42484,620,232,217,336397,1508,74253,978,69009,1395,5244,1000,209830,1345,183647,2653,26183,2435,52314,661,52237,665,77,81,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,5533995,5334,1358494,3779,1286589,5024,71905,4730,3464129,4505,2826465,13390,637664,13631,711372,2471,708219,2603,3153,812,5837771,5222,1298206,3738,1229445,4945,68761,4588,3612354,3854,3093654,11459,518700,10672,927211,2888,923147,2779,4064,1073,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,478610,2483,432500,3980,46110,3196,1121876,2633,813917,7036,307959,6836,228907,1640,227484,1685,1423,540,1903665,3529,456007,2627,407908,4206,48099,3119,1159368,2321,880044,6921,279324,6145,288290,1645,286129,1820,2161,678,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,443674,2761,414585,4811,29089,4102,1202707,2581,919257,9219,283450,8869,257227,1279,256024,1332,1203,368,1956844,3619,416172,2995,390631,4284,25541,3039,1225455,1914,990353,8067,235102,7880,315217,1434,313593,1581,1624,672,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,1395791,3056,1324944,5444,70847,5080,3857911,3237,3257055,13149,600856,12843,843327,2274,839277,2453,4050,921,6462286,4014,1335198,3178,1267091,4806,68107,4072,4010001,2897,3535426,9459,474575,9211,1117087,2897,1110873,3022,6214,1078,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,110627,1055,104917,1937,5710,1461,323062,1232,263875,3898,59187,3874,64420,546,64154,650,266,224,536786,1493,106048,1022,101968,1436,4080,1028,343638,1102,299083,3460,44555,3279,87100,829,86033,929,1067,515,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,549902,3978,508147,5375,41755,4234,1371194,3320,1014424,10428,356770,10722,296098,1624,293239,1775,2859,1034,2405977,4849,528120,3426,480761,5935,47359,4966,1497339,2629,1170885,8783,326454,8095,380518,1548,377534,1757,2984,964,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,103497,1511,98012,1768,5485,977,252094,1466,207389,2725,44705,2795,51956,717,51736,732,220,159,408878,1895,99536,1415,93186,1847,6350,1284,246970,1533,209864,3135,37106,2827,62372,638,62105,612,267,247,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,760314,4227,715558,6428,44756,4697,1921123,3706,1488154,11766,432969,11768,391617,1905,389327,2131,2290,977,3281575,4661,729935,4350,690161,5442,39774,3989,2049886,2901,1689239,9330,360647,8763,501754,2247,500070,2236,1684,627,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,3560266,6123,3118168,14306,442098,13679,7791211,7663,5309051,25589,2482160,24266,1221982,3601,1201130,4040,20852,2279,13011040,9203,3411612,6473,2990420,17073,421192,15857,8067263,6331,5705930,24074,2361333,24334,1532165,3752,1497442,4574,34723,3502,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,453163,1687,407292,4612,45871,4341,839068,1844,672414,5898,166654,5364,123202,791,122519,885,683,492,1413568,2385,430849,2030,387029,4799,43820,4235,838000,1611,686975,6145,151025,6245,144719,1109,143601,1184,1118,494,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,64112,828,62226,1030,1886,651,198534,1002,175907,1982,22627,1958,43524,528,43496,524,28,29,313758,993,59451,666,57846,982,1605,529,202541,865,188771,1458,13770,1284,51766,469,51629,491,137,134,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,943094,5558,888792,6260,54302,4451,2452560,5736,1976255,13291,476305,12610,451854,2244,448149,2391,3705,1074,4125958,7170,908751,5626,859115,6780,49636,4195,2632901,4531,2223811,11302,409090,10867,584306,2333,577609,2547,6697,1263,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,812616,2782,766189,5384,46427,5118,2146456,3595,1681770,11518,464686,11297,402601,1491,399209,1663,3392,853,3431405,3078,770979,2622,726327,4830,44652,3907,2175199,2553,1794094,9491,381105,9483,485227,1728,480718,1887,4509,986,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,194336,1983,187234,2417,7102,1469,563357,2189,434464,4767,128893,4677,135561,1037,134817,1136,744,483,933258,3383,188644,2342,180723,2712,7921,1514,577616,2375,458774,5833,118842,5385,166998,1062,166691,1050,307,299,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,674037,2963,640543,4190,33494,3482,1766245,2742,1508081,8254,258164,7687,352515,1225,351065,1344,1450,536,2859288,3667,641239,2782,613176,3667,28063,2951,1776143,2362,1592598,7195,183545,6933,441906,1580,440624,1602,1282,443,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,69945,1603,62884,2088,7061,1253,181804,1371,144845,3253,36959,3027,34402,689,34276,696,126,125,280931,2040,66187,1479,60533,1961,5654,1227,176224,1332,139352,2914,36872,2581,38520,780,38108,786,412,484,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,436909,2724,420061,3802,16848,2816,1051021,796,913071,5890,137950,5919,250347,548,247918,881,2429,693,1903485,2859,411821,2729,393230,4378,18591,2919,1167194,529,1082286,5374,84908,5293,324470,740,322085,1228,2385,786,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,573706,3458,550384,4305,23322,2913,1409189,3506,1108225,10073,300964,9615,292835,1524,291874,1505,961,378,2465968,4141,549294,3173,527006,4210,22288,2964,1528146,2593,1244019,9908,284127,9677,388528,1745,387691,1680,837,505,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,96763,1476,82767,2674,13996,2220,236095,1783,169620,4022,66475,3637,29603,624,29376,658,227,134,346485,1896,90309,1470,78348,1962,11961,1707,224851,1305,172508,3371,52343,3308,31325,890,31039,924,286,233,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,827535,2045,717396,7066,110139,6658,1901266,2562,1407758,12314,493508,12617,440120,1161,434674,1579,5446,1125,3274733,2925,789845,2129,686022,6116,103823,5584,1965428,2242,1553616,12118,411812,11878,519460,1302,513229,1714,6231,1378,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,365971,2971,344586,4394,21385,2879,858849,2671,636747,6338,222102,6047,189771,1505,189265,1414,506,395,1481706,3739,343436,3019,322671,4156,20765,2929,902516,2423,692169,6478,210347,6190,235754,1834,234549,1995,1205,592,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
