GEO_ID,B22005H_001E,B22005H_001M,B22005H_002E,B22005H_002M,B22005H_003E,B22005H_003M,NAME,B22005H_001EA,B22005H_001MA,B22005H_002EA,B22005H_002MA,B22005H_003MA,B22005H_003EA,state
0400000US06,6325940,21110,302400,8018,6023540,20780,California,null,null,null,null,null,null,06
0400000US08,1532181,7677,92162,4879,1440019,8866,Colorado,null,null,null,null,null,null,08
0400000US09,1018149,6486,66275,3851,951874,6876,Connecticut,null,null,null,null,null,null,09
0400000US10,239952,3154,21471,1964,218481,3498,Delaware,null,null,null,null,null,null,10
0400000US11,108213,2429,1304,587,106909,2572,District of Columbia,null,null,null,null,null,null,11
0400000US12,4668029,19568,428885,11858,4239144,20696,Florida,null,null,null,null,null,null,12
0400000US13,2118331,11928,208703,7377,1909628,13587,Georgia,null,null,null,null,null,null,13
0400000US15,140124,2892,10209,1698,129915,2967,Hawaii,null,null,null,null,null,null,15
0400000US16,515695,4816,62699,4140,452996,6242,Idaho,null,null,null,null,null,null,16
0400000US17,3330225,12229,253839,6529,3076386,13168,Illinois,null,null,null,null,null,null,17
0400000US18,2089412,9054,218028,6295,1871384,10369,Indiana,null,null,null,null,null,null,18
0400000US19,1125920,5452,118910,4830,1007010,5988,Iowa,null,null,null,null,null,null,19
0400000US20,924451,5096,74445,3269,850006,6057,Kansas,null,null,null,null,null,null,20
0400000US21,1499234,7930,247467,7351,1251767,9383,Kentucky,null,null,null,null,null,null,21
0400000US22,1093376,7421,110529,5250,982847,8181,Louisiana,null,null,null,null,null,null,22
0400000US23,531368,4086,89486,3592,441882,4750,Maine,null,null,null,null,null,null,23
0400000US24,1272487,6597,85388,4164,1187099,6817,Maryland,null,null,null,null,null,null,24
0400000US25,2019619,10132,176392,6428,1843227,10360,Massachusetts,null,null,null,null,null,null,25
0400000US26,3040408,9957,408505,8695,2631903,12427,Michigan,null,null,null,null,null,null,26
0400000US27,1846088,6485,120247,4691,1725841,7471,Minnesota,null,null,null,null,null,null,27
0400000US28,675004,5819,75274,3880,599730,6638,Mississippi,null,null,null,null,null,null,28
0400000US29,1966401,9874,228670,6666,1737731,10630,Missouri,null,null,null,null,null,null,29
0400000US30,369323,3842,37385,2830,331938,4250,Montana,null,null,null,null,null,null,30
0400000US31,635093,4054,44815,2782,590278,4502,Nebraska,null,null,null,null,null,null,31
0400000US32,633447,5664,57466,3614,575981,6205,Nevada,null,null,null,null,null,null,32
0400000US33,487802,4739,38615,3153,449187,5812,New Hampshire,null,null,null,null,null,null,33
0400000US34,2046769,9270,91130,4016,1955639,10237,New Jersey,null,null,null,null,null,null,34
0400000US35,377281,4166,34459,2793,342822,4752,New Mexico,null,null,null,null,null,null,35
0400000US36,4604281,12911,406376,11007,4197905,15620,New York,null,null,null,null,null,null,36
0400000US37,2597371,12829,262832,7223,2334539,12499,North Carolina,null,null,null,null,null,null,37
0400000US38,267111,2696,16768,1851,250343,3121,North Dakota,null,null,null,null,null,null,38
0400000US39,3778132,11549,459096,7706,3319036,13107,Ohio,null,null,null,null,null,null,39
0400000US40,1071748,5141,121009,3670,950739,5496,Oklahoma,null,null,null,null,null,null,40
0400000US41,1281206,7100,227940,6781,1053266,8453,Oregon,null,null,null,null,null,null,41
0400000US42,4100066,10939,382135,8524,3717931,13616,Pennsylvania,null,null,null,null,null,null,42
0400000US44,336366,3554,37287,2716,299079,4134,Rhode Island,null,null,null,null,null,null,44
0400000US45,1219587,8680,125852,5711,1093735,9488,South Carolina,null,null,null,null,null,null,45
0400000US46,290682,2848,21470,1863,269212,3079,South Dakota,null,null,null,null,null,null,46
0400000US47,1946968,9306,274743,8367,1672225,11727,Tennessee,null,null,null,null,null,null,47
0400000US48,4729010,17795,323585,8140,4405425,17766,Texas,null,null,null,null,null,null,48
0400000US49,756388,4381,63102,3479,693286,5425,Utah,null,null,null,null,null,null,49
0400000US50,248294,2799,34666,2475,213628,2878,Vermont,null,null,null,null,null,null,50
0400000US51,2110521,10096,137626,5870,1972895,11156,Virginia,null,null,null,null,null,null,51
0400000US53,2063488,9981,259126,7177,1804362,10951,Washington,null,null,null,null,null,null,53
0400000US54,698943,5438,104698,4120,594245,6396,West Virginia,null,null,null,null,null,null,54
0400000US55,1999959,7890,200020,5547,1799939,9293,Wisconsin,null,null,null,null,null,null,55
0400000US56,198859,2910,12209,1552,186650,3214,Wyoming,null,null,null,null,null,null,56
0400000US72,8448,1338,1632,598,6816,1144,Puerto Rico,null,null,null,null,null,null,72
0400000US01,1285879,8543,138486,5031,1147393,9168,Alabama,null,null,null,null,null,null,01
0400000US02,181112,2632,11872,1513,169240,2956,Alaska,null,null,null,null,null,null,02
0400000US04,1609065,8156,146091,5728,1462974,9099,Arizona,null,null,null,null,null,null,04
0400000US05,885537,6083,105936,4658,779601,7591,Arkansas,null,null,null,null,null,null,05
