GEO_ID,B25091_001E,B25091_001M,B25091_002E,B25091_002M,B25091_003E,B25091_003M,B25091_004E,B25091_004M,B25091_005E,B25091_005M,B25091_006E,B25091_006M,B25091_007E,B25091_007M,B25091_008E,B25091_008M,B25091_009E,B25091_009M,B25091_010E,B25091_010M,B25091_011E,B25091_011M,B25091_012E,B25091_012M,B25091_013E,B25091_013M,B25091_014E,B25091_014M,B25091_015E,B25091_015M,B25091_016E,B25091_016M,B25091_017E,B25091_017M,B25091_018E,B25091_018M,B25091_019E,B25091_019M,B25091_020E,B25091_020M,B25091_021E,B25091_021M,B25091_022E,B25091_022M,B25091_023E,B25091_023M,NAME,B25091_001EA,B25091_001MA,B25091_002EA,B25091_002MA,B25091_003EA,B25091_003MA,B25091_004MA,B25091_004EA,B25091_005MA,B25091_005EA,B25091_006EA,B25091_006MA,B25091_007EA,B25091_007MA,B25091_008EA,B25091_008MA,B25091_009MA,B25091_009EA,B25091_010MA,B25091_010EA,B25091_011MA,B25091_011EA,B25091_012EA,B25091_012MA,B25091_013EA,B25091_013MA,B25091_014EA,B25091_014MA,B25091_015MA,B25091_015EA,B25091_016MA,B25091_016EA,B25091_017EA,B25091_017MA,B25091_018EA,B25091_018MA,B25091_019EA,B25091_019MA,B25091_020MA,B25091_020EA,B25091_021MA,B25091_021EA,B25091_022MA,B25091_022EA,B25091_023EA,B25091_023MA,state
0400000US18,1720780,14241,1170188,12303,91258,4145,234914,6172,258280,7138,186782,5598,117396,4980,73383,4384,50138,3298,55539,3192,98041,4241,4457,1111,550592,8158,260226,5797,110998,4257,60506,2870,32882,2039,21612,1810,14711,1585,10802,1354,12389,1707,21155,2231,5311,845,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,882584,7833,545782,7661,38482,2288,104921,3496,129418,3888,92347,4096,57354,3575,35523,2704,21740,2302,23611,1683,40736,2726,1650,589,336802,6166,145860,4199,70209,2996,40900,2404,25685,2017,14851,1484,9367,1130,6096,1155,7586,863,13485,1329,2763,590,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,739191,7686,461942,6490,31205,2232,79746,3603,107072,3691,76160,3588,51248,2971,33099,2590,20038,1911,23023,2124,39192,2665,1159,422,277249,4891,116445,3602,58870,2931,36708,2562,19532,1822,12220,1292,7727,1061,5934,827,6856,947,10733,1325,2224,563,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1144309,10967,696216,10218,54528,2941,124075,4914,143328,5295,114470,4798,75368,4176,46984,3398,30728,1974,36534,2920,67560,3568,2641,828,448093,6959,212879,5277,84979,3466,47642,2846,29477,2333,18607,1589,11219,1312,7938,1226,9489,1360,20174,2158,5689,902,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130134,10390,626821,10062,59669,3574,119501,4585,117537,5159,89064,4431,59639,3320,40982,3269,26945,2678,36471,3390,74062,4707,2951,774,503313,7795,262363,6152,86093,3849,49829,2907,28897,2153,16423,1582,12873,1953,6117,1069,11489,1377,20978,2137,8251,1356,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,396014,5199,252865,4954,13517,1518,32663,2246,49022,2766,40671,2623,29509,2306,19478,2197,16469,1769,16802,1558,34214,2038,520,264,143149,3603,50222,2236,27959,1880,18843,1655,11988,1104,8569,1154,6074,855,3687,795,5037,791,8746,1103,2024,514,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1433937,10091,1077903,11781,59553,3410,143359,4979,195654,6111,180152,5175,137629,4973,90219,4625,60595,3345,75321,3910,131568,5485,3853,879,356034,6422,143499,4760,69244,2948,42087,2547,24733,2011,16374,1787,12268,1241,9068,1303,10665,1298,23898,1857,4198,923,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1570055,10932,1121921,10032,56992,3705,133897,4393,201299,6740,189792,6087,141786,5211,95630,4685,68476,3650,75298,4022,154145,5117,4606,1070,448134,10031,137754,5643,85336,3976,57437,3105,39100,2734,26497,2191,23210,2436,17457,1829,19637,1934,37626,3183,4080,996,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2713964,15597,1726769,14397,100808,3851,270407,5801,351790,6844,281798,6756,188703,5324,125788,4588,90844,3970,101570,3969,206434,5333,8627,1299,987195,11398,351561,6844,205336,5425,123597,4447,82123,3222,53664,2634,36010,2141,25261,2007,30284,2017,66181,3018,13178,1340,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1508810,9302,1036410,9414,64830,3410,152358,4698,220044,5638,187659,5519,129438,4695,79995,3286,48581,2866,59857,3031,90620,3490,3028,746,472400,6161,209969,3768,92573,2942,53574,2297,30890,1805,20502,1523,14595,1355,9944,1216,12346,1114,24333,1884,3674,604,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,743611,9469,393597,7188,30951,2849,62818,3617,73889,4433,58351,4268,40868,3182,28359,2939,22272,2082,24743,2381,49443,3337,1903,592,350014,7430,149369,5245,68249,3719,39079,2911,23554,2299,16401,1695,10652,1659,7487,1422,10593,1469,19117,1878,5513,1234,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1591686,12609,1021044,11871,66369,3708,171898,6140,214567,5975,171395,5833,109207,4118,75636,4128,50875,3748,53516,3650,102985,4615,4596,1041,570642,9487,238400,6265,123141,4799,70374,3577,37049,2078,26382,2247,17009,2019,11556,1269,13642,1601,27294,2167,5795,1002,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274196,4635,158858,4324,9310,1270,23393,2168,32043,2120,24766,2124,18433,1904,12538,1706,8542,1165,10689,1525,18606,1685,538,226,115338,3294,49964,2538,22345,1638,14025,1363,7932,1061,6215,918,2561,605,2412,602,2541,507,6285,1173,1058,353,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,486642,6333,307101,5479,18318,1598,55333,2576,72362,3173,53475,2475,32164,1874,20112,2056,14185,1727,16314,1552,23716,1967,1122,353,179541,4170,73433,3171,39800,2243,22857,1754,13620,1392,8056,1094,4961,720,2930,603,4547,787,7823,975,1514,429,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552324,7892,395852,7831,19345,1826,46093,3410,67463,4136,60679,3557,46043,3096,34371,2868,25937,2396,31218,2371,63166,3989,1537,525,156472,4682,73098,3563,27520,2073,16500,1757,8608,1211,8375,1696,3830,765,2653,729,3819,890,8999,1355,3070,896,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,367863,5474,252163,5199,9404,1447,26646,2194,41210,2404,42533,3088,36345,2374,23109,2058,17485,1790,21241,2057,33523,2800,667,340,115700,3323,28981,1947,22939,1865,16208,1743,12684,1207,8310,1268,6063,1115,4025,875,5542,1072,9929,1394,1019,432,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2081481,13198,1459810,14421,52072,3315,129956,4951,211980,6706,228964,6353,194678,6101,147748,5741,100329,4581,126000,5290,263296,7674,4787,1051,621671,8693,131343,4647,111602,4092,88437,3974,65154,3131,43365,2935,32071,2368,24350,2423,36501,2720,82022,3755,6826,1208,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,518106,7759,302540,7245,22989,2626,45304,2782,53322,3323,45316,2850,32351,2814,21902,2458,14991,1868,17368,1941,46669,3467,2328,659,215566,5006,107650,4322,35696,2961,21876,2201,13344,1660,7629,1414,6654,1242,4294,905,4448,825,9603,1529,4372,918,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3883893,16541,2500901,16298,140115,5153,310178,7804,407103,9856,372763,7824,278325,6770,211336,6195,148614,5115,186264,6918,435464,10471,10739,1703,1382992,12928,421464,8210,257888,7135,176920,5412,116076,4129,84285,3977,59259,2756,46703,2792,63406,3276,140215,4989,16776,1934,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2441626,15846,1611485,13689,104937,5002,257563,7200,317467,7222,258172,6052,174093,5971,117406,4881,84559,4283,99449,4769,187829,6021,10010,1639,830141,11144,352823,7735,164320,5279,97425,4464,59144,3755,36984,3066,25282,2032,18969,1909,20730,1815,42754,3142,11710,1696,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,189193,3576,101259,2710,10430,1203,21387,1762,24199,2004,17481,1898,10059,1078,5439,1092,4006,1080,3046,673,5066,1208,146,152,87934,2599,46991,2061,16590,1455,8106,1041,4784,806,3264,621,1429,327,1551,412,981,328,3427,720,811,242,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3019382,13908,1990839,13071,127043,5117,326707,7007,423797,8957,335350,7508,231064,7348,143793,4337,90775,4325,113049,4619,194056,5632,5205,1051,1028543,10989,401802,7869,219929,6330,132866,4769,81294,4042,52624,2692,34053,2281,20683,2041,26223,2040,48113,3021,10956,1449,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,960369,7142,554903,7314,42590,2296,100366,3996,118152,4492,90545,3615,56735,2815,35295,2199,24955,1975,30898,2268,53190,2797,2177,563,405466,5183,188346,4188,81027,3048,45150,2428,24930,1553,16512,1400,11261,1176,6881,899,8142,962,17398,1527,5819,960,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,933775,9126,637990,9224,23849,2296,68060,3700,108367,5013,106095,4873,86816,4195,58845,3755,39299,2865,49609,3056,93991,4046,3059,868,295785,6552,113869,4746,61286,3179,36277,2339,22967,1858,16337,1663,9008,1126,5868,1070,9017,1342,18333,1610,2823,762,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3416499,15135,2122249,14023,134811,3807,322484,6428,417848,8365,351167,7158,248670,6306,165602,5234,105668,5040,125759,4644,241462,6248,8778,1369,1294250,11618,456811,8336,262493,5951,167719,5179,112806,4382,73569,3193,49040,2508,36537,2656,41789,2656,80770,3464,12716,1337,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,247790,4277,177131,4385,7238,1087,17654,1858,29409,2275,31765,2735,23222,2095,15977,1996,12406,1717,11714,1737,26917,2613,829,439,70659,3143,18660,1874,13649,1643,10473,1284,7354,1100,4498,1046,3090,742,2371,591,2275,645,7326,1237,963,558,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1217692,9732,744020,10190,52916,3271,123672,5958,145412,5480,112300,4878,81739,3573,52296,3552,39875,3293,44667,3152,86053,4210,5090,1139,473672,8709,210714,6091,91831,3737,52678,3243,30027,2588,20807,1873,15419,1766,9362,1476,10640,1261,22484,1914,9710,1262,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,217200,3814,124577,3219,7779,1009,18420,1650,31577,2452,22392,2002,14954,1548,6619,964,6450,1256,5704,950,10107,1382,575,287,92623,2355,44089,2244,18727,1508,10404,1226,5928,815,3820,568,2068,482,1250,393,1681,390,3883,666,773,297,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1654001,14531,1023082,12374,59015,3500,151579,5435,207385,5872,168964,5594,116892,5468,78894,3922,55742,3708,57923,3440,119939,4946,6749,1528,630919,9179,295693,6983,120684,4810,69338,3568,39708,2497,25097,2061,16976,1831,12490,1772,15055,1676,29045,2419,6833,1267,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5586856,26359,3412384,24920,216240,6350,560881,11213,688649,12784,560180,11599,376400,9436,245545,8804,165601,6726,206789,7758,373114,10922,18985,2505,2174472,20404,912710,13415,442765,9523,255184,6949,150630,5783,100088,3932,65184,3939,44590,3270,55153,3759,120115,4856,28053,2232,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,623589,6650,454508,6760,24394,2118,59787,3479,85771,4313,80815,3799,58276,2832,39902,3105,26274,2089,28506,2484,49422,2922,1361,529,169081,4782,94514,3619,28224,2041,15053,1432,7744,975,5873,944,3864,725,2501,552,2761,690,6708,1221,1839,610,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183563,2872,120388,2868,4137,785,12954,1379,21419,1665,22678,1564,15777,1512,11511,1118,7662,1027,8347,1058,15626,1674,277,176,63175,2455,14714,1259,13087,1244,9716,1188,6271,969,3989,669,2991,589,1967,447,3432,633,6588,902,420,207,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010442,15164,1436421,14189,85621,4212,203124,5463,274564,9161,243535,6942,173262,6175,122734,4971,76480,3767,94485,4534,156552,5405,6064,1270,574021,9741,270652,6222,110298,4708,60304,3350,35910,2684,22155,1774,15748,1644,10711,1456,14211,1557,28154,2625,5878,940,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1643637,12066,1163103,11731,51434,2995,126800,5025,200482,6075,200093,5400,154095,5105,112314,4310,77578,4006,84668,4095,150854,5513,4785,1028,480534,8086,198197,6171,94398,4123,60024,3150,33458,2314,23358,1807,14546,1554,10242,1508,11141,1406,29619,2311,5551,1115,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,533758,5867,257959,5912,25664,1974,58107,3203,53641,2918,38791,3039,23096,2162,14366,1708,9617,1507,11077,1465,22808,2175,792,397,275799,5302,143613,4461,53426,2718,25453,2203,16789,1765,8880,1289,6203,1091,3980,859,5068,1017,9277,1247,3110,917,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1539778,10829,1022766,10042,47393,2687,138081,4000,210909,4480,190850,4896,127929,4850,81278,3844,52967,2842,64823,3701,105264,3951,3272,698,517012,6625,175595,4436,112725,3148,69165,2546,45215,2639,29180,1941,21050,1737,12780,1312,16015,1400,30552,2277,4735,774,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,154329,3897,88744,3236,6547,1075,16828,1789,19189,1930,14493,2004,9902,1508,5656,1100,3102,647,4486,894,8402,1553,139,121,65585,2695,34539,2252,10820,1370,6313,1004,4324,1044,1995,607,2237,709,894,352,2076,836,1969,549,418,254,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,877877,8341,373424,7357,7168,1233,30967,2905,54223,3438,53821,2865,46501,3500,35372,2402,22499,2031,37730,2956,79423,4341,5720,1082,504453,7229,225464,6354,94233,4455,46720,3095,27203,2257,19089,2052,11719,1486,9203,1450,10523,1271,31229,2626,29070,2096,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1268565,12217,739941,10765,54131,3371,131114,5471,153147,5998,114506,4302,74387,4582,49766,3236,30931,2326,39829,2800,87409,5398,4721,965,528624,10012,238271,6410,102007,4841,54977,3396,36670,2843,22395,2153,14136,1624,11522,1513,12088,1527,27410,2247,9148,1552,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,159427,3595,103938,3600,5565,1099,13711,1575,20252,1666,18872,1667,12662,1481,8633,1415,4961,920,7653,1453,11471,1417,158,114,55489,2738,25284,2050,9547,1208,7382,1080,2976,606,2092,475,2310,848,942,276,1510,513,3349,740,97,73,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1496650,13898,990680,12789,59481,3169,135913,5185,180726,5209,159809,5799,115421,5762,78723,4393,58431,3986,67981,4497,126036,5325,8159,1395,505970,8149,232000,6604,90466,4799,57589,3158,32948,2472,21887,2171,14007,1609,10201,1545,12505,1749,25557,2028,8810,1390,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,757722,8214,436822,7038,36042,2772,82917,3878,95182,3839,65424,3559,44248,3299,29841,2718,19005,2189,22191,2382,39285,2909,2687,748,320900,7019,149920,5355,65133,3356,35244,2696,20954,1921,12768,1410,6583,1058,5589,892,7211,1030,13432,1415,4066,874,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
