GEO_ID,B22010_001E,B22010_001M,B22010_002E,B22010_002M,B22010_003E,B22010_003M,B22010_004E,B22010_004M,B22010_005E,B22010_005M,B22010_006E,B22010_006M,B22010_007E,B22010_007M,NAME,B22010_001MA,B22010_001EA,B22010_002MA,B22010_002EA,B22010_003MA,B22010_003EA,B22010_004MA,B22010_004EA,B22010_005EA,B22010_005MA,B22010_006EA,B22010_006MA,B22010_007MA,B22010_007EA,state
0400000US27,2111943,6274,193271,5334,86710,4004,106561,4056,1918672,7377,348262,6116,1570410,8613,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1090521,7826,211144,6419,102598,4801,108546,4367,879377,8614,248398,7546,630979,8860,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2359135,11280,346528,8562,167006,5321,179522,6824,2012607,12068,484546,9391,1528061,13338,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,408938,3977,48819,3001,21612,2035,27207,2432,360119,4641,81386,3304,278733,4975,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,733570,4667,67983,3376,26567,2107,41416,2466,665587,5255,132749,3661,532838,5662,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1006605,7913,126482,5753,55967,4323,70515,4112,880123,8607,192759,5167,687364,8950,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,519137,4650,42991,3391,21981,2574,21010,2157,476146,5937,99275,4438,376871,5848,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3198799,8893,296880,7821,125339,4534,171541,5665,2901919,11024,574276,9396,2327643,13528,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,126168,5134,54005,3598,72163,4127,638828,6137,165002,4872,473826,6792,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,1125632,14558,493714,10428,631918,11678,6113290,18815,1126497,14240,4986793,20265,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,572468,10240,249277,7400,323191,7858,3158857,16797,700492,9979,2458365,16852,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,22396,2134,8320,1164,14076,1732,268548,3277,50534,2369,218014,3521,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,713830,10148,345652,8296,368178,7802,3840842,14522,852692,11089,2988150,18136,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,205425,5065,102250,3997,103175,4244,1241242,6393,327599,5609,913643,7338,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,304161,8492,129787,6079,174374,6137,1212796,9812,281600,6304,931196,10568,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,650665,10786,324796,8025,325869,8162,4307584,14846,967052,10825,3340532,15419,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,63753,3407,29809,2629,33944,2406,349330,3962,73315,3677,276015,5261,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,290507,7700,125322,5037,165185,6551,1496833,11774,365151,8126,1131682,12111,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,33587,2437,14540,1452,19047,1943,290178,3590,61483,2665,228695,3693,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,439997,9275,210774,6993,229223,7506,2040093,12800,504355,9513,1535738,12620,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,1278792,16336,533363,11127,745429,12407,7692167,22778,1659413,14486,6032754,23283,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,87948,4160,35909,2763,52039,3358,807743,6158,160930,5205,646813,6732,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,37934,2395,20089,1583,17845,1812,220586,3047,46217,2547,174369,3641,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,295261,8527,135151,5550,160110,5770,2743706,13900,535457,10413,2208249,15138,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,397413,8512,172378,5964,225035,7012,2239404,11126,448368,9155,1791036,12912,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,116622,4114,67797,3056,48825,3243,624922,6571,190273,5368,434649,7253,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,304523,6910,126850,4624,177673,5981,1983839,10461,387800,6953,1596039,9987,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,15615,1735,5624,1040,9991,1387,207898,3294,47116,2726,160782,3900,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,480672,8638,245681,6952,234991,7635,783022,9709,273521,7120,509501,8883,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,309540,7820,142830,4490,166710,6008,1535629,11886,432391,8439,1103238,11740,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,28724,2316,13397,1585,15327,1635,222927,3148,43593,2693,179334,3713,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,345920,8234,131369,5492,214551,6425,2046248,12983,442300,9667,1603948,13891,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,176758,5185,84288,4049,92470,3863,967101,8251,277470,7147,689631,8729,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
