GEO_ID,B07009_001E,B07009_001M,B07009_002E,B07009_002M,B07009_003E,B07009_003M,B07009_004E,B07009_004M,B07009_005E,B07009_005M,B07009_006E,B07009_006M,B07009_007E,B07009_007M,B07009_008E,B07009_008M,B07009_009E,B07009_009M,B07009_010E,B07009_010M,B07009_011E,B07009_011M,B07009_012E,B07009_012M,B07009_013E,B07009_013M,B07009_014E,B07009_014M,B07009_015E,B07009_015M,B07009_016E,B07009_016M,B07009_017E,B07009_017M,B07009_018E,B07009_018M,B07009_019E,B07009_019M,B07009_020E,B07009_020M,B07009_021E,B07009_021M,B07009_022E,B07009_022M,B07009_023E,B07009_023M,B07009_024E,B07009_024M,B07009_025E,B07009_025M,B07009_026E,B07009_026M,B07009_027E,B07009_027M,B07009_028E,B07009_028M,B07009_029E,B07009_029M,B07009_030E,B07009_030M,B07009_031E,B07009_031M,B07009_032E,B07009_032M,B07009_033E,B07009_033M,B07009_034E,B07009_034M,B07009_035E,B07009_035M,B07009_036E,B07009_036M,NAME,B07009_001MA,B07009_001EA,B07009_002MA,B07009_002EA,B07009_003MA,B07009_003EA,B07009_004EA,B07009_004MA,B07009_005EA,B07009_005MA,B07009_006MA,B07009_006EA,B07009_007EA,B07009_007MA,B07009_008MA,B07009_008EA,B07009_009EA,B07009_009MA,B07009_010EA,B07009_010MA,B07009_011MA,B07009_011EA,B07009_012MA,B07009_012EA,B07009_013MA,B07009_013EA,B07009_014EA,B07009_014MA,B07009_015EA,B07009_015MA,B07009_016EA,B07009_016MA,B07009_017MA,B07009_017EA,B07009_018EA,B07009_018MA,B07009_019EA,B07009_019MA,B07009_020EA,B07009_020MA,B07009_021EA,B07009_021MA,B07009_022MA,B07009_022EA,B07009_023MA,B07009_023EA,B07009_024EA,B07009_024MA,B07009_025EA,B07009_025MA,B07009_026EA,B07009_026MA,B07009_027EA,B07009_027MA,B07009_028MA,B07009_028EA,B07009_029EA,B07009_029MA,B07009_030EA,B07009_030MA,B07009_031EA,B07009_031MA,B07009_032MA,B07009_032EA,B07009_033MA,B07009_033EA,B07009_034MA,B07009_034EA,B07009_035EA,B07009_035MA,B07009_036EA,B07009_036MA,state
0400000US18,4278945,5178,532518,10483,1510802,16115,1233516,15538,643210,11414,358899,9657,3765184,17031,452528,9342,1344156,15924,1078940,13908,567586,11725,321974,9449,305785,10387,51735,4110,106170,5413,93062,5631,38271,3521,16547,2421,120671,6410,18661,2125,37674,3166,36162,3698,20581,2783,7593,1317,74774,6139,7801,1590,20232,2644,22895,2815,13760,2132,10086,1642,12531,1950,1793,642,2570,1075,2457,774,3012,896,2699,1260,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2036993,3233,171338,4966,657642,9278,671693,8627,368331,7253,167989,5335,1807876,8178,145398,4455,595092,9185,592556,7848,327270,7106,147560,4898,134160,5950,14629,1952,39484,3163,49071,3614,21592,2111,9384,1771,48620,2877,5951,925,13442,1389,16397,1810,8940,1404,3890,1114,40949,3475,4863,1386,8721,1383,12437,1749,9094,1500,5834,1268,5388,1250,497,285,903,326,1232,454,1435,713,1321,664,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1863224,3312,182199,6122,509404,9204,605379,9202,362899,7111,203343,7449,1611443,10214,151823,6249,441611,8776,522839,9030,316260,7217,178910,6977,145673,8061,18631,2410,39495,3407,51164,4148,23785,2768,12598,1810,53152,3594,6834,1240,16314,1978,16076,1656,9661,1599,4267,925,44815,4064,4316,967,9960,1813,13495,1683,10933,1625,6111,1353,8141,1652,595,297,2024,766,1805,615,2260,778,1457,823,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2935461,3011,476805,9502,1000756,11580,818755,12180,378979,8063,260166,7204,2575421,10618,411712,8437,884429,11471,708781,12677,336522,8145,233977,6604,198418,8170,38909,3912,66462,4278,59360,3744,20235,2335,13452,2082,85157,5158,16948,1937,27288,2650,26925,3075,8945,1468,5051,1232,66331,5021,8026,1669,19989,2265,21473,2676,10376,1592,6467,1292,10134,2293,1210,522,2588,1186,2216,750,2901,1123,1219,570,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3006605,4606,510690,11945,1029965,13625,805882,13572,433223,9068,226845,7666,2656159,11921,442485,11243,915716,12803,714024,12841,381181,8692,202753,6869,199863,9027,40159,3650,68946,5221,53244,4018,26804,2798,10710,1868,86359,5772,18589,2252,28817,3022,21885,2732,12194,2042,4874,1349,54623,4368,7157,1435,14839,2288,14941,1947,10928,1775,6758,1514,9601,1730,2300,897,1647,582,1788,531,2116,693,1750,825,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,947017,1426,79728,3872,329267,6521,273293,6127,171449,5069,93280,4576,842137,6138,70125,3535,294504,6086,241548,6011,152222,4484,83738,4082,66031,4879,6652,1231,23767,2627,21918,2377,9284,1838,4410,1102,19379,2274,1453,539,6996,1661,5540,1142,4096,893,1294,416,16867,2190,1101,525,3720,923,3875,1025,4898,1320,3273,906,2603,806,397,347,280,229,412,292,949,469,565,330,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3972135,2905,433833,11219,1035053,15539,1036262,11765,795930,14788,671057,10809,3526532,12674,379454,10763,929114,15044,917306,11870,704097,13478,596561,11180,234925,10193,35791,3652,64061,4766,63577,4816,39308,4078,32188,3251,92250,5878,9981,1812,20343,2929,28180,2857,22400,2830,11346,1541,94263,5952,5333,1521,18124,2345,22305,2934,24029,2880,24472,2859,24165,2449,3274,1086,3411,965,4894,1395,6096,1235,6490,1275,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4556609,2420,471324,10201,1181922,16726,1113418,15523,1011713,13951,778232,13640,4051914,13136,411478,9610,1069958,15141,1003438,14485,880976,13416,686064,12433,291349,11169,39253,3697,76508,5457,69551,5009,64708,5621,41329,3766,100975,6418,9546,1732,17139,2144,20648,2345,31775,3838,21867,2671,78499,5305,4306,1210,11447,1722,15698,2115,26125,2728,20923,2844,33872,4443,6741,1980,6870,1826,4083,1064,8129,1774,8049,1415,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6621018,3783,715558,11274,2024195,15170,2157862,16423,1062110,11564,661293,10600,5841178,16557,613169,11336,1796363,15651,1899453,15012,940340,11278,591853,9822,488380,13261,70165,4452,150921,7757,169718,6422,63208,4511,34368,3153,189596,7134,22095,2224,55855,3547,61799,4073,34290,3359,15557,1781,77365,4655,7425,1103,17632,1875,21910,2719,17104,1954,13294,1861,24499,2924,2704,720,3424,1032,4982,1119,7168,1588,6221,1569,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3600744,3144,270170,6957,952141,11450,1183093,13432,807626,12224,387714,8686,3176771,11473,226800,6733,849386,10762,1045478,13032,710843,11315,344264,7960,229609,8167,26125,2775,58185,3889,75894,3998,50274,3786,19131,2079,122204,6814,10699,1500,31903,2451,41429,3466,26746,2894,11427,1924,57051,4478,4468,1132,10492,1385,16506,2233,15107,2189,10478,1821,15109,2003,2078,759,2175,592,3786,806,4656,1137,2414,767,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1911968,4922,338365,9012,584142,10856,594445,12646,249319,8849,145697,5302,1697482,10650,299924,9126,518877,10596,524164,12457,224433,8764,130084,5071,115170,7814,21977,2873,37095,3973,37050,3758,11605,1943,7443,1804,57353,4006,11186,1713,16906,2146,19073,2218,6423,1199,3765,1163,39264,4379,4521,1205,10708,2205,13511,2389,6354,1459,4170,1135,2699,827,757,485,556,375,647,324,504,331,235,242,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4023641,5425,484404,9965,1272777,16223,1203790,15114,670388,10796,392282,10638,3490355,14818,403766,9379,1113838,15513,1036307,13435,586305,10054,350139,9987,294346,10345,45923,3629,92348,5438,94129,5863,42008,3958,19938,2402,136444,7770,22607,2096,42811,3112,42202,3529,20622,2847,8202,1339,89719,5589,10906,2007,22128,2624,26942,2578,18298,2114,11445,1792,12777,2103,1202,619,1652,572,4210,1176,3155,925,2558,773,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,686770,1762,49467,3132,204215,5147,231159,5643,138862,5070,63067,3459,598132,5428,42444,2904,178333,5144,200102,5338,121966,4562,55287,3132,49789,4111,4534,1149,15687,2177,16890,1865,8886,1476,3792,1049,17697,2542,1288,641,5035,1051,6320,1456,3760,1129,1294,436,19904,2464,1026,512,5024,1067,7283,1510,4075,880,2496,1002,1248,447,175,154,136,120,564,291,175,115,198,134,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1206908,2006,114623,3580,334350,6210,408273,7029,233054,5600,116608,3918,1059175,5621,95996,3507,296309,6061,356976,6406,206057,5409,103837,3835,91717,5131,13607,2200,24040,2283,31321,2879,15653,1962,7096,1201,29133,2676,2604,670,8187,1363,11347,1752,4869,834,2126,674,23286,2116,1925,733,5184,971,7721,1094,5430,1016,3026,673,3597,901,491,326,630,269,908,465,1045,476,523,296,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1840642,1913,278202,8269,529535,10300,621108,12303,272846,7751,138951,5317,1471667,12920,216416,8391,424565,11009,494338,10220,220046,6821,116302,4507,264896,10574,47780,5043,76555,5581,92602,5580,35729,4238,12230,2320,15741,2426,2773,976,5019,1489,6203,1517,1350,484,396,269,78926,6084,9622,2300,21560,2985,25536,2698,12942,1882,9266,1887,9412,1746,1611,636,1836,546,2429,806,2779,1038,757,304,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,919883,1661,75297,5339,270690,6915,256005,7265,201804,6242,116087,5474,817339,5492,64497,4591,242831,6357,228024,6485,177320,6092,104667,5529,52527,5237,7111,1740,15202,2344,16124,2750,9665,1644,4425,1066,17062,2448,1386,621,6344,1240,4054,1029,3338,914,1940,612,29726,3542,2051,806,5743,1357,7502,1722,10167,1938,4263,1047,3229,884,252,211,570,249,301,190,1314,664,792,371,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6049352,2508,709751,13991,1737574,17497,1409844,18056,1359609,15068,832574,15188,5514624,13129,635061,12825,1600357,17064,1289570,17626,1233879,14334,755757,14650,299659,11612,49180,4475,81814,5061,71057,4632,64857,4938,32751,3121,116378,6270,13138,1784,29353,3346,25991,2396,29699,3162,18197,2509,83559,4806,7505,1535,18493,2510,17741,2567,21856,2195,17964,2165,35132,3631,4867,1270,7557,1729,5485,1203,9318,1710,7905,1728,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1360330,2783,211788,6841,360327,9726,432927,8971,202552,8269,152736,5952,1196464,8722,191127,7000,315705,8837,379000,8501,175226,7490,135406,5457,95866,5804,12835,1774,28946,3979,32864,3069,13420,2006,7801,1461,26757,3383,3533,1009,6285,1406,10809,2152,4069,1255,2061,700,34377,3882,2835,855,8157,1693,9448,1534,7631,1365,6306,1363,6866,1672,1458,655,1234,742,806,391,2206,807,1162,715,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13309761,4587,1954719,19811,3579976,31591,3331304,28237,2531374,22215,1912388,22193,12013251,23798,1750898,21064,3273811,31786,3020768,26477,2248331,21147,1719443,20390,785169,19691,127350,6326,207605,7404,199365,8423,153450,8961,97399,6286,272938,10351,46120,3703,60929,3796,66486,4446,60446,4855,38957,3819,148369,7186,11510,1948,23130,2649,29462,3188,47606,4422,36661,3560,90034,6064,18841,2858,14501,2185,15223,2309,21541,2888,19928,2638,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6489883,6226,962451,18734,1760704,19857,1990870,18573,1170056,15868,605802,10115,5671813,19733,834528,15826,1562419,18124,1731968,17815,1016550,16065,526348,9781,448786,14708,81462,6574,114617,6211,148230,7324,72095,4769,32382,3550,182161,8453,31423,3657,45161,3616,57272,4300,31011,3510,17294,2381,156310,8234,10429,1867,32094,3461,45955,3830,42335,3705,25497,3073,30813,3535,4609,1453,6413,1602,7445,1305,8065,1980,4281,997,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,457904,1859,37965,2073,128310,3988,163754,4428,89629,3973,38246,2891,391788,4363,33028,2069,111434,3558,140258,4687,75640,3786,31428,2620,30894,2484,2406,630,7177,1287,11300,1602,7154,1223,2857,947,14757,1858,1495,427,4372,1084,4820,1016,2521,775,1549,775,18753,2222,1000,410,5040,1281,6672,1280,3984,998,2057,795,1712,629,36,65,287,260,704,299,330,255,355,218,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
