GEO_ID,B17016_001E,B17016_001M,B17016_002E,B17016_002M,B17016_003E,B17016_003M,B17016_004E,B17016_004M,B17016_005E,B17016_005M,B17016_006E,B17016_006M,B17016_007E,B17016_007M,B17016_008E,B17016_008M,B17016_009E,B17016_009M,B17016_010E,B17016_010M,B17016_011E,B17016_011M,B17016_012E,B17016_012M,B17016_013E,B17016_013M,B17016_014E,B17016_014M,B17016_015E,B17016_015M,B17016_016E,B17016_016M,B17016_017E,B17016_017M,B17016_018E,B17016_018M,B17016_019E,B17016_019M,B17016_020E,B17016_020M,B17016_021E,B17016_021M,B17016_022E,B17016_022M,B17016_023E,B17016_023M,B17016_024E,B17016_024M,B17016_025E,B17016_025M,B17016_026E,B17016_026M,B17016_027E,B17016_027M,B17016_028E,B17016_028M,B17016_029E,B17016_029M,B17016_030E,B17016_030M,B17016_031E,B17016_031M,B17016_032E,B17016_032M,B17016_033E,B17016_033M,B17016_034E,B17016_034M,B17016_035E,B17016_035M,B17016_036E,B17016_036M,B17016_037E,B17016_037M,B17016_038E,B17016_038M,B17016_039E,B17016_039M,B17016_040E,B17016_040M,B17016_041E,B17016_041M,B17016_042E,B17016_042M,B17016_043E,B17016_043M,B17016_044E,B17016_044M,B17016_045E,B17016_045M,B17016_046E,B17016_046M,B17016_047E,B17016_047M,NAME,B17016_001MA,B17016_001EA,B17016_002EA,B17016_002MA,B17016_003EA,B17016_003MA,B17016_004EA,B17016_004MA,B17016_005MA,B17016_005EA,B17016_006MA,B17016_006EA,B17016_007MA,B17016_007EA,B17016_008EA,B17016_008MA,B17016_009EA,B17016_009MA,B17016_010EA,B17016_010MA,B17016_011MA,B17016_011EA,B17016_012MA,B17016_012EA,B17016_013EA,B17016_013MA,B17016_014EA,B17016_014MA,B17016_015EA,B17016_015MA,B17016_016MA,B17016_016EA,B17016_017MA,B17016_017EA,B17016_018MA,B17016_018EA,B17016_019EA,B17016_019MA,B17016_020EA,B17016_020MA,B17016_021MA,B17016_021EA,B17016_022MA,B17016_022EA,B17016_023MA,B17016_023EA,B17016_024MA,B17016_024EA,B17016_025EA,B17016_025MA,B17016_026MA,B17016_026EA,B17016_027MA,B17016_027EA,B17016_028MA,B17016_028EA,B17016_029MA,B17016_029EA,B17016_030EA,B17016_030MA,B17016_031EA,B17016_031MA,B17016_032MA,B17016_032EA,B17016_033MA,B17016_033EA,B17016_034MA,B17016_034EA,B17016_035MA,B17016_035EA,B17016_036EA,B17016_036MA,B17016_037MA,B17016_037EA,B17016_038MA,B17016_038EA,B17016_039MA,B17016_039EA,B17016_040MA,B17016_040EA,B17016_041EA,B17016_041MA,B17016_042EA,B17016_042MA,B17016_043EA,B17016_043MA,B17016_044MA,B17016_044EA,B17016_045MA,B17016_045EA,B17016_046EA,B17016_046MA,B17016_047EA,B17016_047MA,state
0400000US18,1648172,14329,186201,5877,60834,3397,10474,1300,562,326,2481,732,7431,1064,21377,2211,1989,637,9186,1596,10202,1499,28983,2739,5239,1061,6724,1323,17020,1967,125367,5374,22829,2166,5728,1384,9778,1541,7323,1353,102538,4952,14998,2181,46133,3442,41407,3162,1461971,13691,1168272,12839,665660,11708,337880,8677,177021,5741,150759,5526,208617,5966,104783,4644,53880,3360,49954,3071,293995,6262,78616,4419,37110,2185,178269,4447,293699,7817,91943,4431,63294,3746,15167,2111,13482,1668,201756,6920,118757,5639,39329,3192,43670,2513,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,70337,3702,23869,2087,5130,1057,999,458,1257,575,2874,740,6656,1430,1020,555,2018,672,3618,930,12083,1360,1599,530,2787,907,7697,949,46468,3057,8759,1494,2514,887,3019,909,3226,658,37709,2489,6080,1046,19390,2135,12239,1570,726407,7311,602083,6637,361704,5816,215421,4517,93884,3918,52399,3421,107482,3841,54385,2941,28541,1978,24556,1776,132897,3661,31433,2355,18705,1769,82759,2475,124324,4543,40978,3042,30122,2568,5921,1275,4935,967,83346,3170,51878,3263,17298,1946,14170,1452,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,67828,3618,23724,2126,6054,1015,473,292,1343,576,4238,862,8211,1223,1766,644,2810,697,3635,797,9459,1335,1891,548,2490,802,5078,946,44104,2935,9649,1467,2774,872,3954,1139,2921,772,34455,2583,7517,1559,15096,1921,11842,1344,659343,7039,539683,7243,328514,6257,184376,5524,76816,3694,67322,3777,94457,3452,48688,2738,24136,2036,21633,1580,116712,3584,33104,2554,14876,1490,68732,2723,119660,5070,40620,2833,30793,2553,4977,1014,4850,1005,79040,3883,49245,3399,14287,1682,15508,1661,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,60397,3810,9220,1280,909,403,2082,618,6229,1066,14324,1761,1813,643,4793,1027,7718,1308,36853,2954,3802,1139,5435,1135,27616,2330,108751,4831,18236,1941,3170,1045,6161,1354,8905,1096,90515,4453,14873,2617,30387,3027,45255,3422,971623,10148,774245,9492,427803,7451,232287,5848,98572,4855,96944,4036,125083,4399,63363,3748,30150,2318,31570,2187,221359,4750,62683,3594,25393,2076,133283,2857,197378,5956,62897,3719,38024,3075,10940,1718,13933,1666,134481,4489,72648,3784,22768,2606,39065,2448,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,44123,3483,7239,1381,1092,574,1762,724,4385,1031,10644,1565,1263,580,2870,974,6511,1442,26240,2767,4094,1155,3998,1155,18148,2025,130643,5405,17554,2020,3870,1280,6474,1235,7210,1272,113089,5209,26139,2661,39873,3183,47077,3024,950893,9486,700683,9685,396963,8189,224313,6768,76586,4496,96064,4661,114470,5906,57011,4502,27513,2727,29946,2236,189250,5330,59564,3796,22355,2288,107331,4103,250210,8480,72748,4764,47541,4197,9468,1354,15739,2000,177462,6448,104259,5102,30820,3030,42383,2582,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,13330,1565,2129,634,197,160,478,406,1454,473,3948,972,489,390,1620,537,1839,635,7253,1090,1201,586,1372,516,4680,759,20689,2403,4246,1038,654,396,1653,619,1939,677,16443,2108,1607,794,7251,1463,7585,1483,312931,5166,257238,4717,131471,4458,71995,3017,37361,2269,22115,1977,56266,2901,27392,2078,15917,1473,12957,1446,69501,3066,15638,1469,10463,1357,43400,2304,55693,3548,18974,1958,11899,1624,3581,804,3494,711,36719,2782,18695,2367,8891,1541,9133,1315,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,29706,3153,4527,1054,373,260,1343,593,2811,831,9152,1784,923,558,2840,775,5389,1318,16027,2132,1426,666,3040,967,11561,1577,75018,3860,10968,1759,1910,770,4579,1167,4479,970,64050,3796,8402,1459,25508,2663,30140,2530,1332389,10662,988423,10639,613749,8976,346183,8212,143431,5265,124135,5121,168462,5531,90035,4772,44099,2587,34328,2127,206212,5288,66739,4203,25985,2090,113488,3338,343966,8179,95487,5145,65736,4685,15835,2258,13916,1463,248479,6365,161663,5691,40664,3414,46152,2662,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,36546,2957,4991,1079,612,461,690,349,3689,940,9593,1526,902,517,3841,955,4850,1181,21962,2148,1501,748,3854,1196,16607,1995,99273,4800,12018,1897,1735,689,4240,1069,6043,1228,87255,4642,6888,1507,32243,2870,48124,3520,1463048,11274,1136741,11824,641220,9506,337873,8155,182029,5908,121318,4497,244285,6846,129050,4695,66318,3200,48917,3258,251236,5783,71744,3601,36596,2511,142896,4071,326307,8189,91694,4700,55369,3966,18039,2062,18286,2120,234613,6424,124415,4988,57084,3588,53114,3154,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,102176,3782,16753,1892,1312,457,3150,678,12291,1797,30980,2075,2191,499,11663,1604,17126,1410,54443,3094,5906,1190,11858,1408,36679,2632,210508,7357,33516,3065,4241,1115,13731,1828,15544,1830,176992,6459,22338,2040,75192,3403,79462,4001,2169928,15432,1719739,13601,882562,10040,418963,7238,262336,5843,201263,5334,325571,6994,153483,5410,88048,3250,84040,3483,511606,6032,119826,4449,69900,3162,321880,5259,450189,9731,133520,5226,82351,4068,24771,2312,26398,1810,316669,8486,163986,6144,66447,3882,86236,3896,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,33160,2493,5783,907,1035,315,1449,451,3299,724,10282,1411,1148,386,3976,810,5158,1022,17095,1731,2026,569,4220,995,10849,1152,71125,3969,11800,1578,2446,691,5333,996,4021,844,59325,3615,7473,1333,27968,2555,23884,2211,1270151,9399,1046649,9490,611192,8510,342466,7040,177911,4820,90815,3885,216935,6251,110588,4482,66378,3069,39969,1988,218522,4159,51374,2991,31808,2296,135340,3594,223502,6922,78087,3988,55624,3818,14105,1752,8358,943,145415,5451,89281,4421,33854,2650,22280,1959,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,37376,3208,8164,1379,418,282,2185,963,5561,1197,9878,1792,1507,638,3960,1085,4411,1222,19334,2070,2787,907,3275,835,13272,1680,106134,6151,13972,2505,3079,1009,4885,1480,6008,1323,92162,5335,16129,2057,29845,3104,46188,3506,604110,8871,443656,8991,246385,7174,139482,6103,47574,3054,59329,3674,68518,4931,33143,3033,14126,1943,21249,2594,128753,4102,39687,3108,14884,1611,74182,2846,160454,6349,43005,3668,25710,2778,7270,1324,10025,1350,117449,4534,66787,3597,18173,2196,32489,2644,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,61994,4119,10080,1523,952,348,2588,625,6540,1298,17698,2098,2290,824,5673,1195,9735,1553,34216,2804,5071,1237,7719,1336,21426,1930,115925,4949,19208,2466,3184,1063,7900,1514,8124,1340,96717,4374,14673,1821,38524,2758,43520,3264,1339312,11908,1062209,12201,600600,9939,331213,7939,151969,5611,117418,5501,182198,5815,90793,3974,48651,2907,42754,3078,279411,6031,73542,3657,36521,2397,169348,4385,277103,7732,81516,3680,53038,3597,13196,1908,15282,1710,195587,6520,118993,5647,35610,2859,40984,2418,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,11336,1395,1888,554,140,81,680,342,1068,386,3492,795,922,443,967,439,1603,476,5956,927,1024,416,1546,641,3386,646,15211,1533,3291,776,601,371,1998,690,692,313,11920,1418,2530,953,5791,1245,3599,773,233103,5160,194248,4503,99953,3538,55703,2858,27685,2160,16565,1687,42845,2260,20481,1811,13628,1429,8736,1208,51450,2153,13303,1483,6713,948,31434,1748,38855,3101,16082,1972,10449,1495,3609,1194,2024,455,22773,2216,12456,1557,5402,1013,4915,863,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
