GEO_ID,B18108_001E,B18108_001M,B18108_002E,B18108_002M,B18108_003E,B18108_003M,B18108_004E,B18108_004M,B18108_005E,B18108_005M,B18108_006E,B18108_006M,B18108_007E,B18108_007M,B18108_008E,B18108_008M,B18108_009E,B18108_009M,B18108_010E,B18108_010M,B18108_011E,B18108_011M,B18108_012E,B18108_012M,B18108_013E,B18108_013M,B18108_014E,B18108_014M,B18108_015E,B18108_015M,B18108_016E,B18108_016M,B18108_017E,B18108_017M,B18108_018E,B18108_018M,B18108_019E,B18108_019M,B18108_020E,B18108_020M,B18108_021E,B18108_021M,B18108_022E,B18108_022M,B18108_023E,B18108_023M,B18108_024E,B18108_024M,B18108_025E,B18108_025M,NAME,B18108_001MA,B18108_001EA,B18108_002MA,B18108_002EA,B18108_003EA,B18108_003MA,B18108_004EA,B18108_004MA,B18108_005EA,B18108_005MA,B18108_006EA,B18108_006MA,B18108_007EA,B18108_007MA,B18108_008MA,B18108_008EA,B18108_009MA,B18108_009EA,B18108_010MA,B18108_010EA,B18108_011EA,B18108_011MA,B18108_012EA,B18108_012MA,B18108_013MA,B18108_013EA,B18108_014MA,B18108_014EA,B18108_015MA,B18108_015EA,B18108_016MA,B18108_016EA,B18108_017EA,B18108_017MA,B18108_018EA,B18108_018MA,B18108_019MA,B18108_019EA,B18108_020MA,B18108_020EA,B18108_021EA,B18108_021MA,B18108_022EA,B18108_022MA,B18108_023EA,B18108_023MA,B18108_024MA,B18108_024EA,B18108_025MA,B18108_025EA,state
0400000US18,6437142,986,424157,2538,2367,789,2118,948,419672,2675,1161278,3389,52488,3989,19190,2636,1089600,5259,1469619,4352,49742,4069,37998,2950,1381879,6321,2528639,4903,185640,6174,169547,6150,2173452,8155,485367,2062,73281,3319,54266,3301,357820,4772,368082,2308,72762,3179,108048,3524,187272,4262,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,195997,2164,717,346,0,151,195280,2184,524430,2673,20049,1985,7610,1219,496771,3757,695972,2728,23170,2565,15422,1847,657380,4076,1166781,3218,76154,3574,56594,3363,1034033,5566,236947,1624,32894,2454,20346,1711,183707,2771,208737,1161,40394,1779,49321,2130,119022,2562,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,201418,1807,1835,605,380,387,199203,1941,518499,2140,19109,1706,6801,1319,492589,3123,661190,3411,23933,1887,16821,1961,620436,4131,1068646,3416,77811,3468,59423,3198,931412,5233,204387,1589,26991,1716,19756,1627,157640,2697,171276,1686,35508,2146,49416,2038,86352,2938,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,276673,1986,1592,691,155,157,274926,2026,739353,2359,44837,3582,13567,1650,680949,4490,953129,4070,49372,4281,35901,2795,867856,6410,1732606,3875,158677,5895,172722,6796,1401207,8853,350513,1708,58167,3212,57557,2889,234789,3972,240444,1447,48222,2253,87704,2761,104518,3368,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,309280,2663,3344,1029,937,694,304999,2895,808147,2978,46228,3820,13668,1955,748251,5567,1081453,4672,47736,4056,30949,3571,1002768,7809,1723378,5521,154107,6099,142906,6502,1426365,9545,337927,2468,57428,3215,55948,2808,224551,4465,238699,2578,47967,3135,85054,3552,105678,3469,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,66190,939,368,331,87,84,65735,974,199305,1364,13955,2133,4346,889,181004,2992,260044,1726,14989,2026,9483,1553,235572,2919,570723,1868,48353,3110,39454,2343,482916,3393,123858,776,19325,1583,11544,1402,92989,2183,95583,880,20702,1654,26167,1782,48714,1926,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,364621,1611,2422,950,127,167,362072,1929,976497,1926,33597,2907,12893,2081,930007,3948,1332536,3874,39457,3709,27281,2717,1265798,6296,2375710,3665,133935,4854,106347,4905,2135428,7657,425090,1791,54007,3285,38315,2615,332768,4291,313742,1791,54793,2570,94809,3878,164140,4083,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,363859,988,2601,835,260,268,360998,1229,1034113,1199,43199,3770,18351,2207,972563,4457,1558263,2549,48218,3931,36818,3495,1473227,5899,2688672,3102,151921,5707,140237,6346,2396514,8228,502924,1549,57737,3210,50166,2900,395021,4391,419020,2107,79118,3975,123697,4929,216205,6029,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,571596,1749,4172,979,1800,713,565624,1881,1692075,2218,82883,3922,25957,2241,1583235,4930,2133616,4024,84278,4742,62437,3745,1986901,5802,3971133,4484,296317,7499,292339,7304,3382477,10854,787331,2376,110541,4120,90984,3349,585806,4992,616799,2211,122612,3282,181398,4621,312789,5396,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,347349,1683,1386,454,354,261,345609,1735,928160,2367,32731,3107,13976,1405,881453,4083,1225261,3272,35459,3001,24804,2285,1164998,4891,2118823,3378,113616,4718,100480,4160,1904727,7714,387066,1736,48019,2407,32154,2277,306893,2925,313124,1698,64684,2952,77101,2964,171339,3912,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,202396,2322,1514,716,263,256,200619,2351,543207,2464,28227,3190,8059,1493,506921,3765,671875,5229,32358,3369,19023,1976,620494,5541,1111969,5429,103178,5117,115576,6080,893215,8733,228749,2066,41185,2696,41145,3124,146419,3382,160209,2172,29708,2348,60881,3116,69620,3548,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,374574,2452,2942,873,356,216,371276,2616,1025100,3216,49543,3683,16780,1996,958777,5503,1346412,4519,48494,3796,37984,3249,1259934,6524,2315045,4930,187382,6453,180862,6038,1946801,10499,481881,2402,73683,3584,60312,3598,347886,4276,365757,2289,72818,3274,114859,4360,178080,5082,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,58839,954,113,131,47,59,58679,965,160359,1284,6512,1408,1782,545,152065,1921,216684,2035,5863,1145,4957,1093,205864,2363,400112,1891,27189,2176,25335,2231,347588,3720,88817,833,14579,1418,8470,1164,65768,1751,65012,831,14230,1056,18227,1499,32555,1723,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,132001,1369,396,258,136,143,131469,1397,329308,1847,12456,1740,3357,665,313495,2810,427342,2427,15072,1632,6470,1063,405800,2993,693664,2438,41809,2830,30769,2038,621086,4471,130878,1189,18676,1405,9799,1063,102403,2099,113639,1057,24377,1505,29744,1964,59518,2157,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,182912,1369,1479,574,805,726,180628,1711,480569,1480,18386,2599,5729,1094,456454,3104,631452,2709,22689,2741,14293,2370,594470,4861,1074277,2551,80942,4802,59600,3782,933735,5628,220389,1169,34993,2667,25132,2294,160264,3110,134366,977,25944,1989,41007,2522,67415,2710,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,65506,859,478,375,83,135,64945,910,209057,1284,11512,1721,2696,707,194849,1961,270578,1825,11188,1729,7316,1469,252074,3017,573999,1912,34183,2203,27794,2359,512022,3612,107990,1110,14622,1600,9041,1316,84327,2186,78896,944,14966,1587,19984,1824,43946,2102,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,526587,1549,2806,917,370,290,523411,1842,1497563,1520,50847,3460,20130,2411,1426586,4510,1884236,3193,55651,4585,36831,3419,1791754,6246,3636393,3534,179292,6647,153712,5888,3303389,9520,665965,2251,79454,3975,61142,3119,525369,4594,545798,2312,93771,3103,161906,3781,290121,4719,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,143036,1183,712,329,408,400,141916,1262,372305,1530,14194,1823,7525,1704,350586,2464,468006,3633,17605,2393,15629,2408,434772,4585,778878,3546,60935,3522,66534,4263,651409,6320,167928,1785,26455,1964,23166,2086,118307,3027,121652,1703,24787,1995,45375,2726,51490,2770,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,1163871,1967,6402,1293,3857,1082,1153612,2497,3088950,2444,105963,5710,39160,2637,2943827,6546,4681526,4410,126149,5908,90064,4928,4465313,8001,7721051,5054,442422,9264,384968,10345,6893661,14726,1466453,2428,175305,5934,148285,4539,1142863,6511,1194877,2919,206843,5291,370040,8972,617994,9760,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,611384,2994,3352,959,1701,796,606331,3249,1670160,3519,71740,5111,22693,2076,1575727,6700,2128500,6484,71976,4525,54885,4249,2001639,8596,3837910,7452,277167,8848,264994,8419,3295749,13679,774068,3648,106176,4624,96882,4012,571010,6196,530507,3388,103247,4218,171614,5476,255646,5534,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,45041,654,587,367,96,124,44358,741,108664,1093,3604,821,983,416,104077,1392,180428,2141,5716,1223,2646,771,172066,2066,255613,1930,15156,1661,12118,1663,228339,2748,50392,709,7482,888,3757,639,39153,1184,44638,378,9216,915,10540,990,24882,1223,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,690055,2208,4609,1036,1211,614,684235,2267,1966645,3183,94379,5599,30133,2552,1842133,6572,2497972,4643,101956,5607,73323,4615,2322693,8141,4578511,5617,336639,8831,323295,8741,3918577,13160,914430,3026,124908,4447,103219,4276,686303,5773,724153,3054,140512,5761,209079,5475,374562,5431,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,262146,1950,3134,771,2100,985,256912,2515,672471,1943,31024,2457,10055,1180,631392,3436,872858,3416,37119,2516,26117,2062,809622,5027,1408386,4018,128642,3940,120602,4294,1159142,5981,300078,1798,50578,2105,44118,2151,205382,3277,217119,1535,44580,2178,71930,2705,100609,3111,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,232113,2276,2210,798,1007,630,228896,2353,627733,2113,28026,3293,7339,1469,592368,4187,884719,3794,39340,3597,20918,2341,824461,5804,1543443,3850,119155,5893,104655,4328,1319633,7457,327193,1921,48033,3048,36221,2626,242939,3710,245251,1789,49230,2956,80909,3199,115112,3270,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,718316,1844,4490,1151,1198,623,712628,2253,2012673,2010,100911,4644,31858,2612,1879904,5681,2787669,4528,104868,5415,78573,4518,2604228,8089,5080243,5184,352030,9304,325724,8069,4402489,12916,1048408,2651,133809,4236,112720,4533,801879,5886,912006,2716,167570,5058,264157,5107,480279,6014,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,56147,854,92,153,0,200,56055,858,160528,891,5621,1392,2305,755,152602,2075,245848,1496,9743,1808,6372,1178,229733,2329,420852,1643,28715,2784,25861,2824,366276,4400,80942,565,11692,1172,5190,1024,64060,1547,70578,792,13825,1569,19970,1755,36783,1934,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,294537,2136,1343,614,645,483,292549,2293,783485,2090,31580,2816,9916,1553,741989,3773,1039012,4264,33787,3074,26396,3207,978829,6341,1829521,4311,148461,6741,145645,6579,1535415,9614,413384,2475,61136,3309,54662,3228,297586,4622,263232,2310,47630,3140,87752,3265,127850,3545,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,58683,971,437,323,225,228,58021,1062,144350,1210,4781,1005,1882,582,137687,1708,190064,1571,7945,1325,4657,1369,177462,2404,309000,1499,20327,1728,18072,1954,270601,2617,61032,572,8689,912,5641,919,46702,1426,53296,485,10896,1197,14644,1251,27756,1534,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,400023,2640,1975,720,983,535,397065,2811,1090226,3623,48071,3708,17642,2094,1024513,5318,1431408,4901,52206,4295,44090,3244,1335112,6355,2539601,5493,210004,6861,230876,7102,2098721,9945,531688,2640,80449,3938,79398,3682,371841,4735,361683,2235,67741,3748,127590,3840,166352,4092,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,1932848,4326,13241,2177,6169,1764,1913438,5481,5039030,4680,206238,8709,72560,4776,4760232,10282,6226865,8698,212435,8109,131621,7466,5882809,14178,9631609,10014,660204,12993,585819,12949,8385586,18994,1626823,4514,239000,5660,228277,5827,1159546,8024,1127324,4279,206382,6087,403493,8759,517449,8624,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,257925,1330,1470,719,306,253,256149,1439,626087,1764,18391,2464,8269,1609,599427,3294,761535,2393,23463,2499,16295,1779,721777,3451,915533,2347,53495,3621,44601,3706,817437,4958,153402,1071,21787,1897,15010,1823,116605,2650,114519,1099,22499,1640,33459,2096,58561,2385,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,31011,837,173,130,312,312,30526,892,92552,847,4959,999,1376,453,86217,1234,136620,1102,6972,1039,4169,952,125479,1773,264455,1229,18949,1826,16311,1672,229195,2553,55527,502,6397,870,4588,820,44542,1244,39763,531,7846,954,11096,1144,20821,1260,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,507031,3276,2323,709,387,341,504321,3468,1344814,3237,48115,3457,15501,1780,1281198,4570,1854763,7357,55923,3659,40671,3446,1758169,8232,3230698,6479,187594,6768,159966,5950,2883138,10876,611804,3141,76275,4015,63156,3507,472373,5866,424356,3031,79203,3539,129974,5176,215179,5556,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,440973,1850,2902,902,1409,760,436662,2111,1142622,2094,40744,3430,12752,1928,1089126,4538,1583635,4793,56676,4743,38551,3925,1488408,7404,2738020,4254,189554,7027,157170,7452,2391296,10554,519683,1992,74339,3785,52109,3423,393235,5059,368145,1762,73119,3636,112981,4782,182045,4575,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,105263,1847,1355,529,327,298,103581,1959,277717,1842,14467,1953,5321,934,257929,2462,384191,2296,19074,2171,16064,2337,349053,3410,756782,2876,72325,3461,86480,4646,597977,5784,174412,826,28828,2389,30732,2367,114852,2890,128147,1210,25356,1971,46379,2656,56412,2787,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,351235,2082,1885,666,514,298,348836,2203,964041,2395,37193,2953,13497,1647,913351,3871,1266721,4378,42873,3254,29571,2526,1194277,5737,2275667,4672,136771,4410,122471,5053,2016425,8376,434522,1463,55094,2736,35255,1930,344173,3864,359899,1598,68514,2994,96129,3463,195256,3503,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,38016,1247,173,169,36,66,37807,1230,98116,1337,3583,841,1312,629,93221,1619,135058,1522,4119,1144,2964,1175,127975,2586,222970,1827,15352,1735,12185,1916,195433,3186,43253,1002,7338,1187,3735,818,32180,1627,29669,1091,5791,888,9838,1327,14040,1315,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
