GEO_ID,B27018_001E,B27018_001M,B27018_002E,B27018_002M,B27018_003E,B27018_003M,B27018_004E,B27018_004M,B27018_005E,B27018_005M,B27018_006E,B27018_006M,B27018_007E,B27018_007M,B27018_008E,B27018_008M,B27018_009E,B27018_009M,B27018_010E,B27018_010M,B27018_011E,B27018_011M,B27018_012E,B27018_012M,B27018_013E,B27018_013M,B27018_014E,B27018_014M,B27018_015E,B27018_015M,B27018_016E,B27018_016M,B27018_017E,B27018_017M,B27018_018E,B27018_018M,B27018_019E,B27018_019M,B27018_020E,B27018_020M,B27018_021E,B27018_021M,B27018_022E,B27018_022M,B27018_023E,B27018_023M,B27018_024E,B27018_024M,B27018_025E,B27018_025M,B27018_026E,B27018_026M,B27018_027E,B27018_027M,B27018_028E,B27018_028M,B27018_029E,B27018_029M,B27018_030E,B27018_030M,B27018_031E,B27018_031M,B27018_032E,B27018_032M,B27018_033E,B27018_033M,B27018_034E,B27018_034M,B27018_035E,B27018_035M,B27018_036E,B27018_036M,B27018_037E,B27018_037M,B27018_038E,B27018_038M,B27018_039E,B27018_039M,B27018_040E,B27018_040M,B27018_041E,B27018_041M,B27018_042E,B27018_042M,B27018_043E,B27018_043M,B27018_044E,B27018_044M,B27018_045E,B27018_045M,B27018_046E,B27018_046M,B27018_047E,B27018_047M,B27018_048E,B27018_048M,B27018_049E,B27018_049M,B27018_050E,B27018_050M,B27018_051E,B27018_051M,B27018_052E,B27018_052M,B27018_053E,B27018_053M,B27018_054E,B27018_054M,B27018_055E,B27018_055M,B27018_056E,B27018_056M,B27018_057E,B27018_057M,B27018_058E,B27018_058M,B27018_059E,B27018_059M,B27018_060E,B27018_060M,B27018_061E,B27018_061M,B27018_062E,B27018_062M,B27018_063E,B27018_063M,B27018_064E,B27018_064M,B27018_065E,B27018_065M,B27018_066E,B27018_066M,B27018_067E,B27018_067M,B27018_068E,B27018_068M,B27018_069E,B27018_069M,B27018_070E,B27018_070M,B27018_071E,B27018_071M,B27018_072E,B27018_072M,B27018_073E,B27018_073M,B27018_074E,B27018_074M,B27018_075E,B27018_075M,B27018_076E,B27018_076M,B27018_077E,B27018_077M,B27018_078E,B27018_078M,B27018_079E,B27018_079M,B27018_080E,B27018_080M,B27018_081E,B27018_081M,B27018_082E,B27018_082M,B27018_083E,B27018_083M,B27018_084E,B27018_084M,B27018_085E,B27018_085M,B27018_086E,B27018_086M,B27018_087E,B27018_087M,B27018_088E,B27018_088M,B27018_089E,B27018_089M,B27018_090E,B27018_090M,B27018_091E,B27018_091M,NAME,B27018_001MA,B27018_001EA,B27018_002MA,B27018_002EA,B27018_003EA,B27018_003MA,B27018_004EA,B27018_004MA,B27018_005EA,B27018_005MA,B27018_006MA,B27018_006EA,B27018_007MA,B27018_007EA,B27018_008EA,B27018_008MA,B27018_009EA,B27018_009MA,B27018_010EA,B27018_010MA,B27018_011EA,B27018_011MA,B27018_012MA,B27018_012EA,B27018_013MA,B27018_013EA,B27018_014EA,B27018_014MA,B27018_015EA,B27018_015MA,B27018_016EA,B27018_016MA,B27018_017MA,B27018_017EA,B27018_018MA,B27018_018EA,B27018_019EA,B27018_019MA,B27018_020EA,B27018_020MA,B27018_021EA,B27018_021MA,B27018_022EA,B27018_022MA,B27018_023MA,B27018_023EA,B27018_024MA,B27018_024EA,B27018_025EA,B27018_025MA,B27018_026EA,B27018_026MA,B27018_027EA,B27018_027MA,B27018_028MA,B27018_028EA,B27018_029MA,B27018_029EA,B27018_030EA,B27018_030MA,B27018_031MA,B27018_031EA,B27018_032EA,B27018_032MA,B27018_033EA,B27018_033MA,B27018_034MA,B27018_034EA,B27018_035EA,B27018_035MA,B27018_036MA,B27018_036EA,B27018_037EA,B27018_037MA,B27018_038EA,B27018_038MA,B27018_039EA,B27018_039MA,B27018_040MA,B27018_040EA,B27018_041EA,B27018_041MA,B27018_042EA,B27018_042MA,B27018_043EA,B27018_043MA,B27018_044EA,B27018_044MA,B27018_045MA,B27018_045EA,B27018_046EA,B27018_046MA,B27018_047EA,B27018_047MA,B27018_048EA,B27018_048MA,B27018_049MA,B27018_049EA,B27018_050EA,B27018_050MA,B27018_051MA,B27018_051EA,B27018_052EA,B27018_052MA,B27018_053EA,B27018_053MA,B27018_054MA,B27018_054EA,B27018_055EA,B27018_055MA,B27018_056MA,B27018_056EA,B27018_057MA,B27018_057EA,B27018_058EA,B27018_058MA,B27018_059EA,B27018_059MA,B27018_060MA,B27018_060EA,B27018_061EA,B27018_061MA,B27018_062MA,B27018_062EA,B27018_063EA,B27018_063MA,B27018_064EA,B27018_064MA,B27018_065MA,B27018_065EA,B27018_066EA,B27018_066MA,B27018_067MA,B27018_067EA,B27018_068MA,B27018_068EA,B27018_069EA,B27018_069MA,B27018_070EA,B27018_070MA,B27018_071MA,B27018_071EA,B27018_072MA,B27018_072EA,B27018_073MA,B27018_073EA,B27018_074EA,B27018_074MA,B27018_075EA,B27018_075MA,B27018_076MA,B27018_076EA,B27018_077EA,B27018_077MA,B27018_078MA,B27018_078EA,B27018_079EA,B27018_079MA,B27018_080MA,B27018_080EA,B27018_081EA,B27018_081MA,B27018_082EA,B27018_082MA,B27018_083MA,B27018_083EA,B27018_084MA,B27018_084EA,B27018_085EA,B27018_085MA,B27018_086MA,B27018_086EA,B27018_087EA,B27018_087MA,B27018_088EA,B27018_088MA,B27018_089MA,B27018_089EA,B27018_090EA,B27018_090MA,B27018_091MA,B27018_091EA,state
0400000US06,37219610,9501,2765753,41743,924730,25283,738126,21285,186604,10950,1713673,24736,554100,11614,1159573,22641,127350,6248,106979,5757,20371,2740,3557584,56565,1242642,28492,983746,28128,258896,12037,1974397,31978,797537,19388,1176860,22326,340545,9118,325505,8898,15040,2368,3116510,51291,939330,24258,618947,20096,320383,13030,1793370,29925,500244,14702,1293126,25181,383810,11506,371236,11119,12574,2013,838325,28495,251239,13056,140504,9885,110735,9204,484862,16999,111501,6871,373361,13569,102224,4928,98314,4758,3910,1039,3582943,59132,973821,23588,463385,14935,510436,19087,2178919,37723,382390,13540,1796529,32110,430203,11323,412028,10801,18175,2459,3097776,57094,781576,24470,278898,13930,502678,18521,1910107,37798,255728,9317,1654379,34921,406093,9471,390344,9663,15749,2220,2786322,55488,648386,18799,167024,9228,481362,16781,1783923,39459,180468,9302,1603455,36175,354013,10699,337383,10419,16630,2062,4343514,58767,953777,20815,150026,9049,803751,19580,2811179,40553,230476,9962,2580703,36801,578558,12790,552375,12323,26183,2602,13130883,73417,2388689,32079,139477,8813,2249212,32582,8962637,48921,383787,10546,8578850,49338,1779557,19828,1670231,18809,109326,4356,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5047369,3540,309748,14513,99390,8088,78012,6641,21378,4151,197739,8279,57753,4998,139986,6793,12619,1732,11334,1524,1285,624,384489,15715,124580,9228,94074,7959,30506,4270,225930,8646,83166,6339,142764,6599,33979,2680,32475,2477,1504,723,328459,13618,97970,7311,59366,5442,38604,4914,192098,8047,50181,4363,141917,7206,38391,2778,37440,2803,951,525,101437,10146,33814,5109,17001,2949,16813,3845,55878,6245,12527,2483,43351,5154,11745,1511,11496,1471,249,233,425837,17818,122573,8269,48091,4985,74482,6989,244823,10981,42182,3822,202641,9916,58441,3800,57129,3736,1312,554,406989,16102,105787,7644,25550,3703,80237,6411,246673,9828,31693,3424,214980,9492,54529,3302,53571,3247,958,440,407935,17679,101241,8528,18374,2570,82867,7758,256249,11197,21274,3339,234975,9757,50445,3969,49057,3855,1388,567,708966,17828,167926,7558,17616,3271,150310,7418,453161,12453,31801,2853,421360,11773,87879,4250,84280,4168,3599,1015,1973509,26417,359553,9901,17733,2688,341820,9958,1366389,19295,53036,3302,1313353,18900,247567,6534,233898,6199,13669,1686,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3479573,1863,172223,10672,54254,5578,46930,5246,7324,2030,105860,6874,54242,4405,51618,4907,12109,1741,11166,1662,943,543,200167,12564,62282,6277,54286,5414,7996,2025,115008,7189,66254,4884,48754,4413,22877,2340,22368,2281,509,403,178818,10923,49720,5361,35806,4570,13914,3004,95817,6483,41222,4224,54595,4602,33281,2680,32979,2622,302,245,48741,6070,12900,3417,8746,2228,4154,2557,25562,3391,11231,2101,14331,2966,10279,1534,10279,1534,0,193,228396,12574,57498,5470,34475,4311,23023,4107,127759,8187,39507,4036,88252,7187,43139,3194,42265,3092,874,461,229186,12886,52283,5060,21109,3382,31174,4296,126890,8081,24693,3426,102197,6688,50013,3913,48922,3843,1091,525,240025,12501,55264,4730,16692,2699,38572,3949,144679,8883,22218,3105,122461,7877,40082,2954,39076,2949,1006,456,456242,17668,104683,6569,18736,3108,85947,6170,283915,12397,29714,3381,254201,11925,67644,4042,65275,3878,2369,987,1725775,22828,335896,8911,13933,2057,321963,8737,1159668,16416,45007,3501,1114661,15923,230211,5456,214153,5124,16058,1857,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,888425,1535,52029,5562,15814,2880,14167,2744,1647,883,33307,3740,16610,2591,16697,2710,2908,641,2748,590,160,139,55278,5539,19061,3466,17090,3604,1971,783,29036,2907,17878,2625,11158,1774,7181,1198,7181,1198,0,182,56131,7023,17938,3658,12989,2997,4949,1810,30563,3754,13298,2132,17265,3084,7630,1111,7621,1112,9,19,20812,4170,5825,1933,4015,1681,1810,1031,11904,2537,4727,1380,7177,1856,3083,753,3058,757,25,33,75822,6537,22507,3796,11347,2582,11160,2797,39386,3749,11001,1733,28385,3146,13929,1992,13561,1953,368,317,71526,6872,17007,2886,5285,1565,11722,2351,40015,4516,7723,1843,32292,3863,14504,1848,14333,1834,171,280,73319,7655,16211,2993,3232,1151,12979,2787,45064,5172,7350,1546,37714,4527,12044,1589,11917,1566,127,139,130909,9811,27925,3408,4788,1395,23137,3270,82766,6749,10094,1951,72672,6677,20218,2132,19830,2114,388,257,352599,10433,58556,4214,4444,1120,54112,4319,238336,7134,15327,2181,223009,7042,55707,2679,53597,2694,2110,627,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,596222,982,62040,6255,17078,3000,15280,3089,1798,934,42242,4386,20638,2925,21604,3465,2720,803,2490,778,230,227,46678,5055,11545,2265,10717,2319,828,480,29552,3332,19397,2456,10155,2000,5581,1072,5220,1050,361,240,38832,5894,10499,2909,8836,2684,1663,958,22837,3231,14417,3074,8420,1098,5496,1101,5272,1039,224,211,12612,3337,3327,1425,2869,1355,458,508,7282,2509,3794,1208,3488,2101,2003,696,1933,682,70,118,35052,5022,7648,1895,4978,1497,2670,1283,22466,3379,9489,2195,12977,2537,4938,998,4824,997,114,190,34090,5361,7195,2158,5033,1902,2162,820,23119,3423,9494,2580,13625,1888,3776,789,3281,727,495,406,34660,4113,5821,1647,2459,1053,3362,1382,24511,2894,4212,1281,20299,2455,4328,1090,3909,1033,419,249,50842,5991,5405,1632,2047,939,3358,1130,38526,4600,6553,1716,31973,3703,6911,1448,6588,1415,323,236,281416,7675,39359,2946,2805,1079,36554,2988,208002,5596,13130,2436,194872,5443,34055,1876,30687,1776,3368,702,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18875285,6505,1417912,38944,438861,21481,349914,19302,88947,7262,876592,20314,247454,10015,629138,16899,102459,6381,85081,5761,17378,2878,1819848,37862,561875,20407,422854,16523,139021,11009,1008397,22157,345902,12792,662495,18416,249576,9428,240642,9213,8934,2486,1653255,39663,411552,16867,262320,13075,149232,9811,933216,24674,228533,10250,704683,21810,308487,9712,299698,9340,8789,2019,489335,23170,126466,10073,74299,7730,52167,5641,266944,14417,60363,5173,206581,12287,95925,6189,93587,6022,2338,942,2013957,39951,463190,17675,216963,11069,246227,13942,1170302,27007,185701,8481,984601,24426,380465,10060,369830,9982,10635,1901,1774147,39552,364784,13442,116952,8764,247832,11022,1052359,23874,127889,7430,924470,20714,357004,12756,348173,11955,8831,1999,1621914,35174,300574,14799,66750,6218,233824,13680,1017900,23268,99086,7130,918814,20689,303440,10008,294400,10152,9040,1780,2439491,40670,447581,14739,60236,6612,387345,13422,1509604,27530,125396,7195,1384208,25376,482306,11831,467690,11433,14616,2298,5645426,51794,826757,18301,49620,4486,777137,18315,3657017,38004,184994,8314,3472023,36180,1161652,14770,1118935,14459,42717,3387,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9616298,5009,851555,27263,315985,16073,252819,13310,63166,7825,504895,15004,119368,7398,385527,12919,30675,2898,28066,2826,2609,850,996546,34019,356055,18314,258901,15284,97154,8928,547046,18436,158615,7703,388431,15305,93445,4947,90791,4833,2654,970,825886,26433,249209,14465,155939,10553,93270,10038,474436,15758,98911,7156,375525,13890,102241,4979,100777,4952,1464,712,230804,14528,68754,6856,36120,5135,32634,4829,128614,8352,27394,2564,101220,8108,33436,2667,32600,2677,836,432,949284,32969,264429,14975,117777,9005,146652,10318,562017,19236,79301,6063,482716,18743,122838,5318,119624,5190,3214,1440,812862,30478,199323,12709,56361,5027,142962,11558,504343,19824,55603,4870,448740,18251,109196,5887,108017,5796,1179,864,783852,25259,187341,10559,44373,4939,142968,9382,497807,17777,44038,3868,453769,16973,98704,4954,95392,4847,3312,1134,1212728,26917,278667,11964,31930,4521,246737,11033,777257,20127,51899,4092,725358,18848,156804,7620,152842,7630,3962,992,2952781,40947,547699,15570,27173,4123,520526,15121,2042448,28394,90009,5737,1952439,26953,362634,8816,345380,8310,17254,2327,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1330687,2566,78265,7129,24594,3501,15663,2812,8931,2163,48477,4098,21396,3228,27081,2877,5194,944,4685,895,509,268,78204,7664,26639,4558,20851,3983,5788,2100,42640,3677,20578,2960,22062,2540,8925,1529,8354,1471,571,331,74832,7414,21694,3699,12306,2725,9388,2585,41885,4220,15225,2322,26660,3397,11253,1478,10697,1448,556,453,15292,3251,3472,1062,1363,598,2109,884,9181,2076,2314,773,6867,1766,2639,792,2639,792,0,177,112009,8271,32112,3478,13845,2828,18267,2688,65393,5672,14660,2789,50733,5020,14504,1568,14091,1554,413,324,107177,10130,25999,3534,7933,1802,18066,2759,64236,6511,8589,1744,55647,5857,16942,2633,14934,2181,2008,882,121313,9400,32128,4096,10526,2378,21602,3557,73371,5930,10803,2428,62568,5144,15814,1781,14775,1583,1039,497,202247,10729,47350,4053,7431,1648,39919,3788,125888,7007,12037,1776,113851,6696,29009,2500,27936,2490,1073,493,541348,13336,85378,4607,5162,1400,80216,4662,354717,8967,20068,2572,334649,8549,101253,3705,96114,3720,5139,1231,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1563253,1841,96009,8867,31827,5354,25582,4914,6245,1634,58600,4293,13299,1936,45301,3528,5582,2016,5094,2024,488,445,152457,11459,54705,6526,37647,5495,17058,3461,83280,5840,23593,2920,59687,5235,14472,1836,13995,1835,477,390,142228,9377,46607,5034,30761,4430,15846,2656,78910,4972,15560,2392,63350,4907,16711,1940,16373,1950,338,220,44154,7542,13555,3573,7549,3079,6006,1717,23575,4194,3879,1106,19696,4169,7024,1364,6909,1360,115,155,189898,10313,61226,5326,18424,3457,42802,5015,101574,6344,13494,1750,88080,5958,27098,2385,26283,2395,815,495,173037,10936,52229,5255,9300,2381,42929,5008,96096,6165,10867,2314,85229,5985,24712,2483,24496,2491,216,229,134831,11159,34240,5089,4976,1994,29264,4776,81309,6356,6724,1280,74585,6216,19282,2750,18731,2688,551,522,225513,11543,56591,5272,6295,1691,50296,4995,139665,7061,12681,2457,126984,6759,29257,3005,29017,3005,240,202,405126,14572,67937,6694,5299,1273,62638,6530,274530,10212,15085,2332,259445,10264,62659,3267,60782,3088,1877,596,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12566464,4333,820554,21637,266031,12212,236653,11525,29378,4202,511359,13533,174816,7058,336543,11195,43164,3034,39546,2828,3618,913,1030008,31122,358241,17110,306876,16413,51365,6250,570860,16285,244202,8669,326658,11597,100907,4519,96469,4316,4438,1279,864999,26497,266739,13249,198368,11867,68371,6157,471523,13924,138959,5871,332564,11678,126737,5686,123381,5537,3356,881,238347,12338,67366,5925,46076,5088,21290,3184,129971,7003,37376,3351,92595,5652,41010,2882,39335,2931,1675,739,1113554,30078,303465,13584,164731,9535,138734,8592,630588,17814,121645,6896,508943,15701,179501,6133,175575,5894,3926,905,1005217,28500,245804,11450,95585,7253,150219,8820,590705,18675,84028,6208,506677,15686,168708,5780,164839,5562,3869,961,980471,24272,225892,9775,59242,5964,166650,7992,605326,17074,60886,5193,544440,15525,149253,4931,144638,4866,4615,918,1725217,35313,407802,14036,67532,5878,340270,13316,1082951,22877,80349,5867,1002602,21487,234464,7486,226857,7652,7607,1365,4788097,37584,878593,15458,42059,4051,836534,14908,3320437,26932,114507,5234,3205930,26408,589067,8412,554383,8022,34684,2615,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
