GEO_ID,C17001G_001E,C17001G_001M,C17001G_002E,C17001G_002M,C17001G_003E,C17001G_003M,C17001G_004E,C17001G_004M,C17001G_005E,C17001G_005M,C17001G_006E,C17001G_006M,C17001G_007E,C17001G_007M,C17001G_008E,C17001G_008M,C17001G_009E,C17001G_009M,C17001G_010E,C17001G_010M,C17001G_011E,C17001G_011M,C17001G_012E,C17001G_012M,C17001G_013E,C17001G_013M,C17001G_014E,C17001G_014M,C17001G_015E,C17001G_015M,C17001G_016E,C17001G_016M,C17001G_017E,C17001G_017M,C17001G_018E,C17001G_018M,C17001G_019E,C17001G_019M,NAME,C17001G_001EA,C17001G_001MA,C17001G_002MA,C17001G_002EA,C17001G_003EA,C17001G_003MA,C17001G_004EA,C17001G_004MA,C17001G_005MA,C17001G_005EA,C17001G_006EA,C17001G_006MA,C17001G_007MA,C17001G_007EA,C17001G_008EA,C17001G_008MA,C17001G_009EA,C17001G_009MA,C17001G_010MA,C17001G_010EA,C17001G_011MA,C17001G_011EA,C17001G_012EA,C17001G_012MA,C17001G_013EA,C17001G_013MA,C17001G_014EA,C17001G_014MA,C17001G_015EA,C17001G_015MA,C17001G_016MA,C17001G_016EA,C17001G_017EA,C17001G_017MA,C17001G_018EA,C17001G_018MA,C17001G_019EA,C17001G_019MA,state
0400000US39,255245,9898,79258,6298,37739,3587,27259,3333,9924,1438,556,394,41519,3763,24014,2709,16249,1711,1256,466,175987,8261,89631,4794,47627,3557,37757,2837,4247,862,86356,5846,41887,3815,39578,3387,4891,873,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,278190,8483,66391,4851,29966,2714,16413,1868,12727,1789,826,342,36425,3147,17703,1991,17132,1807,1590,396,211799,8069,106145,4487,44431,2943,53877,2544,7837,750,105654,5359,40909,3050,55690,3071,9055,778,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,151863,7730,32555,4177,16691,2710,8613,1857,7670,1472,408,221,15864,2505,5985,1603,9247,1637,632,388,119308,7378,60909,4630,29221,2697,28932,2712,2756,628,58399,4578,24457,2499,30405,2661,3537,839,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,249683,11130,69614,6724,33793,4406,21261,3284,11866,2161,666,463,35821,3644,19136,2579,15723,2081,962,418,180069,9481,89569,5462,44335,3506,41809,3660,3425,850,90500,6143,42644,3994,43679,3370,4177,874,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,27240,2814,6318,2006,2606,1272,1259,1066,1197,670,150,162,3712,1188,1517,736,1892,785,303,234,20922,2685,11149,1655,4986,1072,5478,1076,685,332,9773,1614,4548,1006,4815,1161,410,226,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,89776,6252,20192,3880,9712,2509,7491,2142,2183,1027,38,63,10480,2118,6809,1696,3094,960,577,345,69584,5048,32577,2865,16585,2298,14773,1861,1219,436,37007,3715,17976,2397,16967,2965,2064,732,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,16748,2611,4013,1325,1207,499,736,418,471,261,0,147,2806,1134,1776,912,1003,410,27,30,12735,2345,5486,969,2755,746,2561,674,170,114,7249,1750,4498,1378,2553,756,198,147,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,114840,6616,34043,3944,16281,2478,10217,1942,5524,1186,540,441,17762,2475,8680,1566,8314,1747,768,395,80797,6885,39170,4234,18615,2379,18301,2841,2254,560,41627,3943,20151,2620,18786,2144,2690,720,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,598379,18677,109451,8322,53482,5232,31819,4163,19866,2512,1797,528,55969,4431,27101,3172,26250,2341,2618,622,488928,19294,240361,9953,112845,6674,115637,6248,11879,1600,248567,11918,112436,7546,121829,6655,14302,1659,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,67688,5782,12668,2813,6393,1559,3196,940,3149,1112,48,81,6275,1696,3425,1087,2684,978,166,158,55020,5344,27894,3069,15260,2100,11686,1627,948,393,27126,2978,15199,1908,11058,1632,869,399,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11721,1124,2779,843,1232,535,863,488,369,188,0,143,1547,535,671,341,876,336,0,143,8942,1059,4723,738,2170,564,2427,625,126,97,4219,714,1526,444,2446,535,247,174,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,254616,11309,36880,4576,17174,2407,8529,1727,8221,1520,424,281,19706,2882,10783,2198,7946,1453,977,434,217736,10832,104489,6421,54101,4244,47145,3682,3243,792,113247,6431,55395,4027,52435,3781,5417,1117,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,332315,11279,57562,6879,26653,3542,15316,2798,10967,1721,370,287,30909,4474,14498,3014,15894,2219,517,252,274753,10420,141344,6351,67177,4077,68947,4031,5220,882,133409,6142,60684,4630,67860,3635,4865,776,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,34630,3395,7691,1683,3312,830,1640,547,1621,601,51,65,4379,1194,2083,739,2227,695,69,111,26939,3061,13553,1842,5485,1175,6692,1321,1376,486,13386,2066,5202,1315,6870,1507,1314,450,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,108040,6232,28007,3558,13050,2262,8957,1815,3934,996,159,162,14957,2091,8279,1581,6614,1230,64,71,80033,5667,42377,3560,22803,2310,18318,2205,1256,330,37656,3139,19408,2272,16372,1870,1876,491,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,16495,2359,3053,1144,1360,657,872,510,488,344,0,185,1693,631,736,368,957,470,0,185,13442,2049,7309,1412,3136,876,3875,1106,298,213,6133,1136,2780,769,2842,741,511,369,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,441933,15328,209151,11698,95526,7168,31828,3589,54194,4943,9504,1298,113625,6180,33282,2798,67175,4476,13168,1641,232782,12773,115505,7003,25053,2797,76950,5295,13502,1902,117277,7292,24156,2640,77418,5353,15703,1877,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,74652,5582,22911,3997,11127,2394,6842,1809,4041,1240,244,219,11784,2294,6683,1709,4695,993,406,198,51741,4374,27417,2761,11661,1895,13608,1809,2148,619,24324,2567,11260,1854,10722,1365,2342,607,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,56757,4098,8193,1931,3681,910,1812,681,1856,631,13,23,4512,1459,2421,927,2039,707,52,90,48564,3832,24430,2738,12218,1723,11698,1626,514,225,24134,2576,10598,1816,12565,1488,971,392,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,183641,9567,40784,4917,19223,2659,11075,2006,7774,1437,374,206,21561,3330,11227,2610,9779,1635,555,319,142857,7466,70781,4641,36388,3613,31060,2422,3333,655,72076,4482,33736,3516,34352,2716,3988,824,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,56896,4591,14195,2585,7023,1642,5074,1578,1831,654,118,145,7172,1413,4453,1225,2314,662,405,250,42701,3925,22199,2881,9782,2067,10283,1475,2134,616,20502,2154,8057,1270,9493,1467,2952,794,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
