GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,NAME,C27018_001MA,C27018_001EA,C27018_002MA,C27018_002EA,C27018_003EA,C27018_003MA,C27018_004EA,C27018_004MA,C27018_005EA,C27018_005MA,C27018_006MA,C27018_006EA,C27018_007MA,C27018_007EA,C27018_008MA,C27018_008EA,C27018_009MA,C27018_009EA,C27018_010EA,C27018_010MA,C27018_011EA,C27018_011MA,C27018_012MA,C27018_012EA,C27018_013MA,C27018_013EA,C27018_014MA,C27018_014EA,C27018_015EA,C27018_015MA,C27018_016EA,C27018_016MA,C27018_017MA,C27018_017EA,C27018_018MA,C27018_018EA,C27018_019MA,C27018_019EA,C27018_020MA,C27018_020EA,C27018_021EA,C27018_021MA,C27018_022EA,C27018_022MA,C27018_023MA,C27018_023EA,C27018_024MA,C27018_024EA,C27018_025MA,C27018_025EA,C27018_026EA,C27018_026MA,C27018_027EA,C27018_027MA,C27018_028MA,C27018_028EA,C27018_029MA,C27018_029EA,C27018_030MA,C27018_030EA,C27018_031MA,C27018_031EA,C27018_032EA,C27018_032MA,C27018_033EA,C27018_033MA,C27018_034MA,C27018_034EA,C27018_035MA,C27018_035EA,C27018_036MA,C27018_036EA,C27018_037EA,C27018_037MA,C27018_038EA,C27018_038MA,C27018_039MA,C27018_039EA,C27018_040MA,C27018_040EA,C27018_041MA,C27018_041EA,state
0400000US18,6338934,3430,1464249,24874,494834,14337,360858,11043,133976,8946,843252,14060,274300,9542,568952,11923,126163,5111,122785,5080,3378,838,781008,20222,221322,9681,85621,6537,135701,7912,428351,12184,78138,5135,350213,11357,131335,5202,129944,5017,1391,597,2174595,27030,517420,13726,67636,5640,449784,12247,1311118,17294,107662,5596,1203456,16376,346057,7054,340519,6850,5538,1353,1919082,27394,328920,10823,12640,1995,316280,10836,1340268,18088,46834,3615,1293434,17637,249894,7571,242420,7369,7474,1221,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2972496,2113,563767,14053,165605,7566,131868,6964,33737,3415,328239,8327,126153,5198,202086,7284,69923,3192,69181,3179,742,314,342119,9979,93887,4994,39056,3433,54831,4476,181449,6730,34345,3079,147104,5851,66783,3333,66050,3343,733,317,1061932,19914,275117,8642,48971,4239,226146,7685,621870,12463,56786,4177,565084,11666,164945,4854,162701,4809,2244,589,1004678,18233,175562,6486,8454,1163,167108,6466,685088,12882,26312,2571,658776,12754,144028,4859,140283,4917,3745,695,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2787112,2864,602179,16304,205679,8395,142368,6677,63311,6105,341337,9693,80417,4050,260920,8688,55163,3105,53652,2993,1511,665,326155,13426,99562,5997,39469,3748,60093,4789,172612,8020,23045,2053,149567,7485,53981,3204,53297,3127,684,441,924848,18856,234860,9207,34056,3416,200804,8619,554456,10986,38648,2606,515808,10507,135532,4738,133899,4702,1633,443,933930,18366,169266,7674,5503,1107,163763,7554,633677,12236,24503,2076,609174,12069,130987,4747,125626,4584,5361,829,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4236038,3438,1175256,25360,354827,11817,281776,10394,73051,5440,682507,15330,250738,8651,431769,12711,137922,4401,136220,4268,1702,588,532499,15871,131695,7015,58780,5522,72915,5092,305482,10042,63764,4403,241718,9672,95322,4108,94504,4138,818,350,1328764,23573,298623,10284,39220,3850,259403,9882,819852,14805,85861,4905,733991,14801,210289,5218,207529,5057,2760,600,1199519,20754,210149,7860,10807,1854,199342,7420,841946,14544,45027,3650,796919,13623,147424,4881,143239,4863,4185,883,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4459300,3222,1287183,23384,422877,12489,357502,13019,65375,6072,732358,14516,244150,9212,488208,11746,131948,4527,128362,4477,3586,801,549123,18329,144831,8492,86899,6851,57932,5909,315448,11315,67856,4627,247592,9539,88844,4638,87180,4496,1664,843,1279463,26989,291011,11099,86966,6785,204045,10751,791710,17957,87975,4765,703735,16791,196742,6076,189505,5669,7237,1335,1343531,22564,243143,8699,21015,3536,222128,8260,941296,15568,44875,3796,896421,15437,159092,4984,148979,5196,10113,1702,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292494,1341,287795,10994,78178,4829,67379,4309,10799,2734,172257,7404,103617,5769,68640,4393,37360,2209,37037,2200,323,237,157998,9400,37526,3769,20665,2994,16861,2371,86065,5716,30757,3482,55308,4074,34407,2508,33880,2510,527,271,440278,12093,89856,5308,19033,2708,70823,4860,270115,7937,36922,2989,233193,7630,80307,3082,78401,3060,1906,571,406423,9490,53540,3610,3710,953,49830,3592,285516,7331,13922,1799,271594,7137,67367,2699,64413,2666,2954,1004,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5723762,3451,871553,24538,268208,11729,212995,10499,55213,6621,501849,15517,208858,9425,292991,11662,101496,4605,96621,4715,4875,1111,491083,22356,141261,10247,80986,7468,60275,6478,276013,12893,64908,5189,211105,10311,73809,3856,71892,3782,1917,611,1536093,30842,379766,11774,96715,7580,283051,10900,948523,20226,109280,6869,839243,19922,207804,6137,197751,5884,10053,1416,2825033,33100,535504,13366,25722,3056,509782,12718,1933806,21668,87007,5480,1846799,20542,355723,5844,333024,5964,22699,1735,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6411047,2596,1100005,21071,294289,9141,248257,8222,46032,4886,648878,14761,409263,12001,239615,10496,156838,5210,153745,5021,3093,898,535659,19456,129630,9420,76992,7804,52638,6302,290931,10427,131350,8008,159581,8062,115098,4700,113734,4682,1364,515,1670256,27834,360233,11227,93802,6940,266431,10043,1033055,18868,219348,9517,813707,16071,276968,6920,267504,6929,9464,1277,3105127,28185,599305,10510,24367,2387,574938,10570,2132782,19963,108012,6628,2024770,20677,373040,7545,341508,7297,31532,2627,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9660591,4013,2383835,32195,748303,15519,603688,14924,144615,7391,1413737,20290,595905,13042,817832,15289,221795,5485,217080,5399,4715,744,1103136,25075,283540,10987,137486,7868,146054,9405,617335,15022,134077,6343,483258,13157,202261,5776,200551,5867,1710,634,3066186,30299,669561,13033,121166,5664,548395,12359,1851120,19879,205836,6492,1645284,19678,545505,8483,538574,8539,6931,1151,3107434,28957,526667,11917,26492,2887,500175,11364,2146198,21127,97342,4306,2048856,21296,434569,7574,422526,7559,12043,1518,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5254437,1964,912609,22501,275264,10536,208853,9456,66411,5478,529665,12780,252973,8770,276692,9742,107680,3647,105221,3550,2459,696,498280,14862,143948,7352,50232,4524,93716,6326,263542,9054,66625,4602,196917,7728,90790,3492,89921,3497,869,375,1663904,24876,420803,10467,50078,3735,370725,9165,996041,17171,97643,5238,898398,15260,247060,5246,242725,5215,4335,1059,2179644,26868,420990,10732,10957,1729,410033,11228,1503994,17696,56498,3368,1447496,17641,254660,5799,244582,5869,10078,1410,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2883981,2214,983552,25450,336220,12208,272246,11459,63974,5594,541612,14303,190400,7983,351212,10869,105720,4563,104343,4569,1377,494,398963,18091,107689,8133,54362,5316,53327,5285,229510,11462,43364,3377,186146,10254,61764,4005,60670,3878,1094,660,840086,20046,187547,8600,42309,4903,145238,7814,529635,13368,67418,5258,462217,11151,122904,4633,121534,4629,1370,516,661380,17622,105942,6334,10721,2049,95221,6232,456868,12667,28850,3156,428018,11873,98570,4644,95256,4744,3314,851,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5828445,4223,1405387,23965,442052,11919,326372,9957,115680,8345,807698,15544,272484,9832,535214,12267,155637,5047,152531,4735,3106,800,696496,18273,185626,8407,67207,5490,118419,6215,387454,10987,65320,4738,322134,9678,123416,4653,122336,4596,1080,451,1924036,29279,436172,12086,62035,5515,374137,10192,1171628,21072,106338,4839,1065290,20186,316236,6404,311960,6399,4276,811,1802526,24649,308226,9157,12812,2194,295414,8942,1241951,18479,55813,4361,1186138,17475,252349,6599,241860,6360,10489,1322,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,977860,1617,229206,9560,64599,4640,44747,3927,19852,2870,139698,5916,37848,3172,101850,4710,24909,2122,24316,2113,593,299,135819,7127,36477,3459,18863,2830,17614,2976,76351,4668,11284,1968,65067,4026,22991,1930,22855,1955,136,143,318957,10588,72053,4385,15406,2540,56647,4426,192827,6380,16646,2199,176181,6275,54077,2679,53071,2669,1006,522,293878,8476,42342,3339,2115,686,40227,3213,199684,6141,10865,1459,188819,5949,51852,2522,50725,2620,1127,451,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1796119,1898,365640,11461,121457,6287,85254,5513,36203,4070,204840,6488,56848,3825,147992,5419,39343,2050,38153,2010,1190,627,206794,9887,60739,4639,21821,3484,38918,3780,110856,5885,15347,2152,95509,5462,35199,2138,34594,2102,605,440,623194,15163,159504,7616,19803,2592,139701,6786,379002,8507,26834,2358,352168,8282,84688,3600,83399,3563,1289,488,600491,12287,111029,4984,4045,1178,106984,4964,404175,7932,15828,1653,388347,7544,85287,3355,81031,3498,4256,871,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2710585,3306,677159,20440,231539,9757,133982,8568,97557,7864,391211,12556,83120,6079,308091,11239,54409,3901,51306,3640,3103,1071,351401,16539,103795,7396,28465,3915,75330,7243,199589,10261,21410,2239,178179,9998,48017,3465,46492,3507,1525,531,887959,25265,199183,10426,21194,2992,177989,10132,564728,16321,42719,4326,522009,15892,124048,5315,118046,5183,6002,1292,794066,18731,118903,7149,4332,1132,114571,7117,546882,14513,28880,3071,518002,13894,128281,4784,120882,4407,7399,1670,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1278902,1469,194397,12669,56619,6167,42985,5222,13634,3138,113382,6888,38681,3735,74701,5497,24396,2326,24008,2312,388,359,111384,7768,27202,3521,14979,2588,12223,2562,60430,4628,11962,2152,48468,4049,23752,2265,23399,2202,353,359,388003,10622,85012,4865,16875,2460,68137,4832,235879,7242,19237,2390,216642,6849,67112,3556,65214,3435,1898,790,585118,14651,101383,5587,4330,1261,97053,5522,412109,9983,13478,1836,398631,9911,71626,3319,67740,3128,3886,1007,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8685726,3160,1380021,25667,430872,13734,324578,13329,106294,8286,778354,15432,280872,9652,497482,14818,170795,5245,163654,5322,7141,1530,783136,25679,215113,10712,108161,6956,106952,8013,433904,15717,90705,5365,343199,13430,134119,5413,129628,5381,4491,1127,2250580,41926,520512,15651,119816,7111,400696,13511,1369993,27400,135153,7164,1234840,25324,360075,9202,347625,9077,12450,1826,4271989,42078,841861,14743,34651,3707,807210,14331,2883354,28937,100886,5882,2782468,28434,546774,9229,512686,8856,34088,3076,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
