GEO_ID,B19128_001E,B19128_001M,B19128_002E,B19128_002M,B19128_003E,B19128_003M,B19128_004E,B19128_004M,B19128_005E,B19128_005M,B19128_006E,B19128_006M,B19128_007E,B19128_007M,B19128_008E,B19128_008M,B19128_009E,B19128_009M,B19128_010E,B19128_010M,B19128_011E,B19128_011M,NAME,B19128_001EA,B19128_001MA,B19128_002EA,B19128_002MA,B19128_003EA,B19128_003MA,B19128_004MA,B19128_004EA,B19128_005MA,B19128_005EA,B19128_006EA,B19128_006MA,B19128_007EA,B19128_007MA,B19128_008EA,B19128_008MA,B19128_009MA,B19128_009EA,B19128_010MA,B19128_010EA,B19128_011EA,B19128_011MA,state
0400000US06,781703921400,4033258910,654209586200,4140464244,298840913200,3197823827,355368673000,3206632385,127494335100,1839000230,46352077800,1386290756,18128283700,985967970,28223794100,900255128,81142257400,1233023970,33638003300,911716702,47504254100,975755609,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,115238471100,1780712103,100238893800,1828776119,43802953300,1238217463,56435940500,1413474120,14999577400,625991610,5534389000,496756976,2623169100,347793837,2911220000,329786985,9465188300,340434010,4736710900,246907966,4728477400,315489813,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,102892703900,1934095198,89329114600,1921384482,41485056200,1496414970,47844058500,1248493755,13563589300,569580833,4506532700,430341041,1773401900,239267219,2733130800,348718092,9057056600,393638213,4271454400,292216498,4785602200,276122502,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,19430705100,489144526,16321814800,517976703,6414621500,387335418,9907193300,438401910,3108890300,231574673,960235900,149606366,410400700,85425541,549835200,100061954,2148654500,182943566,978149500,131478530,1170504900,150598592,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,14550656800,832826942,11565714400,789676819,4688880000,696418607,6876834400,541505222,2984942400,246762969,722012000,154395446,238675700,109575797,483336300,118594591,2262930400,210997194,846212500,108296989,1416717900,197946355,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,346209120400,3191293550,292426205000,3425118532,102620967100,2301937619,189805237900,2538680130,53782915400,1008066826,16878161300,811546358,6771525100,389124681,10106636300,692268389,36904754100,680788217,15528036900,505891664,21376717100,522375642,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,181550410400,1996884227,153914240700,2117879317,67546240200,1533207565,86368000500,1693675089,27636169600,809694050,8626540500,511072789,3434833300,305897880,5191707100,406106380,19009629200,613462960,8787582600,396444656,10222046600,443953084,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,28550034700,770250603,23370727000,787211330,9024578100,507309069,14346148900,509104576,5179307800,337780264,1708400800,163413839,403992200,74308603,1304408500,148932108,3470907000,275914112,836692500,148114027,2634214500,243745058,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,27345490300,739453722,24182682500,749522743,10209678600,607889180,13973003900,458304175,3162807800,242617077,1134400900,195091631,721197500,188110044,413203500,82276067,2028406900,161101659,937356800,112573648,1091050100,129345192,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,277229169900,2559664119,238789629900,2581977937,105995539900,1597494161,132794090100,1993232332,38439540000,963319021,12667684800,619579807,4864878400,357084186,7802806400,481429656,25771855200,700873854,11144049600,404996562,14627805600,559183320,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,118786615600,1459076224,102615634100,1473786775,42437994700,1087713987,60177639400,1184466714,16170981500,511946145,5619563200,359562628,2576911000,230201780,3042652200,287818529,10551418300,373354211,4906944300,267675016,5644474000,335325767,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,61719522600,874708690,54819013800,824836625,22305222500,629937500,32513791300,664599536,6900508800,409685091,2480562400,315027907,1373345200,261792167,1107217200,147766988,4419946400,263111515,2293392200,219763445,2126554200,154004992,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,57917665200,919236380,51075354500,977330016,22114005500,797078364,28961349000,722787299,6842310700,331892609,2571331900,240924157,1304375300,194198858,1266956600,145637995,4270978800,234202801,2293158700,189092896,1977820100,170882824,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,76765561100,1034504749,65769295800,997645499,26512178900,685275749,39257116800,866846608,10996265400,406290009,3763301600,326110445,1780918900,272061392,1982382800,203210535,7232963700,264963764,3241581100,172620484,3991382600,219369017,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,80965843500,1276475221,66730137000,1241205971,27239026600,825293326,39491110300,1128381205,14235706600,571937303,4773168900,384374715,2185339800,251712455,2587829000,278397510,9462537700,377803808,4270843100,232050433,5191694600,304328590,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,25502829400,603798114,22413005300,639737065,7875197200,516122100,14537808100,467725129,3089824100,211623552,1170215600,135600413,514903600,86509689,655312000,105613854,1919608500,150093829,947183300,112187116,972425200,100644303,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,155256840600,1641996121,130163757600,1798488691,56089794900,1132462955,74073962800,1502964655,25093082900,747148615,7685840600,533216687,3130923700,340152781,4554916900,452635824,17407242300,539416940,7094907200,314054408,10312335100,471953647,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,171218828300,2103872903,148184687600,2187304239,67684850400,1742181604,80499837200,1739566113,23034140700,736815910,7016532600,455633449,2504937000,235595225,4511595600,382495012,16017608100,609548302,6544736500,350230880,9472871600,463921307,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,187063408900,1883173550,160851253100,1772397359,65235527100,1297964667,95615726100,1241997571,26212155700,744859627,8397367000,472241731,3645881300,330886379,4751485700,274734316,17814788800,530320917,7808155800,367702606,10006632900,389077135,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,125635410700,1352711294,111811788700,1392370057,50117492200,1281297663,61694296400,909213731,13823622100,552520056,5319150900,354899376,2547966400,259311475,2771184500,302474797,8504471200,363846309,4576486500,246391930,3927984700,229527033,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,46058074000,1010136318,37157434800,1109421344,14919946900,783779036,22237487900,731909708,8900639200,445802548,2672963900,307677667,1139846300,179384746,1533117500,237318113,6227675300,280675295,2615001700,159957167,3612673700,284911392,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,111290758400,1385095509,95919992900,1459989631,38250273300,1100298938,57669719600,1016301393,15370765500,511692528,4815755300,287541322,2302040800,237039126,2513714600,190175508,10555010200,408067309,4695981400,231445775,5859028800,326309202,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,19039959300,639742127,16836252200,631498974,6166168000,376050206,10670084200,512269101,2203707100,180620114,1028817400,132427170,463322100,93680197,565495200,113901787,1174889800,129372477,566435200,76275012,608454600,97887471,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
