GEO_ID,B11003_001E,B11003_001M,B11003_002E,B11003_002M,B11003_003E,B11003_003M,B11003_004E,B11003_004M,B11003_005E,B11003_005M,B11003_006E,B11003_006M,B11003_007E,B11003_007M,B11003_008E,B11003_008M,B11003_009E,B11003_009M,B11003_010E,B11003_010M,B11003_011E,B11003_011M,B11003_012E,B11003_012M,B11003_013E,B11003_013M,B11003_014E,B11003_014M,B11003_015E,B11003_015M,B11003_016E,B11003_016M,B11003_017E,B11003_017M,B11003_018E,B11003_018M,B11003_019E,B11003_019M,B11003_020E,B11003_020M,NAME,B11003_001MA,B11003_001EA,B11003_002EA,B11003_002MA,B11003_003EA,B11003_003MA,B11003_004MA,B11003_004EA,B11003_005EA,B11003_005MA,B11003_006EA,B11003_006MA,B11003_007EA,B11003_007MA,B11003_008EA,B11003_008MA,B11003_009MA,B11003_009EA,B11003_010EA,B11003_010MA,B11003_011EA,B11003_011MA,B11003_012EA,B11003_012MA,B11003_013EA,B11003_013MA,B11003_014MA,B11003_014EA,B11003_015MA,B11003_015EA,B11003_016EA,B11003_016MA,B11003_017EA,B11003_017MA,B11003_018EA,B11003_018MA,B11003_019MA,B11003_019EA,B11003_020MA,B11003_020EA,state
0400000US41,964892,8222,729381,8297,270464,7164,62681,4450,59287,3990,148496,4627,458917,6888,235511,7199,69058,3536,37948,2986,10464,1919,4435,1194,23049,2530,31110,2672,166453,6427,97831,4707,21493,2350,18245,2491,58093,3888,68622,4416,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,2386165,14111,864021,9204,190996,5790,166962,4866,506063,7616,1522144,11043,815924,11108,215049,7022,102436,4545,27222,2904,13251,1629,61963,3209,112613,5204,600875,9856,319256,6797,64403,3406,58017,3489,196836,6179,281619,6849,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,180454,5611,66254,3613,15704,1921,10695,1684,39855,2776,114200,3909,76965,3763,18936,2204,8135,1561,2487,1071,1077,500,4571,1168,10801,1656,58029,3224,32469,2617,6239,1217,6871,1435,19359,2330,25560,2114,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,839168,10410,298889,7403,64156,4453,60540,4130,174193,5422,540279,7935,364873,8937,86504,5398,37319,3563,10517,1849,5449,1330,21353,2845,49185,3931,278369,7452,155277,6423,33396,2980,31747,3235,90134,5146,123092,4918,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,159567,3531,58663,2542,14667,1710,13422,1447,30574,1860,100904,2653,47101,2770,13925,1428,7887,1181,1698,507,1471,604,4718,883,6038,955,33176,2547,22344,2238,6443,1155,4285,801,11616,1424,10832,1169,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,1200647,14310,446140,9266,99229,4711,93114,5596,253797,7649,754507,9353,441018,10652,110534,5718,56603,3948,16354,2226,8099,1980,32150,2557,53931,3640,330484,8871,178839,6499,39437,3097,34028,3168,105374,4932,151645,5861,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,4492603,25906,2051269,19722,434285,10282,491344,12201,1125640,16744,2441334,21139,1746592,23464,465881,12670,221045,10027,59143,4631,37335,3775,124567,7911,244836,8329,1280711,19197,755389,14087,141258,6965,158843,7168,455288,10935,525322,11305,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,542587,6914,274021,5667,66750,4400,82107,3429,125164,4505,268566,5196,124074,4710,38021,2821,20318,2087,4650,1192,3755,1077,11913,1699,17703,2019,86053,3860,50833,3408,10892,1646,9224,1668,30717,3039,35220,2593,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,126519,3054,44208,1943,9744,1214,7922,1105,26542,1679,82311,2509,34359,2384,10128,1243,5637,1050,1269,501,754,316,3614,764,4491,862,24231,2062,15070,1743,4600,1064,2713,624,7757,1062,9161,1188,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,1541185,14352,632612,10602,150275,5556,122280,4472,360057,7872,908573,9830,503237,10611,127036,5998,62498,4274,16942,2158,7974,1699,37582,3331,64538,4319,376201,9037,200558,6303,45669,3855,34956,3408,119933,4557,175643,6356,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,1301823,13178,530116,8764,130816,5067,107405,4742,291895,7507,771707,10597,385963,10681,115931,5578,63155,4290,17853,2187,8624,1333,36678,3198,52776,3626,270032,8383,158768,7176,37029,3539,27571,2666,94168,4804,111264,5390,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,358666,7346,117691,4184,25827,2268,24251,2265,67613,3427,240975,5058,112870,5126,31782,2711,14568,2166,3994,1168,2248,839,8326,1562,17214,1955,81088,4084,43570,3417,10619,1866,7871,1635,25080,2418,37518,2574,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,1126874,9874,425308,6848,94783,3751,91585,4389,238940,5059,701566,7466,334699,6058,100452,4336,56291,3530,14594,1918,9472,1441,32225,2364,44161,2639,234247,5283,147542,5040,32967,2827,25233,2216,89342,4006,86705,3815,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,115398,4093,43849,2881,9981,1601,10304,1551,23564,2204,71549,3202,31347,2392,10279,1727,6601,1436,2742,908,728,480,3131,834,3678,926,21068,1844,13199,1630,1993,610,3629,1000,7577,1106,7869,1277,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,513149,8658,173573,5510,33433,2986,29027,2818,111113,5248,339576,7078,382231,8058,81574,4183,36246,3011,10539,1886,5926,1142,19781,2155,45328,3073,300657,6835,146784,5632,24830,2530,26209,2241,95745,4640,153873,5152,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,883291,10427,323513,8869,76164,4343,65434,4030,181915,6207,559778,8198,350646,7268,73078,4173,30024,2586,6612,1306,3489,990,19923,1982,43054,2884,277568,6487,149000,5144,31893,2967,27676,2549,89431,4552,128568,4680,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,123248,3766,54673,2715,12634,1533,12900,1673,29139,2061,68575,3053,43152,2909,13531,1406,7327,1172,1738,507,1049,461,4540,1063,6204,893,29621,2492,20259,2544,4730,1129,3698,1171,11831,1649,9362,1215,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,1122884,13816,429016,10065,88036,4600,105030,5512,235950,7331,693868,10304,437803,10008,129258,5883,69892,5167,18358,2638,11659,2432,39875,3172,59366,3505,308545,8683,175450,6917,35337,3395,34600,3135,105513,5029,133095,5292,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,557982,8150,206752,5393,47125,3355,46198,3398,113429,3868,351230,6411,200619,5925,50353,3392,25000,2081,5403,1113,4419,1161,15178,1708,25353,2517,150266,4975,83521,3988,18697,2119,15827,2051,48997,3204,66745,3407,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
