GEO_ID,B16007_001E,B16007_001M,B16007_002E,B16007_002M,B16007_003E,B16007_003M,B16007_004E,B16007_004M,B16007_005E,B16007_005M,B16007_006E,B16007_006M,B16007_007E,B16007_007M,B16007_008E,B16007_008M,B16007_009E,B16007_009M,B16007_010E,B16007_010M,B16007_011E,B16007_011M,B16007_012E,B16007_012M,B16007_013E,B16007_013M,B16007_014E,B16007_014M,B16007_015E,B16007_015M,B16007_016E,B16007_016M,B16007_017E,B16007_017M,B16007_018E,B16007_018M,B16007_019E,B16007_019M,NAME,B16007_001MA,B16007_001EA,B16007_002EA,B16007_002MA,B16007_003EA,B16007_003MA,B16007_004MA,B16007_004EA,B16007_005EA,B16007_005MA,B16007_006MA,B16007_006EA,B16007_007EA,B16007_007MA,B16007_008EA,B16007_008MA,B16007_009MA,B16007_009EA,B16007_010MA,B16007_010EA,B16007_011MA,B16007_011EA,B16007_012MA,B16007_012EA,B16007_013EA,B16007_013MA,B16007_014EA,B16007_014MA,B16007_015MA,B16007_015EA,B16007_016MA,B16007_016EA,B16007_017MA,B16007_017EA,B16007_018EA,B16007_018MA,B16007_019MA,B16007_019EA,state
0400000US18,6113177,2538,1165262,3370,1048189,5873,72097,4218,29770,2970,10888,2002,4318,1753,4058489,3498,3695869,9524,197104,6780,91809,5641,56416,3205,17291,2675,889426,2326,852230,2851,13859,1549,17225,2231,4195,1024,1917,778,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2878189,2164,526669,2684,477288,4023,31758,2326,8748,1771,6412,1039,2463,999,1881902,2417,1735055,5123,77051,2701,30531,3653,29704,1905,9561,1816,469618,1809,457249,1998,3891,920,5672,1046,2354,560,452,288,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2684487,1807,519859,2136,448298,4653,55854,3397,6532,1308,7871,1369,1304,625,1770404,2165,1560802,6398,137341,4653,25569,3034,36502,2784,10190,2383,394224,1549,375063,1858,8349,940,6589,1135,3816,975,407,209,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4103742,1986,741306,2350,697037,4536,24725,2801,8959,1907,7040,1253,3545,1789,2748810,2625,2604756,6052,74874,4162,32158,2587,25933,2247,11089,2622,613626,2097,602482,2310,3394,750,4970,948,2582,543,198,140,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4292613,2663,809844,2956,762808,3999,27302,2911,9924,1794,8182,1406,1628,811,2885019,2857,2640601,7443,114565,5154,81506,5113,41757,2331,6590,1336,597750,2450,527798,3533,11434,1418,52998,2965,4907,1040,613,599,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1263002,939,199797,1356,186434,2700,3292,1520,5169,1759,2921,749,1981,769,837232,1405,783342,4020,8390,1853,33405,3240,8179,1015,3916,923,225973,737,203855,2271,924,375,19760,1899,993,519,441,291,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5519938,1612,978310,1927,810747,5807,84454,3904,39881,3962,29858,2598,13370,2323,3778947,2163,3080297,14055,290615,8724,177647,9262,150211,5586,80177,7217,762681,1726,678944,3425,18911,1133,33901,2726,24815,1611,6110,1389,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6282285,988,1037396,1168,811849,8244,109679,4236,69045,4944,33937,2550,12886,2502,4283858,1884,3272607,14786,385141,6522,382903,11564,185387,6785,57820,5336,961031,1864,794505,5777,31624,1451,106292,4959,22918,1483,5692,1275,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9311715,1749,1695978,2180,1511844,6982,76848,4170,47117,3702,21751,2216,38418,3955,6173114,2668,5579175,10722,188563,6322,192294,7116,97580,4654,115502,6137,1442623,1840,1344428,3491,18873,1454,50552,2720,11954,1177,16816,1887,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5031558,1721,930219,2369,799667,5809,55222,3306,17565,2236,35250,2157,22515,3394,3371429,2145,2995254,8980,131868,4419,71792,4963,109806,3966,62709,4512,729910,1492,685906,2623,7071,1150,21803,2028,8901,1106,6229,1086,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2782530,2322,545273,2446,525513,3335,13833,2142,2301,872,2440,770,1186,593,1834533,2002,1760002,5051,45552,3305,10673,1951,13754,2613,4552,1216,402724,1682,396198,1639,1604,457,3185,751,1194,674,543,243,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5647397,2449,1029115,3176,957231,5172,34183,2913,20119,2825,11221,1565,6361,2000,3733957,3284,3493224,6863,98258,4962,66985,4704,54434,3481,21056,3553,884325,2302,856866,2591,7640,1210,12416,1827,6174,898,1229,518,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,946302,954,161301,1274,154618,1902,2578,707,2085,902,534,248,1486,570,626416,1208,598077,2748,10343,1665,8217,1451,3403,767,6376,1180,158585,1000,153314,1120,1438,615,2631,666,501,334,701,231,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1723524,1369,330801,1833,280111,3290,37452,2632,4432,1138,4405,904,4401,1538,1135751,1534,1004537,4022,85736,2559,18088,2123,19945,1752,7445,1367,256972,1002,245643,1336,4045,726,5197,1003,1727,498,360,229,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2576019,1369,481510,1486,322244,5768,134540,4905,6296,1260,14930,3054,3500,1464,1735023,1360,1182171,9441,380329,6171,46558,4785,107697,5330,18268,3319,359486,1286,293988,3316,28578,1790,13315,1852,21824,1600,1781,540,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1255212,859,209516,1284,191199,2711,6367,1583,6274,1713,2930,960,2746,1312,851599,1575,788618,3810,18036,1850,28276,2856,13053,1599,3616,1414,194097,1200,175852,2057,1046,565,14936,1921,1822,773,441,256,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8338003,1549,1500151,1309,1069426,8518,258609,6146,95510,6427,53796,3538,22810,3101,5587538,1610,3757870,18559,950173,9442,499818,14863,289749,8782,89928,7215,1250314,1203,978155,5086,101157,2177,117696,5025,43890,2243,9416,1672,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1942502,1183,372812,1508,265618,6290,86442,5511,2668,768,2180,850,15904,1957,1275432,1722,803300,9247,366975,8262,17508,2272,15139,1699,72510,3117,294258,1155,186213,2312,86250,2032,6349,1200,1927,423,13519,650,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18405939,1976,3096688,2266,2168566,14200,498467,10153,263925,9589,107777,4829,57953,6566,12549790,2862,8566462,26531,1997075,15861,1113097,19572,669501,12684,203655,12574,2759461,2342,2068293,7742,264138,3308,290265,7038,112592,3258,24173,2531,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9140321,3011,1672250,3469,1426717,7323,190086,6064,22939,3330,24942,2373,7566,1935,6121371,3879,5403633,12421,468168,6629,108674,7404,107524,5257,33372,5149,1346700,2854,1292449,3262,20266,2031,20990,1993,10510,1244,2485,905,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,654508,664,108978,1094,103664,1249,1412,439,1732,700,841,503,1329,630,444568,1218,419194,2801,8631,1179,9458,2196,2764,741,4521,1241,100962,706,93448,1159,277,169,6161,984,806,438,270,147,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10854170,2208,1969870,3118,1831367,6981,58681,3942,45932,3902,17112,2210,16778,3320,7176732,3662,6674631,12188,172236,6624,173992,8210,91967,4272,63906,5422,1707568,2689,1624386,3825,15214,1122,50178,3696,11173,1248,6617,1129,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3552659,1948,674123,1924,594757,3665,63532,2547,4265,1006,7569,952,4000,1015,2342529,2032,2100624,5507,161723,3479,24109,2537,36323,2104,19750,2387,536007,1706,512420,2114,10472,1209,5064,936,4234,619,3817,654,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3667240,2276,628633,2038,502823,5487,85648,4350,16395,2568,18262,2136,5505,2054,2456914,2206,2086148,8988,215931,6215,61479,5446,77751,4109,15605,2806,581693,1659,539865,3153,12724,1528,15034,2192,12065,1118,2005,704,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12045220,1844,2019138,1977,1783517,9442,119434,5011,72873,6033,31720,2714,11594,3001,7984152,2925,7087271,12812,397118,6910,287838,10707,161770,5318,50155,4799,2041930,2404,1896776,4601,32791,2106,87484,4339,19215,1738,5664,1092,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,994145,854,160815,883,125151,2969,24923,1907,6322,1572,2356,709,2063,1167,674505,766,530000,4758,79792,2410,42302,3856,16513,1546,5898,1720,158825,637,131316,2279,5236,745,20027,2102,1595,436,651,336,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4429186,2136,786439,2029,722875,3705,47145,2726,9433,2126,5889,1110,1097,461,2947971,2401,2727691,6907,141717,5342,42903,4607,28844,2404,6816,1761,694776,1702,669991,2038,8288,1328,11704,1653,3866,991,927,464,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,774671,971,145539,1216,136542,1690,3781,941,1554,508,806,494,2856,853,508040,1195,473547,2924,10248,1570,7518,1528,4789,1202,11938,1775,121092,722,115522,942,647,314,3406,682,261,210,1256,350,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6056220,2640,1094194,3642,1003304,5120,63196,3211,12713,2482,8702,1479,6279,1505,4041305,3401,3752837,8102,163008,5368,58105,5385,42954,2833,24401,3375,920721,2954,893293,3147,9317,1563,10399,1670,6048,1023,1664,706,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24126355,4326,5048327,4586,3211341,18752,1640662,18513,74401,5604,95788,4805,26135,5627,16240306,5207,10300720,30224,4970926,26474,358314,13047,477656,11235,132690,10262,2837722,4061,2122396,7576,574896,5435,67780,4531,59377,3237,13273,2369,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2597358,1330,629259,1732,540328,4982,69376,4238,6333,1189,9907,1672,3315,998,1696217,1397,1427573,7169,179469,5736,36075,3154,40556,2979,12544,1536,271882,1238,247303,2059,10680,1117,7890,1400,4695,647,1314,339,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595000,837,92878,850,88650,1026,1107,435,2140,558,547,267,434,442,403633,876,381850,2209,4768,855,11415,1621,4065,839,1535,753,98489,592,92419,1066,759,314,4491,813,407,203,413,421,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7678796,3274,1347561,3144,1139389,7420,105508,4628,44322,3843,37025,2910,21317,3862,5269102,3679,4379212,13117,388220,7608,204574,8755,207705,7093,89391,7509,1062133,2866,972897,3890,21892,1691,31149,2433,31152,1713,5043,1089,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6456039,1850,1144056,2059,887986,8591,149505,6177,40970,4117,50177,3503,15418,3233,4404365,2103,3520943,13457,380166,7280,175911,10196,275515,7656,51830,5330,907618,1931,804167,3322,21737,2075,32558,2776,44749,1867,4407,1409,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1750150,1847,278957,1869,272488,2075,4295,997,1522,620,278,170,374,447,1160089,1530,1129299,2647,13311,1850,8315,1538,6121,1166,3043,1218,311104,1236,306048,1620,1159,444,2544,680,738,380,615,398,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5375163,2082,965515,2390,853843,4226,68087,3708,19953,2409,19157,1849,4475,1326,3585618,2191,3263290,6573,171621,4192,71483,5302,66083,3189,13141,1895,824030,1429,785299,2286,10940,1210,20761,1804,4964,785,2066,557,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,538396,1247,98594,1351,91387,1844,5070,1094,1064,461,800,393,273,169,364752,1256,336498,2626,20282,2214,3782,849,2424,733,1766,801,75050,1086,69579,1177,3827,1074,1126,481,371,391,147,89,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3457730,535,640007,535,24975,2610,614660,2694,260,317,112,109,0,214,2235689,-555555555,114869,6707,2116193,6925,2885,947,1524,937,218,239,582034,-555555555,44476,3177,536821,3258,569,379,168,198,0,214,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4520215,2840,823167,3011,772493,3625,37087,2790,6272,1443,5253,1172,2062,1020,2996689,2663,2828480,5484,104247,4294,28816,2886,26585,2759,8561,1907,700359,1809,687049,2213,5115,909,5677,1057,2160,728,358,233,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,677515,1005,133331,1045,109568,3101,4565,1174,3464,1576,8652,1744,7082,1067,482065,1082,404592,3715,17847,2092,9269,1696,27739,1835,22618,1819,62119,1013,51206,1025,1513,525,1358,374,4131,768,3911,445,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6115483,1614,1181813,1846,833275,10791,298449,10000,13867,2233,16193,2604,20029,2285,3962584,1837,2815895,15447,868682,12676,88456,6906,89069,5326,100482,4257,971086,1420,809780,3262,102488,2158,27981,2339,12340,1257,18497,1222,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2757475,2338,519973,2600,470668,4434,39128,2944,3386,968,5010,1173,1781,1605,1796395,2427,1665024,4268,95307,3503,14593,1991,17419,1937,4052,1558,441107,2272,432206,2024,3365,813,3878,1002,1119,428,539,365,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
