GEO_ID,B12503_001E,B12503_001M,B12503_002E,B12503_002M,B12503_003E,B12503_003M,B12503_004E,B12503_004M,B12503_005E,B12503_005M,B12503_006E,B12503_006M,B12503_007E,B12503_007M,B12503_008E,B12503_008M,B12503_009E,B12503_009M,B12503_010E,B12503_010M,B12503_011E,B12503_011M,NAME,B12503_001EA,B12503_001MA,B12503_002MA,B12503_002EA,B12503_003MA,B12503_003EA,B12503_004EA,B12503_004MA,B12503_005EA,B12503_005MA,B12503_006EA,B12503_006MA,B12503_007MA,B12503_007EA,B12503_008MA,B12503_008EA,B12503_009EA,B12503_009MA,B12503_010EA,B12503_010MA,B12503_011EA,B12503_011MA,state
0400000US06,30416010,2937,15018551,4117,6049704,26391,8968847,25700,111791,5725,8857056,26820,15397459,3902,5092645,27301,10304814,26992,121956,5829,10182858,26321,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,4152392,2040,2073202,2540,718460,8299,1354742,8309,24525,2552,1330217,7957,2079190,2871,566395,8436,1512795,8608,24940,2856,1487855,9384,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2945674,1273,1419508,1881,525179,7616,894329,7376,12596,1732,881733,7414,1526166,1626,470937,8199,1055229,7938,14349,1967,1040880,8470,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,746748,660,357658,785,125252,3931,232406,3984,3141,922,229265,4040,389090,804,118858,3027,270232,2974,4711,1120,265521,3055,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,539055,396,251998,318,148943,3430,103055,3390,2002,652,101053,3379,287057,371,160809,3829,126248,3765,1955,642,124293,3800,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,16016557,3446,7757505,5119,2694915,21432,5062590,22391,73650,4424,4988940,22042,8259052,4590,2290565,18059,5968487,17942,87158,4993,5881329,18888,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7830116,4910,3783669,5257,1376918,13599,2406751,14401,40144,3624,2366607,13996,4046447,5172,1226048,14779,2820399,13188,44214,4027,2776185,14452,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1137619,763,570172,1040,215002,5618,355170,5763,3908,1057,351262,5663,567447,914,164861,3626,402586,3679,5201,1025,397385,3855,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1239521,1574,614964,2172,178204,4918,436760,4859,8602,1718,428158,5337,624557,2191,144329,4886,480228,4258,6853,1256,473375,4352,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10344646,2497,5026063,3881,1898189,14318,3127874,14271,39165,3126,3088709,14592,5318583,3541,1682675,13730,3635908,13077,47968,3784,3587940,12322,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5218923,3385,2542270,3365,843285,10027,1698985,10177,29236,2928,1669749,10080,2676653,3016,726927,10135,1949726,9907,31940,2673,1917786,10568,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2472319,2240,1215553,2362,382333,6725,833220,6705,12176,1615,821044,6893,1256766,2543,318365,5035,938401,5187,12297,1703,926104,5239,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2281272,2255,1127129,2777,352894,6277,774235,6304,13844,1645,760391,6457,1154143,2389,289368,5848,864775,5339,15370,1701,849405,5465,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3530921,2571,1720998,3055,539738,7852,1181260,7995,20628,2075,1160632,7799,1809923,2829,441056,7084,1368867,7711,24102,2507,1344765,7877,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3663532,2497,1771878,3292,668775,7762,1103103,8383,14413,2211,1088690,8557,1891654,3170,594189,8829,1297465,7965,20625,2158,1276840,8400,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1111822,1226,538918,1691,161676,4218,377242,4307,6766,1039,370476,4433,572904,1456,142692,3565,430212,3745,4857,1130,425355,3689,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4773742,1569,2283540,2041,849000,9505,1434540,9481,21490,2400,1413050,9726,2490202,1916,817345,11141,1672857,11401,22685,2019,1650172,11601,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5498140,1151,2633255,1961,1016940,10353,1616315,10131,19451,2768,1596864,10054,2864885,1938,960603,9324,1904282,9100,24401,2808,1879881,9403,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8030918,2914,3903780,3370,1397772,12553,2506008,12024,39280,3004,2466728,12773,4127138,2744,1216379,9369,2910759,9376,39233,2904,2871526,10109,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
