GEO_ID,B17003_001E,B17003_001M,B17003_002E,B17003_002M,B17003_003E,B17003_003M,B17003_004E,B17003_004M,B17003_005E,B17003_005M,B17003_006E,B17003_006M,B17003_007E,B17003_007M,B17003_008E,B17003_008M,B17003_009E,B17003_009M,B17003_010E,B17003_010M,B17003_011E,B17003_011M,B17003_012E,B17003_012M,B17003_013E,B17003_013M,B17003_014E,B17003_014M,B17003_015E,B17003_015M,B17003_016E,B17003_016M,B17003_017E,B17003_017M,B17003_018E,B17003_018M,B17003_019E,B17003_019M,B17003_020E,B17003_020M,B17003_021E,B17003_021M,B17003_022E,B17003_022M,B17003_023E,B17003_023M,NAME,B17003_001EA,B17003_001MA,B17003_002MA,B17003_002EA,B17003_003MA,B17003_003EA,B17003_004MA,B17003_004EA,B17003_005EA,B17003_005MA,B17003_006EA,B17003_006MA,B17003_007EA,B17003_007MA,B17003_008MA,B17003_008EA,B17003_009MA,B17003_009EA,B17003_010EA,B17003_010MA,B17003_011EA,B17003_011MA,B17003_012EA,B17003_012MA,B17003_013MA,B17003_013EA,B17003_014MA,B17003_014EA,B17003_015MA,B17003_015EA,B17003_016EA,B17003_016MA,B17003_017EA,B17003_017MA,B17003_018EA,B17003_018MA,B17003_019MA,B17003_019EA,B17003_020MA,B17003_020EA,B17003_021EA,B17003_021MA,B17003_022EA,B17003_022MA,B17003_023EA,B17003_023MA,state
0400000US18,4195684,5060,483432,11351,200258,6296,62487,4162,76242,3831,42935,2944,18594,2199,283174,8458,75951,4555,103311,4133,81699,4438,22213,2212,3712252,12905,1811640,7307,191088,6061,645183,9882,518613,10179,456756,9053,1900612,9103,178639,5331,650905,9069,573456,10695,497612,9197,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1997424,3407,187372,6550,75050,3873,17471,2001,29222,2518,20546,2138,7811,1322,112322,4238,19132,1625,41230,3009,40458,2910,11502,1601,1810052,6921,897633,4602,70240,3374,297959,5766,283221,5211,246213,4983,912419,4910,55179,3087,270281,6186,319447,4975,267512,5257,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1824350,3422,180885,6250,75614,4141,19850,2142,27879,2238,19810,2226,8075,1389,105271,4429,24088,2431,35019,2414,34954,2692,11210,1665,1643465,7044,810673,4938,69647,4256,222594,5448,255794,5925,262638,6181,832792,4338,59722,3763,208782,5421,283796,5929,280492,4960,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2871447,3003,439863,11176,181851,6639,68598,4559,68278,4628,32918,2724,12057,1927,258012,7409,79802,4435,93642,4133,69099,3543,15469,1856,2431584,11718,1190938,7606,166919,5452,419696,8328,319104,7891,285219,5967,1240646,7393,139067,4168,395068,6449,384894,7675,321617,6914,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2928215,4654,458279,12194,168964,6774,65297,4463,59681,3985,30776,2849,13210,1668,289315,8114,89550,4628,103244,4892,77129,4642,19392,2319,2469936,12780,1212125,7454,181580,7587,425954,9284,318238,7915,286353,8272,1257811,8553,143886,5806,411381,8381,365637,9146,336907,7442,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,936103,1415,110880,5339,46916,3427,11985,1575,20015,2246,10265,1558,4651,1047,63964,3318,8762,1309,29130,2350,19202,1912,6870,1235,825223,5497,402881,3600,30294,1989,145068,4126,111937,4018,115582,4044,422342,3529,25996,2070,129844,3958,129645,4259,136857,4776,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3911425,3570,320421,10890,121461,5929,33583,3460,42196,3536,28069,3019,17613,2171,198960,7200,52671,3545,67469,4120,52293,4152,26527,2198,3591004,11837,1711080,5934,176711,6141,443334,9400,420065,8872,670970,9640,1879924,8659,153128,6313,457924,9079,523384,8542,745488,10587,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4485982,3283,437281,11269,172123,7314,45623,3794,60031,4146,35683,3005,30786,3020,265158,7437,70138,3596,86208,4970,64135,4602,44677,3264,4048701,11777,1950096,7674,172714,6426,508068,9829,453859,9651,815455,10271,2098605,7662,162924,5965,501111,9788,546996,9843,887574,11495,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6526452,4323,853963,16397,358754,9774,91386,4749,141950,6660,92575,4866,32843,2558,495209,10037,117909,4222,170252,6240,162975,5648,44073,2895,5672489,16904,2763926,10357,256721,6354,824207,10823,889483,11268,793515,11219,2908563,10001,225078,5656,845097,10116,992094,10042,846294,10854,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3549836,3190,304085,9049,128891,5659,29672,2546,43503,2884,39065,3183,16651,2122,175194,5319,38367,2885,60514,3783,56060,3098,20253,1882,3245751,9932,1606891,6008,106167,4398,428122,6948,515944,7759,556658,8817,1638860,6205,82759,3183,399167,7254,558978,8226,597956,8823,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1863279,4966,342535,10584,127708,5725,47209,3603,43826,3943,29035,2515,7638,1524,214827,7019,68062,3787,76367,4354,56850,4482,13548,1942,1520744,10268,734673,6030,114653,5559,228317,6620,227277,7443,164426,5902,786071,7342,89675,4150,217998,7254,271331,8756,207067,6432,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3939766,5259,492497,12943,201828,7524,57192,3419,78364,4277,46199,3438,20073,2487,290669,7858,74755,4180,98131,4513,91733,4366,26050,2302,3447269,13811,1676963,7528,166377,5834,530198,9153,504212,9276,476176,8055,1770306,8513,159518,5434,533225,9140,543825,9152,533738,8276,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,676561,1794,81821,4257,35155,2450,6315,1139,12522,1660,11840,1531,4478,992,46666,2864,6164,982,16444,1705,18406,1664,5652,1241,594740,4639,299643,3017,19644,1973,92305,3339,94618,3105,93076,3542,295097,3120,15121,1564,78285,3241,103692,4015,97999,3668,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1186013,2108,112822,5268,44236,2955,12139,1661,14455,1365,13019,1702,4623,926,68586,3425,15838,1816,19943,1745,24560,2662,8245,1548,1073191,5452,534783,3141,46110,2590,149744,3992,178634,4271,160295,4308,538408,3826,34935,2180,141461,3722,187107,4510,174905,3729,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1818622,1912,232457,9603,101616,5598,28371,2600,35097,3674,26517,2903,11631,1816,130841,5877,38882,3528,41556,3242,37809,3544,12594,1909,1586165,9599,800947,5362,105744,5191,221930,7617,276194,7463,197079,5477,785218,6313,98259,4356,224040,6009,273572,6830,189347,6076,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,906869,1783,68041,5316,29427,2996,6849,1374,10800,1738,6625,1473,5153,1315,38614,3293,6330,1491,14276,1736,12935,1920,5073,1220,838828,5811,410618,3581,32475,2959,123942,4888,109116,4807,145085,4521,428210,3626,26426,2705,116787,4774,125039,4736,159958,4553,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5961663,2792,515929,12201,198530,6395,59359,3605,69371,4420,37171,3092,32629,3124,317399,9355,90757,4569,110841,5469,72166,4110,43635,3601,5445734,12402,2626672,6587,271422,8154,725075,11610,606708,11594,1023467,12228,2819062,9269,263226,7409,788430,10859,682395,11107,1085011,11444,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1339014,2885,219360,7501,96445,3960,32611,2821,29770,2702,25256,2687,8808,1204,122915,4845,36578,3386,34750,2813,40411,3515,11176,1783,1119654,8318,551077,4665,72691,3572,146795,5329,170573,6237,161018,5334,568577,5213,62542,3389,142632,5717,190572,5896,172831,5113,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13102075,5226,1655791,21757,663214,13400,220194,8334,212461,7478,132868,6156,97691,4781,992577,13692,327788,8634,310009,7906,221185,7462,133595,6007,11446284,21648,5510301,14505,685958,11693,1467882,19425,1396408,17758,1960053,15041,5935983,13872,653454,11847,1508083,18438,1546120,19459,2228326,19104,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6384908,6308,873265,19563,351553,10811,130118,6212,115022,5790,76758,4379,29655,2851,521712,11922,156171,7295,161167,6446,161463,6498,42911,2992,5511643,19882,2664977,11668,362362,10045,735110,15311,775246,12782,792259,11424,2846666,12232,277563,7032,713408,11093,951543,12603,904152,13670,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,448903,1897,36439,2409,14883,1665,3500,610,5085,1059,4336,937,1962,684,21556,1809,4338,761,8374,1198,6518,1066,2326,726,412464,3156,211452,2144,15721,1208,62132,2841,76164,2804,57435,2995,201012,2190,11706,1150,49238,2494,75082,2905,64986,2723,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7622182,4703,926251,15481,374426,8901,102721,4873,149947,5446,87691,4428,34067,2822,551825,10109,132035,5177,204393,5072,171402,6234,43995,3246,6695931,15671,3256172,9288,306458,6190,1126866,13480,911318,12351,911530,11828,3439759,10672,286848,5991,1146139,13800,1045542,12503,961230,12319,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2429881,3240,322983,7725,132832,4677,38694,2795,49475,2733,32543,2205,12120,1575,190151,4891,48374,2644,68481,2923,57416,3003,15880,1687,2106898,8516,1036691,6028,119922,3596,326221,6370,324120,6850,266428,5088,1070207,5216,106779,4161,322052,6112,351218,5798,290158,6117,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2640757,3831,355564,12495,159108,7728,37083,3517,44388,4156,57530,3779,20107,2316,196456,7091,40752,3208,55904,3768,75507,4188,24293,2170,2285193,13243,1120066,8286,102433,5664,276728,8378,370674,8754,370231,7322,1165127,7376,85780,4110,281438,7452,416638,8603,381271,7158,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8580431,4285,891259,14936,358786,7724,97205,4836,151236,5422,70317,3788,40028,3217,532473,11321,131057,4858,220674,7376,126955,5808,53787,3463,7689172,15086,3720995,8070,360070,8183,1346621,12993,880016,10956,1134288,11330,3968177,11317,330538,8361,1419107,13301,1024272,13654,1194260,13553,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,700423,1166,74932,4843,29420,2976,9555,1398,10774,1854,5738,1197,3353,922,45512,2954,12322,1757,15584,1848,12869,1701,4737,1075,625491,5045,300689,3214,36632,3008,85099,4716,76293,3842,102665,4232,324802,3318,35467,2719,83057,4583,94721,3783,111557,3931,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3093029,4852,427516,11304,163858,5852,58776,3632,57711,3433,34909,3420,12462,1942,263658,8712,78131,4388,91572,4833,75382,4705,18573,2278,2665513,12212,1283937,6475,169294,6188,378507,10078,375750,8548,360386,8571,1381576,9402,148567,5582,390163,9081,447960,9441,394886,9735,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,531644,2048,51900,3312,21306,1836,4740,949,9823,1210,5268,904,1475,530,30594,2359,7103,1075,10452,1318,9215,1205,3824,991,479744,3738,241412,2265,21447,1809,81765,3023,72290,3176,65910,3081,238332,2528,14156,1489,70813,3026,82379,3222,70984,2913,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4261877,5263,594830,14663,238356,9093,81048,4853,89223,5277,48733,3836,19352,2493,356474,8934,107834,4859,129446,6376,90604,5581,28590,3286,3667047,14262,1781235,9334,226371,6202,592729,11525,483541,8948,478594,8644,1885812,9034,202508,5725,592264,10095,570741,10246,520299,8758,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16058102,8932,2148847,30317,871178,16075,363329,10966,249697,10177,175560,7721,82592,5093,1277669,19011,511006,10624,351359,11136,313089,11105,102215,5196,13909255,29798,6870536,17368,1077689,20108,1696826,18506,2038640,21562,2057381,21395,7038719,19091,972908,15725,1709852,18051,2232322,22949,2123637,17904,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1624282,2263,156810,9043,71154,5155,16139,2680,20079,2247,23523,2511,11413,1732,85656,5279,20975,2383,21590,2498,31220,3037,11871,1738,1467472,9322,732502,5598,57050,3674,160312,6514,256476,5850,258664,5561,734970,5513,50537,3589,170805,5120,292950,6649,220678,5855,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,429472,1101,37906,2514,16166,1668,4250,910,6416,1086,2976,652,2524,668,21740,1790,4585,849,7185,912,5908,1064,4062,837,391566,2670,191786,1790,15562,1491,63478,2949,45721,2127,67025,2535,199780,1948,10109,1007,53294,2326,55283,2384,81094,2656,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5407017,6017,493227,13343,198966,8280,64594,3607,66099,4371,40885,3035,27388,3340,294261,7910,87575,4303,96384,4991,73544,4240,36758,3039,4913790,14596,2373755,9009,255651,6650,591014,9601,610003,8834,917087,10706,2540035,8702,230359,8564,599610,10183,747165,9598,962901,11851,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4591908,4087,474920,15130,202248,8247,52306,4098,60288,3795,63099,4184,26555,2667,272672,9749,61026,3924,76772,5057,99374,5191,35500,3848,4116988,15824,2043760,8885,173230,6480,473259,9176,691746,11396,705525,9406,2073228,10541,148760,5816,472858,8654,753149,10436,698461,10784,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1270974,2658,182179,6958,77649,3635,27969,2592,32128,2852,13027,1792,4525,974,104530,5067,31742,2644,43607,3178,23458,2226,5723,1248,1088795,7329,534513,4181,71148,4268,228883,6837,127374,4489,107108,4714,554282,5428,61987,3037,211320,6056,157921,5956,123054,4418,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3789364,3395,360676,9239,151191,4748,36660,2718,60531,2993,38786,2354,15214,1745,209485,6472,47522,3411,74975,3754,68618,2994,18370,1803,3428688,10374,1693756,5637,139030,3645,557722,8718,521651,7772,475353,8012,1734932,6992,115642,3745,526184,7222,560909,9551,532197,9005,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,375073,2024,33644,3203,14386,1975,2208,679,5561,1176,4561,1063,2056,814,19258,1773,3517,933,6189,1155,7250,1198,2302,725,341429,3500,173523,2551,13609,1743,56465,3217,59201,3144,44248,2533,167906,2048,11257,1665,44986,2626,66511,2999,45152,3017,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2411163,2859,957665,15990,411120,8547,193774,6363,134271,5655,61754,4467,21321,2342,546545,9462,211011,6410,162443,6453,117913,5589,55178,4366,1453498,15907,698227,8529,130984,5271,196486,7052,173290,5894,197467,6343,755271,9300,119539,5237,151181,5857,170462,5794,314089,7816,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3150426,5270,457005,12061,173559,6705,63204,4232,60574,3814,35840,2661,13941,2100,283446,8270,89002,5062,94827,4120,81075,5221,18542,2228,2693421,13745,1298845,7828,181689,6675,413147,9523,366194,9109,337815,7306,1394576,9140,156758,6894,416294,8889,447596,9705,373928,8518,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,457852,1959,36348,2740,17134,1672,4271,888,6506,1003,4859,969,1498,482,19214,1757,3124,691,7167,1213,6253,1194,2670,791,421504,3423,217481,2306,14032,1519,66384,2865,79349,3835,57716,3190,204023,2227,14453,1987,47625,3277,74184,3428,67761,3649,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4202067,2697,583864,13028,253092,7721,82132,4641,75823,4846,65550,4120,29587,2807,330772,8404,105130,4450,94626,4511,98079,5366,32937,3173,3618203,13700,1774648,7804,203454,6537,403930,9409,606871,10396,560393,10222,1843555,8941,194794,7664,439072,9224,666649,9699,543040,9747,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
