GEO_ID,B22008_001E,B22008_001M,B22008_002E,B22008_002M,B22008_003E,B22008_003M,NAME,B22008_001EA,B22008_001MA,B22008_002EA,B22008_002MA,B22008_003MA,B22008_003EA,state
0400000US06,58328,354,22776,415,62839,397,California,null,null,null,null,null,null,06
0400000US08,56765,594,20173,745,61465,519,Colorado,null,null,null,null,null,null,08
0400000US09,67276,865,18365,859,75061,906,Connecticut,null,null,null,null,null,null,09
0400000US10,58415,1593,25626,1379,63932,1303,Delaware,null,null,null,null,null,null,10
0400000US11,66583,2040,18364,2389,79654,2965,District of Columbia,null,null,null,null,null,null,11
0400000US12,45040,345,20728,374,50778,290,Florida,null,null,null,null,null,null,12
0400000US13,47209,378,18218,532,54469,584,Georgia,null,null,null,null,null,null,13
0400000US15,66259,1628,28224,4112,71252,1359,Hawaii,null,null,null,null,null,null,15
0400000US16,45489,929,20088,1249,51046,799,Idaho,null,null,null,null,null,null,16
0400000US17,55137,408,19357,532,61722,339,Illinois,null,null,null,null,null,null,17
0400000US18,46974,421,17272,493,52120,413,Indiana,null,null,null,null,null,null,18
0400000US19,50957,431,19714,1036,56067,714,Iowa,null,null,null,null,null,null,19
0400000US20,50241,520,16762,975,54116,700,Kansas,null,null,null,null,null,null,20
0400000US21,41724,419,14816,480,49951,545,Kentucky,null,null,null,null,null,null,21
0400000US22,42944,680,16974,551,50570,485,Louisiana,null,null,null,null,null,null,22
0400000US23,46709,898,17389,950,54476,858,Maine,null,null,null,null,null,null,23
0400000US24,71122,579,24236,1221,78370,966,Maryland,null,null,null,null,null,null,24
0400000US25,65339,645,16980,510,74061,735,Massachusetts,null,null,null,null,null,null,25
0400000US26,46859,331,17385,292,54639,397,Michigan,null,null,null,null,null,null,26
0400000US27,58906,668,17021,572,63628,656,Minnesota,null,null,null,null,null,null,27
0400000US28,37095,584,15423,519,44215,832,Mississippi,null,null,null,null,null,null,28
0400000US29,45321,418,17315,544,51456,382,Missouri,null,null,null,null,null,null,29
0400000US30,45076,1092,16797,1910,50186,917,Montana,null,null,null,null,null,null,30
0400000US31,50723,577,17758,1153,54764,848,Nebraska,null,null,null,null,null,null,31
0400000US32,49760,826,21520,961,54237,1115,Nevada,null,null,null,null,null,null,32
0400000US33,63280,1537,19291,2175,67916,1672,New Hampshire,null,null,null,null,null,null,33
0400000US34,69667,716,19746,735,75387,681,New Jersey,null,null,null,null,null,null,34
0400000US35,42558,902,17724,1404,50294,838,New Mexico,null,null,null,null,null,null,35
0400000US36,56448,371,17286,317,65398,403,New York,null,null,null,null,null,null,36
0400000US37,45150,391,17155,461,51526,372,North Carolina,null,null,null,null,null,null,37
0400000US38,53585,1546,16987,2458,57054,1182,North Dakota,null,null,null,null,null,null,38
0400000US39,46829,293,15961,339,53671,427,Ohio,null,null,null,null,null,null,39
0400000US40,44312,462,17267,574,50177,440,Oklahoma,null,null,null,null,null,null,40
0400000US41,49161,807,21138,641,57369,653,Oregon,null,null,null,null,null,null,41
0400000US42,51230,265,17253,349,57420,388,Pennsylvania,null,null,null,null,null,null,42
0400000US44,54554,1789,17427,1204,63322,1912,Rhode Island,null,null,null,null,null,null,44
0400000US45,43107,660,16634,607,50190,558,South Carolina,null,null,null,null,null,null,45
0400000US46,48362,974,18229,1688,52102,1005,South Dakota,null,null,null,null,null,null,46
0400000US47,42764,579,17118,329,50193,400,Tennessee,null,null,null,null,null,null,47
0400000US48,50740,267,20556,312,57247,369,Texas,null,null,null,null,null,null,48
0400000US49,57049,737,24294,1546,60853,599,Utah,null,null,null,null,null,null,49
0400000US50,52977,1259,19234,1642,60282,982,Vermont,null,null,null,null,null,null,50
0400000US51,61741,410,19737,641,67275,547,Virginia,null,null,null,null,null,null,51
0400000US53,57573,595,22078,643,64916,629,Washington,null,null,null,null,null,null,53
0400000US54,40196,697,13447,863,46665,858,West Virginia,null,null,null,null,null,null,54
0400000US55,51059,321,19541,544,56980,458,Wisconsin,null,null,null,null,null,null,55
0400000US56,54901,1491,17770,3677,57987,2118,Wyoming,null,null,null,null,null,null,56
0400000US72,19429,325,8315,255,29234,579,Puerto Rico,null,null,null,null,null,null,72
0400000US01,41574,477,15585,585,49300,755,Alabama,null,null,null,null,null,null,01
0400000US02,67712,1894,25514,2444,73108,2018,Alaska,null,null,null,null,null,null,02
0400000US04,47826,604,21088,695,53525,749,Arizona,null,null,null,null,null,null,04
0400000US05,40112,497,16287,722,45685,577,Arkansas,null,null,null,null,null,null,05
