GEO_ID,C27009_001E,C27009_001M,C27009_002E,C27009_002M,C27009_003E,C27009_003M,C27009_004E,C27009_004M,C27009_005E,C27009_005M,C27009_006E,C27009_006M,C27009_007E,C27009_007M,C27009_008E,C27009_008M,C27009_009E,C27009_009M,C27009_010E,C27009_010M,C27009_011E,C27009_011M,C27009_012E,C27009_012M,C27009_013E,C27009_013M,C27009_014E,C27009_014M,C27009_015E,C27009_015M,C27009_016E,C27009_016M,C27009_017E,C27009_017M,C27009_018E,C27009_018M,C27009_019E,C27009_019M,C27009_020E,C27009_020M,C27009_021E,C27009_021M,NAME,C27009_001MA,C27009_001EA,C27009_002EA,C27009_002MA,C27009_003EA,C27009_003MA,C27009_004EA,C27009_004MA,C27009_005MA,C27009_005EA,C27009_006MA,C27009_006EA,C27009_007EA,C27009_007MA,C27009_008EA,C27009_008MA,C27009_009EA,C27009_009MA,C27009_010MA,C27009_010EA,C27009_011MA,C27009_011EA,C27009_012EA,C27009_012MA,C27009_013EA,C27009_013MA,C27009_014EA,C27009_014MA,C27009_015MA,C27009_015EA,C27009_016MA,C27009_016EA,C27009_017MA,C27009_017EA,C27009_018EA,C27009_018MA,C27009_019EA,C27009_019MA,C27009_020EA,C27009_020MA,C27009_021EA,C27009_021MA,state
0400000US18,6437142,986,3151875,3967,811985,3384,1201,862,810784,3573,1966997,3612,57803,3073,1909194,4606,372893,1829,68069,3163,304824,3427,3285267,3952,773450,3192,719,423,772731,3228,2031261,3030,9902,1480,2021359,3118,480556,1774,5789,986,474767,2153,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,369206,3079,188,169,369018,3096,934508,2170,28397,2321,906111,3263,196158,1233,44898,2331,151260,2612,1528992,3772,351221,2776,197,192,351024,2782,928245,2381,4284,957,923961,2533,249526,1767,3415,628,246111,1750,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,365907,2249,222,228,365685,2250,858686,3378,26658,1960,832028,4045,166766,1405,33852,1839,132914,2022,1434057,3294,354010,2408,305,282,353705,2432,871150,2218,4547,937,866603,2247,208897,1411,2915,748,205982,1555,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,521137,3113,720,735,520417,3216,1312286,3160,49409,2929,1262877,4158,258587,1428,53250,2836,205337,2478,2200708,3991,494889,3001,292,293,494597,3034,1373449,2430,8100,1164,1365349,2666,332370,1942,7046,1242,325324,2412,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,568608,3620,161,175,568447,3647,1350133,3164,45345,3520,1304788,4626,249757,1748,44481,2436,205276,3005,2330386,4247,548819,3506,604,410,548215,3447,1454698,2702,9846,1597,1444852,2951,326869,2005,5956,1012,320913,2239,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,136829,1165,214,175,136615,1173,407162,1759,15203,1396,391959,2252,99228,833,21377,1615,77851,1617,672484,2098,128666,1260,137,121,128529,1263,423605,1328,3607,701,419998,1556,120213,813,2817,604,117396,1029,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,682492,2030,984,626,681508,2180,1777886,2905,47859,3582,1730027,4497,318729,1490,45841,2668,272888,2845,3009089,3422,658626,2282,456,433,658170,2296,1930360,2180,10917,1489,1919443,2606,420103,1837,4739,1025,415364,2003,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,713061,1704,473,462,712588,1781,2064653,2069,29770,2645,2034883,3202,394944,1935,56137,3050,338807,3626,3394193,2443,684911,1887,184,175,684727,1899,2182282,1844,4282,1027,2178000,2210,527000,1981,5487,912,521513,1960,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,1158749,2727,619,352,1158130,2816,2997541,3167,75750,3417,2921791,4534,618925,1602,88509,3264,530416,3364,4997335,4207,1104922,3074,480,285,1104442,3081,3107208,2399,12719,1721,3094489,2765,785205,2188,8527,1158,776678,2444,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,650872,2652,520,317,650352,2597,1672402,2683,46130,2416,1626272,3701,311827,1371,67696,2302,244131,2544,2684682,3147,624637,2559,252,207,624385,2620,1671682,2476,7266,1501,1664416,2963,388363,1791,5042,783,383321,1904,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,378144,3485,659,565,377485,3553,846611,2937,30542,2852,816069,3691,165059,1346,32410,2438,132649,2751,1528591,4162,367459,3611,777,490,366682,3615,937233,3081,6146,1264,931087,3277,223899,1441,3367,1117,220532,1781,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,720216,3668,224,107,719992,3677,1784694,3323,68909,3966,1715785,4986,373563,2172,75097,2787,298466,3107,3030296,4618,679458,3551,433,235,679025,3565,1876763,3298,11563,1626,1865200,3725,474075,2571,6401,999,467674,2596,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,112192,1110,123,131,112069,1129,308349,1747,16419,1767,291930,2527,73417,713,18423,1552,54994,1544,495865,1890,107006,1355,247,185,106759,1338,308447,1508,3461,925,304986,1769,80412,884,1907,471,78505,1041,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,237222,1499,623,464,236599,1577,559297,1512,19864,1740,539433,2340,108610,909,23690,1547,84920,1633,921703,1912,224087,1365,220,162,223867,1378,561709,1590,4131,951,557578,1981,135907,980,2444,506,133463,1097,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,341274,1521,629,460,340645,1567,854575,1999,34658,3182,819917,3595,167777,901,36533,2313,131244,2449,1360339,2115,322207,1491,211,233,321996,1513,851154,1552,6944,1357,844210,2254,186978,1156,2635,634,184343,1189,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,138741,1529,93,112,138648,1517,416032,1768,11580,1754,404452,2707,84833,996,15466,1481,69367,1955,666420,1903,135822,1398,0,181,135822,1398,428545,1538,1950,702,426595,1452,102053,1042,1355,433,100698,1157,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,1031806,2103,408,339,1031398,2128,2702001,2234,31438,2914,2670563,3775,515235,1537,53661,2485,461574,2874,4507500,2870,992344,2192,919,746,991425,2284,2818628,1888,5869,1152,2812759,2155,696528,1639,4202,728,692326,1626,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,264292,2515,1056,741,263236,2499,612080,2213,26807,2601,585273,3711,132052,978,27716,1806,104336,2056,1043381,2668,251049,2372,760,554,250289,2518,634804,1586,5468,1260,629336,2104,157528,796,3176,782,154352,1037,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,2171644,3191,2291,926,2169353,3021,6025148,4193,101499,4326,5923649,6097,1124423,2650,141049,4629,983374,5508,9995513,4792,2081177,3245,1368,568,2079809,3274,6377429,3680,15739,1782,6361690,3910,1536907,2613,11019,1196,1525888,2901,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,1164639,5109,1396,633,1163243,5108,2864925,4952,103833,4432,2761092,6782,567402,2452,101679,4156,465723,3795,4955563,5581,1116905,5044,1265,558,1115640,5009,3101485,3496,22550,2208,3078935,4365,737173,2261,11498,1342,725675,2527,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,79452,1097,54,48,79398,1094,226211,1456,8541,1105,217670,1946,42716,565,10387,1103,32329,1085,336397,1508,74253,978,60,84,74193,979,209830,1345,1052,435,208778,1465,52314,661,833,295,51481,692,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,5533995,5334,1358494,3779,1199,582,1357295,3900,3464129,4505,108133,4130,3355996,6380,711372,2471,124467,3821,586905,4352,5837771,5222,1298206,3738,1269,550,1296937,3621,3612354,3854,15477,1812,3596877,4493,927211,2888,9714,1103,917497,2993,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,478610,2483,946,487,477664,2581,1121876,2633,47037,2442,1074839,3610,228907,1640,51116,2165,177791,2737,1903665,3529,456007,2627,1212,734,454795,2729,1159368,2321,10365,1613,1149003,2690,288290,1645,5117,733,283173,1664,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,443674,2761,1039,915,442635,2779,1202707,2581,47167,3253,1155540,4337,257227,1279,55761,3192,201466,3304,1956844,3619,416172,2995,481,251,415691,3034,1225455,1914,8995,1512,1216460,2524,315217,1434,6643,1195,308574,2032,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,1395791,3056,1340,735,1394451,3133,3857911,3237,88693,3518,3769218,4663,843327,2274,142983,4315,700344,4420,6462286,4014,1335198,3178,509,379,1334689,3242,4010001,2897,16277,1748,3993724,3438,1117087,2897,11344,1335,1105743,3141,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,110627,1055,0,200,110627,1055,323062,1232,6462,1282,316600,1955,64420,546,11746,1456,52674,1532,536786,1493,106048,1022,84,136,105964,1030,343638,1102,860,377,342778,1096,87100,829,533,234,86567,822,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,549902,3978,1859,1017,548043,4075,1371194,3320,57687,3787,1313507,4907,296098,1624,60554,3246,235544,3407,2405977,4849,528120,3426,1397,1073,526723,3519,1497339,2629,11716,1857,1485623,3408,380518,1548,4964,859,375554,1789,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,103497,1511,20,34,103477,1503,252094,1466,12129,1500,239965,2020,51956,717,15844,1288,36112,1368,408878,1895,99536,1415,306,309,99230,1448,246970,1533,2604,746,244366,1792,62372,638,1374,430,60998,711,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,760314,4227,651,435,759663,4262,1921123,3706,66144,4018,1854979,4847,391617,1905,63715,2988,327902,3195,3281575,4661,729935,4350,1225,649,728710,4316,2049886,2901,11498,1518,2038388,3449,501754,2247,6459,1034,495295,2433,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,3560266,6123,3482,1134,3556784,6314,7791211,7663,234481,7063,7556730,9307,1221982,3601,219936,5907,1002046,6363,13011040,9203,3411612,6473,3515,1256,3408097,6484,8067263,6331,50399,3775,8016864,6663,1532165,3752,23705,2172,1508460,4264,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,453163,1687,82,124,453081,1707,839068,1844,17994,2073,821074,2694,123202,791,21402,1869,101800,1876,1413568,2385,430849,2030,39,64,430810,2026,838000,1611,2301,701,835699,1858,144719,1109,2026,558,142693,1242,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,64112,828,0,143,64112,828,198534,1002,5220,858,193314,1197,43524,528,6930,882,36594,1028,313758,993,59451,666,12,20,59439,672,202541,865,922,394,201619,995,51766,469,815,309,50951,611,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,943094,5558,2141,752,940953,5662,2452560,5736,76794,3365,2375766,6670,451854,2244,63999,3502,387855,3837,4125958,7170,908751,5626,2827,907,905924,5773,2632901,4531,22104,2003,2610797,4551,584306,2333,7978,1341,576328,2597,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,812616,2782,383,246,812233,2777,2146456,3595,73240,3991,2073216,5190,402601,1491,61532,2993,341069,3216,3431405,3078,770979,2622,607,423,770372,2659,2175199,2553,14168,1866,2161031,3371,485227,1728,6259,1004,478968,1803,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,194336,1983,290,503,194046,1849,563357,2189,29302,2215,534055,3028,135561,1037,30747,2021,104814,2080,933258,3383,188644,2342,245,337,188399,2268,577616,2375,4894,980,572722,2479,166998,1062,3110,689,163888,1214,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,674037,2963,968,419,673069,3016,1766245,2742,51027,2842,1715218,3811,352515,1225,63722,2442,288793,2716,2859288,3667,641239,2782,1070,608,640169,2833,1776143,2362,9515,1366,1766628,2517,441906,1580,5336,891,436570,1803,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,69945,1603,0,185,69945,1603,181804,1371,8590,1192,173214,1712,34402,689,9185,1203,25217,1308,280931,2040,66187,1479,99,135,66088,1498,176224,1332,1632,602,174592,1447,38520,780,489,307,38031,781,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,436909,2724,223,278,436686,2745,1051021,796,17860,1939,1033161,2101,250347,548,30604,2152,219743,2160,1903485,2859,411821,2729,53,87,411768,2721,1167194,529,3309,920,1163885,1156,324470,740,2000,593,322470,808,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,573706,3458,610,444,573096,3431,1409189,3506,52676,3757,1356513,5207,292835,1524,56041,3148,236794,3234,2465968,4141,549294,3173,194,154,549100,3185,1528146,2593,11726,1595,1516420,3011,388528,1745,6529,990,381999,2054,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,96763,1476,377,473,96386,1597,236095,1783,13726,1736,222369,2423,29603,624,6433,934,23170,988,346485,1896,90309,1470,279,285,90030,1483,224851,1305,2993,793,221858,1290,31325,890,1012,468,30313,1014,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,827535,2045,1509,752,826026,2222,1901266,2562,65817,3755,1835449,4864,440120,1161,85049,3263,355071,3314,3274733,2925,789845,2129,501,363,789344,2118,1965428,2242,12756,1366,1952672,2758,519460,1302,7739,1101,511721,1778,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,365971,2971,743,487,365228,2901,858849,2671,37147,2983,821702,4122,189771,1505,45787,2368,143984,2490,1481706,3739,343436,3019,888,443,342548,3049,902516,2423,8433,1444,894083,2805,235754,1834,6628,1147,229126,2075,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
