GEO_ID,B17009_001E,B17009_001M,B17009_002E,B17009_002M,B17009_003E,B17009_003M,B17009_004E,B17009_004M,B17009_005E,B17009_005M,B17009_006E,B17009_006M,B17009_007E,B17009_007M,B17009_008E,B17009_008M,B17009_009E,B17009_009M,B17009_010E,B17009_010M,B17009_011E,B17009_011M,B17009_012E,B17009_012M,B17009_013E,B17009_013M,B17009_014E,B17009_014M,B17009_015E,B17009_015M,B17009_016E,B17009_016M,B17009_017E,B17009_017M,B17009_018E,B17009_018M,B17009_019E,B17009_019M,B17009_020E,B17009_020M,B17009_021E,B17009_021M,NAME,B17009_001EA,B17009_001MA,B17009_002EA,B17009_002MA,B17009_003EA,B17009_003MA,B17009_004EA,B17009_004MA,B17009_005MA,B17009_005EA,B17009_006MA,B17009_006EA,B17009_007MA,B17009_007EA,B17009_008EA,B17009_008MA,B17009_009MA,B17009_009EA,B17009_010MA,B17009_010EA,B17009_011MA,B17009_011EA,B17009_012MA,B17009_012EA,B17009_013EA,B17009_013MA,B17009_014EA,B17009_014MA,B17009_015MA,B17009_015EA,B17009_016MA,B17009_016EA,B17009_017MA,B17009_017EA,B17009_018MA,B17009_018EA,B17009_019EA,B17009_019MA,B17009_020MA,B17009_020EA,B17009_021MA,B17009_021EA,state
0400000US18,1169654,17267,324069,9110,19229,2504,8920,1458,10309,2045,132836,6387,57715,3157,75121,4796,172004,6859,99206,4374,72798,5267,845585,15915,437750,11839,323483,9486,114267,5354,163742,7090,115254,5647,48488,4107,244093,6496,227327,5962,16766,1913,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,599487,9226,152491,5710,9209,1490,5225,934,3984,1116,73655,4638,32369,2672,41286,3011,69627,3501,45291,2705,24336,2326,446996,9000,237839,7137,171451,5039,66388,4004,89797,4145,63603,3495,26194,2332,119360,3642,112365,3245,6995,1294,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,535275,10020,141322,4859,8775,1245,4962,974,3813,929,66958,4420,30104,2598,36854,3374,65589,3492,40215,2413,25374,2897,393953,8912,220249,7673,165008,4683,55241,4343,72820,3812,51445,3102,21375,2172,100884,3494,95006,3363,5878,1011,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,779020,12712,260907,9306,11823,1946,7758,1609,4065,1223,82716,5060,35846,2767,46870,3432,166368,6949,110161,5436,56207,3880,518113,10476,266062,9945,196011,7755,70051,4392,89165,4612,64074,3418,25091,2565,162886,5343,152383,5104,10503,1296,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,827951,11518,261058,8782,15879,1901,8526,1277,7353,1572,86890,6350,42464,3763,44426,4429,158289,5848,102102,4695,56187,3149,566893,10239,317740,9125,231102,6906,86638,6114,104277,5782,76144,4345,28133,3097,144876,5478,133476,5523,11400,1700,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,299930,5934,80255,4419,3154,868,1428,492,1726,720,27664,2486,11244,1459,16420,2024,49437,3356,31184,2520,18253,2023,219675,4870,105656,4358,72958,3612,32698,2567,51808,3023,35138,2532,16670,2021,62211,2633,55641,2474,6570,1214,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1065776,17010,221045,8107,10251,1646,4594,1107,5657,1276,73942,5518,26079,2555,47863,4290,136852,5279,74574,3513,62278,4601,844731,14665,506112,12346,344212,8587,161900,7635,145110,5327,95975,4092,49135,3463,193509,5817,175170,5273,18339,2463,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1358727,17776,321225,9094,8608,1677,4864,1091,3744,1156,102098,5553,43134,3070,58964,4559,210519,7733,126783,4627,83736,5691,1037502,16084,568266,12739,379586,8283,188680,7827,214028,6627,138488,4658,75540,4786,255208,7005,230672,6957,24536,3096,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1870594,21220,556783,12284,25062,2708,14149,1723,10913,1696,209598,7716,89280,4434,120318,6173,322123,8731,188474,5882,133649,6368,1313811,17952,611973,13684,455964,10720,156009,6071,252150,8716,173977,6023,78173,5218,449688,8485,414612,8059,35076,2582,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1066155,12574,249162,6521,12523,1591,6189,1151,6334,1162,114769,5411,44777,2839,69992,4282,121870,4585,74447,3075,47423,3148,816993,11533,447285,8640,315261,6273,132024,5301,177299,5780,117586,4571,59713,3701,192409,4954,179247,4627,13162,1247,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,467917,10950,164442,6635,7949,1710,4044,920,3905,1356,43798,3799,23282,2493,20516,2544,112695,5171,73882,3306,38813,3317,303475,9250,156917,8060,113607,5643,43310,4767,50573,3915,38386,2879,12187,2230,95985,4454,89700,4276,6285,1413,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1167644,16996,330293,9143,16433,2084,9870,1495,6563,1589,124470,5504,57504,3856,66966,4116,189390,6939,118688,4536,70702,4938,837351,14808,444439,13439,324655,9666,119784,6438,152956,6654,111827,4492,41129,4423,239956,6112,219360,5781,20596,2396,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212788,7149,62847,3915,3072,802,1728,588,1344,535,29302,2605,12869,1653,16433,1921,30473,2627,19505,1820,10968,1644,149941,6431,73832,4572,52839,3530,20993,2197,34707,2995,25174,2378,9533,1765,41402,2440,37173,2129,4229,1012,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,356746,8045,84379,4596,5515,1264,3784,906,1731,739,37502,3188,16525,1824,20977,2273,41362,3246,27066,2432,14296,1949,272367,7065,157675,5708,115121,4140,42554,3381,48814,3437,34800,2775,14014,2078,65878,2695,61710,2454,4168,816,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,559146,15486,136646,7261,7456,1945,3395,1031,4061,1342,45578,4136,17868,2454,27710,3205,83612,5551,41278,3204,42334,4275,422500,12841,222312,10110,144225,6342,78087,6165,95901,6141,60366,4152,35535,4351,104287,4679,88640,3939,15647,2114,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,261504,8329,49434,3874,2143,717,1089,430,1054,534,18814,2139,7050,1068,11764,1731,28477,2740,15592,2076,12885,1725,212070,6758,118330,5836,82180,4418,36150,2838,43080,3357,26883,2571,16197,2331,50660,2683,44625,2372,6035,1371,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1412115,17133,293698,8715,10857,1756,5359,1247,5498,1145,80064,5016,31799,2866,48265,4334,202777,7086,116819,4483,85958,4857,1118417,15170,605898,12426,407072,8274,198826,7705,197628,7059,136341,5249,61287,4344,314891,7400,289767,7037,25124,2086,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,377810,10657,110112,5334,7782,1745,4131,1194,3651,1149,32949,3427,14419,2257,18530,2344,69381,4705,44057,3705,25324,2773,267698,8586,143711,6671,98743,4368,44968,3617,51024,3445,35468,2989,15556,1838,72963,3556,66757,3488,6206,1054,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3894832,33056,975578,15109,47158,4267,20417,2350,26741,3164,272172,7915,120572,5335,151600,6345,656248,12562,378251,9668,277997,8380,2919254,31017,1628940,26411,1091253,17456,537687,14962,534645,13097,362652,9242,171993,7908,755669,10172,677920,9133,77749,4066,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1779942,20696,515420,14584,25861,3021,13031,1798,12830,2221,187321,7271,87301,4368,100020,6077,302238,10078,179721,6564,122517,6793,1264522,18842,681465,13589,496126,9751,185339,8912,235985,8185,161658,5924,74327,5397,347072,7320,321258,7084,25814,2969,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,157638,6342,36853,2884,3170,776,1801,601,1369,469,15871,1858,7264,1033,8607,1622,17812,1949,12354,1583,5458,1192,120785,5061,73079,4472,55112,3328,17967,2462,25760,2657,18095,1858,7665,1450,21946,1537,20938,1441,1008,475,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2246846,20435,621437,13023,28227,2943,15525,2216,12702,1850,230439,9187,102392,5007,128047,6969,362771,9157,224297,6979,138474,5917,1625409,17223,838731,13394,625944,10812,212787,8314,288588,8512,207264,5975,81324,5670,498090,8409,465938,8186,32152,2627,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,694291,11901,197975,6607,11823,1600,6511,1089,5312,1088,69255,3944,29707,2216,39548,3231,116897,4561,72573,3189,44324,2933,496316,9968,271883,7802,194198,5411,77685,4091,85186,4066,57342,2596,27844,2630,139247,4834,129269,4259,9978,1659,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,878563,14274,259281,9120,10552,1943,3789,875,6763,1585,109275,5314,44537,2958,64738,4799,139454,6976,71554,4559,67900,4537,619282,11514,286407,9134,185857,6547,100550,5581,153907,7314,91259,4847,62648,4543,178968,5823,155069,5099,23899,2528,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2439628,21955,622679,12904,24503,2672,13797,1748,10706,2063,209290,7969,94533,4528,114757,5895,388886,10205,236961,7094,151925,6655,1816949,17550,918815,12365,653965,9891,264850,8611,334246,8745,236984,6073,97262,5602,563888,9622,519920,8316,43968,3511,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,221649,7300,58511,4390,1700,675,646,329,1054,576,19488,2583,8936,1412,10552,1799,37323,3113,24794,2300,12529,1819,163138,5979,87596,5000,59264,3781,28332,2636,30598,3110,20690,2057,9908,1932,44944,3065,41334,2807,3610,1127,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,818937,16712,243451,7529,10197,2009,5178,1135,5019,1351,84081,5409,36016,3136,48065,4078,149173,5932,95089,4328,54084,4160,575486,14585,306238,11093,223478,7937,82760,7140,104009,5220,71234,3990,32775,3575,165239,7426,152304,6385,12935,2187,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,167910,5994,42772,3003,2595,836,1700,632,895,471,20717,2664,7943,1285,12774,2176,19460,1920,11489,1124,7971,1452,125138,5414,74624,5406,53419,3416,21205,3114,23191,2136,16696,1633,6495,1321,27323,2401,25850,2163,1473,620,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1153585,18752,338413,10655,16894,2467,9171,1826,7723,1739,113054,6343,50995,3521,62059,5119,208465,8566,133601,6136,74864,4920,815172,13291,441831,10618,326926,8053,114905,6999,143766,6762,104810,5553,38956,3674,229575,6826,212922,6381,16653,2069,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,3968985,31124,1062052,22609,59927,4560,32510,2662,27417,3584,399264,13767,180548,8728,218716,10595,602861,15586,349656,9282,253205,11749,2906933,25245,1781597,22210,1263999,16983,517598,13551,531821,11592,359175,9646,172646,7939,593515,10524,545876,9809,47639,3720,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,378377,10331,105853,5668,6713,1478,1983,666,4730,1347,51829,3874,17662,1875,34167,3208,47311,3649,23198,2296,24113,2839,272524,9149,158364,7327,99819,4439,58545,4711,57162,3980,34174,2630,22988,2823,56998,3225,52194,3116,4804,1275,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,145461,4713,35036,2513,1589,521,722,271,867,391,15203,1724,6028,926,9175,1321,18244,1709,11704,1331,6540,900,110425,4303,56299,3735,37684,2554,18615,1979,26724,2190,17013,1654,9711,1530,27402,1883,24491,1682,2911,733,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1455415,17419,336419,9507,19819,2450,8744,1473,11075,1952,125445,6997,50777,3806,74668,4919,191155,6379,105840,3746,85315,4915,1118996,16337,678844,13671,469456,10019,209388,8421,190372,7611,128595,5699,61777,4085,249780,5967,231133,5859,18647,2141,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1432496,20345,350524,11473,15067,2176,6295,1191,8772,1689,135177,7240,54665,3837,80512,5424,200280,7678,104999,4802,95281,5505,1081972,16960,580011,12808,397051,9325,182960,7646,231491,7739,146897,5713,84594,5137,270470,7835,239124,6827,31346,2950,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,365184,10142,118526,5728,4378,948,2687,697,1691,603,35491,3366,15493,1677,19998,2673,78657,4438,51228,2985,27429,3201,246658,7344,118125,5351,86353,3861,31772,3262,37322,3267,29573,2838,7749,1456,91211,3616,84674,3506,6537,1091,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1158268,14090,292569,8477,15205,2127,7078,1174,8127,1425,134117,5800,61602,3780,72515,4556,143247,5707,85322,4102,57925,3521,865699,11461,457725,10055,331338,8142,126387,5229,171851,5930,123231,4502,48620,3343,236123,5438,218218,5092,17905,1773,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,115086,4975,28096,2981,2540,871,1630,703,910,468,15470,2426,5573,1279,9897,2011,10086,1640,5824,1053,4262,1258,86990,4434,48192,3544,33442,2612,14750,2168,17646,2269,10282,1455,7364,1807,21152,2120,20017,2004,1135,503,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,528584,11480,297705,9047,9558,1756,4817,990,4741,1283,49753,3459,25678,2525,24075,2352,238394,8298,165137,6360,73257,4562,230879,6969,128471,5468,84050,4008,44421,3057,26382,2817,20157,2424,6225,1269,76026,3981,68475,3743,7551,1337,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,799997,12206,253197,9130,13735,2012,7125,1296,6610,1654,73897,5417,35567,2976,38330,4076,165565,6306,115862,4554,49703,4153,546800,11280,280561,10016,218138,8588,62423,4064,84095,4430,63920,4021,20175,2358,182144,6284,170620,5623,11524,2003,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,142961,5561,25337,2219,1324,400,528,268,796,337,12625,1541,4228,939,8397,1193,11388,1465,4152,792,7236,1223,117624,5006,64072,4038,42067,2811,22005,2807,34341,2949,17967,1872,16374,1948,19211,1779,16309,1527,2902,706,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1260003,21408,344457,10455,17573,2113,10080,1698,7493,1403,121232,7049,52390,4063,68842,4449,205652,7059,100807,4512,104845,5781,915546,18181,497068,12887,332645,8876,164423,8092,169127,7083,115589,5345,53538,4332,249351,7897,219970,6972,29381,2788,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,513522,11704,165175,7479,9638,1685,4902,954,4736,1376,49079,3986,23703,2484,25376,2794,106458,5564,68915,3637,37543,3803,348347,8857,181324,7505,140074,5611,41250,4101,57269,3389,43210,3129,14059,2005,109754,4045,104454,3909,5300,1055,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
