GEO_ID,B12002A_001E,B12002A_001M,B12002A_002E,B12002A_002M,B12002A_003E,B12002A_003M,B12002A_004E,B12002A_004M,B12002A_005E,B12002A_005M,B12002A_006E,B12002A_006M,B12002A_007E,B12002A_007M,B12002A_008E,B12002A_008M,B12002A_009E,B12002A_009M,B12002A_010E,B12002A_010M,B12002A_011E,B12002A_011M,B12002A_012E,B12002A_012M,B12002A_013E,B12002A_013M,NAME,B12002A_001EA,B12002A_001MA,B12002A_002MA,B12002A_002EA,B12002A_003MA,B12002A_003EA,B12002A_004EA,B12002A_004MA,B12002A_005MA,B12002A_005EA,B12002A_006MA,B12002A_006EA,B12002A_007EA,B12002A_007MA,B12002A_008MA,B12002A_008EA,B12002A_009EA,B12002A_009MA,B12002A_010MA,B12002A_010EA,B12002A_011MA,B12002A_011EA,B12002A_012EA,B12002A_012MA,B12002A_013MA,B12002A_013EA,state
0400000US20,1980505,4664,972484,2748,285850,5517,536286,6511,11489,1425,28026,2025,110833,4815,1008021,2910,234615,5079,532614,6517,16586,2125,93822,2911,130384,4094,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3140462,4108,1528005,2821,445486,8011,824858,9220,26228,2684,47867,2601,183566,6642,1612457,2832,355831,6333,816805,10273,37609,2744,170459,4231,231753,7283,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2372770,5701,1164200,4344,357721,6804,621855,8179,20913,2761,35319,2913,128392,5768,1208570,3105,284821,6134,605987,8721,29304,2833,126976,4175,161482,6757,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1066786,989,516323,807,151725,3997,274158,4878,4597,1008,16201,1476,69642,3502,550463,771,133723,3526,273673,4868,7604,1351,53528,2165,81935,3841,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2853197,9202,1391415,5365,439374,7976,765634,8755,26729,2758,39986,2529,119692,4336,1461782,4848,376255,7284,750105,9637,30274,2770,140947,4995,164201,6051,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4484497,9152,2146871,5764,778903,8710,1080049,10495,32582,3231,62515,3525,192822,6842,2337626,5037,725599,9051,1064615,11026,41139,3357,224880,4850,281393,7709,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6486734,6263,3173329,4225,1019867,10663,1691575,12714,28771,2298,85477,3403,347639,8604,3313405,3367,834946,7999,1689350,13175,43162,2964,321508,5414,424439,7709,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3775780,4557,1856091,3254,593231,6783,1032722,8585,13801,1530,42547,2049,173790,5344,1919689,2305,503671,6520,1019938,8983,19781,2068,161280,4161,215019,5225,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1448342,3302,707757,3225,191619,5543,400089,6702,11859,1917,20461,1946,83729,4641,740585,2651,151964,5567,387701,7836,15758,2060,89480,4038,95682,4174,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4084444,4554,1989616,3436,594169,8272,1074926,11047,29772,2669,61583,3859,229166,7928,2094828,3383,488070,7762,1063123,12357,40557,3006,217883,4874,285195,8341,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,744724,1481,372862,1291,112635,3790,201715,4510,4384,1009,10536,1305,43592,2883,371862,1083,82634,2742,200283,4033,4916,1078,34995,1727,49034,3021,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1313881,3580,645822,2464,202687,4651,358751,5690,6069,1012,18564,1500,59751,3536,668059,2010,160750,4320,357343,5667,8384,1311,65182,2365,76400,3912,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1578042,8599,804405,4636,266504,6116,389797,8792,15021,2338,21093,2111,111990,5494,773637,5336,193734,5983,362464,8025,18266,2258,65235,2970,133938,6413,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1041424,1790,508930,1338,165138,4822,268390,5801,4783,1107,12868,1680,57751,3466,532494,1369,138830,3583,267949,6095,7894,1362,45394,2174,72427,4111,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5062846,15161,2440268,9298,822740,11277,1331340,11578,35702,3171,71910,3593,178576,5003,2622578,8443,713936,9696,1301110,12122,47803,3029,284537,5482,275192,7731,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1218710,9125,594590,5890,189566,5811,307574,6765,7366,1296,16577,1662,73507,4002,624120,5236,164221,5563,292385,6812,12462,2198,57822,3155,97230,4420,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10685092,23867,5173587,13223,1924246,17429,2602945,16623,88129,5235,150765,4576,407502,8664,5511505,14213,1669298,13615,2536569,16456,140235,6642,582668,8398,582735,10238,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5623952,11348,2738838,7552,795632,10141,1545899,12498,66856,4824,71966,3548,258485,8645,2885114,6134,632741,8020,1527339,15266,83965,5307,292563,6793,348506,7560,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,519219,829,263429,677,88790,3223,141406,3664,1675,512,6483,775,25075,2090,255790,726,64385,2403,137516,3661,2316,800,26517,1340,25056,2160,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7863869,5181,3816364,3830,1194728,11044,2023907,15145,50822,3649,111712,4750,435195,8217,4047505,3388,1005660,9090,2010433,16338,75903,4585,417473,6671,538036,10886,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2297996,5433,1125387,3615,304833,5992,621470,6333,18919,1850,34850,2121,145315,4281,1172609,2864,240593,4495,607019,7180,25939,2225,129219,3470,169839,5706,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2765395,7992,1353487,5033,434116,6941,698354,7810,20647,2111,35036,2955,165334,6240,1411908,4141,359257,6334,682414,10077,26920,3000,124215,3991,219102,7848,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8773401,8931,4246224,5403,1402057,12209,2271607,14588,67664,3615,137879,4897,367017,8865,4527177,5249,1199279,9730,2247083,14980,92947,3719,517103,7228,470765,9583,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,728666,4760,345813,3257,125734,4122,172482,5482,3917,1025,8373,1180,35307,3347,382853,2409,112791,3510,169736,5202,5912,1119,41362,2329,53052,4206,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2628023,4933,1279261,3443,364091,6417,716991,8360,30360,3065,39355,2773,128464,5758,1348762,2726,301619,6192,707291,9907,37776,3602,139309,4566,162767,5994,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,580569,1971,288227,1342,88852,2758,157081,3886,2801,714,7092,1084,32401,2557,292342,1425,70045,3182,156739,3807,3411,1067,31092,1838,31055,2638,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4147657,6556,2011788,4710,558309,9778,1117677,13980,33202,3133,56770,3055,245830,8290,2135869,3793,452880,8029,1110624,13646,42982,3802,222672,6727,306711,9310,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15315204,34844,7564416,21130,2439364,20775,4040413,23671,158462,6618,172446,6286,753731,13086,7750788,18905,1990721,17809,3916417,22644,225381,8650,653296,9071,964973,15657,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1869213,6729,930850,3843,290655,6817,529552,7964,12874,1853,15091,1654,82678,4558,938363,3843,235536,5288,530461,8000,16107,2363,55966,2878,100293,4497,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,502679,669,246072,551,81465,2201,127955,2856,3045,773,5778,813,27829,1981,256607,536,69820,2129,125691,2893,3836,915,24178,1302,33082,2012,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4690946,9762,2303710,6590,707604,10149,1288499,12321,40743,3045,57965,3112,208899,6428,2387236,5697,584334,8991,1266013,13654,53093,3732,215345,5014,268451,7483,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4470702,9221,2215723,5986,705670,10236,1179957,13226,30010,2897,52207,3126,247879,8139,2254979,4868,571516,9006,1143951,11407,36965,3274,179575,4690,322972,8879,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1448141,1822,704598,1601,208818,4149,371207,6434,10162,1593,24418,1750,89993,4452,743543,1404,167977,4721,368282,7767,11663,1861,92796,3188,102825,4979,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4102271,5434,2022661,3813,639185,8019,1103934,9072,17681,1804,52731,2276,209130,4813,2079610,3066,530205,5795,1087224,9190,21436,1981,197030,4625,243715,6523,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,424762,2238,215134,1730,62597,3482,117187,4053,3509,997,5264,877,26577,2405,209628,1460,47329,2539,111832,4133,3835,1031,18437,1892,28195,2738,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2063968,20287,959614,11721,388162,9152,404654,9203,22448,2567,28229,2244,116121,4949,1104354,11890,362859,7263,409270,10204,36613,2922,121662,4659,173950,7045,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,2744576,4660,1335309,2950,350560,7178,768046,8258,17050,1967,41318,2959,158335,5849,1409267,2737,275721,6088,757366,8868,30140,3158,156314,4283,189726,5863,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,400360,1713,212872,1193,72435,3283,107620,3898,2989,959,3560,982,26268,2425,187488,1121,44334,2601,102120,3375,4345,1412,10657,1321,26032,2351,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4188239,12110,2061079,7339,685895,10738,1047178,11612,33034,3164,55948,3078,239024,8318,2127160,6765,562551,9978,1014379,14236,44195,4417,193049,6301,312986,9702,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1883603,4144,918039,2917,243078,5977,521562,7537,13979,2084,28967,2069,110453,4543,965564,2473,187331,4684,509452,7673,20919,2274,107300,3597,140562,5061,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
