GEO_ID,B22001_001E,B22001_001M,B22001_002E,B22001_002M,B22001_003E,B22001_003M,B22001_004E,B22001_004M,B22001_005E,B22001_005M,B22001_006E,B22001_006M,B22001_007E,B22001_007M,NAME,B22001_001MA,B22001_001EA,B22001_002EA,B22001_002MA,B22001_003EA,B22001_003MA,B22001_004EA,B22001_004MA,B22001_005MA,B22001_005EA,B22001_006MA,B22001_006EA,B22001_007EA,B22001_007MA,state
0400000US34,3198799,8893,296880,7821,96641,4469,200239,6305,2901919,11024,1101554,8209,1800365,10062,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,764996,5964,126168,5134,29865,2623,96303,4530,638828,6137,258239,4235,380589,6043,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7238922,16375,1125632,14558,408841,10036,716791,12207,6113290,18815,2263832,12295,3849458,17976,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3731325,14347,572468,10240,149665,5276,422803,9469,3158857,16797,1146415,8757,2012442,14177,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,290944,2708,22396,2134,5117,806,17279,1939,268548,3277,90769,1982,177779,3019,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4554672,11606,713830,10148,173909,6100,539921,8040,3840842,14522,1483359,8431,2357483,13443,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1446667,5298,205425,5065,49168,2436,156257,4406,1241242,6393,458633,4136,782609,6389,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516957,7216,304161,8492,76399,3592,227762,7606,1212796,9812,492701,5202,720095,8209,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4958249,11531,650665,10786,186791,5752,463874,9668,4307584,14846,1724227,8254,2583357,13297,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,413083,3010,63753,3407,22474,1874,41279,2941,349330,3962,131113,2892,218217,4200,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1787340,9096,290507,7700,77278,4036,213229,6967,1496833,11774,587463,6365,909370,12696,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323765,3111,33587,2437,6306,843,27281,2339,290178,3590,105386,1971,184792,3661,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2480090,11146,439997,9275,117289,5012,322708,8439,2040093,12800,774488,7289,1265605,11484,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8970959,21541,1278792,16336,326726,7607,952066,14301,7692167,22778,2440595,13439,5251572,21620,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,895691,5044,87948,4160,18534,1943,69414,3933,807743,6158,235784,3654,571959,6207,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,258520,2853,37934,2395,11711,1213,26223,2333,220586,3047,87744,1799,132842,3063,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3038967,13344,295261,8527,85259,4278,210002,7174,2743706,13900,959395,8716,1784311,11693,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2636817,10074,397413,8512,102999,3790,294414,7609,2239404,11126,798568,7328,1440836,10995,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,741544,5473,116622,4114,31432,1979,85190,3994,624922,6571,276144,4625,348778,6534,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2288362,8293,304523,6910,63763,3133,240760,6201,1983839,10461,726064,5714,1257775,9850,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,223513,2812,15615,1735,2944,690,12671,1479,207898,3294,72358,2281,135540,3229,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1263694,9111,480672,8638,223350,5702,257322,6727,783022,9709,319513,6096,463509,7585,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1845169,11483,309540,7820,76585,3540,232955,6853,1535629,11886,601039,7127,934590,10232,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,251651,2883,28724,2316,8116,1211,20608,1997,222927,3148,62341,2102,160586,3086,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2392168,11611,345920,8234,87041,3942,258879,7415,2046248,12983,806349,5950,1239899,12165,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1143859,7351,176758,5185,40375,2396,136383,4436,967101,8251,376022,4478,591079,7483,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
