GEO_ID,B17019_001E,B17019_001M,B17019_002E,B17019_002M,B17019_003E,B17019_003M,B17019_004E,B17019_004M,B17019_005E,B17019_005M,B17019_006E,B17019_006M,B17019_007E,B17019_007M,B17019_008E,B17019_008M,B17019_009E,B17019_009M,B17019_010E,B17019_010M,B17019_011E,B17019_011M,B17019_012E,B17019_012M,B17019_013E,B17019_013M,B17019_014E,B17019_014M,B17019_015E,B17019_015M,B17019_016E,B17019_016M,B17019_017E,B17019_017M,B17019_018E,B17019_018M,B17019_019E,B17019_019M,B17019_020E,B17019_020M,B17019_021E,B17019_021M,B17019_022E,B17019_022M,B17019_023E,B17019_023M,NAME,B17019_001MA,B17019_001EA,B17019_002MA,B17019_002EA,B17019_003MA,B17019_003EA,B17019_004MA,B17019_004EA,B17019_005EA,B17019_005MA,B17019_006MA,B17019_006EA,B17019_007MA,B17019_007EA,B17019_008MA,B17019_008EA,B17019_009MA,B17019_009EA,B17019_010EA,B17019_010MA,B17019_011EA,B17019_011MA,B17019_012EA,B17019_012MA,B17019_013MA,B17019_013EA,B17019_014MA,B17019_014EA,B17019_015EA,B17019_015MA,B17019_016EA,B17019_016MA,B17019_017EA,B17019_017MA,B17019_018MA,B17019_018EA,B17019_019MA,B17019_019EA,B17019_020MA,B17019_020EA,B17019_021EA,B17019_021MA,B17019_022EA,B17019_022MA,B17019_023EA,B17019_023MA,state
0400000US18,1648172,14329,186201,5877,60834,3397,30913,2282,29921,2391,125367,5374,22829,2166,6658,1156,16171,1797,102538,4952,24404,2356,78134,4582,1461971,13691,1168272,12839,1021304,12632,146968,6176,293699,7817,91943,4431,59616,3861,32327,2764,201756,6920,121868,5109,79888,4767,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,70337,3702,23869,2087,13228,1341,10641,1665,46468,3057,8759,1494,3750,918,5009,1071,37709,2489,10351,1439,27358,2040,726407,7311,602083,6637,536938,6355,65145,2986,124324,4543,40978,3042,25971,2373,15007,1767,83346,3170,53825,2407,29521,2428,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,67828,3618,23724,2126,12204,1570,11520,1390,44104,2935,9649,1467,3409,720,6240,1310,34455,2583,9077,1389,25378,2362,659343,7039,539683,7243,453484,6449,86199,3817,119660,5070,40620,2833,23696,1844,16924,2189,79040,3883,46096,3496,32944,2631,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,60397,3810,33094,2414,27303,2713,108751,4831,18236,1941,7150,1134,11086,1916,90515,4453,21677,1989,68838,3965,971623,10148,774245,9492,659666,9351,114579,4831,197378,5956,62897,3719,39437,2887,23460,2665,134481,4489,81832,3793,52649,3789,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,44123,3483,27028,2719,17095,2349,130643,5405,17554,2020,7815,1382,9739,1580,113089,5209,31462,3039,81627,4218,950893,9486,700683,9685,595404,9473,105279,5534,250210,8480,72748,4764,48299,3598,24449,2858,177462,6448,107198,4808,70264,4461,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,13330,1565,7647,843,5683,1301,20689,2403,4246,1038,1943,720,2303,751,16443,2108,3777,964,12666,1856,312931,5166,257238,4717,227540,5106,29698,2778,55693,3548,18974,1958,13395,1677,5579,994,36719,2782,25635,2051,11084,1778,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,29706,3153,12645,1629,17061,2317,75018,3860,10968,1759,3344,879,7624,1546,64050,3796,13422,1825,50628,3449,1332389,10662,988423,10639,826242,9993,162181,6182,343966,8179,95487,5145,57489,3508,37998,3513,248479,6365,139287,4704,109192,5489,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,36546,2957,14607,1691,21939,2189,99273,4800,12018,1897,2831,794,9187,1689,87255,4642,10224,1417,77031,4673,1463048,11274,1136741,11824,944670,10889,192071,5906,326307,8189,91694,4700,55939,3845,35755,3032,234613,6424,128073,4910,106540,5218,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,102176,3782,58672,3158,43504,2695,210508,7357,33516,3065,12769,1509,20747,2549,176992,6459,51161,2915,125831,5355,2169928,15432,1719739,13601,1531713,12485,188026,6260,450189,9731,133520,5226,92248,3819,41272,3170,316669,8486,200111,6787,116558,4673,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,33160,2493,16645,1378,16515,1944,71125,3969,11800,1578,3862,784,7938,1226,59325,3615,11907,1346,47418,3486,1270151,9399,1046649,9490,937231,9525,109418,4857,223502,6922,78087,3988,52949,3267,25138,2343,145415,5451,87193,3869,58222,3834,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,37376,3208,21976,2201,15400,2148,106134,6151,13972,2505,5734,1307,8238,1988,92162,5335,29705,2793,62457,4398,604110,8871,443656,8991,381324,7714,62332,4122,160454,6349,43005,3668,28794,2857,14211,2115,117449,4534,73666,4009,43783,3198,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,61994,4119,34604,2696,27390,2722,115925,4949,19208,2466,7723,1437,11485,1781,96717,4374,21388,2371,75329,3857,1339312,11908,1062209,12201,917852,11670,144357,6002,277103,7732,81516,3680,52267,3450,29249,2565,195587,6520,115623,4407,79964,4191,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,11336,1395,5989,883,5347,1056,15211,1533,3291,776,1517,640,1774,467,11920,1418,2968,648,8952,1420,233103,5160,194248,4503,161456,4071,32792,2754,38855,3101,16082,1972,9793,1443,6289,1370,22773,2216,14069,1733,8704,1340,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,43306,2669,14907,1561,6824,1004,8083,1376,28399,2582,5396,1273,1821,652,3575,1088,23003,2242,3854,768,19149,2144,431258,6410,354431,5499,303464,4951,50967,2912,76827,3273,26340,2219,15384,1604,10956,1609,50487,2758,28628,1875,21859,2028,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,31853,2788,11974,1791,19879,2130,49952,3993,10707,1825,2514,858,8193,1566,39245,3417,7068,1617,32177,2822,569028,9141,413459,8441,293636,6815,119823,6061,155569,6304,54806,3840,26359,2476,28447,3276,100763,4620,45966,2668,54797,3960,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,8364,1576,4631,956,3733,1094,14698,2070,2638,913,1112,503,1526,738,12060,1894,2506,705,9554,1816,318656,6051,260684,5826,224900,5313,35784,3049,57972,4064,19048,1776,12782,1468,6266,1072,38924,3522,24913,2303,14011,2178,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,55961,3582,20434,2025,35527,3018,126413,5496,18432,2319,4398,1172,14034,2132,107981,5463,17417,2024,90564,5372,2029268,11090,1570057,11264,1289042,10410,281015,8427,459211,8643,135683,5214,73855,4147,61828,4147,323528,7037,178548,5680,144980,5931,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,33676,2553,19836,2061,13840,1908,50371,3002,8959,1341,4009,987,4950,1132,41412,2738,14027,1615,27385,2574,417374,7998,313394,7202,260899,6676,52495,3872,103980,4762,34742,3268,22189,2295,12553,2142,69238,3705,45048,2927,24190,2592,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,198280,6252,60662,3167,137618,5371,362468,8865,58483,4716,11969,1511,46514,4379,303985,7566,36149,2865,267836,6780,4027109,19840,2949632,18457,2227086,16605,722546,11361,1077477,14053,311152,8499,156667,5405,154485,6866,766325,11843,345883,7934,420442,9247,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,112264,5982,55947,3470,56317,4192,219578,7523,37600,3484,14606,2150,22994,2931,181978,6430,45682,3613,136296,5662,2140388,16167,1683668,14332,1398210,13285,285458,8986,456720,11370,133533,5611,82363,4570,51170,3592,323187,9856,185569,6238,137618,6713,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,3933,726,2090,410,1843,551,8409,1280,1649,552,665,316,984,451,6760,1188,1784,494,4976,1114,163038,3810,135974,3808,116602,3466,19372,2047,27064,2255,10360,1344,6250,939,4110,1007,16704,1681,9714,1228,6990,1275,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,102424,4791,46136,2785,56288,3897,246657,8328,39114,3271,13025,1742,26089,2842,207543,7407,38273,2784,169270,6662,2564231,14280,2029001,15464,1759731,15140,269270,7741,535230,12142,163902,6516,103734,4622,60168,3986,371328,9669,214278,6159,157050,7187,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,46891,2618,22833,1818,24058,2046,78157,3368,14062,1462,5170,903,8892,1098,64095,2967,15111,1320,48984,2757,832019,7593,655374,6748,549702,5768,105672,3653,176645,4919,59482,3162,36485,2380,22997,1924,117163,3762,71203,3063,45960,2727,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,964892,8222,117202,5776,45700,3565,18666,2091,27034,3033,71502,4831,15062,2112,3050,925,12012,1937,56440,4455,7942,1119,48498,4247,847690,8772,683681,8311,551350,8271,132331,5821,164009,6091,53996,3178,29781,2280,24215,2202,110013,5524,60225,3820,49788,3824,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,93858,3869,53054,3041,40804,2658,210801,6855,36183,2971,10924,1536,25259,2629,174618,5973,44142,2697,130476,5522,2897430,15690,2292307,14371,2010897,14258,281410,7727,605123,10514,178866,6620,120678,4804,58188,4011,426257,8392,264997,7127,161260,5717,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,6780,1015,2595,801,4185,839,16930,2057,2215,760,668,380,1547,634,14715,1926,1576,462,13139,1913,233709,5060,173674,5525,146008,4917,27666,2528,60035,3322,16721,2207,8989,1418,7732,1637,43314,2896,22779,2322,20535,2149,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,48461,3241,27148,2325,21313,2332,121305,6071,18551,2274,8390,1349,10161,1799,102754,5255,26843,2478,75911,4436,1034275,12278,790707,10018,673286,8676,117421,5235,243568,8550,67953,4805,44404,3351,23549,3045,175615,6815,107788,5149,67827,4373,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,5624,910,3405,730,2219,650,12153,1446,2285,663,567,257,1718,590,9868,1333,1787,582,8081,1327,188891,3737,153943,3456,132550,3357,21393,1847,34948,2376,11640,1368,7696,1087,3944,957,23308,2219,11918,1471,11390,1681,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,81893,4679,43213,3241,38680,2979,142829,6475,23882,2817,7774,1218,16108,2496,118947,6028,30045,2757,88902,5256,1416943,12805,1118754,12958,944758,12800,173996,5726,298189,8332,86652,5315,55377,3958,31275,3377,211537,6607,124833,5174,86704,4931,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,360382,10066,180511,7384,179871,6289,515003,11767,80065,5303,27728,2955,52337,3874,434938,10679,117881,4985,317057,9950,5363810,23248,4132221,24321,3313452,23445,818769,14160,1231589,18760,385816,10867,216874,8441,168942,8240,845773,14800,474374,10943,371399,8194,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,34250,3631,14624,2005,19626,2319,29809,2761,5599,1171,2139,639,3460,1041,24210,2359,7895,1539,16315,1880,602602,7131,508337,7386,421719,7223,86618,3708,94265,3974,32422,2623,19377,1889,13045,2020,61843,3192,38252,2592,23591,2332,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,3560,725,1959,464,1601,500,8297,1271,1678,563,544,272,1134,462,6619,1144,1552,491,5067,1025,149021,3255,122959,3054,108606,2834,14353,1717,26062,2066,8450,1131,5526,783,2924,813,17612,1731,11424,1453,6188,1187,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,58950,3566,28417,2401,30533,2940,116080,5140,15879,2024,6041,1231,9838,1788,100201,4530,24326,2149,75875,4349,1869392,14307,1482235,14694,1216139,12824,266096,8109,387157,9660,111157,5760,64188,4207,46969,3851,276000,7457,150463,5240,125537,6283,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,61538,3418,25543,2527,35995,2917,94873,5546,16731,2225,4755,1253,11976,1747,78142,5016,17563,2296,60579,4346,1531375,14981,1240285,13764,990929,11748,249356,7900,291090,9214,99200,5207,52241,3575,46959,3851,191890,6701,100565,4500,91325,4918,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,25160,2063,15632,1578,9528,1322,35764,2743,6552,1178,2604,691,3948,992,29212,2403,9588,1514,19624,2103,410612,7533,333506,6816,296973,5851,36533,2536,77106,4481,25230,2579,17443,1864,7787,1423,51876,3446,35474,2646,16402,1967,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,41411,2397,23135,1662,18276,1806,89053,4361,16397,2071,5207,974,11190,1786,72656,4012,12309,1494,60347,3499,1331109,10318,1085463,9540,957613,8781,127850,5240,245646,5758,84055,3833,52705,2611,31350,2820,161591,4763,87276,3891,74315,4290,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,4407,1022,2310,634,2097,783,8018,1192,855,396,332,211,523,349,7163,1210,1905,575,5258,1138,134320,3718,110991,4029,93167,3815,17824,2042,23329,2139,9424,1602,5895,1223,3529,1023,13905,1448,7695,1185,6210,1055,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,148142,5548,106704,4399,41438,3368,215593,6440,43096,2997,22401,2138,20695,2002,172497,5899,69974,3208,102523,4933,531645,9801,365007,7190,323076,6754,41931,2943,166638,5985,38478,2918,28072,2448,10406,1828,128160,5165,98706,4561,29454,2547,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,57968,4000,32081,2828,25887,3447,122905,4516,14889,1753,6104,1247,8785,1476,108016,4445,29633,2319,78383,4297,1053064,10642,825323,9958,705968,9077,119355,6204,227741,7162,58189,3717,38740,3101,19449,2439,169552,6340,107741,4769,61811,4034,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,12542,1458,3568,723,1994,525,1574,495,8974,1354,1945,434,970,263,975,412,7029,1257,1826,555,5203,1209,153858,3775,119680,3717,92116,3183,27564,2258,34178,2483,11586,1336,7331,1038,4255,1039,22592,2135,11680,1280,10912,1734,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,212634,6251,85037,4895,42029,3214,43008,3596,127597,5304,27388,2512,9397,1505,17991,2204,100209,4494,23226,1989,76983,4150,1348053,14877,1037847,12648,818136,11160,219711,7701,310206,8690,101870,5528,57050,3765,44820,4213,208336,7617,114790,5434,93546,5071,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
