GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001MA,B15001_001EA,B15001_002MA,B15001_002EA,B15001_003MA,B15001_003EA,B15001_004EA,B15001_004MA,B15001_005EA,B15001_005MA,B15001_006MA,B15001_006EA,B15001_007MA,B15001_007EA,B15001_008MA,B15001_008EA,B15001_009MA,B15001_009EA,B15001_010EA,B15001_010MA,B15001_011MA,B15001_011EA,B15001_012MA,B15001_012EA,B15001_013MA,B15001_013EA,B15001_014MA,B15001_014EA,B15001_015EA,B15001_015MA,B15001_016EA,B15001_016MA,B15001_017MA,B15001_017EA,B15001_018MA,B15001_018EA,B15001_019MA,B15001_019EA,B15001_020EA,B15001_020MA,B15001_021EA,B15001_021MA,B15001_022MA,B15001_022EA,B15001_023MA,B15001_023EA,B15001_024MA,B15001_024EA,B15001_025EA,B15001_025MA,B15001_026EA,B15001_026MA,B15001_027EA,B15001_027MA,B15001_028MA,B15001_028EA,B15001_029MA,B15001_029EA,B15001_030EA,B15001_030MA,B15001_031EA,B15001_031MA,B15001_032EA,B15001_032MA,B15001_033MA,B15001_033EA,B15001_034MA,B15001_034EA,B15001_035EA,B15001_035MA,B15001_036EA,B15001_036MA,B15001_037EA,B15001_037MA,B15001_038MA,B15001_038EA,B15001_039MA,B15001_039EA,B15001_040EA,B15001_040MA,B15001_041EA,B15001_041MA,B15001_042EA,B15001_042MA,B15001_043MA,B15001_043EA,B15001_044MA,B15001_044EA,B15001_045MA,B15001_045EA,B15001_046EA,B15001_046MA,B15001_047EA,B15001_047MA,B15001_048MA,B15001_048EA,B15001_049MA,B15001_049EA,B15001_050MA,B15001_050EA,B15001_051MA,B15001_051EA,B15001_052MA,B15001_052EA,B15001_053MA,B15001_053EA,B15001_054EA,B15001_054MA,B15001_055MA,B15001_055EA,B15001_056MA,B15001_056EA,B15001_057MA,B15001_057EA,B15001_058MA,B15001_058EA,B15001_059EA,B15001_059MA,B15001_060MA,B15001_060EA,B15001_061MA,B15001_061EA,B15001_062MA,B15001_062EA,B15001_063EA,B15001_063MA,B15001_064MA,B15001_064EA,B15001_065MA,B15001_065EA,B15001_066MA,B15001_066EA,B15001_067MA,B15001_067EA,B15001_068EA,B15001_068MA,B15001_069MA,B15001_069EA,B15001_070MA,B15001_070EA,B15001_071MA,B15001_071EA,B15001_072MA,B15001_072EA,B15001_073EA,B15001_073MA,B15001_074EA,B15001_074MA,B15001_075MA,B15001_075EA,B15001_076MA,B15001_076EA,B15001_077MA,B15001_077EA,B15001_078EA,B15001_078MA,B15001_079EA,B15001_079MA,B15001_080MA,B15001_080EA,B15001_081MA,B15001_081EA,B15001_082MA,B15001_082EA,B15001_083EA,B15001_083MA,state
0400000US06,28802124,2103,14192689,3079,2083060,3245,44851,3311,307918,8150,645358,10674,856499,13111,82921,4500,135366,6397,10147,1713,2813127,3558,187092,7888,296183,9576,661493,12661,681838,13809,191025,7737,585539,12881,209957,7409,2599560,3413,262527,8110,274364,8102,549858,11394,529464,11267,168349,6980,509770,10968,305228,8358,4678485,3363,489244,9044,375075,8609,949062,14595,1040095,11856,364252,8344,871968,12898,588789,11041,2018457,2081,251669,6950,138723,5083,387522,8029,390481,7956,143286,4262,375338,7857,331438,7051,14609435,2693,1939280,2535,27497,3076,212075,7368,502617,10381,879216,13126,107356,5839,196683,6401,13836,1901,2661191,3268,136196,5895,208206,7884,488988,10677,640456,10853,239921,8508,666773,8589,280651,8633,2575628,2975,247124,6513,228252,6739,460463,9137,534639,10001,221269,6665,551823,9167,332058,8148,4852400,3554,528781,9410,344180,9401,944890,14098,1111394,14448,451706,9595,946750,11521,524699,11140,2580936,1875,406850,7618,212267,6290,665691,9854,537091,9076,179289,5615,357242,7976,222506,6207,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3956275,1495,1972797,2292,265292,2791,3055,1026,41746,3435,81359,4747,106587,4867,9706,1467,21624,2818,1215,451,394135,3137,13403,2267,29874,3170,96553,4921,93747,4848,29113,2821,99413,4480,32032,3391,363757,2647,20904,2440,18879,2414,75680,4733,82853,4412,28765,2750,85998,3719,50678,3400,675762,2381,25764,2745,33441,2700,148987,4928,148404,4673,56394,3437,159230,5348,103542,3870,273851,1148,14162,1619,15272,1418,62127,3242,55459,2817,13580,1562,59812,3012,53439,3017,1983478,2233,246329,1933,2768,938,29352,3102,62049,3294,112536,4939,8599,1397,29112,2667,1913,553,362429,2442,9266,1612,23490,2206,55243,3844,88490,4600,33756,2961,107207,4278,44977,3158,344975,2131,14356,1949,15661,1845,57397,3935,72408,3925,35889,3094,94411,4462,54853,3416,692657,2218,20606,2021,27634,2417,150323,5485,165277,5230,70485,3204,162281,4676,96051,4039,337088,1161,18849,1608,22374,1858,105890,3388,82622,2846,20271,1667,50117,2836,36965,2652,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2797581,1053,1344132,1720,175252,1292,2941,1054,21503,2392,60246,3160,66377,3433,4365,912,18090,2184,1730,629,216376,1279,6039,1592,13826,1694,62292,3227,44229,3423,11816,1931,52139,3811,26035,2117,222726,1485,6885,1609,13563,1636,62921,3868,36647,2894,14376,1979,49240,2948,39094,2443,503314,1851,16388,2005,27665,2428,146172,4608,89726,4218,33610,2396,103333,4394,86420,3358,226464,695,18602,1796,21106,2096,63134,3013,32230,2379,9429,1168,39339,1980,42624,2201,1453449,1351,164351,1341,1900,780,15697,1986,40102,3110,76306,3336,6100,1386,21808,1799,2438,743,216233,1334,4490,993,9588,1482,44767,3727,44798,3278,16780,2186,56179,3218,39631,2751,235315,1254,4843,1187,10225,1509,48442,2856,43777,3268,22852,2272,58407,3237,46769,2609,531990,1375,16331,1961,23834,2403,137347,4827,97189,3918,54891,2936,109685,3902,92713,4352,305560,852,28567,2255,27234,2046,117132,3625,44423,2542,18675,1607,35118,2139,34411,2340,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,712172,394,340061,629,47044,850,1231,529,8679,1443,16544,1647,16537,1837,933,366,3031,922,89,126,56758,884,3512,1013,4829,1009,16632,1751,11267,1874,4264,1074,11172,1285,5082,1000,53618,1038,2261,742,3603,763,18264,1762,10758,1487,3396,927,10435,1741,4901,1046,120287,1097,4232,943,8302,1256,43011,2432,22612,2238,7766,1259,19939,1974,14425,1648,62354,440,5051,1176,5516,880,17792,1351,10848,1186,3919,861,10034,1153,9194,1330,372111,523,46516,586,1433,908,4605,1014,11895,1623,21714,1506,1542,619,4968,1054,359,255,57090,825,1430,574,3336,979,12878,1741,13243,1651,5515,1386,14385,1729,6303,1135,58603,931,2206,898,2835,875,14072,1900,13825,1750,4353,1066,13414,1757,7898,1266,131443,815,2475,660,8453,1676,42120,2348,28257,2164,10502,1237,23366,2077,16270,1853,78459,466,4324,822,8936,1147,30135,1773,14577,1453,4616,899,9176,1323,6695,1095,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,522871,267,244052,267,38377,497,850,494,5167,1112,9252,1363,14632,2007,392,279,7404,1424,680,395,64766,477,1588,680,3625,1115,8765,1695,6742,1344,1684,617,22183,2036,20179,1657,43041,422,1959,766,1584,605,7181,1248,4937,967,1264,970,8782,1443,17334,1371,68823,439,3729,1000,6398,1107,15262,1480,10485,1364,3191,1055,12195,1440,17563,1521,29045,127,2211,549,3224,631,4829,700,4177,801,805,392,4608,843,9191,928,278819,281,44963,150,168,132,3434,943,9608,1748,19050,1875,645,444,10993,1316,1065,505,74112,80,1938,709,2820,1038,7278,1216,8361,1480,1424,590,24682,2032,27609,2003,42555,109,1600,576,1805,683,7825,1283,6705,992,1507,536,8460,1171,14653,1275,74333,194,3238,671,6389,1221,18145,1767,11798,1515,2774,743,13898,1452,18091,1496,42856,143,2948,760,5083,934,11796,1363,8232,1265,1434,464,6096,1112,7267,990,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15316595,2689,7401395,3766,927012,3944,24416,2886,152464,5511,316980,8780,312668,9469,64780,4791,51090,4096,4614,1124,1198476,4473,58788,5607,116052,6005,366741,9647,266821,10266,115586,6810,200093,7583,74395,5235,1198906,4559,55526,5058,106259,6060,358371,9471,232112,8698,117700,6725,222361,8009,106577,5650,2507296,5499,109202,6059,208927,9144,766281,11651,508356,11451,214393,8721,437956,10133,262181,7533,1569705,2505,135698,6274,141690,5030,418782,8962,299061,6331,84493,5433,271894,7193,218087,6551,7915200,3177,885836,3808,12557,2231,106070,5403,237072,8860,352980,9683,92641,5575,76930,5936,7586,1582,1182541,3394,33258,3397,81090,6181,282820,8352,272080,8758,147978,6737,257006,8285,108309,4725,1209898,3752,37773,3135,76584,5466,307136,10498,258373,8111,153140,6767,254050,8350,122842,6682,2697803,4141,106604,5229,184006,7897,805947,12703,589339,11609,288584,7864,466287,11916,257036,7351,1939122,2851,182438,6372,187563,6269,714117,10049,376083,8675,114926,5324,220289,7314,143706,5146,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7424198,3742,3574932,3460,523810,4864,13820,2095,95321,5702,175923,7222,195366,6236,13908,2226,28133,3223,1339,680,668347,5689,34570,4325,79467,4651,193262,7622,155140,6451,42597,3678,121467,5481,41844,3410,675826,4590,33782,3587,61194,4685,191121,6226,145284,6427,44821,4003,128047,6027,71577,4160,1217358,4747,56976,3989,118673,5858,363550,8010,244734,7364,80719,4507,220209,7358,132497,5306,489591,2288,55058,3412,52451,3527,138462,4369,86788,3909,21518,2055,75371,4105,59943,3380,3849266,3567,496550,4072,8170,1700,69193,4961,135341,6325,217145,6294,22719,2975,40645,3534,3337,863,681554,5267,25234,3004,62853,4319,148849,6764,164753,7310,59057,5038,145921,6200,74887,4073,716734,4239,28140,3268,41386,3983,154860,5732,174910,6897,68122,5112,153382,5448,95934,4391,1304663,4294,50278,4092,101382,4788,382964,8268,283620,7161,110425,4929,232443,8061,143551,5176,649765,2621,73314,3985,85267,3958,237798,6076,117404,5403,25780,1806,63917,3591,46285,2985,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1089432,586,545866,854,75476,931,1061,697,6074,1399,33088,2197,27065,2496,3515,955,4291,887,382,234,105923,989,1275,620,5164,1427,34965,2852,29474,2318,11475,1615,18635,1802,4935,910,88703,807,1752,671,5327,973,27576,2456,19548,2085,9975,1412,16444,1935,8081,1276,182407,1259,5915,1251,8442,1344,50022,2973,41161,2799,20897,1835,35331,2000,20639,1751,93357,607,7239,1054,6545,1057,28167,2011,17595,1807,5199,895,15127,1399,13485,1318,543566,650,61675,563,370,255,3867,895,21042,1843,24664,1893,4457,989,6737,1084,538,273,93385,611,1033,526,3734,1087,19923,1856,22505,2437,11391,1595,25252,1874,9547,1357,86439,820,791,355,4088,1181,21902,2148,17707,1747,10804,1686,18855,1878,12292,1620,185001,851,7389,1240,7119,1103,48840,2397,40107,2132,19610,1846,41091,2147,20845,1764,117066,376,15598,1565,10075,1237,37909,2104,21492,1752,6335,1114,15851,1420,9806,1344,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1170976,1198,581273,1772,80086,2082,1574,531,11508,1622,28909,1932,31623,2199,3308,922,2889,1262,275,292,108128,2255,4248,1263,7010,1533,31696,2543,30849,2752,10630,1858,17974,2223,5721,1395,99823,1886,5550,1286,6076,1398,25316,2704,26120,2631,10189,1806,17426,2043,9146,1731,195122,1773,7844,1389,11912,2084,53658,3478,51185,2886,17542,1923,33575,2468,19406,1774,98114,813,5172,983,7902,1224,26708,2325,23182,1996,4790,872,17141,1767,13219,1783,589703,1583,78104,1820,1415,639,7754,1578,23378,2894,32785,2834,5319,1289,7107,1648,346,313,102301,1960,3122,1139,4942,1060,25480,2284,29524,2529,11578,2161,20003,2227,7652,1620,96616,1895,3042,946,3625,1079,26443,2926,24987,2395,11715,1749,19222,2283,7582,1448,199764,1931,6706,1084,8883,1468,52989,2896,61282,3296,19156,2054,36224,3227,14524,1905,112918,1000,5754,1030,11569,1615,38172,2467,32650,2348,5695,954,13455,1384,5623,1167,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9812204,2339,4752883,3114,640209,3453,12827,1764,91993,3933,193576,7116,248267,5773,33492,3023,56662,3544,3392,897,894592,3945,34221,3198,64876,4700,227277,6974,196669,7253,68964,4380,215112,6986,87473,4325,845954,3062,47546,3390,56276,3540,221648,6908,174212,5960,59793,4191,182610,5968,103869,4507,1649532,2906,84089,3854,110513,4374,455908,8456,367287,7776,122630,4632,302478,6758,206627,5675,722596,1402,72630,3307,65265,3110,226295,5186,133359,4635,30211,2134,100453,3392,94383,3279,5059321,2704,613100,2702,6290,1405,65650,4011,150031,4884,263766,6153,37892,2826,82880,4136,6591,1192,887496,2918,27324,2668,45672,3374,163591,5872,195476,6622,74882,4348,253275,6275,127276,4651,853825,2786,38313,2909,46814,3484,175981,5904,178814,5424,85860,3763,199179,6752,128864,4952,1731784,2865,75701,3383,92488,4055,466916,9118,397261,6712,163895,5408,330519,6243,205004,5890,973116,1508,100507,4099,98896,3965,375586,6209,187092,5472,40804,2544,100722,4006,69509,3728,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
