GEO_ID,C15001_001E,C15001_001M,C15001_002E,C15001_002M,C15001_003E,C15001_003M,C15001_004E,C15001_004M,C15001_005E,C15001_005M,C15001_006E,C15001_006M,C15001_007E,C15001_007M,C15001_008E,C15001_008M,C15001_009E,C15001_009M,C15001_010E,C15001_010M,C15001_011E,C15001_011M,C15001_012E,C15001_012M,C15001_013E,C15001_013M,C15001_014E,C15001_014M,C15001_015E,C15001_015M,C15001_016E,C15001_016M,C15001_017E,C15001_017M,C15001_018E,C15001_018M,C15001_019E,C15001_019M,C15001_020E,C15001_020M,C15001_021E,C15001_021M,C15001_022E,C15001_022M,C15001_023E,C15001_023M,C15001_024E,C15001_024M,C15001_025E,C15001_025M,C15001_026E,C15001_026M,C15001_027E,C15001_027M,C15001_028E,C15001_028M,C15001_029E,C15001_029M,C15001_030E,C15001_030M,C15001_031E,C15001_031M,C15001_032E,C15001_032M,C15001_033E,C15001_033M,C15001_034E,C15001_034M,C15001_035E,C15001_035M,C15001_036E,C15001_036M,C15001_037E,C15001_037M,C15001_038E,C15001_038M,C15001_039E,C15001_039M,C15001_040E,C15001_040M,C15001_041E,C15001_041M,C15001_042E,C15001_042M,C15001_043E,C15001_043M,C15001_044E,C15001_044M,C15001_045E,C15001_045M,C15001_046E,C15001_046M,C15001_047E,C15001_047M,C15001_048E,C15001_048M,C15001_049E,C15001_049M,C15001_050E,C15001_050M,C15001_051E,C15001_051M,C15001_052E,C15001_052M,C15001_053E,C15001_053M,NAME,C15001_001MA,C15001_001EA,C15001_002EA,C15001_002MA,C15001_003MA,C15001_003EA,C15001_004EA,C15001_004MA,C15001_005EA,C15001_005MA,C15001_006MA,C15001_006EA,C15001_007MA,C15001_007EA,C15001_008EA,C15001_008MA,C15001_009EA,C15001_009MA,C15001_010EA,C15001_010MA,C15001_011EA,C15001_011MA,C15001_012MA,C15001_012EA,C15001_013EA,C15001_013MA,C15001_014EA,C15001_014MA,C15001_015EA,C15001_015MA,C15001_016EA,C15001_016MA,C15001_017MA,C15001_017EA,C15001_018MA,C15001_018EA,C15001_019EA,C15001_019MA,C15001_020EA,C15001_020MA,C15001_021EA,C15001_021MA,C15001_022MA,C15001_022EA,C15001_023MA,C15001_023EA,C15001_024EA,C15001_024MA,C15001_025EA,C15001_025MA,C15001_026EA,C15001_026MA,C15001_027MA,C15001_027EA,C15001_028MA,C15001_028EA,C15001_029EA,C15001_029MA,C15001_030EA,C15001_030MA,C15001_031EA,C15001_031MA,C15001_032MA,C15001_032EA,C15001_033MA,C15001_033EA,C15001_034MA,C15001_034EA,C15001_035EA,C15001_035MA,C15001_036EA,C15001_036MA,C15001_037EA,C15001_037MA,C15001_038MA,C15001_038EA,C15001_039MA,C15001_039EA,C15001_040EA,C15001_040MA,C15001_041EA,C15001_041MA,C15001_042EA,C15001_042MA,C15001_043EA,C15001_043MA,C15001_044EA,C15001_044MA,C15001_045MA,C15001_045EA,C15001_046MA,C15001_046EA,C15001_047MA,C15001_047EA,C15001_048EA,C15001_048MA,C15001_049EA,C15001_049MA,C15001_050MA,C15001_050EA,C15001_051MA,C15001_051EA,C15001_052EA,C15001_052MA,C15001_053MA,C15001_053EA,state
0400000US06,28802124,2103,14192689,3079,2083060,3245,352769,8003,645358,10674,939420,12805,145513,6857,2813127,3558,483275,11327,661493,12661,872863,14632,795496,12329,2599560,3413,536891,9484,549858,11394,697813,12657,814998,11774,4678485,3363,864319,9256,949062,14595,1404347,13310,1460757,15616,2018457,2081,390392,7832,387522,8029,533767,8483,706776,9630,14609435,2693,1939280,2535,239572,7430,502617,10381,986572,12973,210519,6859,2661191,3268,344402,8573,488988,10677,880377,13075,947424,11541,2575628,2975,475376,8617,460463,9137,755908,11286,883881,10598,4852400,3554,872961,12058,944890,14098,1563100,15655,1471449,14455,2580936,1875,619117,9838,665691,9854,716380,10214,579748,9308,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3956275,1495,1972797,2292,265292,2791,44801,3715,81359,4747,116293,4673,22839,2794,394135,3137,43277,3477,96553,4921,122860,5530,131445,4894,363757,2647,39783,3181,75680,4733,111618,5298,136676,4116,675762,2381,59205,3381,148987,4928,204798,5636,262772,5095,273851,1148,29434,2075,62127,3242,69039,2751,113251,3392,1983478,2233,246329,1933,32120,3163,62049,3294,121135,4953,31025,2760,362429,2442,32756,2743,55243,3844,122246,4823,152184,3897,344975,2131,30017,2416,57397,3935,108297,4761,149264,4197,692657,2218,48240,3167,150323,5485,235762,5722,258332,5382,337088,1161,41223,2416,105890,3388,102893,2804,87082,3342,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2797581,1053,1344132,1720,175252,1292,24444,2500,60246,3160,70742,3465,19820,2263,216376,1279,19865,2278,62292,3227,56045,3474,78174,4277,222726,1485,20448,2300,62921,3868,51023,3251,88334,3262,503314,1851,44053,3231,146172,4608,123336,4142,189753,4306,226464,695,39708,2687,63134,3013,41659,2640,81963,2313,1453449,1351,164351,1341,17597,2167,40102,3110,82406,3569,24246,1995,216233,1334,14078,1773,44767,3727,61578,3658,95810,3569,235315,1254,15068,1971,48442,2856,66629,3935,105176,3215,531990,1375,40165,2757,137347,4827,152080,4613,202398,4751,305560,852,55801,3014,117132,3625,63098,2993,69529,2635,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,712172,394,340061,629,47044,850,9910,1468,16544,1647,17470,1831,3120,930,56758,884,8341,1425,16632,1751,15531,1794,16254,1519,53618,1038,5864,1013,18264,1762,14154,1662,15336,1825,120287,1097,12534,1509,43011,2432,30378,2338,34364,2398,62354,440,10567,1465,17792,1351,14767,1315,19228,1596,372111,523,46516,586,6038,1347,11895,1623,23256,1596,5327,1122,57090,825,4766,1055,12878,1741,18758,1920,20688,1978,58603,931,5041,1185,14072,1900,18178,1853,21312,2041,131443,815,10928,1792,42120,2348,38759,2389,39636,2368,78459,466,13260,1302,30135,1773,19193,1589,15871,1669,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,522871,267,244052,267,38377,497,6017,1128,9252,1363,15024,2013,8084,1472,64766,477,5213,1328,8765,1695,8426,1571,42362,1523,43041,422,3543,985,7181,1248,6201,1358,26116,1544,68823,439,10127,1289,15262,1480,13676,1519,29758,1752,29045,127,5435,702,4829,700,4982,920,13799,789,278819,281,44963,150,3602,946,9608,1748,19695,1848,12058,1442,74112,80,4758,1207,7278,1216,9785,1580,52291,1952,42555,109,3405,873,7825,1283,8212,1165,23113,1318,74333,194,9627,1317,18145,1767,14572,1645,31989,1633,42856,143,8031,1040,11796,1363,9666,1289,13363,1336,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,15316595,2689,7401395,3766,927012,3944,176880,5978,316980,8780,377448,10016,55704,4255,1198476,4473,174840,8686,366741,9647,382407,10899,274488,8343,1198906,4559,161785,8166,358371,9471,349812,9758,328938,10115,2507296,5499,318129,10881,766281,11651,722749,13643,700137,11489,1569705,2505,277388,7656,418782,8962,383554,7482,489981,7995,7915200,3177,885836,3808,118627,5716,237072,8860,445621,9499,84516,6112,1182541,3394,114348,6911,282820,8352,420058,9953,365315,9152,1209898,3752,114357,6225,307136,10498,411513,9290,376892,9950,2697803,4141,290610,9030,805947,12703,877923,11758,723323,12099,1939122,2851,370001,8308,714117,10049,491009,9219,363995,7485,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,7424198,3742,3574932,3460,523810,4864,109141,5917,175923,7222,209274,6664,29472,3131,668347,5689,114037,5867,193262,7622,197737,6701,163311,5475,675826,4590,94976,5487,191121,6226,190105,7118,199624,6215,1217358,4747,175649,7112,363550,8010,325453,7412,352706,8579,489591,2288,107509,4432,138462,4369,108306,4169,135314,4972,3849266,3567,496550,4072,77363,5504,135341,6325,239864,6086,43982,3695,681554,5267,88087,5030,148849,6764,223810,7954,220808,6717,716734,4239,69526,4771,154860,5732,243032,6483,249316,6265,1304663,4294,151660,5614,382964,8268,394045,7632,375994,8911,649765,2621,158581,5350,237798,6076,143184,5572,110202,4564,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1089432,586,545866,854,75476,931,7135,1375,33088,2197,30580,2545,4673,904,105923,989,6439,1629,34965,2852,40949,2740,23570,1928,88703,807,7079,1086,27576,2456,29523,2473,24525,1978,182407,1259,14357,1688,50022,2973,62058,2784,55970,2638,93357,607,13784,1598,28167,2011,22794,1663,28612,1747,543566,650,61675,563,4237,904,21042,1843,29121,1998,7275,1070,93385,611,4767,1078,19923,1856,33896,2413,34799,2174,86439,820,4879,1277,21902,2148,28511,2294,31147,2031,185001,851,14508,1576,48840,2397,59717,2410,61936,2414,117066,376,25673,2136,37909,2104,27827,1870,25657,1899,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1170976,1198,581273,1772,80086,2082,13082,1780,28909,1932,34931,2001,3164,1266,108128,2255,11258,1838,31696,2543,41479,3049,23695,2412,99823,1886,11626,1874,25316,2704,36309,2936,26572,2220,195122,1773,19756,2595,53658,3478,68727,3429,52981,3010,98114,813,13074,1575,26708,2325,27972,2272,30360,2393,589703,1583,78104,1820,9169,1769,23378,2894,38104,3013,7453,1656,102301,1960,8064,1552,25480,2284,41102,2977,27655,2623,96616,1895,6667,1421,26443,2926,36702,2610,26804,2185,199764,1931,15589,1733,52989,2896,80438,3782,50748,3140,112918,1000,17323,1883,38172,2467,38345,2316,19078,1915,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9812204,2339,4752883,3114,640209,3453,104820,4029,193576,7116,281759,6581,60054,3611,894592,3945,99097,5194,227277,6974,265633,8044,302585,7049,845954,3062,103822,4667,221648,6908,234005,6815,286479,6366,1649532,2906,194602,5522,455908,8456,489917,7708,509105,7937,722596,1402,137895,4561,226295,5186,163570,4370,194836,4251,5059321,2704,613100,2702,71940,4006,150031,4884,301658,5661,89471,4381,887496,2918,72996,4349,163591,5872,270358,7396,380551,6251,853825,2786,85127,4530,175981,5904,264674,6271,328043,6341,1731784,2865,168189,4998,466916,9118,561156,8317,535523,7040,973116,1508,199403,5832,375586,6209,227896,6030,170231,5322,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
