GEO_ID,B21007_001E,B21007_001M,B21007_002E,B21007_002M,B21007_003E,B21007_003M,B21007_004E,B21007_004M,B21007_005E,B21007_005M,B21007_006E,B21007_006M,B21007_007E,B21007_007M,B21007_008E,B21007_008M,B21007_009E,B21007_009M,B21007_010E,B21007_010M,B21007_011E,B21007_011M,B21007_012E,B21007_012M,B21007_013E,B21007_013M,B21007_014E,B21007_014M,B21007_015E,B21007_015M,B21007_016E,B21007_016M,B21007_017E,B21007_017M,B21007_018E,B21007_018M,B21007_019E,B21007_019M,B21007_020E,B21007_020M,B21007_021E,B21007_021M,B21007_022E,B21007_022M,B21007_023E,B21007_023M,B21007_024E,B21007_024M,B21007_025E,B21007_025M,B21007_026E,B21007_026M,B21007_027E,B21007_027M,B21007_028E,B21007_028M,B21007_029E,B21007_029M,B21007_030E,B21007_030M,B21007_031E,B21007_031M,B21007_032E,B21007_032M,B21007_033E,B21007_033M,B21007_034E,B21007_034M,B21007_035E,B21007_035M,B21007_036E,B21007_036M,B21007_037E,B21007_037M,B21007_038E,B21007_038M,B21007_039E,B21007_039M,B21007_040E,B21007_040M,B21007_041E,B21007_041M,B21007_042E,B21007_042M,B21007_043E,B21007_043M,B21007_044E,B21007_044M,B21007_045E,B21007_045M,B21007_046E,B21007_046M,B21007_047E,B21007_047M,B21007_048E,B21007_048M,B21007_049E,B21007_049M,B21007_050E,B21007_050M,B21007_051E,B21007_051M,B21007_052E,B21007_052M,B21007_053E,B21007_053M,B21007_054E,B21007_054M,B21007_055E,B21007_055M,B21007_056E,B21007_056M,B21007_057E,B21007_057M,B21007_058E,B21007_058M,B21007_059E,B21007_059M,B21007_060E,B21007_060M,B21007_061E,B21007_061M,NAME,B21007_001MA,B21007_001EA,B21007_002EA,B21007_002MA,B21007_003EA,B21007_003MA,B21007_004EA,B21007_004MA,B21007_005MA,B21007_005EA,B21007_006MA,B21007_006EA,B21007_007EA,B21007_007MA,B21007_008EA,B21007_008MA,B21007_009EA,B21007_009MA,B21007_010MA,B21007_010EA,B21007_011MA,B21007_011EA,B21007_012EA,B21007_012MA,B21007_013EA,B21007_013MA,B21007_014EA,B21007_014MA,B21007_015MA,B21007_015EA,B21007_016MA,B21007_016EA,B21007_017EA,B21007_017MA,B21007_018EA,B21007_018MA,B21007_019EA,B21007_019MA,B21007_020MA,B21007_020EA,B21007_021MA,B21007_021EA,B21007_022EA,B21007_022MA,B21007_023EA,B21007_023MA,B21007_024EA,B21007_024MA,B21007_025MA,B21007_025EA,B21007_026MA,B21007_026EA,B21007_027EA,B21007_027MA,B21007_028EA,B21007_028MA,B21007_029EA,B21007_029MA,B21007_030MA,B21007_030EA,B21007_031MA,B21007_031EA,B21007_032MA,B21007_032EA,B21007_033EA,B21007_033MA,B21007_034EA,B21007_034MA,B21007_035EA,B21007_035MA,B21007_036EA,B21007_036MA,B21007_037EA,B21007_037MA,B21007_038MA,B21007_038EA,B21007_039MA,B21007_039EA,B21007_040MA,B21007_040EA,B21007_041EA,B21007_041MA,B21007_042EA,B21007_042MA,B21007_043EA,B21007_043MA,B21007_044MA,B21007_044EA,B21007_045MA,B21007_045EA,B21007_046EA,B21007_046MA,B21007_047EA,B21007_047MA,B21007_048EA,B21007_048MA,B21007_049MA,B21007_049EA,B21007_050MA,B21007_050EA,B21007_051MA,B21007_051EA,B21007_052EA,B21007_052MA,B21007_053EA,B21007_053MA,B21007_054EA,B21007_054MA,B21007_055MA,B21007_055EA,B21007_056MA,B21007_056EA,B21007_057EA,B21007_057MA,B21007_058EA,B21007_058MA,B21007_059EA,B21007_059MA,B21007_060MA,B21007_060EA,B21007_061MA,B21007_061EA,state
0400000US18,4776438,3067,1394602,4297,33088,3257,3971,988,740,514,3231,866,29117,3124,2645,923,26472,2908,1361514,5395,298034,7155,30611,2700,267423,6727,1063480,8847,51781,4087,1011699,9780,1723108,4469,114680,4535,12850,1925,4068,1138,8782,1714,101830,4478,11982,1644,89848,4013,1608428,6256,190603,6924,57403,3597,133200,5421,1417825,8646,120439,5234,1297386,10331,805279,2936,102493,4171,9020,1485,4697,1063,4323,839,93473,3821,22961,2198,70512,3114,702786,5065,65138,3380,29483,2068,35655,2790,637648,6435,103963,4526,533685,7231,853449,2291,194757,4255,8510,1177,4735,840,3775,883,186247,4160,70518,3273,115729,3784,658692,4714,52675,3314,27973,2449,24702,2214,606017,5554,205131,4955,400886,6916,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2262325,2340,650057,2694,18042,2322,2139,610,246,211,1893,531,15903,2106,1282,599,14621,2017,632015,3471,129124,5883,11972,1521,117152,5569,502891,5824,23600,2124,479291,6117,776613,2942,51923,2854,3921,998,1377,514,2544,862,48002,2597,4485,930,43517,2582,724690,4199,65796,3927,20756,2149,45040,3472,658894,5766,44761,2937,614133,5453,389976,1815,48082,2283,3557,830,1339,439,2218,711,44525,2173,9649,1078,34876,2107,341894,2673,25446,2213,10410,1264,15036,1838,316448,3730,39971,2554,276477,4022,445679,1853,104291,2694,5255,747,2487,551,2768,486,99036,2815,35967,2052,63069,2559,341388,3295,29652,2275,14186,1444,15466,1585,311736,3924,90315,3222,221421,3813,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2077745,2916,633552,3442,20038,2245,1476,640,314,264,1162,595,18562,2087,1774,701,16788,2043,613514,3733,129528,5422,13967,1559,115561,5263,483986,5982,23099,2345,460887,5907,720935,3111,52073,3619,4049,1091,1298,531,2751,943,48024,3442,5996,1177,42028,3134,668862,4715,69684,4094,20917,1972,48767,3454,599178,5639,46706,3414,552472,5882,347595,1903,45824,2484,3179,755,1346,444,1833,532,42645,2426,11217,1442,31428,2131,301771,3044,23501,2160,10741,1426,12760,1493,278270,3675,38923,2283,239347,4036,375663,1604,91974,2636,3450,632,1797,537,1653,445,88524,2572,35077,1967,53447,2565,283689,3168,21662,2037,11708,1506,9954,1304,262027,3618,83089,3149,178938,3880,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3240744,2488,917212,4045,24639,2795,3607,993,367,226,3240,993,21032,2470,2306,867,18726,2496,892573,5081,226558,9295,35243,3457,191315,8340,666015,9596,43874,3561,622141,9543,1173767,4014,84364,3983,7619,1604,3285,858,4334,1075,76745,3888,8912,1355,67833,3935,1089403,5191,171292,6619,63334,3998,107958,4967,918111,6908,108329,5039,809782,8096,558808,2058,71305,3326,7711,1312,4378,1099,3333,802,63594,3124,16730,1640,46864,2692,487503,3649,69378,3604,37418,2854,31960,2797,418125,4303,89013,4142,329112,4630,590957,2104,128790,3496,7964,1132,4761,879,3203,752,120826,3548,52120,2646,68706,2931,462167,3934,64478,2875,37040,2193,27438,2119,397689,4044,157729,3789,239960,4875,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3357438,2523,1057434,4643,32497,3266,3526,851,554,424,2972,740,28971,3162,1873,721,27098,2862,1024937,4704,247085,8749,28755,3863,218330,8392,777852,9519,45513,3907,732339,10512,1163814,4935,75719,4294,7823,1536,2721,859,5102,1382,67896,4132,7565,1228,60331,3933,1088095,5949,170367,6252,50711,3322,119656,6045,917728,8372,98029,5064,819699,9081,559564,2554,69218,3255,8799,1374,2786,818,6013,1202,60419,3226,16640,1886,43779,2923,490346,4072,71304,4607,32228,2554,39076,3511,419042,5555,86333,4472,332709,6581,576626,2669,125651,3210,7159,1254,3476,804,3683,864,118492,2965,51154,2747,67338,3231,450975,3700,65721,3755,35017,2752,30704,2689,385254,4872,156750,4864,228504,4844,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1033394,1307,243242,1681,7041,1605,1208,574,95,116,1113,550,5833,1499,552,360,5281,1396,236201,2142,52236,3830,10424,1572,41812,3506,183965,4014,12508,1826,171457,4369,370001,1377,29548,2244,2159,572,950,375,1209,376,27389,2106,4172,696,23217,2072,340453,2575,41303,3003,14943,1883,26360,2398,299150,3582,28012,2416,271138,3980,200710,1248,27327,1921,1708,431,628,274,1080,364,25619,1820,5984,1028,19635,1579,173383,1929,18999,1912,9383,1334,9616,1274,154384,2665,23735,2244,130649,3056,219441,883,57857,1998,3127,606,1462,437,1665,501,54730,1935,21846,1345,32884,1711,161584,1945,14965,1602,7721,910,7244,1319,146619,2476,46709,2402,99910,2861,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4399023,2466,1284481,4013,41699,3691,2665,974,414,372,2251,919,39034,3522,2124,770,36910,3274,1242782,5089,170163,8831,17416,2450,152747,8526,1072619,9826,45834,3676,1026785,9324,1644476,3571,128299,6094,4633,1306,1046,535,3587,1232,123666,5871,9914,1828,113752,5774,1516177,6609,121466,6580,32008,3082,89458,5480,1394711,8874,91088,5035,1303623,9856,731234,1943,91904,3387,5387,1221,2503,811,2884,860,86517,3582,14995,1799,71522,3255,639330,3703,47120,3204,17066,1973,30054,2499,592210,4996,71662,3311,520548,5830,738832,1877,167815,4085,6353,1209,3045,922,3308,798,161462,4096,55423,3010,106039,3586,571017,4324,49695,2725,24481,1927,25214,2035,521322,4860,158975,5046,362347,6362,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5027590,1703,1417100,2554,23705,2947,1745,740,260,270,1485,703,21960,2855,2619,1031,19341,2641,1393395,3802,221830,8199,25710,2857,196120,7724,1171565,8772,51528,4259,1120037,9769,1845527,2232,77113,4422,6387,1450,2199,921,4188,1081,70726,4161,7898,1352,62828,3871,1768414,5084,161305,6859,48536,3968,112769,5918,1607109,8524,103860,5110,1503249,8810,843019,1816,71736,3492,5006,1091,1911,556,3095,1012,66730,3231,14891,1914,51839,2676,771283,3496,66929,3723,29088,2819,37841,2880,704354,5059,83775,3792,620579,5818,921944,2148,199552,4389,9807,1341,4468,983,5339,1030,189745,4204,67930,3489,121815,4185,722392,4575,76325,3262,36793,2712,39532,2440,646067,5251,201527,5813,444540,6717,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7432520,2690,2058228,4043,35167,3274,5609,1547,1099,690,4510,1167,29558,3001,3354,1032,26204,2867,2023061,4532,494725,10840,55580,3734,439145,10300,1528336,11055,84295,4500,1444041,11299,2654050,4176,152706,5330,18394,1884,7047,1157,11347,1424,134312,5262,16917,1936,117395,5038,2501344,6373,351286,9642,107963,4856,243323,8466,2150058,10990,195389,6097,1954669,11473,1316112,2048,153057,3986,14328,1827,6642,1175,7686,1225,138729,3350,33471,1946,105258,2742,1163055,4001,129595,4853,55926,2702,73669,3453,1033460,5551,165301,5274,868159,7396,1404130,2134,312840,4467,14760,1363,6305,947,8455,1004,298080,4444,113856,3060,184224,4499,1091290,5034,101916,3785,56318,2721,45598,2474,989374,6336,329056,5897,660318,7126,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3993432,1868,1174635,3207,25501,2446,2539,909,132,131,2407,890,22962,2256,2707,1154,20255,1936,1149134,3829,195151,7525,20511,1966,174640,7137,953983,7931,35420,2968,918563,7963,1446932,3191,78265,3365,4187,793,1350,470,2837,672,74078,3243,8174,1168,65904,3036,1368667,4717,111063,5417,34207,2897,76856,4292,1257604,6865,75399,3728,1182205,7683,671675,1898,83992,3256,6013,1049,2695,746,3318,619,77979,2925,15258,1573,62721,2389,587683,3371,40277,2298,16449,1444,23828,1538,547406,3746,60564,2915,486842,4555,700190,1746,170366,2787,7484,1066,3746,784,3738,598,162882,2972,58276,2347,104606,3394,529824,3311,47894,2412,25083,2042,22811,1808,481930,3676,134853,3636,347077,4970,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2146583,2160,645656,5233,20123,2908,3788,956,748,438,3040,818,16335,2704,1220,630,15115,2483,625533,5116,182378,7570,20170,2922,162208,6659,443155,8006,28423,2863,414732,8329,752901,5400,52351,3193,5378,1311,1913,912,3465,934,46973,3246,6069,1163,40904,3189,700550,5438,131372,5888,41729,3213,89643,4756,569178,7057,63705,4768,505473,7289,359068,1912,45673,3139,6517,1179,4360,977,2157,742,39156,2905,12366,1878,26790,2097,313395,3514,53954,3367,26142,2334,27812,2229,259441,4223,62470,3763,196971,4309,388958,1880,79366,2951,6515,1125,3351,795,3164,791,72851,3151,33861,2416,38990,2689,309592,3517,52295,3109,30493,2392,21802,2140,257297,4450,105214,3639,152083,4256,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4456369,3251,1293854,4533,35839,3642,4613,1045,559,310,4054,1066,31226,3423,3548,1136,27678,3046,1258015,6080,273976,8088,28515,2613,245461,7694,984039,8580,51362,4380,932677,8783,1560277,4446,111643,4931,11927,2007,3874,986,8053,1713,99716,4428,14005,2031,85711,4431,1448634,5970,190980,7604,70780,4595,120200,5688,1257654,9749,116027,5527,1141627,9607,754600,2463,110964,4285,10729,1897,5567,1143,5162,1414,100235,3840,27507,2282,72728,3249,643636,4803,68637,3521,31504,2305,37133,3126,574999,5337,98980,4192,476019,6224,847638,2876,208044,4079,10900,1213,5496,916,5404,887,197144,4019,81720,3484,115424,3875,639594,4022,65689,3550,35089,2374,30600,2678,573905,4603,199367,5307,374538,5766,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,762389,1639,208480,2036,7587,1292,973,527,96,101,877,521,6614,1232,388,251,6226,1181,200893,2154,45480,3169,3071,789,42409,3179,155413,3022,7198,1430,148215,3003,252379,1655,24539,2214,3287,812,1307,622,1980,613,21252,2038,2335,582,18917,2009,227840,2450,28024,2793,8378,1553,19646,2326,199816,3646,15260,1669,184556,3912,147701,1225,22514,1764,2880,842,1179,604,1701,636,19634,1619,5003,918,14631,1464,125187,2080,14611,1525,5404,941,9207,1332,110576,2420,13658,1467,96918,2626,153829,1055,43432,1597,2281,599,1252,467,1029,351,41151,1592,15998,1261,25153,1420,110397,1798,10930,1159,5068,829,5862,874,99467,2080,33188,2057,66279,2443,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1343390,1545,405285,2402,15224,2417,2374,986,383,285,1991,940,12850,2055,902,439,11948,1959,390061,3184,72231,4644,5614,1237,66617,4433,317830,5512,14150,1600,303680,5268,467129,2451,37034,2604,3079,895,1429,720,1650,570,33955,2559,4295,1157,29660,2452,430095,3092,40493,2657,9617,1457,30876,2369,389602,3662,24398,1832,365204,4159,226459,1344,29788,1895,2017,567,678,331,1339,461,27771,1836,5255,792,22516,1728,196671,2213,14742,1957,5414,1153,9328,1583,181929,2797,21492,1713,160437,3257,244517,1080,59890,2071,2084,429,895,278,1189,388,57806,2082,22440,1302,35366,2094,184627,2179,16030,1554,8424,1107,7606,1053,168597,2646,50837,2192,117760,2713,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2057165,1802,628133,2711,20830,2488,2008,970,373,296,1635,898,18822,2248,1868,748,16954,2268,607303,3427,119366,6967,9474,1829,109892,6523,487937,7341,25129,3195,462808,7628,745244,2513,56660,3834,5269,1239,2052,851,3217,943,51391,4084,5655,1259,45736,3761,688584,4440,98097,6084,21560,2427,76537,5975,590487,7120,46859,3225,543628,7343,329033,1226,50608,2819,3679,910,1256,520,2423,764,46929,2657,11803,1612,35126,2792,278425,3036,33096,2761,10855,1565,22241,2437,245329,3882,40502,3147,204827,4314,354755,1386,98167,2855,4795,830,2219,556,2576,719,93372,2942,36589,2402,56783,2410,256588,3151,23949,2943,9452,1422,14497,2183,232639,3777,78816,3813,153823,4209,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1008686,1471,247812,1814,7297,1601,621,403,12,25,609,403,6676,1519,955,736,5721,1487,240515,2658,33866,3813,4918,1149,28948,3335,206649,4380,12273,1848,194376,4167,385309,1811,26679,2380,1272,570,429,353,843,414,25407,2383,2730,845,22677,2244,358630,3016,27397,3013,9112,1805,18285,2300,331233,3879,22990,2109,308243,4231,188679,1082,22228,1932,1272,625,446,320,826,460,20956,1839,2951,800,18005,1707,166451,2141,9680,1429,3327,906,6353,1304,156771,2264,19992,2132,136779,2826,186886,1273,52114,1811,2452,787,1050,542,1402,539,49662,1805,16046,1473,33616,1734,134772,2082,9837,1407,5456,1074,4381,775,124935,2740,36061,2368,88874,2652,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6677368,1814,1829343,3164,27903,3302,2094,674,412,263,1682,661,25809,3368,2213,870,23596,3139,1801440,4339,235305,7429,19830,2641,215475,7127,1566135,9059,68505,4915,1497630,9898,2540813,2859,79867,4296,5644,1316,2116,778,3528,935,74223,4078,7316,1168,66907,3730,2460946,5150,205446,7414,45004,3731,160442,7414,2255500,9284,129798,6380,2125702,10705,1095449,2017,80681,4041,4130,859,1268,422,2862,695,76551,3679,13091,1768,63460,3357,1014768,4543,75894,4120,26443,2643,49451,3265,938874,5539,107968,4609,830906,7184,1211763,1727,237901,5280,10919,1385,5497,958,5422,917,226982,5571,77727,3736,149255,4873,973862,5289,85132,4472,39677,2950,45455,3052,888730,6581,273372,6046,615358,6897,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1528687,2028,460229,3673,17776,2356,2110,813,536,328,1574,748,15666,2299,1125,601,14541,2167,442453,3697,113548,5157,11206,1889,102342,4801,328905,4984,20214,2613,308691,5205,513875,3187,45239,3215,5202,1322,2069,838,3133,1003,40037,3112,6024,1396,34013,2790,468636,4502,83304,4702,23838,2722,59466,3931,385332,5986,37046,3153,348286,6519,265003,1272,40776,2796,4335,1083,1253,475,3082,931,36441,2668,8044,1333,28397,2680,224227,2837,33397,2882,13475,1871,19922,2426,190830,3976,35720,2719,155110,3923,289580,1281,71893,2572,4403,886,2155,602,2248,624,67490,2462,28907,1948,38583,2373,217687,2371,30112,2646,14902,1790,15210,1900,187575,3012,73819,3472,113756,3644,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14847158,3452,4465952,4427,60676,4396,7846,1633,698,380,7148,1571,52830,3962,3913,1017,48917,3733,4405276,6183,818718,15008,64468,4245,754250,14108,3586558,15854,137682,5702,3448876,16628,5319879,4315,178046,6823,15946,1935,4850,884,11096,1715,162100,6850,16285,1943,145815,6144,5141833,7902,653958,14633,142762,6445,511196,13619,4487875,16479,288199,7994,4199676,18829,2399997,3031,171489,5317,14522,1614,6598,1214,7924,1213,156967,5006,31742,2566,125225,4309,2228508,6067,250389,9063,88654,4699,161735,7127,1978119,9909,248205,6782,1729914,11107,2661330,2929,456050,6095,19590,1701,8360,1194,11230,1424,436460,6001,147650,4735,288810,5648,2205280,6748,284761,8600,143728,5809,141033,6942,1920519,10880,600735,10712,1319784,9191,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
