GEO_ID,C27002_001E,C27002_001M,C27002_002E,C27002_002M,C27002_003E,C27002_003M,C27002_004E,C27002_004M,C27002_005E,C27002_005M,C27002_006E,C27002_006M,C27002_007E,C27002_007M,C27002_008E,C27002_008M,C27002_009E,C27002_009M,C27002_010E,C27002_010M,C27002_011E,C27002_011M,C27002_012E,C27002_012M,C27002_013E,C27002_013M,C27002_014E,C27002_014M,C27002_015E,C27002_015M,C27002_016E,C27002_016M,C27002_017E,C27002_017M,C27002_018E,C27002_018M,C27002_019E,C27002_019M,C27002_020E,C27002_020M,C27002_021E,C27002_021M,NAME,C27002_001EA,C27002_001MA,C27002_002MA,C27002_002EA,C27002_003MA,C27002_003EA,C27002_004EA,C27002_004MA,C27002_005EA,C27002_005MA,C27002_006EA,C27002_006MA,C27002_007MA,C27002_007EA,C27002_008MA,C27002_008EA,C27002_009MA,C27002_009EA,C27002_010EA,C27002_010MA,C27002_011EA,C27002_011MA,C27002_012EA,C27002_012MA,C27002_013MA,C27002_013EA,C27002_014MA,C27002_014EA,C27002_015EA,C27002_015MA,C27002_016EA,C27002_016MA,C27002_017EA,C27002_017MA,C27002_018EA,C27002_018MA,C27002_019EA,C27002_019MA,C27002_020MA,C27002_020EA,C27002_021MA,C27002_021EA,state
0400000US18,6437142,986,3151875,3967,811985,3384,499754,7697,312231,7929,1966997,3612,1390723,10994,576274,10312,372893,1829,254257,4012,118636,3688,3285267,3952,773450,3192,467290,8136,306160,8498,2031261,3030,1432860,10683,598401,10541,480556,1774,321378,4140,159178,4265,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3028864,500,1499872,3681,369206,3079,257409,4694,111797,4580,934508,2170,735041,5958,199467,5731,196158,1233,143551,2394,52607,2273,1528992,3772,351221,2776,244586,4698,106635,5388,928245,2381,724508,6157,203737,6125,249526,1767,184640,3050,64886,2981,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2825416,2092,1391359,3671,365907,2249,239487,4409,126420,4542,858686,3378,645965,6886,212721,6788,166766,1405,118627,2709,48139,2501,1434057,3294,354010,2408,228141,5133,125869,5024,871150,2218,663671,5161,207479,5381,208897,1411,148255,2629,60642,2649,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4292718,1736,2092010,4500,521137,3113,303741,6141,217396,6463,1312286,3160,876628,9588,435658,8867,258587,1428,164212,3211,94375,3320,2200708,3991,494889,3001,283569,7137,211320,7237,1373449,2430,929510,7746,443939,7564,332370,1942,210276,3973,122094,3738,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4498884,1484,2168498,4615,568608,3620,280555,7498,288053,7967,1350133,3164,857099,9200,493034,8671,249757,1748,153510,3615,96247,3483,2330386,4247,548819,3506,261487,7515,287332,8217,1454698,2702,908607,9003,546091,9052,326869,2005,188445,3995,138424,4520,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1315703,427,643219,2135,136829,1165,77564,3549,59265,3674,407162,1759,267219,4971,139943,4922,99228,833,67872,1986,31356,1760,672484,2098,128666,1260,74655,2721,54011,2835,423605,1328,288891,4083,134714,3910,120213,813,83047,1873,37166,1956,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5788196,2269,2779107,3466,682492,2030,459355,7393,223137,7505,1777886,2905,1336586,9151,441300,8801,318729,1490,238344,3872,80385,3756,3009089,3422,658626,2282,440223,6678,218403,6637,1930360,2180,1478671,11664,451689,11196,420103,1837,298276,4170,121827,4175,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6566851,897,3172658,2546,713061,1704,499339,6631,213722,6747,2064653,2069,1600024,10909,464629,10691,394944,1935,274690,4455,120254,4178,3394193,2443,684911,1887,494250,5956,190661,5893,2182282,1844,1688197,9555,494085,9747,527000,1981,354143,5058,172857,4899,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9772550,789,4775215,4271,1158749,2727,701884,8947,456865,9423,2997541,3167,2088851,11583,908690,11617,618925,1602,472241,3574,146684,3603,4997335,4207,1104922,3074,673106,8046,431816,7852,3107208,2399,2191680,12420,915528,12610,785205,2188,590708,4544,194497,4627,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5319783,751,2635101,3232,650872,2652,469373,6489,181499,6747,1672402,2683,1297371,8242,375031,7702,311827,1371,235064,2769,76763,2513,2684682,3147,624637,2559,458731,5605,165906,5917,1671682,2476,1314094,7208,357588,6990,388363,1791,288611,3180,99752,3172,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2918405,1292,1389814,4196,378144,3485,171228,5933,206916,5795,846611,2937,513540,7397,333071,6657,165059,1346,100238,2736,64821,2828,1528591,4162,367459,3611,160943,5431,206516,6460,937233,3081,567420,7771,369813,7138,223899,1441,125337,3072,98562,3260,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5908769,1421,2878473,4638,720216,3668,439732,8060,280484,7558,1784694,3323,1250947,10288,533747,10066,373563,2172,249333,4258,124230,3438,3030296,4618,679458,3551,414758,8040,264700,8459,1876763,3298,1331497,9836,545266,9811,474075,2571,304820,4166,169255,4286,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,989823,845,493958,2193,112192,1110,61645,3069,50547,3295,308349,1747,200694,3948,107655,3906,73417,713,48382,1453,25035,1507,495865,1890,107006,1355,56269,2766,50737,2950,308447,1508,207030,3918,101417,3623,80412,884,54349,1878,26063,1822,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1826832,904,905129,1778,237222,1499,160154,3579,77068,4013,559297,1512,429569,5671,129728,5281,108610,909,77562,1676,31048,1565,921703,1912,224087,1365,150963,3198,73124,3548,561709,1590,433518,5065,128191,4713,135907,980,95697,1877,40210,1734,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723965,1559,1363626,2499,341274,1521,197575,5714,143699,6167,854575,1999,539102,8275,315473,8253,167777,901,94342,3249,73435,3327,1360339,2115,322207,1491,186905,5688,135302,5591,851154,1552,555363,8225,295791,7952,186978,1156,100914,2949,86064,2822,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1306026,548,639606,2048,138741,1529,94811,3925,43930,3887,416032,1768,321094,5508,94938,5358,84833,996,61860,1850,22973,1691,666420,1903,135822,1398,95747,3198,40075,3297,428545,1538,338108,4680,90437,4427,102053,1042,71633,2629,30420,2430,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8756542,1146,4249042,3165,1031806,2103,703104,8905,328702,9183,2702001,2234,1959563,13988,742438,14177,515235,1537,344301,4580,170934,4458,4507500,2870,992344,2192,673434,6793,318910,7229,2818628,1888,2084623,12710,734005,12749,696528,1639,434680,5174,261848,5164,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2051805,1427,1008424,3158,264292,2515,120335,5136,143957,5117,612080,2213,353342,5913,258738,6174,132052,978,76500,2445,55552,2483,1043381,2668,251049,2372,109215,4642,141834,4899,634804,1586,378586,5922,256218,5913,157528,796,87855,2884,69673,2947,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19316728,2028,9321215,5208,2171644,3191,1315403,11843,856241,11714,6025148,4193,4045044,21144,1980104,21186,1124423,2650,709232,6892,415191,6304,9995513,4792,2081177,3245,1274480,11603,806697,11693,6377429,3680,4388699,18992,1988730,18384,1536907,2613,896882,7258,640025,6931,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9552529,3461,4596966,6236,1164639,5109,628373,10547,536266,11259,2864925,4952,1858436,15021,1006489,15009,567402,2452,369492,5121,197910,4873,4955563,5581,1116905,5044,597294,9505,519611,10035,3101485,3496,2068026,14399,1033459,14157,737173,2261,468967,5765,268206,5573,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,684776,917,348379,1796,79452,1097,60530,1934,18922,1733,226211,1456,183578,2927,42633,2865,42716,565,33012,1049,9704,994,336397,1508,74253,978,57368,1988,16885,1840,209830,1345,170340,2960,39490,2822,52314,661,40983,1161,11331,1029,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11371766,1352,5533995,5334,1358494,3779,848372,10323,510122,10329,3464129,4505,2471532,15095,992597,15304,711372,2471,490852,6161,220520,5719,5837771,5222,1298206,3738,809548,9891,488658,10425,3612354,3854,2571800,12857,1040554,12307,927211,2888,617908,5718,309303,5986,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3733058,1692,1829393,3576,478610,2483,249543,5456,229067,5376,1121876,2633,712501,7002,409375,6977,228907,1640,150634,2726,78273,2366,1903665,3529,456007,2627,233585,5165,222422,5126,1159368,2321,751620,7381,407748,6745,288290,1645,185332,3129,102958,3086,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3860452,927,1903608,3625,443674,2761,260827,6360,182847,6341,1202707,2581,796371,9588,406336,9274,257227,1279,171098,3269,86129,3297,1956844,3619,416172,2995,249417,5754,166755,5503,1225455,1914,845873,8665,379582,8651,315217,1434,212731,3774,102486,3666,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12559315,1121,6097029,4061,1395791,3056,893803,7874,501988,8282,3857911,3237,2887064,14045,970847,13899,843327,2274,614131,5401,229196,5272,6462286,4014,1335198,3178,856310,9220,478888,10040,4010001,2897,3021198,12586,988803,12399,1117087,2897,783690,6297,333397,6260,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1034895,650,498109,1558,110627,1055,72313,3007,38314,2948,323062,1232,230119,4817,92943,4832,64420,546,44720,1639,19700,1505,536786,1493,106048,1022,71419,3134,34629,3008,343638,1102,251659,4390,91979,4313,87100,829,56245,2240,30855,2099,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4623171,2221,2217194,5597,549902,3978,291179,6838,258723,6999,1371194,3320,885243,11840,485951,12102,296098,1624,192166,4123,103932,3955,2405977,4849,528120,3426,276911,6652,251209,7758,1497339,2629,977296,10859,520043,10385,380518,1548,243482,4315,137036,4150,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,816425,682,407547,1845,103497,1511,70220,2056,33277,2330,252094,1466,188723,3105,63371,3239,51956,717,34801,1342,17155,1350,408878,1895,99536,1415,64037,2313,35499,2608,246970,1533,188575,3278,58395,3224,62372,638,42115,1617,20257,1572,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6354629,2073,3073054,4730,760314,4227,447295,7845,313019,8312,1921123,3706,1276441,12791,644682,13067,391617,1905,254469,4255,137148,4242,3281575,4661,729935,4350,427422,9017,302513,9550,2049886,2901,1382372,11971,667514,11170,501754,2247,313759,5251,187995,4915,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25584499,3960,12573459,9930,3560266,6123,1743878,20749,1816388,20935,7791211,7663,4714570,27493,3076641,26651,1221982,3601,720153,8300,501829,8212,13011040,9203,3411612,6473,1658380,19841,1753232,20337,8067263,6331,4955851,22853,3111412,23609,1532165,3752,865070,9797,667095,9247,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2829001,909,1415433,2720,453163,1687,329433,5943,123730,6118,839068,1844,626234,6360,212834,5800,123202,791,84244,2322,38958,2166,1413568,2385,430849,2030,310877,6213,119972,6095,838000,1611,629403,6592,208597,6624,144719,1109,96140,2202,48579,2332,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,619928,318,306170,1095,64112,828,36070,2063,28042,2043,198534,1002,141983,3002,56551,2849,43524,528,29366,1095,14158,1034,313758,993,59451,666,34760,1922,24691,1781,202541,865,149658,2408,52883,2312,51766,469,33824,1105,17942,1146,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7973466,4199,3847508,7388,943094,5558,662249,8072,280845,8106,2452560,5736,1838839,14393,613721,14079,451854,2244,326012,4741,125842,4462,4125958,7170,908751,5626,648254,8823,260497,7788,2632901,4531,2028903,11486,603998,11299,584306,2333,407950,5606,176356,5591,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6793078,2904,3361673,3879,812616,2782,502678,8626,309938,8328,2146456,3595,1516805,13487,629651,13384,402601,1491,280538,4636,122063,4567,3431405,3078,770979,2622,482526,8871,288453,8623,2175199,2553,1579254,10635,595945,10809,485227,1728,326598,5623,158629,5621,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826512,259,893254,3414,194336,1983,113181,4522,81155,4212,563357,2189,358273,5515,205084,5329,135561,1037,89582,2355,45979,2394,933258,3383,188644,2342,106460,4211,82184,4328,577616,2375,374309,6676,203307,6704,166998,1062,110753,2738,56245,2529,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5652085,607,2792797,3791,674037,2963,447153,6069,226884,6244,1766245,2742,1332172,9152,434073,8769,352515,1225,243459,3434,109056,3440,2859288,3667,641239,2782,428658,5604,212581,5767,1776143,2362,1341571,7870,434572,8221,441906,1580,299401,3850,142505,4058,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,567082,836,286151,2014,69945,1603,44053,2554,25892,2249,181804,1371,132404,4105,49400,3823,34402,689,23381,1174,11021,1308,280931,2040,66187,1479,40578,2657,25609,2766,176224,1332,123860,3231,52364,2962,38520,780,27103,1052,11417,1096,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3641762,450,1738277,2973,436909,2724,175517,6675,261392,7157,1051021,796,454100,8467,596921,8488,250347,548,68178,2842,182169,2901,1903485,2859,411821,2729,159453,6467,252368,6334,1167194,529,531693,9894,635501,9886,324470,740,89630,2749,234840,2668,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4741698,1677,2275730,4364,573706,3458,322105,6492,251601,6356,1409189,3506,963365,11579,445824,10882,292835,1524,197057,3729,95778,3820,2465968,4141,549294,3173,299208,8075,250086,8029,1528146,2593,1054701,9782,473445,9848,388528,1745,251668,3764,136860,4202,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,708946,1546,362461,2242,96763,1476,54972,3016,41791,2702,236095,1783,150093,4273,86002,3798,29603,624,18812,1053,10791,1069,346485,1896,90309,1470,52648,2619,37661,2521,224851,1305,150878,3617,73973,3688,31325,890,18180,1283,13145,1332,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6443654,1631,3168921,3160,827535,2045,429993,10644,397542,10275,1901266,2562,1173809,13079,727457,13418,440120,1161,264337,4348,175783,4212,3274733,2925,789845,2129,409302,9374,380543,8867,1965428,2242,1243415,11872,722013,11848,519460,1302,300676,6010,218784,6036,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2896297,1039,1414591,3837,365971,2971,169036,5748,196935,6258,858849,2671,539406,6123,319443,6031,189771,1505,114570,2585,75201,2766,1481706,3739,343436,3019,162109,5565,181327,5552,902516,2423,574508,6521,328008,6616,235754,1834,139732,3383,96022,3449,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
