GEO_ID,C24020_001E,C24020_001M,C24020_002E,C24020_002M,C24020_003E,C24020_003M,C24020_004E,C24020_004M,C24020_005E,C24020_005M,C24020_006E,C24020_006M,C24020_007E,C24020_007M,C24020_008E,C24020_008M,C24020_009E,C24020_009M,C24020_010E,C24020_010M,C24020_011E,C24020_011M,C24020_012E,C24020_012M,C24020_013E,C24020_013M,C24020_014E,C24020_014M,C24020_015E,C24020_015M,C24020_016E,C24020_016M,C24020_017E,C24020_017M,C24020_018E,C24020_018M,C24020_019E,C24020_019M,C24020_020E,C24020_020M,C24020_021E,C24020_021M,C24020_022E,C24020_022M,C24020_023E,C24020_023M,C24020_024E,C24020_024M,C24020_025E,C24020_025M,C24020_026E,C24020_026M,C24020_027E,C24020_027M,C24020_028E,C24020_028M,C24020_029E,C24020_029M,C24020_030E,C24020_030M,C24020_031E,C24020_031M,C24020_032E,C24020_032M,C24020_033E,C24020_033M,C24020_034E,C24020_034M,C24020_035E,C24020_035M,C24020_036E,C24020_036M,C24020_037E,C24020_037M,C24020_038E,C24020_038M,C24020_039E,C24020_039M,C24020_040E,C24020_040M,C24020_041E,C24020_041M,C24020_042E,C24020_042M,C24020_043E,C24020_043M,C24020_044E,C24020_044M,C24020_045E,C24020_045M,C24020_046E,C24020_046M,C24020_047E,C24020_047M,C24020_048E,C24020_048M,C24020_049E,C24020_049M,C24020_050E,C24020_050M,C24020_051E,C24020_051M,C24020_052E,C24020_052M,C24020_053E,C24020_053M,C24020_054E,C24020_054M,C24020_055E,C24020_055M,C24020_056E,C24020_056M,C24020_057E,C24020_057M,C24020_058E,C24020_058M,C24020_059E,C24020_059M,C24020_060E,C24020_060M,C24020_061E,C24020_061M,C24020_062E,C24020_062M,C24020_063E,C24020_063M,C24020_064E,C24020_064M,C24020_065E,C24020_065M,C24020_066E,C24020_066M,C24020_067E,C24020_067M,C24020_068E,C24020_068M,C24020_069E,C24020_069M,C24020_070E,C24020_070M,C24020_071E,C24020_071M,C24020_072E,C24020_072M,C24020_073E,C24020_073M,NAME,C24020_001EA,C24020_001MA,C24020_002MA,C24020_002EA,C24020_003MA,C24020_003EA,C24020_004EA,C24020_004MA,C24020_005EA,C24020_005MA,C24020_006MA,C24020_006EA,C24020_007MA,C24020_007EA,C24020_008MA,C24020_008EA,C24020_009EA,C24020_009MA,C24020_010EA,C24020_010MA,C24020_011MA,C24020_011EA,C24020_012MA,C24020_012EA,C24020_013MA,C24020_013EA,C24020_014EA,C24020_014MA,C24020_015EA,C24020_015MA,C24020_016EA,C24020_016MA,C24020_017MA,C24020_017EA,C24020_018MA,C24020_018EA,C24020_019EA,C24020_019MA,C24020_020EA,C24020_020MA,C24020_021EA,C24020_021MA,C24020_022MA,C24020_022EA,C24020_023MA,C24020_023EA,C24020_024MA,C24020_024EA,C24020_025EA,C24020_025MA,C24020_026EA,C24020_026MA,C24020_027EA,C24020_027MA,C24020_028MA,C24020_028EA,C24020_029EA,C24020_029MA,C24020_030MA,C24020_030EA,C24020_031EA,C24020_031MA,C24020_032EA,C24020_032MA,C24020_033EA,C24020_033MA,C24020_034EA,C24020_034MA,C24020_035MA,C24020_035EA,C24020_036EA,C24020_036MA,C24020_037EA,C24020_037MA,C24020_038EA,C24020_038MA,C24020_039MA,C24020_039EA,C24020_040EA,C24020_040MA,C24020_041MA,C24020_041EA,C24020_042EA,C24020_042MA,C24020_043EA,C24020_043MA,C24020_044MA,C24020_044EA,C24020_045EA,C24020_045MA,C24020_046MA,C24020_046EA,C24020_047MA,C24020_047EA,C24020_048EA,C24020_048MA,C24020_049EA,C24020_049MA,C24020_050MA,C24020_050EA,C24020_051EA,C24020_051MA,C24020_052MA,C24020_052EA,C24020_053EA,C24020_053MA,C24020_054EA,C24020_054MA,C24020_055MA,C24020_055EA,C24020_056EA,C24020_056MA,C24020_057MA,C24020_057EA,C24020_058MA,C24020_058EA,C24020_059EA,C24020_059MA,C24020_060EA,C24020_060MA,C24020_061MA,C24020_061EA,C24020_062MA,C24020_062EA,C24020_063MA,C24020_063EA,C24020_064EA,C24020_064MA,C24020_065EA,C24020_065MA,C24020_066MA,C24020_066EA,C24020_067MA,C24020_067EA,C24020_068MA,C24020_068EA,C24020_069EA,C24020_069MA,C24020_070EA,C24020_070MA,C24020_071EA,C24020_071MA,C24020_072MA,C24020_072EA,C24020_073MA,C24020_073EA,state
0400000US18,2033121,16512,1168187,10815,356103,7957,184286,5404,142420,4664,41866,3308,79182,3887,31034,2513,38691,2859,9457,1454,64273,3432,13408,1681,8880,1046,30314,2491,11671,1402,28362,2850,21133,2164,7229,1476,112390,4945,4390,1130,31276,2902,14722,1823,16554,2117,29550,3282,38807,2448,8367,1412,183621,6513,114412,5241,69209,3678,189855,6755,5759,1054,93248,5316,90848,4086,326218,9546,193082,6844,73696,4777,59440,3587,864934,12508,344083,9606,128833,5863,75071,4708,53762,3635,21784,2286,10819,1636,5747,1123,5218,1184,103176,5126,20850,2016,12452,1881,60845,3843,9029,1318,90290,4185,61371,3848,28919,2440,135820,5045,38376,2983,6215,1201,3157,852,3058,923,35282,2991,20854,2149,35093,2743,287441,8941,79743,4686,207698,7142,6943,1333,418,247,2883,844,3642,1000,90647,4781,66931,4321,6053,1399,17663,1783,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1069078,9282,616561,6287,214443,5840,116894,4419,92762,3924,24132,2867,45785,2577,21454,1930,19056,1683,5275,1036,35390,2790,7541,1330,3520,786,16820,1939,7509,1047,16374,1890,13254,1732,3120,832,46428,3297,2046,477,11782,1519,5108,1028,6674,1137,10954,2104,16725,1826,4921,926,94441,3946,60232,3392,34209,2196,107702,4289,9925,1159,52715,2867,45062,2724,153547,4567,81029,4042,42431,3059,30087,2224,452517,6815,194956,5150,71765,3710,38402,2795,33363,2572,12921,1395,7416,1099,1981,488,3524,757,63887,3247,13482,1533,5100,970,38937,2695,6368,1090,46383,2592,33549,2259,12834,1428,69774,3489,19819,1770,2322,575,1245,404,1077,382,15281,2016,7645,1201,24707,2465,146644,5124,39040,2193,107604,4403,4635,1140,1536,618,1504,555,1595,616,36508,2642,27638,2221,1825,571,7045,1232,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,975197,7744,563880,6430,200254,5652,105731,4407,82821,3959,22910,2084,43112,3005,20509,2203,18276,1732,4327,929,37732,2783,7456,1278,6093,1027,17750,1890,6433,1141,13679,1487,10297,1335,3382,735,55886,3087,2894,812,17162,2031,6441,1045,10721,1850,12507,1926,17827,1800,5496,1031,91894,3596,56005,3250,35889,2206,100999,3918,7104,1165,53637,3214,40258,2539,114847,5545,63855,4069,28422,2277,22570,2250,411317,5938,184808,5269,66904,3768,39497,2850,27407,2623,12022,1498,7865,1316,1564,432,2593,599,65257,3214,12016,1578,5617,1032,42110,2675,5514,1202,40625,2703,29004,2208,11621,1543,63246,3242,21339,2083,3291,747,1269,477,2022,610,12111,1631,10308,1496,16197,1802,134610,5284,35449,2914,99161,4520,4084,921,816,325,1360,559,1908,627,24569,2094,17169,1509,2805,869,4595,942,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1298428,12818,722751,9752,223438,6144,114786,4694,89563,4036,25223,2452,41676,2833,18926,1990,18190,1796,4560,1025,45103,2818,11179,1430,6090,1095,20006,2007,7828,1171,21873,1965,16215,1793,5658,1153,73524,4430,3256,1063,21183,2126,10207,1359,10976,1480,16794,1977,25218,2800,7073,1433,117113,4922,70366,3506,46747,3687,130891,5312,5693,1070,68778,3419,56420,3663,177785,6560,92867,4918,48750,3192,36168,3112,575677,7485,243775,6527,77860,3989,46256,2744,31604,2744,14062,1411,7911,1057,2070,605,4081,868,83260,4033,15402,1710,6729,1156,55757,3454,5372,1103,68593,4372,44893,3106,23700,2427,89226,4840,28124,2575,4733,1182,2641,836,2092,807,21729,2452,13109,1778,21531,2559,189103,6437,49955,3469,139148,5117,4999,948,745,432,2070,690,2184,659,48574,3048,33286,2715,5797,1256,9491,1588,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1419878,12652,790832,9051,237157,7629,115260,4841,89888,3993,25372,2513,45949,3723,12703,1773,25858,2564,7388,1521,49531,3552,9854,1843,9977,1368,19238,2183,10462,1867,26417,2755,20926,2316,5491,1281,92957,5281,4373,1074,32031,2725,12072,1678,19959,2306,23293,2977,25384,2429,7876,1419,113789,5128,71432,3771,42357,3074,187419,7133,7596,1441,112981,6070,66842,4214,159510,6275,77860,4605,53188,3710,28462,3273,629046,8850,265849,7815,89743,4727,55329,3998,34414,2887,14691,1947,5541,1248,4954,1175,4196,1059,92056,4842,12594,1728,9960,1404,62456,4094,7046,1502,69359,4196,42983,3648,26376,2847,127054,5194,33230,2926,11713,1652,5940,1116,5773,1133,35588,2916,16622,2586,29901,3127,206885,6792,63375,4422,143510,5702,6427,1650,1889,849,2675,1023,1863,694,22831,2466,13825,2128,6400,1394,2606,935,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,417260,6131,236877,4397,76115,3668,37593,2796,29262,2330,8331,1332,16047,1599,5908,1107,7346,1113,2793,641,15646,1561,2659,694,2008,524,6845,1081,4134,949,6829,1052,4963,975,1866,493,26683,2480,1066,424,6946,1159,2749,692,4197,943,6827,1336,8917,1623,2927,808,40662,3143,24922,2383,15740,1908,48435,2501,4465,854,26484,2269,17486,1669,44982,2956,23633,2187,13765,1634,7584,1284,180383,4548,82187,4012,29394,2251,18962,1901,10432,1143,5593,1171,2503,829,1260,554,1830,700,29096,2240,6229,1199,2362,640,17759,1704,2746,836,18104,1938,12835,1611,5269,829,30841,2605,11196,1526,985,317,464,198,521,271,7130,1264,2339,656,9191,1407,58322,3229,18348,1948,39974,2779,940,348,208,170,406,233,326,207,8093,1135,5334,897,1510,573,1249,532,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2137196,16146,1160500,9435,526688,8865,236805,6115,173760,5060,63045,3119,163139,5915,90015,3754,48374,3622,24750,2145,90344,5155,12787,1854,23326,2441,32954,2990,21277,2107,36400,2837,27674,2508,8726,1589,143128,6076,6126,1153,52728,3468,28102,2660,24626,2601,33753,3474,41750,3556,8771,1410,179250,7267,100789,5545,78461,4635,171549,6824,2938,1035,99741,5671,68870,4234,139885,6211,51826,3620,60631,4195,27428,2623,976696,11880,508841,9937,209587,7469,122994,5133,86593,4720,73953,4445,43713,3375,9251,1367,20989,2301,133368,4762,25800,2809,20885,2194,70288,4449,16395,1742,91933,4846,65828,4567,26105,2317,150589,6972,34990,2784,18966,2217,10641,1615,8325,1451,28937,3478,26349,3070,41347,3499,281186,6835,66160,3442,215026,6214,6348,1369,314,237,2415,894,3619,1051,29732,2498,16850,1844,6882,1533,6000,1179,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2205244,18049,1238971,13307,554821,9500,261948,6903,184189,6140,77759,4303,151846,5865,78050,4237,51453,3829,22343,2305,102002,4380,15669,2315,19650,2144,45094,3151,21589,1901,39025,2854,29834,2642,9191,1642,148107,6067,7661,1476,45133,3829,22676,2196,22457,2500,38516,3592,42639,2834,14158,1858,213309,7507,128373,5949,84936,3981,167501,6025,3065,932,96148,5196,68288,4419,155233,6274,80454,4296,52330,4031,22449,2371,966273,10761,517606,9542,203302,6753,123308,5095,79994,4596,53032,3627,24950,2175,7341,1432,20741,2265,156315,6313,29544,2526,16544,2067,88141,4644,22086,2287,104957,4916,78118,4255,26839,2538,130537,6446,40817,3376,6847,1295,3225,878,3622,1025,27343,3068,17826,2693,37704,3609,271874,7866,80278,4722,191596,6325,5088,1092,962,591,1941,742,2185,762,41168,3008,31455,2562,4713,1191,5000,1056,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2764105,19191,1583180,12886,578445,10087,269796,8265,201032,7116,68764,3684,159528,4940,59248,2775,87065,4030,13215,1482,97431,4134,18135,1311,14931,1780,41180,3076,23185,2229,51690,3308,38828,2512,12862,1733,166028,6695,9974,1690,46957,3246,19437,1747,27520,2268,39137,3411,53644,3489,16316,2115,252686,7189,158901,6213,93785,3963,221016,5841,11748,1470,103028,4208,106240,3788,365005,8197,227215,7605,81307,3670,56483,3655,1180925,11777,507645,9599,198618,6831,120441,5153,78177,3285,43012,3019,22268,1894,11330,1786,9414,1545,144562,4857,30812,2547,12371,1525,85014,3423,16365,1928,121453,4658,84723,4162,36730,2145,191423,6335,59922,3167,10925,1471,5915,1060,5010,1050,44621,3326,23098,2094,52857,3743,384250,7630,105492,4571,278758,6577,8357,1338,2054,617,2219,711,4084,836,89250,4715,70082,3990,8204,1246,10964,1511,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1862922,13852,1069462,9084,427397,6929,223245,6027,165079,5140,58166,3226,108173,3926,54655,3201,41945,2690,11573,1248,69695,3356,14420,1438,10687,1433,28287,2457,16301,1587,26284,2150,21268,2028,5016,888,97510,4172,6710,1652,21990,1896,9358,1371,12632,1427,25388,2657,31293,2444,12129,1519,185761,6269,115851,4756,69910,3249,153794,6084,11028,1728,73854,3700,68912,3494,205000,6413,116425,4687,57059,3245,31516,2438,793460,9514,381865,8005,165956,6031,93097,4499,72859,3797,33999,2146,19330,1939,6094,1014,8575,1260,110111,4490,27349,2097,10302,1162,57479,3673,14981,1891,71799,3616,47715,2914,24084,2084,107806,4447,26811,1783,6153,1347,3163,1069,2990,695,21811,2299,11982,1586,41049,2759,245948,6580,68666,3934,177282,5755,5112,818,947,243,1807,445,2358,648,52729,2699,38998,2159,5389,1085,8342,1173,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,843826,11416,459243,8341,130592,5157,64275,4084,51224,3633,13051,1833,22307,2505,6490,1374,11928,1949,3889,887,27608,2823,7508,1386,4143,1027,12603,1950,3354,910,16402,1896,11506,1575,4896,995,55740,4289,1882,656,20298,2159,9601,1644,10697,1666,9672,1710,17290,2330,6598,1696,68489,4248,40565,3427,27924,2790,94059,5596,6022,1130,45144,4185,42893,3559,110363,5030,58400,4068,33998,3045,17965,2342,384583,7270,162379,5938,47621,3543,29645,2967,17976,2224,6181,1288,3953,1051,1219,509,1009,402,58872,3683,9775,1891,4291,1113,42461,2927,2345,853,49705,4268,33025,3399,16680,2357,64266,3826,17579,2003,6187,1591,1997,670,4190,1370,16198,2205,8410,1436,15892,1983,126606,5197,34871,2847,91735,5203,3788,957,1083,529,998,548,1707,640,27544,2850,20835,2551,2936,1001,3773,1056,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1915298,15225,1051171,10601,361936,8169,180171,5985,136458,5043,43713,3407,78401,4387,40602,3228,27839,2106,9960,1452,71969,4258,16953,2207,11672,1344,29419,3157,13925,1563,31395,2668,21057,2194,10338,1296,126008,5857,5429,1138,36338,2984,18684,2466,17654,1671,30572,3194,41889,2951,11780,1853,179437,7238,110641,5961,68796,3964,166132,5167,6992,1028,84366,4274,74774,3610,217658,6096,112831,4627,64939,4229,39888,2703,864127,9630,383831,8981,144029,5539,82512,4632,61517,3461,29406,2396,17019,1780,4446,984,7941,1304,119302,4563,22780,2313,12429,1636,74315,3555,9778,1268,91094,4400,59432,3674,31662,2849,135767,6368,41705,3344,9622,1527,3726,1098,5896,1070,30656,2614,19701,2319,34083,2742,283862,7938,77904,4930,205958,6667,6325,1454,1056,421,1913,713,3356,1057,54342,3670,39578,2994,6007,1224,8757,1484,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,312786,5718,181163,4171,69908,3417,39394,2601,33416,2558,5978,1099,13055,1568,4833,1018,5147,909,3075,811,12613,1726,2981,739,2045,634,4777,1108,2810,812,4846,983,3970,790,876,394,19657,2088,1041,440,6895,1328,3398,1040,3497,780,5068,1062,4864,975,1789,535,25245,2536,16738,2078,8507,1504,39812,2932,3709,692,22620,2447,13483,1795,26541,2032,10596,1361,11566,1400,4379,975,131623,4076,61369,3136,24620,2165,15710,1558,8910,1437,4767,957,1710,578,477,236,2580,707,19415,2036,4851,930,2071,666,10590,1526,1903,625,12567,1634,7880,1214,4687,1138,23037,2124,6088,1106,1033,432,576,331,457,310,6743,1060,2705,827,6468,1134,42407,2781,11529,1694,30878,2130,1351,567,457,257,611,399,283,251,3459,853,1497,510,886,381,1076,587,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,675188,6291,389003,4644,138420,4046,75346,3399,58574,2937,16772,1801,30976,2709,16469,1799,10066,1470,4441,1044,23100,1852,4804,1049,3361,906,10261,1200,4674,915,8998,1417,7194,1393,1804,575,36930,2865,1929,563,10252,1416,5083,989,5169,907,7118,1423,13803,1444,3828,977,64078,2760,38541,2622,25537,2163,72992,3503,8534,1094,36310,2363,28148,2458,76583,4002,39803,3038,23011,2163,13769,1640,286185,4265,126751,3980,48589,2722,26993,2066,21596,2041,8695,1133,4291,855,1621,449,2783,650,39664,2333,7323,1124,3592,755,25006,1848,3743,748,29803,2526,21404,2044,8399,1227,46936,2572,12189,1679,2129,590,1163,461,966,330,10142,1143,5903,1197,16573,1851,90104,3726,24821,2087,65283,3310,2752,615,1166,418,700,291,886,366,19642,1687,15246,1560,1753,521,2643,589,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,836482,11029,472228,7590,127180,4719,66724,3903,50670,3576,16054,1931,20673,2274,9681,1586,8707,1434,2285,562,26420,1981,4260,1029,4454,791,10511,1613,7195,1200,13363,2155,8887,1617,4476,1240,121564,5560,2527,702,26665,2797,17745,2269,8920,1790,40995,3501,30998,2821,20379,2722,79539,4931,45987,3124,33552,3204,75142,3995,1109,543,39464,3546,34569,3046,68803,5276,27592,3433,29088,3145,12123,1612,364254,7146,125569,5252,51632,2947,30594,2791,21038,2246,9257,1473,4252,980,2261,771,2744,827,38868,4007,8237,1795,5599,1397,19682,2362,5350,1071,25812,2521,19146,2138,6666,1263,95880,5102,10223,1584,5174,1348,3942,1168,1232,511,28392,3012,26441,2673,25650,2820,124231,5830,44380,3861,79851,4392,2797,922,366,364,693,453,1738,709,15777,2520,7870,1513,3547,1030,4360,1330,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,468476,7641,267492,4585,111701,4188,55419,3550,41200,2858,14219,1918,32982,2832,16178,2238,14285,1856,2519,742,15932,1775,1787,587,1955,595,7554,1178,4636,997,7368,1193,5704,1059,1664,594,26474,2704,1071,448,6390,1292,2436,588,3954,1279,7907,1675,8943,1612,2163,835,45032,2850,30775,2363,14257,1835,43333,3385,1129,440,23271,2436,18933,2313,40952,3001,22486,2146,12431,1985,6035,1188,200984,5555,98276,4483,38673,2914,23974,2142,14699,1616,9270,1309,5601,1044,1965,566,1704,593,28516,2225,3924,923,2260,582,19047,1904,3285,659,21817,2059,15308,1983,6509,1068,27128,2498,8214,1409,1470,752,911,612,559,399,6074,1289,2957,786,8413,1667,60108,3483,16851,1938,43257,2770,1522,544,51,86,694,417,777,386,13950,1640,10661,1557,1989,600,1300,536,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
