GEO_ID,C17018_001E,C17018_001M,C17018_002E,C17018_002M,C17018_003E,C17018_003M,C17018_004E,C17018_004M,C17018_005E,C17018_005M,C17018_006E,C17018_006M,C17018_007E,C17018_007M,C17018_008E,C17018_008M,C17018_009E,C17018_009M,C17018_010E,C17018_010M,C17018_011E,C17018_011M,NAME,C17018_001MA,C17018_001EA,C17018_002EA,C17018_002MA,C17018_003EA,C17018_003MA,C17018_004EA,C17018_004MA,C17018_005EA,C17018_005MA,C17018_006MA,C17018_006EA,C17018_007MA,C17018_007EA,C17018_008EA,C17018_008MA,C17018_009EA,C17018_009MA,C17018_010EA,C17018_010MA,C17018_011MA,C17018_011EA,state
0400000US06,8585787,27380,1111400,15617,445170,10385,261244,8119,302252,8589,102734,5851,7474387,28093,1045917,13210,1295416,14283,2409413,18070,2723641,21509,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1278264,10500,118607,5656,31839,2769,26999,2458,43698,4025,16071,2175,1159657,11072,77143,3957,212578,6143,371492,7528,498444,7705,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,902369,9154,70924,4265,17365,1992,25761,2661,20204,2587,7594,1281,831445,8840,53038,3224,192164,6181,222189,6260,364054,7394,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,225593,4537,18399,2121,5029,1221,5711,1381,5721,1226,1938,666,207194,4348,16454,1869,55098,2895,63528,3732,72114,3597,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,112493,3951,15690,1571,4803,1112,5960,1200,3998,905,929,440,96803,3781,7352,1163,18061,2160,18977,2203,52413,2784,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4598222,24279,580789,12915,153544,6229,193960,8261,173023,6719,60262,4052,4017433,24594,349179,7924,1010002,15479,1313313,15568,1344939,15913,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2406226,16700,361820,10541,102228,5771,113820,5962,114907,5778,30865,3587,2044406,15943,206653,6550,488753,10001,635183,11743,713817,11780,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,309165,5759,26514,2112,4314,1109,9619,1429,8893,1435,3688,791,282651,5838,19220,2293,66670,3409,98465,3684,98296,3277,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,405908,6386,47558,3550,10488,1832,16143,2594,16373,2115,4554,1100,358350,6909,26778,2280,82443,5217,138966,6775,110163,5185,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3121020,16046,339595,8078,92362,4867,106135,5101,105874,4659,35224,3075,2781425,15435,244769,6585,656282,12281,863860,13155,1016514,12239,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1648172,14329,186201,5877,50115,3576,65624,3855,58238,3548,12224,1877,1461971,13691,125767,4888,472016,8908,457665,9401,406523,8459,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,70337,3702,12959,1807,22553,2266,29566,2652,5259,1189,726407,7311,44482,2551,207416,4697,248602,4984,225907,5105,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,67828,3618,17613,1812,19965,1973,25232,2252,5018,999,659343,7039,44461,3388,153417,5127,223274,5813,238191,5402,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,48356,3489,63090,3904,49198,3432,8504,1214,971623,10148,110435,4317,304859,6906,293505,7709,262824,6445,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,52025,3579,61117,4134,53372,4097,8252,1334,950893,9486,110162,4596,306826,6792,276969,8065,256936,7174,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,5728,1234,14288,1578,11527,1625,2476,610,312931,5166,17181,1475,94187,3735,96072,3917,105491,4143,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,26343,2951,35390,2939,32170,2837,10821,1518,1332389,10662,96635,4171,289037,7678,370999,7806,575718,8635,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,36062,2879,44904,3645,38967,3473,15886,2229,1463048,11274,100084,4646,331274,8782,374237,9337,657453,10989,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,70806,3574,102122,4914,114945,4545,24811,2603,2169928,15432,153355,3879,560823,9021,754859,10794,700891,10184,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,24534,2417,32310,2932,38033,2923,9408,1278,1270151,9399,61376,3015,286090,6161,431985,7952,490700,8134,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,39152,3011,50647,3795,45817,4721,7894,1592,604110,8871,71491,4041,165414,5486,205447,7424,161758,6623,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,43209,3414,60205,3696,60630,3507,13875,1832,1339312,11908,104582,4227,384007,8156,430164,8819,420559,7809,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,3993,818,8513,1249,10811,1532,3230,803,233103,5160,11215,1241,60267,2928,81360,3720,80261,3764,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,43306,2669,10421,1377,11529,1575,17079,2146,4277,1052,431258,6410,28808,2192,103693,3539,154661,4573,144096,4128,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,25092,2846,25272,2410,24567,2659,6874,1558,569028,9141,65161,4020,142294,5933,210513,7447,151060,4615,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,4195,1191,7865,1348,8392,1380,2610,654,318656,6051,18131,2163,80711,3421,94848,4814,124966,4173,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,50134,3685,63237,3714,45476,3256,23527,2502,2029268,11090,163026,5841,498331,9175,505366,10499,862545,11440,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,24631,2342,21994,2100,30655,2854,6767,1495,417374,7998,47381,2905,96972,4489,138888,5701,134133,4384,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,189756,5839,174687,6432,136151,5953,60154,3498,4027109,19840,415709,8687,982977,11903,1111471,15093,1516952,15614,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,96919,5709,98146,4580,113416,4809,23361,2189,2140388,16167,208692,6994,498484,10035,708755,11847,724457,11654,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,2013,566,3821,719,5394,800,1114,524,163038,3810,9145,1013,39078,2580,61177,2960,53638,3080,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,78871,4290,123103,4809,124639,5667,22468,2002,2564231,14280,193398,6094,794014,10537,787315,12579,789504,10438,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,32302,2249,44035,2699,40667,2288,8044,1379,832019,7593,75342,2981,234286,5158,281248,5698,241143,5170,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,964892,8222,117202,5776,27256,2809,31407,2916,47077,3614,11462,1877,847690,8772,60824,4253,179783,5355,304304,7704,302779,6277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3202089,14021,304659,8110,74261,3302,123325,5426,81480,5327,25593,2442,2897430,15690,219328,6953,965970,10884,759677,10761,952455,10512,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257419,5346,23710,2237,6719,1488,8643,1359,6719,1083,1629,606,233709,5060,22414,2257,56669,3636,65991,3477,88635,4234,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1204041,11533,169766,6595,45524,3167,59181,4304,55736,4434,9325,1485,1034275,12278,107968,4072,263924,8103,338919,9618,323464,8097,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,206668,3783,17777,1672,3925,810,6100,1176,6855,1115,897,270,188891,3737,11533,1216,54827,2604,63627,2890,58904,2898,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1641665,13839,224722,7137,61040,3858,84485,5046,64189,4512,15008,1816,1416943,12805,145011,5218,420861,8416,430360,7960,420711,8216,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6239195,24705,875385,13529,356976,8435,241416,7925,221971,8694,55022,3666,5363810,23248,726433,12963,1163819,12634,1725489,20586,1748069,18510,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,666661,6750,64059,4846,15560,2101,14667,1984,25598,2846,8234,1481,602602,7131,38507,2899,112104,4744,229602,6398,222389,4912,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,160878,3335,11857,1293,2768,665,4419,773,3055,665,1615,477,149021,3255,8021,909,41332,2364,40870,2578,58798,2346,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2044422,13958,175030,5740,47409,3472,60824,3426,48209,3203,18588,2272,1869392,14307,153297,5935,404292,7980,539618,9526,772185,10538,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1687786,13965,156411,7225,41971,4017,40504,3608,59989,3989,13947,1862,1531375,14981,99045,5927,302939,7760,556622,9300,572769,8346,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,471536,7578,60924,3222,16483,1869,24753,2375,16599,1847,3089,893,410612,7533,42756,2771,157505,5329,115873,5077,94478,4162,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1461573,10805,130464,4622,29687,2591,43928,2977,45984,2784,10865,1457,1331109,10318,84493,3540,379706,6344,440535,8401,426375,6900,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,146745,3551,12425,1418,1871,733,3613,890,5365,1145,1576,614,134320,3718,7332,1323,37350,2830,53132,3067,36506,2350,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,895380,12009,363735,8335,132215,4687,119697,5133,82974,4804,28849,2523,531645,9801,87435,3630,119021,5575,128150,5508,197039,6257,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1233937,11653,180873,5448,51489,3682,62169,3414,55947,3603,11268,1930,1053064,10642,109910,4686,298330,8315,335590,8323,309234,6494,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,166400,3894,12542,1458,2103,366,4743,1048,3959,783,1737,679,153858,3775,8333,1122,34708,2765,63075,2877,47742,2687,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1560687,15808,212634,6251,77981,4245,54728,3604,61862,4151,18063,2206,1348053,14877,128490,5153,269688,6127,498477,10184,451398,9349,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758601,8707,110938,4523,29541,2508,39696,2764,36272,2824,5429,1010,647663,8295,73616,3783,202778,6183,202401,5449,168868,4880,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
