GEO_ID,B19301G_001E,B19301G_001M,NAME,B19301G_001MA,B19301G_001EA,state
0400000US06,17500,437,California,null,null,06
0400000US08,16788,1200,Colorado,null,null,08
0400000US09,17428,2187,Connecticut,null,null,09
0400000US10,11180,2219,Delaware,null,null,10
0400000US11,33343,7608,District of Columbia,null,null,11
0400000US12,13929,796,Florida,null,null,12
0400000US13,11674,1101,Georgia,null,null,13
0400000US15,19230,777,Hawaii,null,null,15
0400000US16,11311,1581,Idaho,null,null,16
0400000US17,14265,1111,Illinois,null,null,17
0400000US18,9147,957,Indiana,null,null,18
0400000US19,10022,1352,Iowa,null,null,19
0400000US20,12058,1271,Kansas,null,null,20
0400000US21,12313,2538,Kentucky,null,null,21
0400000US22,13037,1505,Louisiana,null,null,22
0400000US23,11786,1630,Maine,null,null,23
0400000US24,19227,1169,Maryland,null,null,24
0400000US25,17627,1460,Massachusetts,null,null,25
0400000US26,11823,957,Michigan,null,null,26
0400000US27,11712,1137,Minnesota,null,null,27
0400000US28,11594,3453,Mississippi,null,null,28
0400000US29,11767,1236,Missouri,null,null,29
0400000US30,11791,1747,Montana,null,null,30
0400000US31,10190,1228,Nebraska,null,null,31
0400000US32,13541,1192,Nevada,null,null,32
0400000US33,15907,2753,New Hampshire,null,null,33
0400000US34,17759,1063,New Jersey,null,null,34
0400000US35,14378,1561,New Mexico,null,null,35
0400000US36,17243,888,New York,null,null,36
0400000US37,12407,1296,North Carolina,null,null,37
0400000US38,13320,2184,North Dakota,null,null,38
0400000US39,10987,876,Ohio,null,null,39
0400000US40,13930,512,Oklahoma,null,null,40
0400000US41,14373,1229,Oregon,null,null,41
0400000US42,11955,811,Pennsylvania,null,null,42
0400000US44,12382,1550,Rhode Island,null,null,44
0400000US45,10926,1120,South Carolina,null,null,45
0400000US46,11705,3821,South Dakota,null,null,46
0400000US47,11085,1216,Tennessee,null,null,47
0400000US48,15643,810,Texas,null,null,48
0400000US49,11438,1400,Utah,null,null,49
0400000US50,13207,2646,Vermont,null,null,50
0400000US51,16198,946,Virginia,null,null,51
0400000US53,16749,1156,Washington,null,null,53
0400000US54,12717,1945,West Virginia,null,null,54
0400000US55,10056,912,Wisconsin,null,null,55
0400000US56,13135,2873,Wyoming,null,null,56
0400000US72,9930,534,Puerto Rico,null,null,72
0400000US01,12219,1378,Alabama,null,null,01
0400000US02,16769,1624,Alaska,null,null,02
0400000US04,13466,1047,Arizona,null,null,04
0400000US05,13282,1550,Arkansas,null,null,05
