GEO_ID,B18105_001E,B18105_001M,B18105_002E,B18105_002M,B18105_003E,B18105_003M,B18105_004E,B18105_004M,B18105_005E,B18105_005M,B18105_006E,B18105_006M,B18105_007E,B18105_007M,B18105_008E,B18105_008M,B18105_009E,B18105_009M,B18105_010E,B18105_010M,B18105_011E,B18105_011M,B18105_012E,B18105_012M,B18105_013E,B18105_013M,B18105_014E,B18105_014M,B18105_015E,B18105_015M,B18105_016E,B18105_016M,B18105_017E,B18105_017M,B18105_018E,B18105_018M,B18105_019E,B18105_019M,B18105_020E,B18105_020M,B18105_021E,B18105_021M,B18105_022E,B18105_022M,B18105_023E,B18105_023M,B18105_024E,B18105_024M,B18105_025E,B18105_025M,B18105_026E,B18105_026M,B18105_027E,B18105_027M,B18105_028E,B18105_028M,B18105_029E,B18105_029M,B18105_030E,B18105_030M,B18105_031E,B18105_031M,B18105_032E,B18105_032M,B18105_033E,B18105_033M,NAME,B18105_001EA,B18105_001MA,B18105_002MA,B18105_002EA,B18105_003MA,B18105_003EA,B18105_004EA,B18105_004MA,B18105_005EA,B18105_005MA,B18105_006EA,B18105_006MA,B18105_007MA,B18105_007EA,B18105_008MA,B18105_008EA,B18105_009EA,B18105_009MA,B18105_010MA,B18105_010EA,B18105_011EA,B18105_011MA,B18105_012EA,B18105_012MA,B18105_013MA,B18105_013EA,B18105_014EA,B18105_014MA,B18105_015EA,B18105_015MA,B18105_016EA,B18105_016MA,B18105_017EA,B18105_017MA,B18105_018MA,B18105_018EA,B18105_019MA,B18105_019EA,B18105_020EA,B18105_020MA,B18105_021EA,B18105_021MA,B18105_022EA,B18105_022MA,B18105_023EA,B18105_023MA,B18105_024EA,B18105_024MA,B18105_025EA,B18105_025MA,B18105_026EA,B18105_026MA,B18105_027EA,B18105_027MA,B18105_028EA,B18105_028MA,B18105_029MA,B18105_029EA,B18105_030MA,B18105_030EA,B18105_031EA,B18105_031MA,B18105_032EA,B18105_032MA,B18105_033EA,B18105_033MA,state
0400000US18,6012985,2770,2935336,3740,595446,3097,3520,829,591926,3181,729538,3500,10819,1582,718719,3642,1237459,3699,88883,4090,1148576,5175,227287,1455,31774,2355,195513,2502,145606,1527,41064,2485,104542,2891,3077649,3788,565832,2878,4196,1093,561636,2876,740081,3271,10352,1606,729729,3749,1291180,2596,113868,4400,1177312,5262,258080,1336,45286,2521,212794,2909,222476,1733,78468,2900,144008,2966,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2832867,2224,1400046,3469,269380,2555,1572,563,267808,2659,352133,1993,2856,851,349277,2106,582375,2253,31419,2465,550956,3124,112566,980,13087,1439,99479,1778,83592,868,20119,1538,63473,1577,1432821,3265,255050,2343,1027,400,254023,2470,343839,1770,4775,1039,339064,2014,584406,2183,38600,2092,545806,2897,124381,1295,17601,1466,106780,1795,125145,1220,35304,1777,89841,1983,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2623998,2455,1288852,3563,263400,2151,1879,658,261521,2218,333250,3033,5687,1067,327563,3295,525436,2429,32378,2612,493058,3135,97143,1305,11330,1442,85813,1900,69623,1110,19513,1465,50110,1824,1335146,2914,255099,1985,1134,365,253965,2048,327940,2117,5074,1063,322866,2151,543210,2158,43619,2409,499591,2979,107244,1218,17305,1582,89939,1662,101653,1410,36171,2218,65482,2245,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4016045,2807,1951423,3984,380550,2290,3519,988,377031,2345,468005,2937,10369,1621,457636,3314,844281,3253,97148,4565,747133,5696,163277,980,31659,2158,131618,2175,95310,1105,31292,1636,64018,1802,2064622,3273,358803,2324,3488,831,355315,2523,485124,2702,11622,1850,473502,3269,888325,2413,111748,4458,776577,4974,187236,1323,44038,2779,143198,2980,145134,1321,60996,2342,84138,2524,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4189604,3158,2013682,4450,413792,3316,3602,986,410190,3287,524483,3654,11440,2155,513043,4312,825650,4051,76456,3719,749194,5233,156033,1727,29956,2123,126077,2595,93724,1658,29505,2152,64219,2297,2175922,3522,394355,2607,2637,722,391718,2723,556970,3164,9438,1720,547532,3658,897728,3667,97157,4631,800571,5425,181894,1519,45285,2755,136609,2816,144975,1832,62787,2438,82188,2754,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1249513,1039,609177,2113,102787,1081,713,370,102074,1151,128585,1316,2440,747,126145,1457,278577,1425,21092,1892,257485,2065,59704,523,7651,761,52053,854,39524,722,9620,964,29904,1182,640336,2135,96518,1261,689,336,95829,1334,131459,1365,3036,859,128423,1690,292146,1129,24242,2050,267904,2399,64154,608,9137,1046,55017,1188,56059,638,16575,1305,39484,1495,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5423575,2495,2593483,3265,496868,2004,2539,719,494329,2110,654010,3135,7160,1461,646850,3459,1123876,3331,57373,3391,1066503,4665,195122,1297,22183,2117,172939,2373,123607,1366,33105,1913,90502,2167,2830092,3112,479629,1960,3017,1018,476612,2346,678526,2433,10040,1929,668486,3250,1251834,2398,78700,3528,1173134,4376,229968,1299,36989,2612,192979,2915,190135,1479,64983,3344,125152,3544,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6202992,1199,2985943,2335,526346,1493,4061,1066,522285,1889,767822,2121,9272,1656,758550,2689,1296831,2618,68676,4395,1228155,4681,232348,1223,25832,2340,206516,2836,162596,1484,42548,2907,120048,3108,3217049,2264,507767,1616,3048,708,504719,1685,790441,1479,8569,1617,781872,2118,1391841,1525,85179,4088,1306662,4340,270576,1069,38816,2441,231760,2762,256424,1781,83598,3635,172826,3978,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9200954,1869,4482676,3982,866210,2013,4720,945,861490,2250,1061145,3073,20266,2289,1040879,3444,1936396,3495,155989,5139,1780407,6208,371082,1386,48568,2759,322514,3179,247843,1377,64559,2747,183284,2878,4718278,3664,825865,2353,4607,991,821258,2487,1072471,2456,18575,1988,1053896,3176,2034737,2913,189686,5620,1845051,6729,416249,1670,76046,3189,340203,3453,368956,1921,127208,3814,241748,3730,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4972434,1821,2459009,3135,474780,2314,2184,530,472596,2457,616396,2548,6082,1291,610314,2775,1056006,2437,49589,2633,1006417,3451,184341,1040,16854,1482,167487,1763,127486,1285,29603,1537,97883,2029,2513425,3232,453380,2104,2478,736,450902,2296,608865,2229,8164,1428,600701,2491,1062817,2608,60112,2749,1002705,3763,202725,1229,25639,2152,177086,2434,185638,1575,54699,2493,130939,2473,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2716009,2665,1289340,4152,277670,3279,1848,635,275822,3267,319598,4324,5863,1237,313735,4298,527013,4191,63378,4353,463635,5893,104963,1631,23200,1976,81763,2313,60096,1356,22089,1847,38007,1944,1426669,3585,265537,2923,1556,543,263981,2945,352277,3560,7039,1348,345238,3842,584956,3185,77594,3900,507362,4594,123786,1451,33864,2320,89922,2269,100113,1654,43572,2414,56541,2699,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5534195,2761,2686011,4992,527754,3639,4235,903,523519,3763,662701,3119,9593,1776,653108,3297,1121993,3198,98482,4897,1023511,5036,226071,1425,36356,2733,189715,2903,147492,1710,43038,2704,104454,3135,2848184,4223,497346,2725,3360,955,493986,2876,683711,3224,10784,1632,672927,3662,1193052,3443,121218,4748,1071834,5577,255810,1607,48983,2877,206827,3105,218265,2027,77288,3298,140977,3458,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,930984,1445,463973,2180,82207,1013,250,207,81957,985,109885,1607,1680,682,108205,1636,198464,1317,13268,1588,185196,2071,44939,546,5481,923,39458,951,28478,496,7499,927,20979,1125,467011,1676,78152,1056,576,393,77576,1083,106799,1429,1177,523,105622,1440,201648,1467,16563,1997,185085,2329,43878,679,7088,910,36790,1146,36534,703,12123,1257,24411,1191,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1694831,1632,836426,1958,168519,1505,1159,417,167360,1523,215138,1931,2414,779,212724,1936,344159,1808,15493,1890,328666,2507,63033,684,6656,923,56377,1082,45577,713,11068,997,34509,1085,858405,1747,160789,1121,557,255,160232,1131,212204,1437,2012,544,210192,1553,349505,1613,21838,1651,327667,2301,67845,866,8013,1111,59832,1357,68062,985,20827,1656,47235,1829,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2541053,2054,1269402,2300,247050,1522,1157,596,245893,1661,317648,2084,5916,1599,311732,2602,536927,1759,36320,2639,500607,3049,107204,919,17169,1564,90035,1886,60573,603,17922,1405,42651,1535,1271651,1857,233519,1113,1481,649,232038,1282,313804,1949,4222,1107,309582,1967,537350,2019,45558,3323,491792,3522,113185,728,19102,1663,94083,1766,73793,906,28608,1910,45185,1822,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1240520,1037,606661,2022,105796,1263,583,426,105213,1296,134495,1584,1816,864,132679,1843,281537,1524,16403,1820,265134,2260,52253,828,6162,1033,46091,1150,32580,548,7054,1018,25526,1092,633859,1850,103261,1234,732,468,102529,1219,136083,1559,2463,799,133620,1879,292462,1231,17300,1706,275162,2072,55737,721,7864,1102,47873,1370,46316,790,14608,1221,31708,1422,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8229955,1939,3981080,3069,763844,2018,5217,1170,758627,2434,945133,2524,11388,1807,933745,3073,1756868,2474,77218,4444,1679650,5098,304129,1707,36248,2554,267881,2978,211106,1716,52541,2536,158565,2572,4248875,2599,733719,1806,3831,1044,729888,2183,939103,1630,9157,1397,929946,2279,1879525,2111,109224,4703,1770301,5089,361836,1309,55280,2788,306556,3042,334692,1813,116521,3951,218171,4003,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1908769,1619,935335,3088,191203,2303,1913,969,189290,2458,234303,2628,5254,1348,229049,2835,377777,2669,33251,3044,344526,3966,79458,1126,13307,1439,66151,1669,52594,1097,18015,1541,34579,1698,973434,2352,181102,1940,1392,623,179710,1936,233703,2191,4722,1128,228981,2436,401101,1995,40274,3033,360827,3585,88470,976,16273,1646,72197,1789,69058,1061,29177,1766,39881,1778,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18152857,3086,8725125,5405,1575554,2938,10141,1727,1565413,3211,2311692,3922,26060,2635,2285632,5102,3713456,4490,209539,6342,3503917,6887,661643,1741,77416,3257,584227,3565,462780,2186,126038,4335,336742,4445,9427732,4593,1513396,2636,8408,1434,1504988,3002,2369834,3509,30136,2676,2339698,4602,4007595,3271,277949,8157,3729646,8632,804810,1925,136024,4615,668786,4744,732097,2562,274069,6614,458028,6782,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8941145,4751,4286111,6028,853784,4674,4055,946,849729,4744,1028728,5072,17380,2454,1011348,5341,1836197,5593,143294,6262,1692903,7665,358171,2508,51302,3201,306869,3829,209231,2555,58409,3022,150822,3481,4655034,4930,816376,4293,4695,1231,811681,4489,1099772,4120,16595,2334,1083177,4999,2001713,3966,182383,6210,1819330,7868,415897,2355,77576,3183,338321,4008,321276,2277,128305,4015,192971,4149,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,639735,1094,324756,1780,55829,1175,187,172,55642,1166,94258,1448,655,301,93603,1479,131953,1506,7615,1124,124338,1878,24361,409,2221,508,22140,558,18355,454,4294,579,14061,677,314979,1549,52835,893,271,328,52564,982,86170,1519,1259,582,84911,1583,123660,826,6805,1012,116855,1389,26031,477,3087,673,22944,712,26283,454,7101,867,19182,888,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10681711,2714,5180855,5256,1005354,3824,7018,1157,998336,3843,1235489,3648,19383,2389,1216106,4475,2228640,4468,175067,5934,2053573,7956,425284,2041,58044,3400,367240,4018,286088,1876,73407,3113,212681,3383,5500856,4582,961291,3362,6050,1282,955241,3419,1262483,3203,22516,2117,1239967,3624,2349871,3398,214834,6505,2135037,7413,489146,2052,86504,3659,402642,4178,438065,2885,149260,4137,288805,4185,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3470912,2323,1696318,3670,345535,2376,2935,694,342600,2303,435821,2803,8882,1238,426939,3059,686055,3171,68127,3077,617928,3946,140182,1138,26643,1739,113539,2014,88725,1255,28049,1691,60676,1627,1774594,3264,326936,2148,1939,566,324997,2174,437037,2135,8405,1352,428632,2695,722331,2220,84878,3213,637453,4089,159896,1270,33678,1898,126218,2295,128394,1408,48827,2004,79567,2321,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3628339,2467,1783645,3287,323711,1872,1825,694,321886,1981,444326,3241,5529,1482,438797,3679,758381,2764,53679,3645,704702,4596,156021,1184,18560,1779,137461,1908,101206,1219,28875,1774,72331,2125,1844694,3386,304022,2370,1498,770,302524,2490,440393,2297,8434,1346,431959,2710,785062,2546,61346,3790,723716,4637,171172,1242,27951,2082,143221,2220,144045,1331,56040,2969,88005,3032,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
