GEO_ID,B13008_001E,B13008_001M,B13008_002E,B13008_002M,B13008_003E,B13008_003M,B13008_004E,B13008_004M,B13008_005E,B13008_005M,B13008_006E,B13008_006M,B13008_007E,B13008_007M,B13008_008E,B13008_008M,B13008_009E,B13008_009M,B13008_010E,B13008_010M,B13008_011E,B13008_011M,B13008_012E,B13008_012M,B13008_013E,B13008_013M,B13008_014E,B13008_014M,B13008_015E,B13008_015M,NAME,B13008_001EA,B13008_001MA,B13008_002MA,B13008_002EA,B13008_003MA,B13008_003EA,B13008_004EA,B13008_004MA,B13008_005MA,B13008_005EA,B13008_006EA,B13008_006MA,B13008_007MA,B13008_007EA,B13008_008MA,B13008_008EA,B13008_009EA,B13008_009MA,B13008_010MA,B13008_010EA,B13008_011MA,B13008_011EA,B13008_012MA,B13008_012EA,B13008_013MA,B13008_013EA,B13008_014MA,B13008_014EA,B13008_015MA,B13008_015EA,state
0400000US18,1559984,4116,89436,4735,53004,3439,45209,3022,7795,1451,36432,3022,34006,2949,2426,906,1470548,6366,657612,8811,608373,8422,49239,2885,812936,10398,776373,11026,36563,3795,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,705777,3188,40484,2467,26415,2194,23417,2050,2998,776,14069,1411,13281,1438,788,462,665293,3792,316244,5372,287850,5587,28394,2387,349049,5868,333233,5921,15816,1930,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,670688,3131,44946,3280,30779,2863,26314,2585,4465,1046,14167,2082,13702,2025,465,278,625742,4948,298162,5401,259265,5633,38897,2332,327580,6637,307732,6634,19848,2343,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1041455,3146,58231,3647,37923,3016,34103,2763,3820,1187,20308,2437,19553,2400,755,486,983224,4778,463925,7210,437236,7263,26689,2455,519299,7954,504369,7919,14930,2198,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1121744,3376,57981,4707,28858,2865,26898,2706,1960,736,29123,3290,28366,3227,757,438,1063763,5393,430259,8680,404982,8092,25277,2195,633504,9121,613070,9072,20434,2259,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,299334,2171,13845,1738,8677,1231,8563,1218,114,120,5168,1085,5106,1080,62,77,285489,2646,127123,4276,119809,4253,7314,1224,158366,4512,153763,4462,4603,841,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1476743,3684,77612,4412,48805,3463,32274,2764,16531,2237,28807,2725,24392,2467,4415,1146,1399131,5451,582836,9516,433031,8657,149805,5822,816295,9776,709071,9171,107224,5439,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1667892,4223,72166,4068,50548,3435,35347,2786,15201,2218,21618,2242,16947,1733,4671,1394,1595726,5682,640640,8792,478536,9242,162104,5807,955086,10005,830279,10103,124807,6259,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2324778,3855,114104,4449,68496,3395,56723,3236,11773,1474,45608,2980,43575,2909,2033,797,2210674,5942,937142,10015,828229,9878,108913,3969,1273532,10728,1216442,11415,57090,3648,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1276539,3057,71893,3374,53555,3179,42403,2548,11152,1732,18338,1861,16019,1655,2319,738,1204646,4498,554209,7035,484051,6680,70158,3949,650437,7540,598148,7207,52289,3606,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,727586,3675,40594,3345,20377,2482,19384,2471,993,445,20217,2590,19958,2612,259,243,686992,4854,280483,7203,270961,6941,9522,1507,406509,8288,399000,8220,7509,1590,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1425470,4822,80558,4313,47801,3149,43834,2963,3967,953,32757,3593,31087,3431,1670,753,1344912,6576,598498,10246,554877,9319,43621,3076,746414,11253,719314,11209,27100,2536,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,222047,1738,11359,1486,7032,1104,6980,1098,52,66,4327,961,4327,961,0,157,210688,2248,101634,2713,98849,2729,2785,645,109054,3183,106629,3264,2425,651,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,431222,1861,26172,2235,18528,2010,16202,1706,2326,775,7644,1266,6809,1249,835,447,405050,3027,193518,4575,171131,4291,22387,2108,211532,4503,196595,4099,14937,1675,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,667070,2473,37096,3056,23150,2475,14311,1926,8839,1719,13946,2040,11187,1784,2759,901,629974,3607,272482,7254,175397,6458,97085,4061,357492,7472,296662,6837,60830,4071,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,311200,1937,12822,1894,8862,1500,7593,1300,1269,604,3960,968,3798,964,162,213,298378,2114,136506,4310,122911,4295,13595,1510,161872,4252,155367,4317,6505,1556,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2150607,4772,110951,5420,75931,4336,48403,3729,27528,2624,35020,3137,24931,2597,10089,1706,2039656,6945,913149,9312,581890,8864,331259,6494,1126507,10420,920443,11137,206064,7793,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,481018,2574,27244,2194,14894,2057,12053,1900,2841,1023,12350,1642,11380,1544,970,518,453774,3319,184014,5459,152948,5054,31066,2669,269760,5658,251675,5854,18085,2351,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4921388,6035,236344,7104,153049,5661,98113,4124,54936,3776,83295,4134,64581,3791,18714,2453,4685044,9392,1866420,15340,1191598,12844,674822,9993,2818624,13365,2242801,13209,575823,11582,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2385018,5852,135270,6849,85321,4547,69572,4049,15749,2394,49949,4441,43750,4051,6199,1499,2249748,9496,1038043,11665,894560,12264,143483,5424,1211705,12788,1119289,12446,92416,5407,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,160042,1576,11465,1561,7843,1256,7394,1236,449,396,3622,873,3206,770,416,404,148577,2251,68546,2884,65533,2788,3013,719,80031,3248,78361,3191,1670,917,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2701115,4989,151327,6210,87045,5201,78266,4662,8779,1648,64282,4295,62749,4172,1533,771,2549788,7920,1096538,11460,1022895,11423,73643,4124,1453250,13389,1407221,13208,46029,3895,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,895347,3214,53664,2795,34778,2541,30237,2417,4541,961,18886,1786,17751,1727,1135,375,841683,3959,396604,5406,354412,5308,42192,2295,445079,6319,422467,6156,22612,1970,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,918114,3533,45389,3593,30422,2827,24767,2522,5655,1268,14967,2126,12694,2002,2273,842,872725,4949,384808,6557,313658,6726,71150,3522,487917,7658,447100,7867,40817,2815,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2990114,5017,148217,5960,89884,4892,78282,4594,11602,1663,58333,3708,54075,3533,4258,1254,2841897,8010,1213697,9683,1083378,8963,130319,5382,1628200,11205,1538178,11944,90022,4984,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,257485,1717,11002,1562,6558,1200,4777,1038,1781,814,4444,1148,4027,1098,417,323,246483,2547,93862,3596,72070,3295,21792,2264,152621,3798,131795,3872,20826,2189,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1135674,3711,60734,3675,30681,2754,26640,2628,4041,1019,30053,2805,29263,2642,790,537,1074940,5111,465100,7916,422884,7623,42216,3625,609840,8280,587428,8207,22412,2711,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,187230,1978,14187,1927,8737,1392,8260,1365,477,328,5450,1134,4751,965,699,576,173043,2332,78585,3118,75575,2973,3010,852,94458,3175,92031,3146,2427,759,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1565928,4201,83431,5064,51169,3686,44690,3301,6479,1524,32262,3457,29670,3198,2592,1194,1482497,6792,671730,9990,616835,9695,54895,3011,810767,10696,779333,10802,31434,3521,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6528380,8911,405286,11458,263766,8763,180079,7538,83687,5481,141520,6565,116058,5608,25462,3019,6123094,14198,2892116,22454,2044661,20473,847455,14134,3230978,22027,2791686,22338,439292,13306,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,712927,2289,54990,3144,45448,2799,40825,2778,4623,986,9542,1756,8323,1802,1219,511,657937,3754,335662,5515,286555,5234,49107,3021,322275,5914,292285,6053,29990,3194,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,143854,997,5996,1044,3647,601,3390,604,257,140,2349,792,2349,792,0,143,137858,1469,58077,2114,54119,2088,3958,805,79781,2111,77090,2002,2691,877,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2048640,4951,108748,5594,75883,4423,55868,3802,20015,2082,32865,3483,28621,3228,4244,1447,1939892,7446,899891,10433,715664,8715,184227,6387,1040001,10901,929723,10366,110278,5647,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1658331,4757,90561,4956,64969,3436,44725,2513,20244,2497,25592,2933,21734,2697,3858,1102,1567770,7284,723336,9693,555363,9314,167973,5240,844434,10544,742760,11364,101674,5783,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,417183,2561,18779,2257,10819,1589,10539,1563,280,166,7960,1480,7960,1480,0,182,398404,3415,183555,5166,178536,4979,5019,1046,214849,5867,211972,5782,2877,712,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1336183,3559,71079,3660,48067,2893,42237,2752,5830,1029,23012,2143,21035,2053,1977,784,1265104,4832,562545,7688,516227,6672,46318,3056,702559,7779,672759,7362,29800,2854,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,131853,1809,7937,1533,5649,1147,5145,1042,504,344,2288,810,1991,795,297,349,123916,2207,59177,2397,54720,2464,4457,1080,64739,2973,62705,2939,2034,745,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,907717,2973,35897,3425,15947,2466,15245,2436,702,322,19950,2426,19450,2384,500,373,871820,4010,292519,7328,280352,7107,12167,1683,579301,7649,564840,7784,14461,2069,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1162380,4356,63447,4376,35969,3390,32348,3225,3621,995,27478,2791,26860,2679,618,532,1098933,6381,496335,8148,462229,8119,34106,2978,602598,9100,585922,9000,16676,2372,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,177526,2032,10721,1462,6521,1125,5281,956,1240,542,4200,1023,3800,915,400,289,166805,2363,80781,2996,72248,2771,8533,1280,86024,3166,80228,3412,5796,1467,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1535916,3815,89672,4921,54813,3747,39617,3455,15196,1932,34859,2980,29304,2717,5555,1378,1446244,6206,604851,10673,449637,8428,155214,5961,841393,11958,738396,12622,102997,5495,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,694605,3464,39421,2581,25670,2226,23102,2016,2568,917,13751,1680,13030,1586,721,502,655184,4198,312541,6286,285043,5948,27498,2233,342643,6406,328708,6479,13935,1975,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
