GEO_ID,B08124_001E,B08124_001M,B08124_002E,B08124_002M,B08124_003E,B08124_003M,B08124_004E,B08124_004M,B08124_005E,B08124_005M,B08124_006E,B08124_006M,B08124_007E,B08124_007M,B08124_008E,B08124_008M,B08124_009E,B08124_009M,B08124_010E,B08124_010M,B08124_011E,B08124_011M,B08124_012E,B08124_012M,B08124_013E,B08124_013M,B08124_014E,B08124_014M,B08124_015E,B08124_015M,B08124_016E,B08124_016M,B08124_017E,B08124_017M,B08124_018E,B08124_018M,B08124_019E,B08124_019M,B08124_020E,B08124_020M,B08124_021E,B08124_021M,B08124_022E,B08124_022M,B08124_023E,B08124_023M,B08124_024E,B08124_024M,B08124_025E,B08124_025M,B08124_026E,B08124_026M,B08124_027E,B08124_027M,B08124_028E,B08124_028M,B08124_029E,B08124_029M,B08124_030E,B08124_030M,B08124_031E,B08124_031M,B08124_032E,B08124_032M,B08124_033E,B08124_033M,B08124_034E,B08124_034M,B08124_035E,B08124_035M,B08124_036E,B08124_036M,B08124_037E,B08124_037M,B08124_038E,B08124_038M,B08124_039E,B08124_039M,B08124_040E,B08124_040M,B08124_041E,B08124_041M,B08124_042E,B08124_042M,B08124_043E,B08124_043M,B08124_044E,B08124_044M,B08124_045E,B08124_045M,B08124_046E,B08124_046M,B08124_047E,B08124_047M,B08124_048E,B08124_048M,B08124_049E,B08124_049M,NAME,B08124_001MA,B08124_001EA,B08124_002MA,B08124_002EA,B08124_003MA,B08124_003EA,B08124_004EA,B08124_004MA,B08124_005EA,B08124_005MA,B08124_006EA,B08124_006MA,B08124_007MA,B08124_007EA,B08124_008MA,B08124_008EA,B08124_009MA,B08124_009EA,B08124_010EA,B08124_010MA,B08124_011EA,B08124_011MA,B08124_012MA,B08124_012EA,B08124_013MA,B08124_013EA,B08124_014EA,B08124_014MA,B08124_015EA,B08124_015MA,B08124_016EA,B08124_016MA,B08124_017EA,B08124_017MA,B08124_018MA,B08124_018EA,B08124_019EA,B08124_019MA,B08124_020MA,B08124_020EA,B08124_021EA,B08124_021MA,B08124_022EA,B08124_022MA,B08124_023MA,B08124_023EA,B08124_024EA,B08124_024MA,B08124_025EA,B08124_025MA,B08124_026EA,B08124_026MA,B08124_027EA,B08124_027MA,B08124_028EA,B08124_028MA,B08124_029MA,B08124_029EA,B08124_030EA,B08124_030MA,B08124_031EA,B08124_031MA,B08124_032EA,B08124_032MA,B08124_033EA,B08124_033MA,B08124_034MA,B08124_034EA,B08124_035EA,B08124_035MA,B08124_036EA,B08124_036MA,B08124_037EA,B08124_037MA,B08124_038EA,B08124_038MA,B08124_039EA,B08124_039MA,B08124_040MA,B08124_040EA,B08124_041EA,B08124_041MA,B08124_042EA,B08124_042MA,B08124_043EA,B08124_043MA,B08124_044EA,B08124_044MA,B08124_045MA,B08124_045EA,B08124_046EA,B08124_046MA,B08124_047EA,B08124_047MA,B08124_048EA,B08124_048MA,B08124_049EA,B08124_049MA,state
0400000US18,2954205,15974,921196,14576,505741,9362,709209,12964,267583,8908,548824,11487,1652,671,2435019,16983,775622,13125,396078,9843,596790,11182,217480,8490,447846,10051,1203,568,276458,7666,65627,4544,54007,3850,57097,4873,33364,2874,66302,4267,61,104,33311,3171,8489,1537,9308,1810,6843,1098,1739,682,6932,1415,0,184,64333,4076,17160,1845,20478,2196,14563,1617,4234,1009,7814,1258,84,97,46770,3439,11344,1800,9870,1837,7411,1580,4601,979,13544,1645,0,184,98314,4293,42954,3151,16000,1638,26505,2545,6165,1325,6386,1330,304,301,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1530289,8390,522217,8356,247178,6634,364207,8023,146791,4987,249073,7146,823,335,1222653,10410,419240,7411,186197,5858,299483,7301,116225,4365,200889,6217,619,306,138408,6075,40779,2885,22789,2332,27913,2312,19231,2103,27640,2251,56,72,16630,2061,5915,1217,3288,868,3451,944,440,276,3536,1109,0,151,55697,3185,16181,1650,14920,2172,13703,1922,4482,897,6366,1033,45,58,24972,2598,6379,1364,5206,1176,4935,1165,2582,690,5809,846,61,104,71929,3466,33723,2767,14778,1435,14722,1624,3831,748,4833,1061,42,67,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388601,9358,488995,8957,236465,7208,330402,8143,138081,4723,185732,7012,8926,1386,1140807,9069,410601,8176,182774,6329,280456,7946,109341,4416,151484,6378,6151,1236,135242,5829,36996,2687,27379,2807,26764,2682,20273,2427,23647,2584,183,206,7884,1601,1550,623,2638,810,1760,739,456,364,1381,572,99,107,30985,2700,9157,1412,9547,1489,5887,960,1875,501,4055,947,464,301,17357,1693,4863,1064,3718,902,2792,815,1977,587,3519,727,488,465,56326,3561,25828,2038,10409,1527,12743,1582,4159,782,1646,447,1541,546,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1845659,13246,594769,10364,303978,8152,449774,9182,180728,6083,304707,8447,11703,1559,1526467,11999,505627,9363,241576,7350,379476,7843,140529,4880,252391,7435,6868,1490,180512,6917,44664,2991,33163,3142,37678,3000,28366,2779,35420,3125,1221,797,18673,2208,3506,1044,6055,1149,4143,894,1275,758,3658,878,36,61,42463,3052,10734,1500,10541,1867,11049,1859,3145,916,3485,905,3509,594,20947,2400,4470,1030,4694,1088,3221,933,2105,789,6433,1289,24,43,56597,3857,25768,2268,7949,1431,14207,1618,5308,1195,3320,904,45,79,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1965689,11987,628913,11802,382348,10073,460481,10721,248616,9387,238601,8308,6730,1095,1622316,11994,540146,11303,298122,8920,391365,10268,190822,7843,196333,6807,5528,932,194194,8483,47861,3524,44537,3928,36424,3209,40042,3906,24926,2873,404,249,24516,2500,3958,881,10448,1536,4665,875,1907,791,3376,1061,162,206,36437,2697,10311,1371,11366,1537,7638,1495,3889,1262,3136,926,97,104,41281,3090,8114,1278,10070,1766,7125,1451,8124,1811,7479,1169,369,268,46945,3586,18523,2210,7805,1558,13264,1554,3832,1176,3351,1029,170,200,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631826,7271,213865,6747,117927,5086,155530,5335,70961,3285,72903,3875,640,351,485919,7425,168099,5630,85055,4431,124066,5043,51849,2674,56443,3170,407,311,69730,3454,17645,1960,13887,1845,15659,2141,13028,1747,9489,1413,22,38,3597,896,902,354,921,541,1122,652,479,301,173,156,0,155,27462,2145,8330,1214,8851,1349,6450,1192,1792,442,1865,594,174,177,11890,1872,2685,704,3445,1083,1344,566,1483,534,2933,894,0,155,33228,2512,16204,2012,5768,1090,6889,949,2330,636,2000,436,37,53,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2909794,13064,1283928,16601,490480,12950,671827,12576,224927,7891,224883,7410,13749,1757,2135379,14985,967713,14683,326821,9003,501199,10383,160548,6903,170099,6728,8999,1459,286359,10378,102215,5725,57281,5411,57559,4165,42400,3773,25785,2689,1119,682,258280,8366,109931,5230,59940,4468,61865,3950,10944,1857,15075,2267,525,308,71970,3925,24294,2285,19079,2159,18686,2205,3108,846,4924,1087,1879,1290,35924,3266,12587,1806,8828,2038,6418,1268,2585,805,5254,1333,252,241,121882,4809,67188,3482,18531,2211,26100,2504,5342,1329,3746,923,975,315,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3273690,17356,1420976,16207,567374,11289,764614,15833,235000,7071,284163,7987,1563,552,2354944,19671,1022622,14980,381080,9712,555522,12836,182192,6493,212281,6552,1247,521,255640,8615,82321,4425,55693,4174,54336,3433,28657,3383,34455,3045,178,145,309147,8211,151793,6659,58556,4072,72324,4879,10405,2504,16029,1663,40,64,161358,6390,66782,4245,39317,3370,40943,3271,5120,1375,9160,1475,36,50,55554,4360,22060,2481,12404,1950,11026,1771,3237,1037,6765,1256,62,77,137047,5918,75398,3690,20324,2793,30463,2531,5389,1124,5473,1111,0,195,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4190898,18028,1429985,16125,790338,11884,1018353,13696,321242,6488,629732,11954,1248,438,3459252,17360,1212974,14733,612387,11077,861084,13341,257273,6161,514627,10808,907,356,377209,9962,98419,4343,84379,3953,78039,3983,41267,2848,74877,4330,228,210,54893,3049,12214,1492,17827,2175,13694,1790,2287,815,8871,1378,0,161,91536,4420,25631,2200,30641,2691,20248,2115,5363,1135,9549,1298,104,83,54071,3090,14111,1649,13681,1856,8346,1360,4095,899,13838,1621,0,161,153937,5004,66636,3592,31423,2393,36942,3144,10957,1628,7970,1234,9,23,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2737424,12945,1068730,13598,443242,8332,648783,11721,219075,6621,355959,8746,1635,656,2135967,13145,837076,11597,325192,7416,513463,9711,176279,5493,282804,7527,1153,606,244969,8494,81852,3966,44163,2954,50215,3248,26915,2134,41737,3630,87,119,89609,5009,36160,2931,17649,2022,23684,2547,2412,925,9704,1462,0,139,76853,3626,28373,2314,20452,1935,17620,1760,3450,687,6897,1145,61,72,43798,2988,14045,1707,9334,1441,8984,1285,3050,658,8342,1155,43,58,146228,5027,71224,3629,26452,1971,34817,2610,6969,863,6475,1069,291,282,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178427,11475,363216,8751,210126,7899,282100,8559,131681,6135,186912,7255,4392,1173,984238,13196,310222,9390,172599,7708,249093,8471,97235,5037,152687,6434,2402,777,125832,6507,30927,2854,26244,3136,20619,2497,24414,2778,23551,2758,77,95,5266,1060,1819,713,703,382,541,263,505,439,1698,739,0,198,20079,2202,5532,1001,3399,844,3068,732,3110,1178,3436,1422,1534,619,14781,2020,2963,810,2229,920,2053,777,3454,955,3776,1231,306,306,28231,2626,11753,1591,4952,944,6726,1321,2963,942,1764,763,73,109,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2734275,14847,940248,13823,496484,11906,680451,12116,238818,5558,369923,7794,8351,1946,2223496,16471,778831,12884,384458,10763,572451,10119,191225,5476,291367,7318,5164,1152,265496,8184,75629,4938,52686,3370,54474,3518,31262,3208,51285,4089,160,158,35244,2643,8238,1520,13362,1777,7829,1533,1119,480,4696,966,0,177,52783,2866,16389,1692,17271,1918,10150,1428,1926,528,6928,1338,119,156,37017,3816,10099,1693,8405,1317,5585,1395,4893,1239,7976,1544,59,69,120239,5316,51062,3165,20302,2315,29962,3271,8393,1740,7671,2121,2849,1518,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
