GEO_ID,B21003_001E,B21003_001M,B21003_002E,B21003_002M,B21003_003E,B21003_003M,B21003_004E,B21003_004M,B21003_005E,B21003_005M,B21003_006E,B21003_006M,B21003_007E,B21003_007M,B21003_008E,B21003_008M,B21003_009E,B21003_009M,B21003_010E,B21003_010M,B21003_011E,B21003_011M,NAME,B21003_001EA,B21003_001MA,B21003_002MA,B21003_002EA,B21003_003MA,B21003_003EA,B21003_004EA,B21003_004MA,B21003_005EA,B21003_005MA,B21003_006EA,B21003_006MA,B21003_007MA,B21003_007EA,B21003_008MA,B21003_008EA,B21003_009EA,B21003_009MA,B21003_010EA,B21003_010MA,B21003_011EA,B21003_011MA,state
0400000US18,4275576,5117,444991,7211,39165,2314,176245,5207,147706,5523,81875,3999,3830585,7693,493353,9889,1334136,15701,1083432,14612,919664,15128,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2035544,3309,223718,4530,15951,1315,83433,3421,78967,3396,45367,2619,1811826,5924,155365,4734,573859,8961,592233,8861,490369,8091,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1851358,3483,209245,5789,12061,1490,64810,3020,78811,3855,53563,2626,1642113,6449,169965,5817,442590,8684,520248,8854,509310,9013,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2925940,3140,310536,6403,33977,2460,107144,4631,106355,4841,63060,3680,2615404,7313,442759,9533,891999,9993,706967,10550,573679,9959,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2995248,5183,304689,6606,27476,2454,104117,4114,106375,4740,66721,4130,2690559,8284,483191,11862,923953,13573,694903,13077,588512,11184,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,946255,1469,121682,4037,8754,992,46993,2645,37929,2290,28006,2000,824573,4018,70974,3552,282131,6424,235096,5556,236372,7016,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3952033,3323,430420,9198,27216,2132,109123,4776,146463,6272,147618,5545,3521613,9530,406617,10951,924466,14905,880866,11646,1309664,15029,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4553439,2552,377836,6954,29536,2246,115492,4597,118073,4549,114735,4556,4175603,7642,441788,9954,1066164,16154,994142,14447,1673509,17037,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6618628,3882,656586,7655,54439,2615,217161,6504,248790,5982,136196,3939,5962042,8138,661119,10999,1806850,14235,1907652,16272,1586421,16534,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3597941,3223,361026,6047,25390,1529,116927,3934,124665,4065,94044,3594,3236915,6895,244780,6696,835001,10954,1056718,13303,1100416,13053,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1906171,4992,197916,5905,17562,1826,58675,3715,78019,4189,43660,2709,1708255,7643,320803,8753,524968,10379,513957,12009,348527,10166,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4014516,5292,473253,8224,39391,2465,158635,5444,170561,5254,104666,4896,3541263,8636,445013,9645,1112388,16551,1028501,13955,955361,13341,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,684918,1884,97636,3629,5620,940,29960,2059,35460,2520,26596,2052,587282,3801,43847,3034,174054,5107,194923,5433,174458,5707,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1202814,2125,141181,3974,7181,849,44145,2316,55397,2648,34458,2300,1061633,4714,107442,3426,289882,5915,351195,6922,313114,5586,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1833962,2221,225345,6297,11739,1728,57193,2689,99243,4616,57170,3112,1608617,6466,266463,8326,471858,9986,518479,11624,351817,8332,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,918598,1847,108752,3909,7271,1201,32520,2219,35873,2795,33088,2481,809846,4263,68026,5349,238021,6581,219860,6090,283939,7150,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6044935,2743,429499,8912,38402,2740,143411,5042,123706,5218,123980,5031,5615436,9091,671349,13699,1593253,17007,1284280,16791,2066554,18587,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1354651,3120,174941,5488,10902,1461,43122,3116,67123,3916,53794,3604,1179710,6110,200886,6666,316838,9501,363196,7576,298790,7693,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,13296119,5105,876174,11287,71857,3661,291488,7198,288983,7847,223846,5989,12419945,11754,1882825,20529,3286403,29555,3034812,29425,4215905,26614,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6440443,7003,710535,12300,47752,3289,193536,5597,281037,8309,188210,6682,5729908,14000,914626,18631,1558840,18755,1682814,17597,1573628,17917,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,455124,1996,54283,2546,4530,772,17583,1506,19781,1670,12389,1614,400841,2836,33435,1990,110656,3662,141980,4409,114770,4508,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7765212,4531,840642,11104,73192,2791,315028,6905,288428,8415,163994,6196,6924570,12272,798059,12792,2371882,19924,1959580,16843,1795049,17535,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2476116,3453,313108,6062,24462,1436,91989,3619,123124,4304,73533,2826,2163008,6490,307068,7505,692549,9569,649286,8323,514105,7942,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2669500,3929,321925,7362,17625,1722,86680,4832,132708,5726,84912,3748,2347575,8370,252987,9240,582762,9745,797810,12164,714016,11468,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8750670,4333,919083,11362,88655,3839,375567,6373,258171,8073,196690,5979,7831587,12077,880694,14546,2844553,21492,1870096,14398,2236244,20320,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,710150,1191,69288,3465,6498,1110,19469,2006,20855,2166,22466,2091,640862,3858,92271,4992,178799,7718,169655,5394,200137,6413,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3134679,5426,386752,9155,30189,2583,106219,4925,145308,5990,105036,5004,2747927,11427,447102,9781,828057,12468,792543,12421,680225,13896,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,543556,2074,67746,3291,6102,802,23604,1833,22769,2072,15271,1735,475810,3805,45414,2567,154220,4509,148764,5138,127412,4477,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4323023,5405,466935,8797,44369,2664,151823,6207,163331,6955,107412,4455,3856088,10211,599851,11422,1279603,16029,1035372,14537,941262,12492,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16333797,10005,1573459,14975,100628,4476,374640,9575,648975,12875,449216,11271,14760338,17489,2941668,29586,3741229,30302,4162827,36879,3914614,28298,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1638360,2494,142549,4446,6607,1222,30596,2418,61506,3364,43840,2677,1495811,4706,140904,7046,347651,8020,547664,9438,459592,8631,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,434440,1167,47317,2204,3571,741,17122,1754,13312,1273,13312,1393,387123,2291,32698,2222,115352,4125,97105,3034,141968,3923,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5434480,6628,713398,10637,44959,2802,160276,5343,247928,7200,260235,6615,4721082,11611,621133,11132,1222909,13974,1217508,13780,1659532,16566,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4616147,4569,577391,9153,26069,2032,135036,5631,247878,6929,168408,5548,4038756,10127,420025,10388,961514,13682,1363705,18329,1293512,16397,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1295761,2774,161163,4894,18085,2078,68287,3186,49417,2779,25374,2486,1134598,5240,182721,6360,457922,9216,277770,7329,216185,6737,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3852634,3427,398993,6864,29480,1850,147707,4105,137201,4666,84605,3871,3453641,7777,327051,7300,1100034,13197,1065433,13331,961123,14344,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,379447,2153,46941,2801,3138,769,14888,1987,18161,1736,10754,1711,332506,3423,28516,2836,100684,4704,120056,4796,83250,4750,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2431355,2847,105325,4359,13672,1470,32330,2385,28567,2775,30756,2307,2326030,5591,652961,10122,618218,11439,496969,9687,557882,10537,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3199155,5247,378843,7642,30562,2622,108202,4614,143259,6004,96820,4471,2820312,9058,483895,10800,894610,13032,796838,14149,644969,12009,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,454608,2305,69807,3101,2422,536,17906,1908,30771,2478,18708,2096,384801,4108,34764,2833,111197,4345,130550,4054,108290,4561,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4270292,3389,520417,9674,27257,2413,114493,5211,224144,8003,154523,6511,3749875,9485,584233,11981,922552,15573,1230525,14821,1012565,14604,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1945417,4460,226992,6565,20354,1668,76711,3596,83027,3739,46900,2996,1718425,7018,276898,8509,608874,11280,471798,9844,360855,9622,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
