GEO_ID,C20005_001E,C20005_001M,C20005_002E,C20005_002M,C20005_003E,C20005_003M,C20005_004E,C20005_004M,C20005_005E,C20005_005M,C20005_006E,C20005_006M,C20005_007E,C20005_007M,C20005_008E,C20005_008M,C20005_009E,C20005_009M,C20005_010E,C20005_010M,C20005_011E,C20005_011M,C20005_012E,C20005_012M,C20005_013E,C20005_013M,C20005_014E,C20005_014M,C20005_015E,C20005_015M,C20005_016E,C20005_016M,C20005_017E,C20005_017M,C20005_018E,C20005_018M,C20005_019E,C20005_019M,C20005_020E,C20005_020M,C20005_021E,C20005_021M,C20005_022E,C20005_022M,C20005_023E,C20005_023M,C20005_024E,C20005_024M,C20005_025E,C20005_025M,C20005_026E,C20005_026M,C20005_027E,C20005_027M,C20005_028E,C20005_028M,C20005_029E,C20005_029M,C20005_030E,C20005_030M,C20005_031E,C20005_031M,C20005_032E,C20005_032M,C20005_033E,C20005_033M,C20005_034E,C20005_034M,C20005_035E,C20005_035M,C20005_036E,C20005_036M,C20005_037E,C20005_037M,C20005_038E,C20005_038M,C20005_039E,C20005_039M,NAME,C20005_001MA,C20005_001EA,C20005_002MA,C20005_002EA,C20005_003MA,C20005_003EA,C20005_004EA,C20005_004MA,C20005_005EA,C20005_005MA,C20005_006EA,C20005_006MA,C20005_007EA,C20005_007MA,C20005_008MA,C20005_008EA,C20005_009MA,C20005_009EA,C20005_010EA,C20005_010MA,C20005_011EA,C20005_011MA,C20005_012EA,C20005_012MA,C20005_013MA,C20005_013EA,C20005_014MA,C20005_014EA,C20005_015EA,C20005_015MA,C20005_016EA,C20005_016MA,C20005_017EA,C20005_017MA,C20005_018EA,C20005_018MA,C20005_019MA,C20005_019EA,C20005_020MA,C20005_020EA,C20005_021EA,C20005_021MA,C20005_022EA,C20005_022MA,C20005_023EA,C20005_023MA,C20005_024MA,C20005_024EA,C20005_025MA,C20005_025EA,C20005_026EA,C20005_026MA,C20005_027EA,C20005_027MA,C20005_028EA,C20005_028MA,C20005_029MA,C20005_029EA,C20005_030MA,C20005_030EA,C20005_031MA,C20005_031EA,C20005_032EA,C20005_032MA,C20005_033EA,C20005_033MA,C20005_034MA,C20005_034EA,C20005_035MA,C20005_035EA,C20005_036MA,C20005_036EA,C20005_037EA,C20005_037MA,C20005_038EA,C20005_038MA,C20005_039MA,C20005_039EA,state
0400000US18,5126773,5171,2494490,4206,1179669,10614,185,179,1179484,10594,20509,2409,91240,4479,172211,4910,365169,6871,284248,7423,246107,6270,1314821,10673,722195,9327,592626,9452,297794,7119,132782,5778,64003,4209,54166,3377,26030,2376,17851,1665,2632283,3568,870614,12348,87,107,870527,12360,21452,2546,123223,5218,205035,6799,301660,8342,145774,5311,73383,4750,1761669,13162,1011532,11125,750137,10901,394914,8406,194147,6445,71686,4109,57495,3386,23952,2543,7943,1402,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2430288,3398,1194122,2585,622337,6386,36,39,622301,6390,11987,1521,42384,2895,83404,4176,213212,6298,152922,5113,118392,4527,571785,6293,288845,5413,282940,6324,146202,4916,59006,3438,30020,2679,27802,2351,11077,1282,8833,1307,1236166,2997,455661,6826,77,82,455584,6833,12083,1588,52256,3278,108748,3999,165396,5216,81055,4056,36046,2362,780505,7040,408501,6318,372004,6635,198197,5039,92990,3884,37238,2090,28302,2085,10487,1438,4790,949,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2242491,2982,1107422,2878,585525,6416,43,62,585482,6419,11759,1423,46835,3080,87682,3845,183343,5492,126730,4633,129133,4720,521897,6997,265992,5949,255905,6243,134029,5299,53814,3117,27606,2669,21177,1895,10890,1539,8389,1234,1135069,2611,415557,6054,65,78,415492,6059,10905,1465,60103,3477,95744,4533,144239,4493,70088,3992,34413,2508,719512,6801,395424,6164,324088,5832,174814,4767,81309,3300,30131,2405,24807,2355,10181,1190,2846,690,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3470977,3017,1690527,3249,746903,9615,45,75,746858,9618,16899,2133,71824,4723,121077,5137,229369,6077,169936,5554,137753,4440,943624,9514,569522,9435,374102,8573,195372,6624,85584,4753,37869,3192,29781,2516,14793,1990,10703,1396,1780450,3124,580718,7680,121,118,580597,7685,17376,2177,98163,5022,135264,6049,191011,6791,92311,4139,46472,2875,1199732,8107,760872,8040,438860,8318,237787,6177,106765,5065,42310,2799,32395,2282,13806,1801,5797,1131,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3603962,3513,1741432,3448,813381,9253,34,58,813347,9245,17894,2417,80629,4194,114458,6142,210633,7492,192717,7858,197016,5488,928051,9242,560244,8851,367807,9010,175782,6090,79656,4806,36324,3118,36232,3170,19256,2137,20557,2202,1862530,3076,637737,8747,77,96,637660,8744,27807,2809,127840,5754,130517,5441,201179,5898,102234,5191,48083,2710,1224793,9525,777033,9565,447760,9639,241911,6196,110856,6038,43323,4108,34650,3032,12127,1552,4893,1059,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1096245,1715,530460,1914,239205,4373,0,155,239205,4373,3829,866,17529,2112,38490,2886,81765,3795,56836,3135,40756,3035,291255,4561,152087,4528,139168,4421,66887,3304,29964,2380,16662,1768,14476,1740,6199,1027,4980,882,565785,1553,181119,4579,0,155,181119,4579,4150,1087,21534,2066,42632,2624,63714,3008,33589,2330,15500,1792,384666,4492,210286,4504,174380,4755,84417,3618,44881,2914,20501,1874,16613,1818,5934,907,2034,660,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4697087,3185,2244947,2979,1189195,9145,185,162,1189010,9150,16190,2228,62475,3917,136548,5605,272023,8271,267742,6482,434032,8262,1055752,9189,587982,8349,467770,7940,215884,5113,96074,4887,49636,3721,49578,3617,28589,2457,28009,2252,2452140,2703,985364,12001,183,184,985181,12010,19394,2299,72459,4444,132975,4789,276140,7557,235991,6763,248222,6985,1466776,12175,835375,9666,631401,9756,288464,6897,142078,5784,73780,4692,66511,3231,36444,2729,24124,2526,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5416163,3572,2593528,3363,1251613,13106,0,195,1251613,13106,12888,2285,53507,3350,116647,6303,295868,7953,315054,9826,457649,8082,1341915,13018,697043,8857,644872,10324,293243,7426,134227,5749,73423,3644,73086,4075,34765,2852,36128,2423,2822635,3510,972031,10629,0,195,972031,10629,13072,1928,57606,3931,130963,6137,304044,7439,245104,6985,221242,6310,1850604,10921,980293,10377,870311,10006,384009,7401,192012,7017,110086,4362,93860,4788,55339,3385,35005,2707,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7897753,4903,3832922,4720,1600214,12769,77,76,1600137,12767,34431,3467,127212,4517,208055,6195,431714,7380,389431,6884,409294,7302,2232708,12893,1307308,11002,925400,11591,472786,9892,209691,6746,93549,4457,81397,3709,37976,2987,30001,2222,4064831,3918,1190021,11482,172,170,1189849,11501,33855,2702,156958,4942,236885,6402,384273,8197,240439,7272,137439,4585,2874810,12599,1694360,12323,1180450,12735,620127,9527,299605,6272,115573,4727,88314,4116,40296,2659,16535,1572,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4242762,3554,2091237,3784,1076905,8982,29,30,1076876,8984,16174,1679,59551,3327,127852,5247,312846,6564,270434,5953,290019,6679,1014332,9419,473530,7471,540802,8589,254726,6292,111007,4540,60262,3692,58349,2832,33314,2087,23144,1593,2151525,3075,797412,9576,126,192,797286,9597,18191,1630,69827,3869,139839,4744,285038,6358,171379,5380,113012,5110,1354113,9769,663095,7622,691018,8032,321414,6506,164979,4942,83262,3921,71222,3127,35903,2439,14238,1719,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2320405,3063,1104586,3258,470773,8523,0,198,470773,8523,10903,1665,55484,4262,85682,4854,144682,5784,92681,4176,81341,4546,633813,8444,404384,8078,229429,7826,121139,5921,52763,3931,23324,2839,16675,1956,8742,1509,6786,1155,1215819,2923,389371,7266,33,56,389338,7256,15873,2027,77801,4376,97284,5231,121850,5694,53316,3817,23214,2812,826448,7017,558085,8247,268363,7606,149152,7101,68884,4058,22396,2418,17209,2195,7735,1462,2987,1025,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4776269,4782,2312116,4722,1071583,10531,199,188,1071384,10538,19484,2007,99769,5145,176455,5710,319644,8242,231966,7136,224066,5591,1240533,11189,703313,9870,537220,9716,270136,6999,123574,5974,53355,3876,53479,3253,23174,2453,13502,1846,2464153,4334,872256,9786,135,142,872121,9775,23781,2798,132003,5710,201849,6990,298330,7781,141350,6485,74808,4110,1591897,10148,932552,9666,659345,9391,356616,8232,159617,5894,66129,3616,50935,3858,19276,1782,6772,1133,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,809850,1787,404059,1941,186331,4229,0,157,186331,4229,6034,839,17901,1656,30573,2577,57440,3317,38554,2530,35829,2493,217728,4174,108932,3073,108796,3839,54045,2906,23108,2175,14131,1542,9344,1312,5038,1175,3130,643,405791,1690,133082,4076,51,52,133031,4071,5048,886,21325,1974,31433,2177,45226,3152,20884,1930,9115,1411,272709,4317,146351,3531,126358,4249,66854,3419,34429,2145,12630,1708,8057,1233,2899,739,1489,508,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1442595,2159,710963,1876,395775,4612,67,82,395708,4612,7872,1111,28002,2589,60293,2896,133548,4586,90595,3339,75398,3175,315188,4660,149674,3868,165514,4357,86154,4142,37102,2836,17655,2037,13784,1644,5371,878,5448,1042,731632,1672,288329,4278,61,73,288268,4280,8755,1200,41731,2712,69390,3489,99325,3533,46432,2849,22635,2092,443303,4274,226290,3758,217013,4402,117536,3504,54322,2683,20389,1902,15304,1450,7573,1126,1889,493,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2167405,2508,1088478,1942,484007,7680,0,200,484007,7680,10031,1787,41858,3858,79299,5479,150618,5690,104560,5205,97641,4849,604471,7427,339772,5992,264699,7690,107330,5437,64052,4695,37522,3515,32325,2706,15617,2143,7853,1305,1078927,2224,368636,7257,48,80,368588,7257,7895,1484,44254,3887,78514,4602,131408,5116,67027,3703,39490,2873,710291,7492,440510,7491,269781,6402,117984,4515,71385,4264,39078,3454,27606,3130,8845,1586,4883,1101,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1079792,2010,527395,1793,269964,4716,5,10,269959,4716,3015,680,12832,1831,28617,3086,73297,3931,68811,3489,83387,4153,257431,4906,129738,3765,127693,4286,57881,3010,28671,2726,14493,1782,16000,1930,5395,917,5253,978,552397,2083,201807,5571,69,105,201738,5570,2663,686,14410,1943,35400,3053,71406,3578,47284,3226,30575,2589,350590,6053,181488,4457,169102,5474,76530,4036,42704,2804,19592,2011,17820,1872,9138,1205,3318,753,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7077678,4443,3410822,3377,1711557,12606,124,154,1711433,12605,20784,2397,104877,5913,177433,5962,354498,8624,381224,7745,672617,9782,1699265,12428,972308,11400,726957,12740,303099,8464,152113,5881,89465,4940,77659,3863,51391,3670,53230,3664,3666856,2978,1275640,12378,163,146,1275477,12393,20752,2163,112858,4987,172234,6020,354027,8666,311050,8323,304556,8050,2391216,12053,1444894,12828,946322,11949,412275,9738,221040,7443,110747,5004,95988,4312,63934,3166,42338,2868,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1627551,2682,799938,2219,352141,6965,18,32,352123,6965,9862,1786,42896,3573,60226,3657,97288,4090,70541,3732,71310,3949,447797,7390,274740,7323,173057,6854,86021,5439,40141,3554,18865,2248,16009,2148,5752,1052,6269,1323,827613,2029,267013,6976,15,25,266998,6972,9802,1852,47923,3815,55918,4007,80017,4493,46731,3439,26607,2574,560600,7331,362356,5955,198244,6678,102598,5220,49013,3913,19554,2199,16513,1871,7465,1198,3101,919,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
