GEO_ID,B13004_001E,B13004_001M,B13004_002E,B13004_002M,B13004_003E,B13004_003M,B13004_004E,B13004_004M,B13004_005E,B13004_005M,B13004_006E,B13004_006M,B13004_007E,B13004_007M,B13004_008E,B13004_008M,B13004_009E,B13004_009M,B13004_010E,B13004_010M,B13004_011E,B13004_011M,NAME,B13004_001EA,B13004_001MA,B13004_002EA,B13004_002MA,B13004_003MA,B13004_003EA,B13004_004EA,B13004_004MA,B13004_005EA,B13004_005MA,B13004_006EA,B13004_006MA,B13004_007MA,B13004_007EA,B13004_008MA,B13004_008EA,B13004_009EA,B13004_009MA,B13004_010EA,B13004_010MA,B13004_011MA,B13004_011EA,state
0400000US23,288453,2298,13845,1738,8677,1231,5168,1085,2571,818,2597,745,274608,2615,127105,4276,147503,4679,35509,2850,111994,4829,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1441999,4495,77163,4412,48805,3463,28358,2701,6652,1316,21706,2349,1364836,6247,581855,9501,782981,10280,88472,5151,694509,10424,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1577841,4500,71062,3959,50214,3385,20848,2194,6359,1137,14489,2012,1506779,6264,638696,8814,868083,10685,113636,4968,754447,10670,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2275059,4565,113524,4436,68314,3388,45210,2962,13679,1841,31531,2562,2161535,6355,935876,9987,1225659,11150,157879,5970,1067780,10931,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1239702,3434,71496,3328,53350,3097,18146,1872,7731,1211,10415,1301,1168206,4376,553760,7024,614446,7785,104295,4787,510151,8338,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,707649,3766,40342,3335,20377,2482,19965,2568,3943,977,16022,2388,667307,4850,279800,7144,387507,8127,36762,3474,350745,7734,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1389201,5242,80522,4309,47801,3149,32721,3588,10328,1935,22393,3089,1308679,6949,597339,10269,711340,11319,105548,4877,605792,10514,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212660,2248,10722,1370,6991,1100,3731,878,1222,413,2509,823,201938,2562,99928,2733,102010,3650,17108,1857,84902,3542,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,416560,2222,26036,2243,18455,2018,7581,1237,3285,968,4296,869,390524,3292,193160,4564,197364,4559,32786,2617,164578,4498,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,662048,2584,36848,3037,23077,2468,13771,2036,5575,1416,8196,1650,625200,3619,271776,7164,353424,7431,50813,4000,302611,8218,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,296697,2292,12726,1878,8862,1500,3864,950,1276,447,2588,857,283971,2456,136402,4319,147569,4352,30339,2832,117230,4386,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2112029,5311,110710,5399,75931,4336,34779,3138,10482,1945,24297,2582,2001319,7332,912225,9379,1089094,10573,113926,5400,975168,11256,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,472910,2683,26721,2195,14863,2054,11858,1631,3532,999,8326,1467,446189,3372,183700,5456,262489,5607,37888,3336,224601,6006,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4758588,7113,232957,7095,152031,5677,80926,4102,21083,2431,59843,3501,4525631,10219,1856625,15753,2669006,14059,303275,8582,2365731,15964,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2322755,6361,134592,6784,85321,4547,49271,4372,11077,2099,38194,3414,2188163,9848,1035644,11644,1152519,12626,141522,7113,1010997,12392,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,152576,1891,11298,1527,7786,1261,3512,872,1675,623,1837,637,141278,2470,68474,2880,72804,3103,15298,2202,57506,3035,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2628649,5848,150228,6163,86700,5155,63528,4291,18965,2562,44563,3522,2478421,8216,1094679,11487,1383742,13640,196244,6335,1187498,13300,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,871265,3978,52871,2850,34561,2542,18310,1833,5770,1004,12540,1542,818394,4469,395311,5408,423083,6920,55312,3484,367771,6935,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,898416,3784,44846,3633,30393,2824,14453,2137,5403,1246,9050,1803,853570,5232,383208,6526,470362,7713,85256,5649,385106,7596,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2872151,6098,147366,5922,89748,4885,57618,3686,15672,2113,41946,3296,2724785,8365,1210366,9541,1514419,11419,210291,6303,1304128,13060,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,241489,1914,10985,1561,6558,1200,4427,1148,1395,648,3032,961,230504,2657,93619,3644,136885,3820,20033,2197,116852,3819,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1104521,4120,60338,3670,30536,2758,29802,2812,5328,1142,24474,2708,1044183,5316,463774,7964,580409,7599,61317,4304,519092,8506,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,179169,2080,14121,1927,8737,1392,5384,1141,1997,703,3387,873,165048,2406,78359,3089,86689,3245,13148,1415,73541,3607,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1530917,5290,82948,5097,51028,3692,31920,3477,9704,1979,22216,2684,1447969,7188,669828,9941,778141,10930,92214,5072,685927,11120,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6417952,11432,402664,11380,263468,8755,139196,6523,32325,3383,106871,6057,6015288,15396,2883833,22482,3131455,22114,336682,10652,2794773,21964,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,698650,2652,54610,3151,45448,2799,9162,1711,2870,803,6292,1379,644040,4112,335195,5531,308845,5759,30394,2847,278451,6060,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,133912,1252,5996,1044,3647,601,2349,792,971,429,1378,581,127916,1613,58065,2113,69851,2358,16641,1701,53210,2663,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1985374,5206,108111,5578,75476,4445,32635,3469,8807,1573,23828,2999,1877263,7856,897976,10376,979287,11392,112116,5237,867171,12883,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1623984,5174,90205,4935,64969,3436,25236,2915,9479,1700,15757,2111,1533779,7388,720846,9640,812933,10677,133088,6615,679845,12307,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,405257,3110,18646,2247,10782,1581,7864,1479,2374,815,5490,1346,386611,3839,182709,5238,203902,5758,32418,2886,171484,5801,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1300192,3995,70619,3612,47911,2899,22708,2088,10450,1455,12258,1519,1229573,4899,562005,7711,667568,7871,111122,4697,556446,8020,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,128370,1743,7937,1533,5649,1147,2288,810,721,438,1567,699,120433,2124,58963,2417,61470,2950,11897,1612,49573,3090,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,904168,3169,35797,3450,15947,2466,19850,2431,6508,1422,13342,1898,868371,4136,292339,7328,576032,7606,74754,4436,501278,9097,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1135845,4944,63224,4382,35905,3411,27319,2774,4137,1117,23182,2473,1072621,6978,494703,8286,577918,9121,47724,3860,530194,9949,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,174217,2180,10601,1462,6509,1129,4092,1011,1443,629,2649,729,163616,2506,80181,2976,83435,3233,13855,1482,69580,3211,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1509677,4533,89617,4917,54813,3747,34804,2981,10380,1862,24424,2523,1420060,6144,603051,10844,817009,11494,114882,6054,702127,12136,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,675034,4142,39051,2561,25447,2218,13604,1650,3031,829,10573,1570,635983,4636,311672,6345,324311,6176,34806,3453,289505,6455,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
