GEO_ID,B17002_001E,B17002_001M,B17002_002E,B17002_002M,B17002_003E,B17002_003M,B17002_004E,B17002_004M,B17002_005E,B17002_005M,B17002_006E,B17002_006M,B17002_007E,B17002_007M,B17002_008E,B17002_008M,B17002_009E,B17002_009M,B17002_010E,B17002_010M,B17002_011E,B17002_011M,B17002_012E,B17002_012M,B17002_013E,B17002_013M,NAME,B17002_001EA,B17002_001MA,B17002_002EA,B17002_002MA,B17002_003EA,B17002_003MA,B17002_004MA,B17002_004EA,B17002_005EA,B17002_005MA,B17002_006MA,B17002_006EA,B17002_007EA,B17002_007MA,B17002_008EA,B17002_008MA,B17002_009EA,B17002_009MA,B17002_010MA,B17002_010EA,B17002_011MA,B17002_011EA,B17002_012EA,B17002_012MA,B17002_013EA,B17002_013MA,state
0400000US06,37303266,7131,2766368,41810,1601407,41220,1957544,40570,2000211,43861,1958755,43237,1874244,48571,684253,28789,1032754,32736,5900977,70245,4360177,58427,3249406,51802,9917170,62212,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5069071,2557,309929,14474,171057,11069,213856,12490,205835,13208,225299,12124,226266,11833,84590,8703,116462,8689,819949,21757,713622,17916,541696,17817,1440510,25046,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3484178,1411,172223,10672,95063,9006,105104,7985,111459,10041,116100,8770,119956,9542,47514,5415,61228,6492,470490,16127,456713,17636,383969,13595,1344359,23518,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,890738,1221,52029,5562,26773,4859,28505,3987,31042,4540,46156,6463,42108,5782,17158,3429,16801,3109,145515,9729,131204,9813,105485,8574,247962,10370,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,598151,630,62040,6255,25334,3919,21358,3646,24920,4317,26617,4546,16435,3393,3976,1441,14705,3705,68903,5989,51036,5998,46026,4519,236801,8051,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18912479,5600,1418025,38968,853535,31170,967021,27462,1049781,29831,1094992,31590,1078396,29238,381461,21166,557851,22437,3402889,51247,2447439,41032,1718982,29931,3942107,50207,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9652596,3256,851775,27255,474156,23663,522602,22599,526618,24196,532304,21147,502895,22580,178698,12811,272629,16600,1606495,42529,1220643,26882,901134,31851,2062647,34473,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1356822,1094,78683,7184,36213,4698,42347,6776,47152,5761,45016,5836,59087,6623,21703,4519,33623,5118,234461,13285,206174,10977,163309,9256,389054,12589,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565511,1631,96009,8867,73047,8740,79438,8735,85772,7266,100610,9952,92845,7567,38631,5521,58968,6635,308265,14109,226322,11523,149183,9513,256421,12040,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12573676,4182,820554,21637,487742,19204,542266,26416,540323,21122,563380,18438,571191,22152,216934,14747,325993,18061,1987237,32706,1726722,35337,1336376,24733,3454958,35632,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6342423,3178,453792,16596,255951,13778,280582,13502,298900,13401,326865,15136,329784,16001,115327,6558,184334,11578,1178672,20025,997681,21010,673592,19362,1246943,25399,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2974225,2122,159392,8872,104615,7033,113477,6054,115116,6618,131817,7619,143864,7538,52106,5419,85688,6180,586239,17435,476160,13714,333745,11512,672006,13998,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2802207,2002,157783,8710,106438,7805,127513,8407,128906,7991,139817,9682,137857,8332,52779,6359,81167,7968,523233,15764,408942,13879,300911,13488,636861,16450,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4247103,3119,342541,15008,237586,14032,243070,13088,229029,12219,226365,12713,209332,10747,85645,8535,137555,8677,726047,18952,608119,16012,429967,15359,771847,16701,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4471142,2830,384979,16034,249383,14727,257619,13565,251718,13467,247110,15961,241442,14736,78816,7452,127362,7327,709984,19715,574547,21859,420470,16739,927712,20593,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1293457,1275,69220,4995,58323,6742,62243,6877,63809,5856,64173,5560,66743,6240,24679,4856,36659,3689,234218,8928,206737,10217,137347,8689,269306,8571,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5744445,2780,280402,12939,144270,10590,166131,10503,172939,13530,193566,14215,203014,12241,84755,8542,119681,11607,808604,23007,735328,23575,614641,20061,2221114,27175,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6414762,2601,348581,13402,183634,9783,230430,10927,211632,13213,227989,12980,223722,13652,87135,9052,122845,9805,868296,22050,803150,21362,732006,19059,2375342,28902,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9663760,3870,768553,20326,446990,17409,469635,19826,440664,16964,463129,17043,450567,13966,177500,11253,271032,12883,1688255,28326,1379125,24889,1000687,21319,2107623,24259,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5257443,1790,258077,11520,155476,10980,184818,9411,196782,10872,202568,10842,214928,10294,83222,6419,115236,6486,845143,18403,819939,20345,636913,14979,1544341,25086,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2890890,1973,295541,14890,190791,12939,211920,12737,189018,12590,171315,11030,166632,13291,67301,7307,91271,9076,501984,18834,341943,14453,232641,11682,430533,15192,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5838008,3872,417151,14634,252593,14862,278048,14011,282542,13690,300629,12389,290338,13306,120119,11609,163436,10211,1096664,23460,831399,24347,606890,19529,1198199,20827,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,980594,1227,60922,5379,42205,4844,49072,5538,52459,5210,51382,4912,62743,5708,15626,2915,31273,3709,177816,10571,142115,7560,101811,7273,193170,7359,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1800904,1635,95133,6065,65794,6514,73046,7141,85095,6838,83755,6609,86283,6917,31680,3883,52230,5120,339052,12066,286237,10853,201294,9497,401305,10590,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2718565,3392,193694,12541,111823,8682,141323,13036,149148,12696,148884,14312,157868,11753,52822,7824,73801,7537,519586,21464,371823,16596,249472,11929,548321,16656,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1280027,1345,53140,6385,37227,6645,38099,5952,38270,4666,48219,5028,40924,5085,19559,3753,30381,4679,199790,8819,188560,9121,156778,9519,429080,11820,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8691673,2911,438665,15897,228666,13545,267612,13781,288728,13157,295527,13932,321800,15733,127016,10837,196091,13336,1172514,30901,1080579,31889,975814,24483,3298661,37687,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2044778,1740,187947,9961,112663,9058,125635,9064,120047,10119,119432,9033,116549,10328,43090,6330,59461,7457,354655,15772,248801,11885,182830,11502,373668,11604,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19064064,4156,1349996,26564,755445,25115,919575,23818,838423,23936,861881,25620,820375,26060,287233,14935,458581,19494,2859554,42176,2363157,43337,1908586,38735,5641258,51335,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9498993,3156,754629,23217,441473,17258,517030,22359,552110,19411,524318,21785,510271,18146,187254,12623,269104,14304,1641628,31610,1254351,28839,882863,24493,1963962,33827,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,674852,714,35318,3604,19588,2436,20797,2462,24769,3671,20536,2231,28394,2856,10504,2220,15916,2949,118067,7199,115816,7719,84291,5943,180856,6863,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11227482,4488,855552,21795,483789,15576,485287,18107,527413,18869,517546,17785,537068,18001,201279,11022,305769,14696,2000877,40980,1655307,28825,1172316,27657,2485279,40082,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3699653,1970,273676,11011,166664,10069,197089,9677,209011,10321,207395,8192,210890,8642,71765,5624,108781,7855,683750,18746,515218,14296,359165,12732,696249,14339,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3826398,2672,301235,15409,175082,12478,182042,11668,191614,11657,193202,10955,206950,13064,69377,7939,104117,7870,669964,21079,518807,18029,365483,12717,848525,17203,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12353867,3236,745353,24337,450285,18595,497647,19542,517974,16103,560212,18910,569489,18587,211518,9520,315610,13565,2121398,36520,1810104,28753,1375357,26288,3178920,37037,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
