GEO_ID,C08126_001E,C08126_001M,C08126_002E,C08126_002M,C08126_003E,C08126_003M,C08126_004E,C08126_004M,C08126_005E,C08126_005M,C08126_006E,C08126_006M,C08126_007E,C08126_007M,C08126_008E,C08126_008M,C08126_009E,C08126_009M,C08126_010E,C08126_010M,C08126_011E,C08126_011M,C08126_012E,C08126_012M,C08126_013E,C08126_013M,C08126_014E,C08126_014M,C08126_015E,C08126_015M,C08126_016E,C08126_016M,C08126_017E,C08126_017M,C08126_018E,C08126_018M,C08126_019E,C08126_019M,C08126_020E,C08126_020M,C08126_021E,C08126_021M,C08126_022E,C08126_022M,C08126_023E,C08126_023M,C08126_024E,C08126_024M,C08126_025E,C08126_025M,C08126_026E,C08126_026M,C08126_027E,C08126_027M,C08126_028E,C08126_028M,C08126_029E,C08126_029M,C08126_030E,C08126_030M,C08126_031E,C08126_031M,C08126_032E,C08126_032M,C08126_033E,C08126_033M,C08126_034E,C08126_034M,C08126_035E,C08126_035M,C08126_036E,C08126_036M,C08126_037E,C08126_037M,C08126_038E,C08126_038M,C08126_039E,C08126_039M,C08126_040E,C08126_040M,C08126_041E,C08126_041M,C08126_042E,C08126_042M,C08126_043E,C08126_043M,C08126_044E,C08126_044M,C08126_045E,C08126_045M,C08126_046E,C08126_046M,C08126_047E,C08126_047M,C08126_048E,C08126_048M,C08126_049E,C08126_049M,C08126_050E,C08126_050M,C08126_051E,C08126_051M,C08126_052E,C08126_052M,C08126_053E,C08126_053M,C08126_054E,C08126_054M,C08126_055E,C08126_055M,C08126_056E,C08126_056M,C08126_057E,C08126_057M,C08126_058E,C08126_058M,C08126_059E,C08126_059M,C08126_060E,C08126_060M,C08126_061E,C08126_061M,C08126_062E,C08126_062M,C08126_063E,C08126_063M,C08126_064E,C08126_064M,C08126_065E,C08126_065M,C08126_066E,C08126_066M,C08126_067E,C08126_067M,C08126_068E,C08126_068M,C08126_069E,C08126_069M,C08126_070E,C08126_070M,C08126_071E,C08126_071M,C08126_072E,C08126_072M,C08126_073E,C08126_073M,C08126_074E,C08126_074M,C08126_075E,C08126_075M,C08126_076E,C08126_076M,C08126_077E,C08126_077M,C08126_078E,C08126_078M,C08126_079E,C08126_079M,C08126_080E,C08126_080M,C08126_081E,C08126_081M,C08126_082E,C08126_082M,C08126_083E,C08126_083M,C08126_084E,C08126_084M,NAME,C08126_001MA,C08126_001EA,C08126_002EA,C08126_002MA,C08126_003EA,C08126_003MA,C08126_004EA,C08126_004MA,C08126_005EA,C08126_005MA,C08126_006EA,C08126_006MA,C08126_007EA,C08126_007MA,C08126_008EA,C08126_008MA,C08126_009EA,C08126_009MA,C08126_010MA,C08126_010EA,C08126_011MA,C08126_011EA,C08126_012MA,C08126_012EA,C08126_013EA,C08126_013MA,C08126_014EA,C08126_014MA,C08126_015EA,C08126_015MA,C08126_016EA,C08126_016MA,C08126_017MA,C08126_017EA,C08126_018EA,C08126_018MA,C08126_019EA,C08126_019MA,C08126_020EA,C08126_020MA,C08126_021MA,C08126_021EA,C08126_022MA,C08126_022EA,C08126_023MA,C08126_023EA,C08126_024MA,C08126_024EA,C08126_025MA,C08126_025EA,C08126_026EA,C08126_026MA,C08126_027MA,C08126_027EA,C08126_028MA,C08126_028EA,C08126_029MA,C08126_029EA,C08126_030EA,C08126_030MA,C08126_031EA,C08126_031MA,C08126_032MA,C08126_032EA,C08126_033MA,C08126_033EA,C08126_034MA,C08126_034EA,C08126_035MA,C08126_035EA,C08126_036MA,C08126_036EA,C08126_037EA,C08126_037MA,C08126_038MA,C08126_038EA,C08126_039MA,C08126_039EA,C08126_040EA,C08126_040MA,C08126_041EA,C08126_041MA,C08126_042EA,C08126_042MA,C08126_043MA,C08126_043EA,C08126_044MA,C08126_044EA,C08126_045MA,C08126_045EA,C08126_046MA,C08126_046EA,C08126_047EA,C08126_047MA,C08126_048EA,C08126_048MA,C08126_049MA,C08126_049EA,C08126_050EA,C08126_050MA,C08126_051EA,C08126_051MA,C08126_052EA,C08126_052MA,C08126_053EA,C08126_053MA,C08126_054MA,C08126_054EA,C08126_055MA,C08126_055EA,C08126_056MA,C08126_056EA,C08126_057EA,C08126_057MA,C08126_058EA,C08126_058MA,C08126_059EA,C08126_059MA,C08126_060EA,C08126_060MA,C08126_061EA,C08126_061MA,C08126_062EA,C08126_062MA,C08126_063EA,C08126_063MA,C08126_064EA,C08126_064MA,C08126_065MA,C08126_065EA,C08126_066MA,C08126_066EA,C08126_067MA,C08126_067EA,C08126_068EA,C08126_068MA,C08126_069EA,C08126_069MA,C08126_070EA,C08126_070MA,C08126_071MA,C08126_071EA,C08126_072MA,C08126_072EA,C08126_073MA,C08126_073EA,C08126_074MA,C08126_074EA,C08126_075EA,C08126_075MA,C08126_076EA,C08126_076MA,C08126_077MA,C08126_077EA,C08126_078MA,C08126_078EA,C08126_079MA,C08126_079EA,C08126_080MA,C08126_080EA,C08126_081EA,C08126_081MA,C08126_082MA,C08126_082EA,C08126_083MA,C08126_083EA,C08126_084MA,C08126_084EA,state
0400000US06,16432358,41929,392605,10350,950838,16169,1623241,20698,492453,9792,1845604,23211,742965,13913,1496972,23157,2088161,21260,3382902,27683,1657109,24305,893384,16230,728496,13739,137628,5904,12059924,50107,237244,8960,693144,12726,1248022,18064,377240,8210,1406963,23085,596726,12055,1101018,18269,1408715,19340,2559532,26511,1152919,22023,631787,13396,568569,12001,78045,4963,1821450,24221,100189,7344,157805,7395,204335,7885,55116,3746,175832,6616,71493,4468,118572,6268,232999,8533,340018,9710,173900,7723,99170,5129,75690,4557,16331,2388,851099,15586,6605,1437,29497,2889,70794,4838,15403,1862,101335,5804,26301,2305,85077,4829,135176,5612,144764,6897,135989,6529,61432,3670,35936,2441,2790,945,834723,18297,31236,4778,27594,3115,52592,3527,15173,1885,104322,6699,27298,2607,65252,3976,97880,5184,172658,6703,143993,7272,49259,3046,22989,2392,24477,3028,865162,15704,17331,2001,42798,3590,47498,3799,29521,3209,57152,3713,21147,2873,127053,5794,213391,8058,165930,6957,50308,4038,51736,3673,25312,2788,15985,2933,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2538793,15597,65563,3825,180381,7310,179290,6525,65246,3421,273311,9442,115178,5212,243772,6998,341085,8509,510332,11778,277139,9958,128063,5894,127315,5568,32118,2572,1889150,18419,43192,3104,131313,5941,138203,6018,51316,3150,215523,7734,93798,4761,183946,6228,229726,6889,398280,9883,187665,8067,94424,4899,102399,4802,19365,2449,245831,9352,9961,1723,29849,3147,18493,2147,5968,1342,23220,2746,9030,1561,16964,2650,29433,3511,41934,3233,31134,3228,13536,2093,12614,2260,3695,1215,81980,5100,1182,432,2181,832,2903,1132,1261,536,8950,1993,3136,750,6570,1148,13888,2273,14218,2048,19739,2834,2895,924,4924,1127,133,160,153618,6982,4442,996,7306,1521,7443,1237,1739,628,14980,1980,5832,1153,12851,2036,20242,2391,29882,2674,28511,3039,6402,1493,5121,1262,8867,929,168214,6844,6786,1023,9732,1819,12248,1407,4962,1131,10638,1779,3382,1227,23441,2492,47796,3464,26018,2154,10090,1595,10806,1517,2257,821,58,62,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1728325,12264,6968,1510,93896,5547,185892,5818,42140,2837,187521,7161,62084,4316,201642,6908,189914,6858,457927,10218,150998,6692,78411,5109,62623,3565,8309,1211,1358109,13375,4831,1218,72671,4507,155574,5633,35437,2564,147462,6544,51924,4092,154694,6002,131194,5284,378758,9505,107434,5720,58971,4495,55257,3546,3902,1008,142303,6353,1369,781,13543,2525,15260,2231,2611,1082,16573,1986,3787,862,10009,1667,17478,2853,30892,2880,18068,2137,8090,1852,4129,934,494,393,82482,5268,0,193,2040,881,5383,1273,1025,464,9217,1566,2563,958,18797,1919,13493,1847,14656,1845,10507,2270,3262,935,1539,564,0,193,73891,5200,285,313,2101,688,5577,1644,651,298,8859,1760,2339,1040,4272,1074,6694,1385,24545,2804,10981,1715,3785,1043,939,345,2863,710,71540,4258,483,335,3541,953,4098,1013,2416,644,5410,929,1471,729,13870,1727,21055,2248,9076,1312,4008,1032,4303,877,759,353,1050,677,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,421883,5569,4818,1236,25554,2594,39502,3243,8339,1479,50765,3487,19367,2351,48968,3351,43163,3763,98203,4367,35539,3541,19424,2132,25620,2235,2621,849,343732,6538,3253,886,20049,2407,33737,3190,6975,1336,42392,3423,16981,2295,39055,3205,32362,3134,81964,4229,27441,3251,16079,2013,21212,2025,2232,820,34036,2891,650,497,2685,827,3617,1055,453,376,3239,1080,972,425,3541,873,3738,1105,7746,1212,3720,960,1227,550,2204,784,244,207,10725,1732,55,93,103,125,392,307,154,131,2017,874,480,380,1397,601,1252,539,1782,608,1308,514,462,342,1323,544,0,182,14823,1946,175,230,1034,464,557,407,29,47,1740,623,879,545,795,338,1730,810,4160,1077,2405,834,639,338,535,297,145,169,18567,2031,685,542,1683,724,1199,564,728,439,1377,478,55,60,4180,1143,4081,1062,2551,669,665,483,1017,518,346,225,0,182,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,326143,6312,208,184,10499,2088,4116,1038,1641,673,15340,2135,9909,1582,30287,2877,70101,3871,65546,3429,31632,3025,30143,3531,53393,3170,3328,898,111088,5103,52,88,4374,1030,1996,643,946,468,4751,1333,5414,1276,10864,1594,21195,2310,28270,2765,7350,1563,8251,2021,16563,1934,1062,440,18396,2250,24,42,1605,585,375,505,169,202,951,602,990,611,2239,867,2481,712,4347,971,942,476,1289,514,2875,907,109,178,125890,5558,132,154,3291,1356,1227,544,228,225,7350,1534,2676,778,9093,1386,28939,2493,20238,2635,15104,2136,14096,2044,23024,2546,492,494,55640,4506,0,197,954,824,354,293,105,140,1692,670,725,423,6881,1934,11717,1750,9967,1432,6839,1588,5356,1144,9796,1517,1254,915,15129,1890,0,197,275,219,164,145,193,188,596,321,104,136,1210,429,5769,1160,2724,857,1397,531,1151,486,1135,393,411,671,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,8161313,33163,90644,6598,499788,13479,431062,11391,233638,8046,1118235,20902,395418,12077,782115,14761,1021519,20376,1731909,22575,977665,20367,431052,12541,396538,11787,51730,3631,6473106,37786,50388,4147,361147,11097,348171,10449,187125,7651,909553,19055,331039,10646,636712,13282,747254,16977,1452383,20011,741718,16997,323500,11217,349975,10814,34141,3181,795280,17080,22134,3658,81445,5960,43287,3400,20695,2715,106289,6815,28231,2743,48348,4584,106679,7504,154881,6791,105714,6526,46983,4364,26458,2853,4136,1084,177143,9552,4364,1964,9590,2522,5976,1527,3803,1210,26082,2714,4179,1092,7217,1433,19881,2808,28369,2549,47186,5218,15097,2533,4860,1057,539,367,311497,10280,9439,2832,19229,3353,13861,1884,5908,1465,44366,3634,18383,2219,24736,2966,36328,3671,44357,3653,61665,5725,20272,2833,8951,1679,4002,1552,404287,11109,4319,1091,28377,3406,19767,2883,16107,2486,31945,3603,13586,2602,65102,4392,111377,6078,51919,4276,21382,2721,25200,3357,6294,1488,8912,1862,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,4213128,24999,46441,3954,258544,11003,461208,10425,111001,5770,498481,12683,239768,9883,364823,10097,497586,13280,863163,13414,390731,12624,203104,7534,227095,10492,51183,3587,3353644,22638,30729,2881,174441,8643,376791,10797,89764,5608,419719,12256,204422,9376,296189,9100,359900,11202,712110,12839,296379,11762,160534,6484,198318,9490,34348,3353,439477,13300,7812,1859,62417,6083,53522,3812,11698,2053,44710,4276,18205,1910,25796,3547,49546,4824,80894,5197,43074,4310,22786,2352,15756,2148,3261,897,82974,5095,341,288,3407,1458,4461,1362,313,194,8654,1975,4950,1327,5176,1015,11655,1588,16751,2361,18182,2612,3135,998,5329,1329,620,312,135563,6501,3758,1149,7264,1503,10457,1750,2887,1265,13181,2201,6970,1531,8489,1795,16909,2509,27411,2860,24682,3197,5649,1359,3159,942,4747,966,201470,6626,3801,919,11015,2221,15977,2658,6339,1273,12217,1583,5221,1495,29173,3103,59576,4634,25997,2389,8414,1569,11000,2266,4533,1226,8207,1446,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,670355,7481,10647,2105,44377,2931,19636,2158,13475,2049,78238,5106,37513,2579,48729,3555,70700,4114,120043,4853,103627,4693,29466,2311,56406,3799,37498,2545,437154,8837,6622,1408,30757,2410,12659,1879,9402,1617,48673,3962,28903,2462,31741,2719,40887,2914,81690,3454,62558,3666,18675,1990,42085,3012,22502,2315,102542,5152,1803,722,7793,1394,3232,748,1703,564,12659,2281,4589,917,7509,1324,10580,1630,21821,2323,14103,1727,4838,1067,7613,1451,4299,1084,45177,3416,466,423,1191,518,1445,482,899,544,7990,1605,848,320,3223,735,6621,1302,5739,1034,12128,1797,1951,642,2563,640,113,118,56006,4040,863,440,2203,796,1091,474,543,361,6908,1316,2249,757,2537,668,5896,1258,7352,1320,13163,2121,1524,679,3517,1092,8160,1383,29476,2735,893,516,2433,877,1209,661,928,310,2008,674,924,474,3719,979,6716,1283,3441,786,1675,676,2478,716,628,503,2424,1001,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,697765,7911,39033,2669,52320,3810,67484,4587,21114,2613,85114,4593,30820,2803,48101,4044,62686,4250,159682,5562,65386,4895,29825,2895,33480,2962,2720,710,542709,9910,26087,2184,39235,3652,53111,4342,17726,2336,70258,4309,24021,2539,40500,3615,42999,3425,127218,4997,49705,4088,22731,2532,27132,2754,1986,610,70227,5655,4784,1294,7810,1597,7489,1717,1224,420,6876,1413,3445,901,2771,806,5835,1366,16143,2156,7789,2083,2600,771,3033,774,428,309,5925,1058,331,251,207,201,1019,460,0,187,339,324,388,282,171,187,1219,497,782,424,830,501,47,76,592,446,0,187,37887,3210,3878,967,1765,775,3185,966,1163,539,4555,989,1259,400,1596,622,3386,878,7629,1436,5227,1173,2052,843,1886,724,306,99,41017,3189,3953,1346,3303,1017,2680,790,1001,523,3086,1024,1707,861,3063,913,9247,1797,7910,1495,1835,546,2395,742,837,389,0,187,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5927604,21876,62431,3882,294877,9120,753532,14757,171803,6580,651468,12500,349914,10250,557926,10565,660556,12105,1346523,15239,538383,12079,290276,9732,233379,7619,16536,1188,4362024,21463,42980,3017,223599,7187,594898,12548,139859,5706,505162,11360,286344,9005,377077,8843,393661,8995,1035779,13266,364621,8676,207061,8070,184344,6260,6639,1199,526666,12110,4272,1011,41075,3400,91304,5587,13117,1619,54469,3929,23618,2582,34892,3499,60925,5049,104518,5276,56085,4196,23821,2307,17663,2156,907,426,506351,11780,731,426,8784,1799,26272,2879,6335,1074,46072,3412,19782,2622,86881,4998,112747,5578,95737,4932,62071,4190,20359,2363,20467,2039,113,121,288521,9291,4847,1157,7771,1301,20901,2347,4389,1011,29453,2686,13281,1953,25372,3089,34381,3391,69236,3534,45509,4055,20918,2640,6371,1224,6092,1183,244042,7533,9601,1446,13648,2233,20157,2615,8103,1232,16312,2037,6889,1278,33704,2839,58842,4162,41253,3493,10097,1474,18117,2112,4534,1142,2785,1151,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
