GEO_ID,B19013H_001E,B19013H_001M,NAME,B19013H_001EA,B19013H_001MA,state
0400000US06,68530,548,California,null,null,06
0400000US08,62024,533,Colorado,null,null,08
0400000US09,76046,934,Connecticut,null,null,09
0400000US10,62669,1664,Delaware,null,null,10
0400000US11,110619,4981,District of Columbia,null,null,11
0400000US12,50400,366,Florida,null,null,12
0400000US13,55831,709,Georgia,null,null,13
0400000US15,67731,3385,Hawaii,null,null,15
0400000US16,46970,945,Idaho,null,null,16
0400000US17,61887,342,Illinois,null,null,17
0400000US18,49841,518,Indiana,null,null,18
0400000US19,51995,417,Iowa,null,null,19
0400000US20,52681,752,Kansas,null,null,20
0400000US21,43338,542,Kentucky,null,null,21
0400000US22,52958,1049,Louisiana,null,null,22
0400000US23,47311,1048,Maine,null,null,23
0400000US24,80908,830,Maryland,null,null,24
0400000US25,71284,628,Massachusetts,null,null,25
0400000US26,50715,331,Michigan,null,null,26
0400000US27,61667,421,Minnesota,null,null,27
0400000US28,46524,1012,Mississippi,null,null,28
0400000US29,48649,569,Missouri,null,null,29
0400000US30,47013,1151,Montana,null,null,30
0400000US31,53326,921,Nebraska,null,null,31
0400000US32,54341,1251,Nevada,null,null,32
0400000US33,63705,1442,New Hampshire,null,null,33
0400000US34,78667,999,New Jersey,null,null,34
0400000US35,53047,1238,New Mexico,null,null,35
0400000US36,65385,545,New York,null,null,36
0400000US37,51306,403,North Carolina,null,null,37
0400000US38,55450,1181,North Dakota,null,null,38
0400000US39,50675,292,Ohio,null,null,39
0400000US40,48057,688,Oklahoma,null,null,40
0400000US41,50649,655,Oregon,null,null,41
0400000US42,54967,405,Pennsylvania,null,null,42
0400000US44,60156,1581,Rhode Island,null,null,44
0400000US45,50469,631,South Carolina,null,null,45
0400000US46,50600,968,South Dakota,null,null,46
0400000US47,46254,553,Tennessee,null,null,47
0400000US48,62053,387,Texas,null,null,48
0400000US49,60476,614,Utah,null,null,49
0400000US50,53582,1391,Vermont,null,null,50
0400000US51,66784,650,Virginia,null,null,51
0400000US53,60716,469,Washington,null,null,53
0400000US54,40643,680,West Virginia,null,null,54
0400000US55,53914,493,Wisconsin,null,null,55
0400000US56,57429,1961,Wyoming,null,null,56
0400000US72,27268,8322,Puerto Rico,null,null,72
0400000US01,49159,766,Alabama,null,null,01
0400000US02,75354,2081,Alaska,null,null,02
0400000US04,53277,848,Arizona,null,null,04
0400000US05,43443,859,Arkansas,null,null,05
