GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001MA,B20005A_001EA,B20005A_002MA,B20005A_002EA,B20005A_003MA,B20005A_003EA,B20005A_004EA,B20005A_004MA,B20005A_005EA,B20005A_005MA,B20005A_006MA,B20005A_006EA,B20005A_007MA,B20005A_007EA,B20005A_008MA,B20005A_008EA,B20005A_009EA,B20005A_009MA,B20005A_010EA,B20005A_010MA,B20005A_011EA,B20005A_011MA,B20005A_012EA,B20005A_012MA,B20005A_013EA,B20005A_013MA,B20005A_014MA,B20005A_014EA,B20005A_015MA,B20005A_015EA,B20005A_016EA,B20005A_016MA,B20005A_017EA,B20005A_017MA,B20005A_018EA,B20005A_018MA,B20005A_019EA,B20005A_019MA,B20005A_020MA,B20005A_020EA,B20005A_021EA,B20005A_021MA,B20005A_022EA,B20005A_022MA,B20005A_023EA,B20005A_023MA,B20005A_024EA,B20005A_024MA,B20005A_025MA,B20005A_025EA,B20005A_026EA,B20005A_026MA,B20005A_027EA,B20005A_027MA,B20005A_028EA,B20005A_028MA,B20005A_029MA,B20005A_029EA,B20005A_030EA,B20005A_030MA,B20005A_031EA,B20005A_031MA,B20005A_032EA,B20005A_032MA,B20005A_033EA,B20005A_033MA,B20005A_034MA,B20005A_034EA,B20005A_035EA,B20005A_035MA,B20005A_036EA,B20005A_036MA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039MA,B20005A_039EA,B20005A_040MA,B20005A_040EA,B20005A_041EA,B20005A_041MA,B20005A_042EA,B20005A_042MA,B20005A_043EA,B20005A_043MA,B20005A_044MA,B20005A_044EA,B20005A_045MA,B20005A_045EA,B20005A_046EA,B20005A_046MA,B20005A_047EA,B20005A_047MA,B20005A_048EA,B20005A_048MA,B20005A_049MA,B20005A_049EA,B20005A_050MA,B20005A_050EA,B20005A_051MA,B20005A_051EA,B20005A_052EA,B20005A_052MA,B20005A_053EA,B20005A_053MA,B20005A_054MA,B20005A_054EA,B20005A_055MA,B20005A_055EA,B20005A_056MA,B20005A_056EA,B20005A_057EA,B20005A_057MA,B20005A_058EA,B20005A_058MA,B20005A_059EA,B20005A_059MA,B20005A_060EA,B20005A_060MA,B20005A_061EA,B20005A_061MA,B20005A_062EA,B20005A_062MA,B20005A_063EA,B20005A_063MA,B20005A_064MA,B20005A_064EA,B20005A_065MA,B20005A_065EA,B20005A_066EA,B20005A_066MA,B20005A_067EA,B20005A_067MA,B20005A_068EA,B20005A_068MA,B20005A_069MA,B20005A_069EA,B20005A_070MA,B20005A_070EA,B20005A_071EA,B20005A_071MA,B20005A_072EA,B20005A_072MA,B20005A_073EA,B20005A_073MA,B20005A_074EA,B20005A_074MA,B20005A_075MA,B20005A_075EA,B20005A_076EA,B20005A_076MA,B20005A_077EA,B20005A_077MA,B20005A_078EA,B20005A_078MA,B20005A_079EA,B20005A_079MA,B20005A_080MA,B20005A_080EA,B20005A_081EA,B20005A_081MA,B20005A_082EA,B20005A_082MA,B20005A_083EA,B20005A_083MA,B20005A_084MA,B20005A_084EA,B20005A_085EA,B20005A_085MA,B20005A_086EA,B20005A_086MA,B20005A_087EA,B20005A_087MA,B20005A_088EA,B20005A_088MA,B20005A_089MA,B20005A_089EA,B20005A_090EA,B20005A_090MA,B20005A_091EA,B20005A_091MA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094MA,B20005A_094EA,B20005A_095MA,B20005A_095EA,state
0400000US06,18945726,42937,9420833,25252,4270386,27937,228,176,4270158,27926,10451,1437,7543,1244,24516,2755,26056,3214,79118,4857,58096,4559,121021,6985,113031,6986,187983,7636,120277,5362,253953,8394,278428,7698,219432,7571,252868,7507,189140,7802,242922,8659,350334,11941,281858,8549,503186,9117,949945,13870,5150447,26922,2847324,23593,2303123,22814,327668,8740,205496,7230,224952,8452,161533,6952,238413,6838,101957,5591,136856,6559,74015,5285,119118,6129,53791,4028,100638,5147,93778,4948,58133,3803,65487,3816,38109,2618,46043,3315,56729,3226,41234,3400,63376,3992,95797,4732,9524893,23182,2814580,19752,275,176,2814305,19753,7069,1661,7181,1295,23726,2193,28108,2997,69487,4198,53088,3721,97850,4977,80712,5077,146113,5937,97853,5057,197693,6559,214598,8189,189574,8626,208870,8457,162305,6050,167898,6342,242119,6259,192016,5290,295619,8218,332426,8942,6710313,24806,4104834,28000,2605479,21937,394977,9650,275350,7736,278372,8965,207952,6692,274860,8785,129290,5882,147247,5881,79896,4731,126908,5353,58576,3851,106057,5606,101755,5274,65031,4001,59829,4149,34863,2984,44932,3143,54957,3439,48368,3731,67307,4823,48952,3087,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3504290,11148,1742583,6432,911602,9465,200,177,911402,9484,2227,678,1531,498,6421,1244,4419,1087,19539,2604,7681,1789,17719,2347,19000,2367,36698,3120,24162,2569,50495,3355,67007,4240,57957,3732,64587,3937,49825,3791,58977,3690,83313,3897,65973,4484,108819,4384,165052,5286,830981,10153,395096,7463,435885,9307,74641,4259,48947,3222,39634,2645,30216,2891,39013,2929,19865,2565,21094,2785,13831,1637,25924,2933,9042,1613,19535,2078,18875,2304,11677,1726,11877,1919,6061,1137,9357,1547,7530,1446,4954,1041,8693,1464,15119,1813,1761707,6611,641129,9031,81,135,641048,9023,1811,675,1520,536,4101,1005,6437,1253,20464,2402,9608,1358,20071,2509,15446,2213,29605,2410,20584,2010,49252,3778,62951,3570,62073,4577,51829,3891,40924,3079,44527,2755,58218,3869,41461,2940,50908,3251,49258,3150,1120578,11306,602315,9278,518263,9465,94800,4542,60999,3398,56536,3759,39647,3182,51153,3696,21607,2507,26561,2364,15328,1733,27182,2282,12370,1737,26562,2605,21125,2069,13408,1673,10659,1528,7046,1190,8140,1582,8883,1222,5549,927,5850,1217,4858,1090,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2312159,8073,1112559,5632,561345,8107,51,85,561294,8105,1168,455,961,420,1579,594,2214,779,5233,1159,3100,1034,5812,1390,6179,1312,13855,2366,8535,1459,22022,2784,30328,3146,27477,2975,33716,3047,25401,2600,41803,2842,55352,3293,42138,3418,84544,4660,149877,5095,551214,8845,293768,7000,257446,6777,43111,2692,24767,2217,23033,2120,16633,2181,22099,2041,11732,1902,11513,1748,6969,1417,12712,1871,5704,1169,12272,1470,10772,1701,7752,1386,7237,1216,4340,973,6563,1150,6338,1114,4516,876,7753,1193,11630,1343,1199600,4506,409379,6777,155,197,409224,6776,942,421,1466,607,2405,647,2408,915,3940,893,3727,917,6653,1195,6478,1222,14143,1580,8766,1364,28786,3131,31423,2642,28778,2967,34702,2842,21665,1970,34236,3118,41698,2483,34372,2716,54189,3542,48447,3173,790221,7733,432366,6512,357855,5955,52599,2937,39252,2803,32255,3515,23248,2429,35382,2907,15849,1826,21168,2108,10849,1369,22679,2342,9525,1544,17268,1982,15262,1727,9705,1455,9860,1359,6264,1088,8111,1427,7767,1104,7332,1210,8953,1274,4527,796,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,529740,3073,255657,2090,118741,3753,0,182,118741,3753,37,63,75,107,946,633,801,515,1573,572,1266,538,2256,998,1561,620,4962,1087,2611,777,5760,1288,6879,1250,6068,1010,8868,1429,7658,1469,11262,1514,13152,1578,9133,1189,15325,1649,18548,1674,136916,3876,77770,2560,59146,3609,10051,1390,6962,1058,7099,1424,3976,966,4894,950,1456,425,3530,964,1275,545,3326,1228,1487,573,2650,1034,3138,966,1292,585,2189,765,482,229,725,357,1098,474,817,688,1248,672,1451,475,274083,1775,95019,3105,0,182,95019,3105,274,255,81,130,589,367,325,234,2263,770,1382,660,2031,574,1323,488,4918,1265,2372,587,7220,1425,8735,1297,8835,1524,9682,1301,6098,1179,6323,1277,8647,1239,8175,1133,9224,1319,6522,946,179064,3216,105463,3286,73601,3449,13171,1715,8040,1450,8889,1271,5515,1120,7693,1391,3764,1022,5469,1279,1724,620,2677,604,1879,602,2374,638,2281,758,1938,628,1390,438,1394,477,1579,478,1423,584,802,299,1047,469,552,293,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,224391,3314,110599,1899,71841,2932,0,197,71841,2932,44,71,50,84,328,272,491,446,159,157,155,137,544,576,233,175,1431,663,566,535,1903,685,2569,904,1927,717,3043,1170,2803,920,4162,1052,5224,1162,4103,811,11227,1668,30879,1989,38758,2568,15871,1940,22887,2061,4322,875,2035,802,1340,671,386,266,1841,709,541,434,438,296,313,248,1008,498,586,433,720,478,2069,801,948,491,433,303,1335,573,456,265,560,359,450,264,868,427,2238,764,113792,1858,64999,2698,0,197,64999,2698,188,201,80,181,74,101,456,315,830,439,167,144,211,208,490,420,826,393,76,90,2366,1059,2124,758,2737,778,3891,1029,3132,845,4417,1253,8811,1632,5020,816,10996,1502,18107,1619,48793,2631,19106,1845,29687,2432,6821,1516,3424,1068,1217,582,1304,496,2528,809,1034,437,951,291,417,363,901,415,667,415,1091,451,1572,603,1278,641,915,402,448,280,850,360,1158,507,541,270,884,386,1686,736,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12356889,17717,6007488,11968,2571311,17448,53,87,2571258,17451,6609,1259,5163,1265,16174,2218,16907,2097,63745,5359,50109,5183,89269,5641,75526,5735,141120,5945,81728,5058,199247,8011,219295,8243,180460,7955,202998,7188,135072,7783,164069,6313,196447,7289,142721,6414,225742,7405,358857,9543,3436177,19379,2181958,17703,1254219,15871,190948,8106,133006,6829,130829,6339,96980,6346,146429,7237,63373,4118,82054,5356,40194,4220,63789,4260,24637,2722,52386,3933,46325,3259,33813,3021,26575,2840,13633,1823,17849,2407,19615,2390,13206,1942,19765,2268,38813,3140,6349401,11337,1981138,17786,119,113,1981019,17802,5048,1065,3420,898,15937,2380,19874,3063,62590,5137,50559,4897,93474,6918,71069,4816,134909,5905,81859,4917,204887,7076,214614,8221,181439,6221,167124,7855,112372,5729,114443,5995,134136,5989,93388,5446,120151,4900,99726,5217,4368263,21156,2950366,18552,1417897,18137,217515,7335,159418,7104,168412,6666,127475,6717,163529,7226,76612,4543,96253,5651,47480,3889,70614,4678,28273,2449,55771,4439,46971,3755,36311,2935,30076,3077,18492,1864,18679,2372,21284,2265,11512,1653,12995,2315,10225,1690,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,4797457,11154,2357473,7502,1184148,12813,0,208,1184148,12813,3406,938,1760,769,5875,1207,7907,1773,19268,2126,15328,2673,37417,3757,26483,3456,54080,3860,28732,3126,85443,5773,87991,5015,82068,4606,84077,4904,59517,4087,78415,5168,96917,4479,74564,4235,119395,5886,215505,7597,1173325,13806,694176,10787,479149,10630,84740,5370,56346,4332,53372,3800,37224,3136,47319,3856,20832,2656,28677,3323,12305,1858,19508,2108,11382,2096,18750,2385,16283,1706,12090,1937,8758,1380,6270,1251,9145,1257,9367,1444,5235,1023,7374,1501,14172,1887,2439984,6232,817043,13424,111,135,816932,13415,1893,1016,1481,477,8982,1721,9688,1875,27551,2721,18523,2338,37089,3781,25264,2692,49048,3835,30326,2931,75019,5019,78696,4649,62140,4905,66171,4628,48022,3724,52170,3715,67465,3936,47897,3669,56555,4180,52952,3358,1622941,13433,1057009,12190,565932,9652,108884,5363,66194,3529,67529,4232,45616,3948,65519,4223,29597,2886,29648,3155,14923,1539,20418,2110,10514,1502,22586,2472,16910,2530,12440,1855,12592,1979,7970,1390,8494,1454,11457,1625,6696,1407,4451,1042,3494,841,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,304810,2340,168750,1477,90931,3346,118,147,90813,3329,0,177,338,308,770,417,467,378,1008,457,856,414,2231,761,2143,779,4922,1126,4326,1036,5292,1165,4975,1132,5301,1060,7070,1294,5270,1164,4084,947,9220,1825,7236,1508,11703,1476,13601,1607,77819,3357,40937,2272,36882,2774,4817,1137,2317,697,3318,905,2339,701,3221,846,1501,675,2172,810,1372,473,2002,625,736,350,2096,801,2263,675,1276,532,1739,480,614,317,808,592,1870,744,492,282,787,389,1142,456,136060,1522,43289,2599,0,177,43289,2599,137,133,124,115,238,229,318,306,612,427,952,566,708,364,540,271,2991,1149,1892,689,2748,738,2355,637,3870,972,3578,828,3373,821,3791,882,3936,768,2413,681,4740,919,3973,898,92771,2848,53197,2621,39574,2715,4744,948,3842,900,3976,1034,2394,649,3411,1007,1015,376,2636,903,1253,527,2827,835,1115,509,2321,760,1925,800,993,562,2289,888,1263,661,625,320,1050,433,505,339,1047,463,343,195,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1121567,4618,556141,2726,252735,5944,0,187,252735,5944,661,310,654,367,1788,599,1365,602,6290,1316,2860,767,8796,1647,4482,1171,13867,2469,9739,1749,19499,2478,24381,2457,18242,2117,19095,1908,13914,1956,19085,2376,24751,2487,15922,1790,21532,2298,25812,2241,303406,5896,155766,4301,147640,5650,25516,3074,19396,2574,15378,1701,13099,1758,12350,1500,5523,1156,8458,1629,4696,1091,9664,1678,2823,750,5239,1182,5341,1354,4116,953,3707,839,1786,778,1663,667,2565,625,1482,600,1715,586,3123,791,565426,3296,171270,6001,66,111,171204,6003,274,183,896,465,2513,802,2522,856,6932,1488,6858,1429,6634,1448,7728,1544,14012,1988,9724,1576,19269,2030,19267,2150,13820,2146,13163,1926,8365,1502,10392,1824,11379,2076,5570,1458,8178,1617,3708,980,394156,6289,216210,5398,177946,6463,38278,2937,21046,2045,20966,1962,16150,2180,19191,2444,9992,1855,12364,2125,6123,1075,6892,1319,2872,806,7256,1535,5171,1206,2871,801,1804,617,1578,796,1454,619,1770,646,385,285,1320,767,463,293,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,7557850,15841,3690830,8972,1878479,14302,76,87,1878403,14313,3037,757,3630,968,9296,1291,9684,1537,28229,3172,17775,2037,40928,2803,34934,2872,71164,4067,41003,3076,100004,5116,126933,5344,112202,4933,130743,5635,92652,4911,135019,4960,173346,5702,142540,5986,253821,7199,351463,6304,1812351,12040,973003,10872,839348,11777,138449,5430,95328,4837,88303,4392,55440,3447,85073,3974,34289,2884,47594,2991,21564,2246,41774,3032,15525,1929,35382,2974,31877,2562,20349,2154,25371,2121,13723,1564,16665,1823,18474,1556,13143,1751,18490,2017,22535,2483,3867020,9494,1376151,15535,205,205,1375946,15523,1186,471,2641,632,9609,1421,8404,1143,29379,2364,26262,2616,53462,3250,39036,3027,82009,4617,48986,3038,115787,4977,134952,5780,106731,4873,109508,4461,81395,4557,93581,4290,120404,4851,87046,4417,114466,4694,111102,4558,2490869,16664,1433961,13156,1056908,14363,180443,6601,124219,5066,122757,4858,82538,4201,110987,5198,52854,3416,67633,3903,37348,2866,51568,3094,19353,2171,43620,2940,34161,2864,22646,2362,22531,2369,13498,1613,16895,1687,18194,2310,10439,1535,14886,1787,10338,1339,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
