GEO_ID,C18105_001E,C18105_001M,C18105_002E,C18105_002M,C18105_003E,C18105_003M,C18105_004E,C18105_004M,C18105_005E,C18105_005M,C18105_006E,C18105_006M,C18105_007E,C18105_007M,C18105_008E,C18105_008M,C18105_009E,C18105_009M,C18105_010E,C18105_010M,C18105_011E,C18105_011M,C18105_012E,C18105_012M,C18105_013E,C18105_013M,C18105_014E,C18105_014M,C18105_015E,C18105_015M,C18105_016E,C18105_016M,C18105_017E,C18105_017M,C18105_018E,C18105_018M,C18105_019E,C18105_019M,C18105_020E,C18105_020M,C18105_021E,C18105_021M,NAME,C18105_001EA,C18105_001MA,C18105_002MA,C18105_002EA,C18105_003MA,C18105_003EA,C18105_004EA,C18105_004MA,C18105_005MA,C18105_005EA,C18105_006EA,C18105_006MA,C18105_007EA,C18105_007MA,C18105_008MA,C18105_008EA,C18105_009MA,C18105_009EA,C18105_010EA,C18105_010MA,C18105_011EA,C18105_011MA,C18105_012EA,C18105_012MA,C18105_013MA,C18105_013EA,C18105_014MA,C18105_014EA,C18105_015EA,C18105_015MA,C18105_016EA,C18105_016MA,C18105_017EA,C18105_017MA,C18105_018EA,C18105_018MA,C18105_019MA,C18105_019EA,C18105_020MA,C18105_020EA,C18105_021EA,C18105_021MA,state
0400000US18,6012985,2770,2935336,3740,595446,3097,3520,829,591926,3181,1966997,3612,99702,4240,1867295,4834,372893,1829,72838,3358,300055,3928,3077649,3788,565832,2878,4196,1093,561636,2876,2031261,3030,124220,4762,1907041,5513,480556,1774,123754,3771,356802,3826,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2832867,2224,1400046,3469,269380,2555,1572,563,267808,2659,934508,2170,34275,2596,900233,3466,196158,1233,33206,2173,162952,2577,1432821,3265,255050,2343,1027,400,254023,2470,928245,2381,43375,2391,884870,2995,249526,1767,52905,2428,196621,2664,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2623998,2455,1288852,3563,263400,2151,1879,658,261521,2218,858686,3378,38065,2654,820621,3974,166766,1405,30843,2159,135923,2662,1335146,2914,255099,1985,1134,365,253965,2048,871150,2218,48693,2429,822457,3118,208897,1411,53476,2523,155421,2514,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4016045,2807,1951423,3984,380550,2290,3519,988,377031,2345,1312286,3160,107517,5171,1204769,6287,258587,1428,62951,2655,195636,2753,2064622,3273,358803,2324,3488,831,355315,2523,1373449,2430,123370,4632,1250079,5121,332370,1942,105034,3444,227336,3518,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4189604,3158,2013682,4450,413792,3316,3602,986,410190,3287,1350133,3164,87896,4426,1262237,5025,249757,1748,59461,3061,190296,3412,2175922,3522,394355,2607,2637,722,391718,2723,1454698,2702,106595,5144,1348103,5946,326869,2005,108072,3765,218797,3580,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1249513,1039,609177,2113,102787,1081,713,370,102074,1151,407162,1759,23532,2115,383630,2600,99228,833,17271,1169,81957,1351,640336,2135,96518,1261,689,336,95829,1334,423605,1328,27278,2157,396327,2659,120213,813,25712,1820,94501,1945,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5423575,2495,2593483,3265,496868,2004,2539,719,494329,2110,1777886,2905,64533,3678,1713353,4664,318729,1490,55288,2968,263441,3121,2830092,3112,479629,1960,3017,1018,476612,2346,1930360,2180,88740,4344,1841620,5209,420103,1837,101972,4019,318131,4176,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6202992,1199,2985943,2335,526346,1493,4061,1066,522285,1889,2064653,2069,77948,4925,1986705,5179,394944,1935,68380,4107,326564,4696,3217049,2264,507767,1616,3048,708,504719,1685,2182282,1844,93748,4512,2088534,4889,527000,1981,122414,4245,404586,4402,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9200954,1869,4482676,3982,866210,2013,4720,945,861490,2250,2997541,3167,176255,5848,2821286,6029,618925,1602,113127,3817,505798,4221,4718278,3664,825865,2353,4607,991,821258,2487,3107208,2399,208261,5446,2898947,5468,785205,2188,203254,5004,581951,5262,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4972434,1821,2459009,3135,474780,2314,2184,530,472596,2457,1672402,2683,55671,2827,1616731,3712,311827,1371,46457,2207,265370,2634,2513425,3232,453380,2104,2478,736,450902,2296,1671682,2476,68276,3447,1603406,3889,388363,1791,80338,3426,308025,3691,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2716009,2665,1289340,4152,277670,3279,1848,635,275822,3267,846611,2937,69241,4506,777370,4768,165059,1346,45289,2651,119770,2951,1426669,3585,265537,2923,1556,543,263981,2945,937233,3081,84633,4181,852600,5234,223899,1441,77436,2965,146463,3103,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5534195,2761,2686011,4992,527754,3639,4235,903,523519,3763,1784694,3323,108075,4806,1676619,5626,373563,2172,79394,3994,294169,4473,2848184,4223,497346,2725,3360,955,493986,2876,1876763,3298,132002,5170,1744761,5425,474075,2571,126271,4406,347804,4442,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,930984,1445,463973,2180,82207,1013,250,207,81957,985,308349,1747,14948,1799,293401,2392,73417,713,12980,1271,60437,1475,467011,1676,78152,1056,576,393,77576,1083,308447,1508,17740,2085,290707,2422,80412,884,19211,1465,61201,1573,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1694831,1632,836426,1958,168519,1505,1159,417,167360,1523,559297,1512,17907,2047,541390,2363,108610,909,17724,1404,90886,1561,858405,1747,160789,1121,557,255,160232,1131,561709,1590,23850,1841,537859,2559,135907,980,28840,1953,107067,1990,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2541053,2054,1269402,2300,247050,1522,1157,596,245893,1661,854575,1999,42236,3029,812339,3114,167777,901,35091,2213,132686,2481,1271651,1857,233519,1113,1481,649,232038,1282,851154,1552,49780,3352,801374,3311,186978,1156,47710,2627,139268,2312,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1240520,1037,606661,2022,105796,1263,583,426,105213,1296,416032,1768,18219,2078,397813,2749,84833,996,13216,1326,71617,1528,633859,1850,103261,1234,732,468,102529,1219,428545,1538,19763,2023,408782,2566,102053,1042,22472,1604,79581,1874,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8229955,1939,3981080,3069,763844,2018,5217,1170,758627,2434,2702001,2234,88606,4981,2613395,5159,515235,1537,88789,3567,426446,3714,4248875,2599,733719,1806,3831,1044,729888,2183,2818628,1888,118381,4917,2700247,5141,696528,1639,171801,5119,524727,5349,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1908769,1619,935335,3088,191203,2303,1913,969,189290,2458,612080,2213,38505,3378,573575,4107,132052,978,31322,2091,100730,2087,973434,2352,181102,1940,1392,623,179710,1936,634804,1586,44996,3021,589808,3211,157528,796,45450,2640,112078,2619,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18152857,3086,8725125,5405,1575554,2938,10141,1727,1565413,3211,6025148,4193,235599,6880,5789549,8063,1124423,2650,203454,5556,920969,5896,9427732,4593,1513396,2636,8408,1434,1504988,3002,6377429,3680,308085,8594,6069344,9316,1536907,2613,410093,7550,1126814,7674,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8941145,4751,4286111,6028,853784,4674,4055,946,849729,4744,2864925,4952,160674,6422,2704251,7819,567402,2452,109711,4432,457691,4961,4655034,4930,816376,4293,4695,1231,811681,4489,3101485,3496,198978,6801,2902507,8055,737173,2261,205881,5168,531292,5537,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,639735,1094,324756,1780,55829,1175,187,172,55642,1166,226211,1456,8270,1208,217941,1873,42716,565,6515,711,36201,829,314979,1549,52835,893,271,328,52564,982,209830,1345,8064,1216,201766,1927,52314,661,10188,923,42126,1108,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10681711,2714,5180855,5256,1005354,3824,7018,1157,998336,3843,3464129,4505,194450,6346,3269679,7374,711372,2471,131451,4338,579921,4993,5500856,4582,961291,3362,6050,1282,955241,3419,3612354,3854,237350,6687,3375004,6823,927211,2888,235764,5968,691447,6626,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3470912,2323,1696318,3670,345535,2376,2935,694,342600,2303,1121876,2633,77009,3326,1044867,4135,228907,1640,54692,2455,174215,2655,1774594,3264,326936,2148,1939,566,324997,2174,1159368,2321,93283,3501,1066085,4447,288290,1645,82505,2851,205785,3421,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3628339,2467,1783645,3287,323711,1872,1825,694,321886,1981,1202707,2581,59208,4109,1143499,4934,257227,1279,47435,2498,209792,2660,1844694,3386,304022,2370,1498,770,302524,2490,1225455,1914,69780,4108,1155675,4579,315217,1434,83991,3439,231226,3493,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11840999,2380,5729905,3883,1028667,2612,8434,1612,1020233,3229,3857911,3237,186165,6034,3671746,6290,843327,2274,148457,4106,694870,3839,6111094,3717,984006,2218,6980,1279,977026,2502,4010001,2897,233960,6327,3776041,6494,1117087,2897,278981,5751,838106,5956,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,978748,1179,469291,1432,81809,942,332,236,81477,981,323062,1232,14323,2198,308739,2261,64420,546,10184,1039,54236,1077,509457,1360,78719,779,724,543,77995,900,343638,1102,18669,1998,324969,2229,87100,829,20083,1765,67017,1787,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4328634,3012,2065299,4304,398007,2541,3150,684,394857,2524,1371194,3320,86903,5058,1284291,6212,296098,1624,62535,2891,233563,3014,2263335,3588,385478,2176,2274,827,383204,2302,1497339,2629,113783,5406,1383556,5712,380518,1548,103979,3937,276539,4024,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,757742,1331,377903,1907,73853,1308,723,297,73130,1414,252094,1466,11178,1522,240916,2232,51956,717,9814,1046,42142,1241,379839,1898,70497,1434,404,284,70093,1423,246970,1533,11477,1341,235493,1869,62372,638,12420,1159,49952,1277,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5954606,3175,2869253,4472,556513,3390,5381,1321,551132,3613,1921123,3706,136560,5369,1784563,6099,391617,1905,89223,3374,302394,3196,3085353,4058,533713,3540,3288,882,530425,3640,2049886,2901,164130,5335,1885756,5738,501754,2247,149270,4643,352484,4959,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23651651,5777,11587653,9761,2574460,5030,20021,2447,2554439,5305,7791211,7663,363049,10162,7428162,11110,1221982,3601,272300,6003,949682,6378,12063998,8588,2464570,5432,15161,2440,2449409,5640,8067263,6331,444626,11934,7622637,12557,1532165,3752,454247,7887,1077918,8439,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2571076,1663,1282956,2499,320686,1600,1931,822,318755,1730,839068,1844,26728,2452,812340,3059,123202,791,22289,1876,100913,2129,1288120,2161,305401,1875,2184,784,303217,2096,838000,1611,34701,2818,803299,2966,144719,1109,33335,2485,111384,2437,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,588917,922,289887,1138,47829,680,183,129,47646,707,198534,1002,9734,1134,188800,1463,43524,528,7314,1054,36210,1098,299030,1020,44723,588,197,159,44526,594,202541,865,9902,1125,192639,1368,51766,469,10592,1006,41174,1019,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7466435,4937,3591056,6909,686642,4345,3457,1038,683185,4483,2452560,5736,97863,5352,2354697,6970,451854,2244,80478,3781,371376,4399,3875379,5792,658172,3869,3220,901,654952,4183,2632901,4531,128597,5715,2504304,6204,584306,2333,145996,5157,438310,5427,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6352105,3466,3135292,4120,586235,2489,2107,771,584128,2488,2146456,3595,90872,4580,2055584,6000,402601,1491,68251,2954,334350,3104,3216813,2817,556387,2208,2651,969,553736,2386,2175199,2553,115377,5109,2059822,5548,485227,1728,118035,5133,367192,5129,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1721249,1842,839716,2943,140798,1699,1626,604,139172,1890,563357,2189,55452,3710,507905,4238,135561,1037,33473,2241,102088,2307,881533,3257,136919,1913,1344,449,135575,1845,577616,2375,59053,3476,518563,3774,166998,1062,53448,2237,113550,2548,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5300850,2214,2613221,3494,494461,2353,3431,1096,491030,2489,1766245,2742,72538,3987,1693707,4748,352515,1225,57404,2454,295111,2549,2687629,3066,469580,2036,2755,814,466825,2116,1776143,2362,84879,3876,1691264,4353,441906,1580,97147,3173,344759,3228,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,529066,1362,266750,2033,50544,1535,381,284,50163,1535,181804,1371,6760,1268,175044,1906,34402,689,6448,944,27954,1188,262316,1802,47572,1285,238,196,47334,1329,176224,1332,9274,1359,166950,1896,38520,780,9141,1090,29379,1220,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3432408,699,1630027,2439,328659,2058,3322,1002,325337,2307,1051021,796,90627,4323,960394,4416,250347,548,70999,2892,179348,2889,1802381,2264,310717,1963,4084,1123,306633,2290,1167194,529,115718,5266,1051476,5327,324470,740,130957,3815,193513,3841,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4440095,3391,2120828,4546,418804,3392,3788,844,415016,3282,1409189,3506,117500,4902,1291689,6628,292835,1524,72917,3230,219918,3490,2319267,4000,402593,2457,3012,1027,399581,2608,1528146,2593,136163,5312,1391983,5716,388528,1745,128750,4388,259778,4480,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,655012,1972,334868,2286,69170,1318,154,124,69016,1312,236095,1783,10478,1373,225617,2089,29603,624,5695,1078,23908,1175,320144,1630,63968,1135,201,165,63767,1133,224851,1305,10594,1649,214257,1880,31325,890,8755,1265,22570,1124,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6006067,2260,2945216,2865,603830,1819,4345,1186,599485,2321,1901266,2562,89968,5009,1811298,5962,440120,1161,78794,3559,361326,3683,3060851,2585,575963,1635,3785,1057,572178,1934,1965428,2242,103574,6313,1861854,7103,519460,1302,122586,4441,396874,4463,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2704664,2589,1315604,4108,266984,2978,2986,965,263998,2987,858849,2671,67025,3640,791824,4777,189771,1505,44859,2371,144912,2366,1389060,3357,250790,2483,1601,642,249189,2595,902516,2423,77822,3513,824694,3574,235754,1834,70209,2840,165545,2953,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
