GEO_ID,B16005D_001E,B16005D_001M,B16005D_002E,B16005D_002M,B16005D_003E,B16005D_003M,B16005D_004E,B16005D_004M,B16005D_005E,B16005D_005M,B16005D_006E,B16005D_006M,B16005D_007E,B16005D_007M,B16005D_008E,B16005D_008M,B16005D_009E,B16005D_009M,B16005D_010E,B16005D_010M,B16005D_011E,B16005D_011M,NAME,B16005D_001MA,B16005D_001EA,B16005D_002MA,B16005D_002EA,B16005D_003MA,B16005D_003EA,B16005D_004MA,B16005D_004EA,B16005D_005EA,B16005D_005MA,B16005D_006MA,B16005D_006EA,B16005D_007MA,B16005D_007EA,B16005D_008EA,B16005D_008MA,B16005D_009MA,B16005D_009EA,B16005D_010EA,B16005D_010MA,B16005D_011MA,B16005D_011EA,state
0400000US32,198679,4461,62782,4468,42706,5421,20076,2871,14957,2130,5119,1631,135897,4502,17126,2237,118771,5052,63504,4499,55267,4081,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,28110,1803,6406,1545,3465,1228,2941,850,2363,781,578,384,21704,1765,3895,1375,17809,1792,8750,1509,9059,1744,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,724679,5540,183342,5661,77342,4131,106000,5244,92628,5173,13372,1975,541337,6057,54228,4388,487109,7289,282879,7397,204230,7660,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,26578,1574,8455,1462,4058,1036,4397,1024,3225,891,1172,687,18123,1519,3442,956,14681,1505,8107,1189,6574,1354,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1416219,7760,353134,8581,135270,6415,217864,7351,182544,6956,35320,3535,1063085,8409,133704,7418,929381,10646,347749,10902,581632,12217,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,212331,4094,54982,3400,25451,2387,29531,3195,24395,2866,5136,1219,157349,4506,23107,2696,134242,4741,69046,4334,65196,4539,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,6490,772,1633,726,1399,725,234,132,150,122,84,103,4857,889,554,333,4303,876,1876,898,2427,938,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,188644,4120,48989,3210,25261,2905,23728,2412,19244,2269,4484,1180,139655,4093,19843,2059,119812,4230,66322,3668,53490,3270,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,66187,2057,18816,1881,10299,1768,8517,1341,7523,1262,994,457,47371,2220,9082,1558,38289,2123,17561,2159,20728,2008,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,143000,3783,49642,2881,28309,2747,21333,2349,16005,2271,5328,1340,93358,3331,14897,2126,78461,3959,33131,3414,45330,3840,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,346863,4625,91968,5004,39625,3565,52343,4090,40148,3495,12195,2005,254895,5052,32632,3084,222263,5574,103598,4690,118665,5111,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,31063,1385,9309,1245,4153,924,5156,1266,4523,1199,633,353,21754,1802,3752,1114,18002,1705,9288,1396,8714,1240,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,56127,2139,18260,1911,8809,1680,9451,1316,8030,1151,1421,652,37867,2380,4912,1267,32955,2465,15310,1941,17645,1855,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,9062,1254,1870,844,1432,777,438,334,234,171,204,224,7192,1341,929,380,6263,1309,1804,654,4459,1450,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,90262,2771,21449,2253,9239,1700,12210,1893,10394,1892,1816,639,68813,3022,9900,1808,58913,2916,29488,2319,29425,2511,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,983537,7573,253714,8242,115005,7423,138709,6777,116132,6277,22577,2876,729823,9423,72974,6087,656849,10900,340470,9604,316379,10876,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,58318,2351,16620,2020,9593,1445,7027,1728,5753,1631,1274,551,41698,2015,7364,1267,34334,2352,14014,1545,20320,1871,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,7673,746,1270,479,678,349,592,311,495,320,97,116,6403,799,1265,415,5138,823,2150,572,2988,736,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,440294,6050,116520,6152,58173,4530,58347,4126,51522,3872,6825,1344,323774,5842,36424,3649,287350,6282,159123,4938,128227,5372,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,481205,6090,154567,6753,84774,6000,69793,4372,57230,4119,12563,1906,326638,6746,37867,3426,288771,7174,135059,5775,153712,5799,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,11371,1244,2639,722,2063,693,576,327,555,322,21,34,8732,976,1983,684,6749,914,3711,924,3038,771,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,123775,2946,41397,2898,12754,1986,28643,2622,21595,2541,7048,1899,82378,2545,11703,1666,70675,2803,36390,2286,34285,2772,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,5169,967,1827,588,1348,628,479,352,291,226,188,196,3342,728,524,303,2818,817,1192,397,1626,750,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,13060,2751,8908,2161,92,145,8816,2134,1587,745,7229,1934,4152,1554,300,342,3852,1489,708,701,3144,1156,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,55424,2843,13217,2508,7468,1866,5749,1679,4884,1502,865,426,42207,2132,5857,1413,36350,2325,18466,2360,17884,2242,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,40255,1960,11895,2407,5317,1489,6578,1783,4932,1610,1646,685,28360,2927,1627,523,26733,3087,12884,2225,13849,2036,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,179523,3567,57018,3458,34562,3392,22456,2692,18950,2638,3506,936,122505,3502,16854,2420,105651,4181,59509,3874,46142,3580,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,36830,1881,12544,1573,7145,1399,5399,1165,4590,1095,809,452,24286,1795,4074,979,20212,1669,9832,1569,10380,1212,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
