GEO_ID,B14001_001E,B14001_001M,B14001_002E,B14001_002M,B14001_003E,B14001_003M,B14001_004E,B14001_004M,B14001_005E,B14001_005M,B14001_006E,B14001_006M,B14001_007E,B14001_007M,B14001_008E,B14001_008M,B14001_009E,B14001_009M,B14001_010E,B14001_010M,NAME,B14001_001MA,B14001_001EA,B14001_002MA,B14001_002EA,B14001_003EA,B14001_003MA,B14001_004MA,B14001_004EA,B14001_005MA,B14001_005EA,B14001_006MA,B14001_006EA,B14001_007MA,B14001_007EA,B14001_008EA,B14001_008MA,B14001_009MA,B14001_009EA,B14001_010MA,B14001_010EA,state
0400000US18,6288186,5209,1753514,11998,102030,4675,86582,3978,355237,7035,361534,7976,359301,6117,410050,9029,78780,4819,4534672,12295,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2959203,3259,809898,7334,54494,2962,43079,2720,160386,4137,162262,4591,158452,2979,196208,5588,35017,2589,2149305,6704,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2768504,3076,802896,7794,54033,3260,43007,3031,156404,4731,161081,5084,160254,3897,190719,5298,37398,2989,1965608,7922,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4224180,4348,1108468,10750,70219,4367,63369,3647,216562,5533,237173,5334,226465,4489,245077,8335,49603,3661,3115712,10251,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4423331,4405,1207176,10342,85221,4801,63518,4199,252515,7218,263743,7403,238584,4921,250021,7435,53574,4442,3216155,9098,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292046,1728,306571,5266,16638,1727,14523,1624,60134,2522,59938,2721,67722,2513,72339,3424,15277,2326,985475,5118,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5674843,5617,1580906,11337,101456,4487,79154,4058,287258,6163,286898,6238,316868,5259,392951,8849,116321,5410,4093937,11827,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6439002,4912,1761641,10751,112204,5569,80063,4293,305658,6438,323015,7752,342566,4914,462332,7618,135803,6283,4677361,11616,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9551345,4488,2652338,11757,146430,5075,128470,4669,496526,7720,526342,8432,560950,6171,664154,9570,129466,6251,6899007,11419,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5177211,4744,1414524,8148,99220,4210,71782,3450,284521,5894,277673,5355,289323,4460,327842,6645,64163,3397,3762687,8395,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2871033,3865,830938,8998,53398,3525,48726,3187,166678,5460,170719,5873,167336,5396,194968,7028,29113,2811,2040095,8980,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5805261,4494,1552442,12418,92686,3848,77286,5167,311649,6441,318935,6505,314250,5637,357568,9463,80068,4450,4252819,12242,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,970811,1537,231634,4379,13868,1647,13234,1567,51656,2533,45469,2870,46993,1833,50314,3151,10100,1659,739177,4284,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1776112,2553,510963,5405,35107,2486,26529,1702,103566,2914,99767,2942,101092,2445,117055,3870,27847,2393,1265149,5784,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2655741,2802,680801,7654,30200,3063,39979,3455,145689,4947,144083,5009,153669,4073,140384,5571,26797,2557,1974940,8261,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1283226,1953,323979,4497,18957,1962,15516,1801,57874,2778,65991,3082,69554,2577,78337,3523,17750,1977,959247,4455,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8554824,4576,2294691,12829,169521,5527,117376,5008,446349,6940,461165,7943,487505,5955,493774,8852,119001,6382,6260133,12285,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2002855,3440,572854,8312,32064,3190,29203,2295,119204,4124,107739,4450,116862,3658,141747,5545,26035,2383,1430001,8008,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18888881,7658,5029814,18752,307752,7916,236998,6768,922162,12154,954442,11779,1037122,8392,1256634,13887,314704,8802,13859067,16884,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9394913,7253,2550114,15371,145269,5947,137254,5707,505052,8329,517615,9775,511958,7484,617593,12795,115373,5972,6844799,14563,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,673208,1399,177584,3649,10958,1406,10405,1657,33429,2194,31473,1885,33091,1593,50624,2743,7604,1387,495624,3400,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11145456,6313,3013300,17211,181771,7294,149697,6630,584573,8578,609556,9166,634391,6691,714613,13107,138699,5367,8132156,16123,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3658438,3486,985249,8875,63848,3267,56527,2785,214935,4266,204718,4830,194611,3798,213723,5961,36887,3142,2673189,8832,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3766381,3370,982675,10858,55317,3736,52079,3646,188716,4746,191512,6082,193372,4659,254363,7821,47316,3863,2783706,10602,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12347792,4987,3108390,15673,199557,5612,144683,5717,591915,7703,622955,8680,644481,5629,742795,11372,162004,6056,9239402,15248,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1018856,1905,275680,4946,16227,2039,11553,1598,43683,2374,51673,3004,53504,2014,83712,3999,15328,2221,743176,5168,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4557631,4361,1201763,10642,65191,3793,72360,4379,243590,5239,243467,5913,240041,6151,284747,7689,52367,3391,3355868,10482,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,799281,1721,217047,3700,13658,1449,10860,1214,45596,1875,42848,2141,45945,1816,47630,2996,10510,1734,582234,4028,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6226632,5730,1605001,12173,92535,4101,83916,4696,331342,7264,332974,8021,338173,5441,352471,9450,73590,4701,4621631,11577,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,24937723,12884,7389940,29176,454158,12045,416465,9703,1581026,15414,1578921,16256,1515149,13780,1558096,20314,286125,10935,17547783,29643,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2703854,3298,932634,8649,59607,3203,50778,3035,196165,5339,195238,4856,178812,3524,215953,6880,36081,3120,1771220,9349,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,608333,1091,154731,2544,9676,1048,5585,971,26434,1402,28887,1407,31904,1360,43333,1830,8912,1026,453602,2514,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7885760,5451,2173528,14600,129071,4758,102022,4633,409608,7264,420388,8647,423478,7604,547333,11126,141628,6042,5712232,13482,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6643366,4514,1718203,13130,102011,4453,88579,4151,332192,7102,360806,7269,360865,5894,400303,9971,73447,4998,4925163,13873,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1793653,2835,419145,5674,22862,2419,19618,2166,85148,3357,86590,3770,85006,3112,99862,4168,20059,2120,1374508,5396,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5522281,3938,1500226,9345,81040,3400,91652,4358,288929,5475,293473,6068,310455,4044,368094,7132,66583,3905,4022055,8473,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,554038,1722,154543,3196,10704,1349,7176,1129,30965,2183,29581,1894,30484,1731,38960,2673,6673,1215,399495,3022,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3548155,4166,983155,7425,58639,3871,44606,3305,190113,5493,204087,6194,207820,4853,242660,6898,35230,2830,2565000,7853,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,4645710,4579,1220639,9669,68105,4067,62696,3916,250102,7695,256375,7753,253182,6121,279223,7470,50956,4014,3425071,10150,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,698740,1427,195535,4290,10865,1440,10665,1512,40632,2351,40863,2281,40906,2277,39353,3055,12251,1856,503205,4442,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6299433,5487,1753081,15045,75468,4733,88867,4280,362055,8024,369234,8399,362466,5473,412989,10268,82002,4837,4546352,15106,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2836698,3587,752357,8093,49645,3218,42647,3405,159528,5439,156432,5486,149872,4261,167120,6088,27113,2818,2084341,7629,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
