GEO_ID,C27016_001E,C27016_001M,C27016_002E,C27016_002M,C27016_003E,C27016_003M,C27016_004E,C27016_004M,C27016_005E,C27016_005M,C27016_006E,C27016_006M,C27016_007E,C27016_007M,C27016_008E,C27016_008M,C27016_009E,C27016_009M,C27016_010E,C27016_010M,C27016_011E,C27016_011M,C27016_012E,C27016_012M,C27016_013E,C27016_013M,C27016_014E,C27016_014M,C27016_015E,C27016_015M,C27016_016E,C27016_016M,C27016_017E,C27016_017M,C27016_018E,C27016_018M,C27016_019E,C27016_019M,C27016_020E,C27016_020M,C27016_021E,C27016_021M,C27016_022E,C27016_022M,C27016_023E,C27016_023M,C27016_024E,C27016_024M,C27016_025E,C27016_025M,C27016_026E,C27016_026M,C27016_027E,C27016_027M,C27016_028E,C27016_028M,C27016_029E,C27016_029M,C27016_030E,C27016_030M,C27016_031E,C27016_031M,C27016_032E,C27016_032M,C27016_033E,C27016_033M,C27016_034E,C27016_034M,C27016_035E,C27016_035M,C27016_036E,C27016_036M,C27016_037E,C27016_037M,C27016_038E,C27016_038M,C27016_039E,C27016_039M,C27016_040E,C27016_040M,C27016_041E,C27016_041M,NAME,C27016_001MA,C27016_001EA,C27016_002MA,C27016_002EA,C27016_003MA,C27016_003EA,C27016_004EA,C27016_004MA,C27016_005EA,C27016_005MA,C27016_006MA,C27016_006EA,C27016_007MA,C27016_007EA,C27016_008MA,C27016_008EA,C27016_009EA,C27016_009MA,C27016_010EA,C27016_010MA,C27016_011MA,C27016_011EA,C27016_012MA,C27016_012EA,C27016_013MA,C27016_013EA,C27016_014MA,C27016_014EA,C27016_015EA,C27016_015MA,C27016_016EA,C27016_016MA,C27016_017MA,C27016_017EA,C27016_018MA,C27016_018EA,C27016_019MA,C27016_019EA,C27016_020EA,C27016_020MA,C27016_021EA,C27016_021MA,C27016_022MA,C27016_022EA,C27016_023MA,C27016_023EA,C27016_024MA,C27016_024EA,C27016_025EA,C27016_025MA,C27016_026EA,C27016_026MA,C27016_027EA,C27016_027MA,C27016_028MA,C27016_028EA,C27016_029MA,C27016_029EA,C27016_030EA,C27016_030MA,C27016_031EA,C27016_031MA,C27016_032EA,C27016_032MA,C27016_033MA,C27016_033EA,C27016_034MA,C27016_034EA,C27016_035EA,C27016_035MA,C27016_036EA,C27016_036MA,C27016_037EA,C27016_037MA,C27016_038EA,C27016_038MA,C27016_039MA,C27016_039EA,C27016_040MA,C27016_040EA,C27016_041MA,C27016_041EA,state
0400000US18,6338934,3430,1464249,24874,494834,14337,439207,13270,55627,6477,843252,14060,500241,12152,343011,10666,126163,5111,124433,5038,1730,647,781008,20222,221322,9681,193993,8840,27329,3818,428351,12184,298890,8742,129461,7156,131335,5202,130811,5170,524,308,2174595,27030,517420,13726,479846,13306,37574,3714,1311118,17294,1086079,16507,225039,9559,346057,7054,344929,6959,1128,505,1919082,27394,328920,10823,318200,10744,10720,2532,1340268,18088,1261134,18795,79134,6402,249894,7571,249347,7570,547,366,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2972496,2113,563767,14053,165605,7566,156098,7154,9507,1960,328239,8327,238240,7050,89999,5378,69923,3192,69550,3188,373,250,342119,9979,93887,4994,87565,5041,6322,1674,181449,6730,142725,6273,38724,3059,66783,3333,66655,3352,128,135,1061932,19914,275117,8642,266317,8606,8800,1741,621870,12463,548599,10867,73271,5037,164945,4854,164741,4836,204,204,1004678,18233,175562,6486,172579,6447,2983,1011,685088,12882,663486,12391,21602,2607,144028,4859,143883,4857,145,183,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2787112,2864,602179,16304,205679,8395,183918,7860,21761,2804,341337,9693,202521,7074,138816,6605,55163,3105,54329,3023,834,578,326155,13426,99562,5997,90153,5741,9409,2099,172612,8020,120997,6127,51615,4311,53981,3204,53834,3161,147,157,924848,18856,234860,9207,223390,8945,11470,2047,554456,10986,469646,9824,84810,4602,135532,4738,135206,4730,326,262,933930,18366,169266,7674,165415,7641,3851,1211,633677,12236,605722,12314,27955,3031,130987,4747,130492,4691,495,306,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4236038,3438,1175256,25360,354827,11817,332134,11613,22693,3553,682507,15330,406263,11955,276244,8913,137922,4401,137362,4329,560,322,532499,15871,131695,7015,120377,6949,11318,2603,305482,10042,208720,7571,96762,6323,95322,4108,95024,4080,298,225,1328764,23573,298623,10284,283738,9642,14885,2514,819852,14805,702127,12375,117725,7005,210289,5218,209918,5198,371,233,1199519,20754,210149,7860,204706,7439,5443,2040,841946,14544,797595,13956,44351,3516,147424,4881,147383,4874,41,70,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4459300,3222,1287183,23384,422877,12489,396775,12844,26102,3603,732358,14516,414711,12444,317647,10132,131948,4527,130340,4373,1608,607,549123,18329,144831,8492,137877,8270,6954,1630,315448,11315,198493,9117,116955,7446,88844,4638,88201,4542,643,621,1279463,26989,291011,11099,272148,10497,18863,3734,791710,17957,611658,15856,180052,8765,196742,6076,195621,5974,1121,629,1343531,22564,243143,8699,236564,8541,6579,1683,941296,15568,862273,14852,79023,6188,159092,4984,158504,5080,588,506,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292494,1341,287795,10994,78178,4829,75274,4732,2904,1058,172257,7404,134108,6502,38149,3469,37360,2209,37280,2212,80,62,157998,9400,37526,3769,35573,3834,1953,837,86065,5716,65720,4948,20345,2499,34407,2508,34353,2516,54,67,440278,12093,89856,5308,84072,5303,5784,1157,270115,7937,223628,7612,46487,3817,80307,3082,80140,3081,167,194,406423,9490,53540,3610,52260,3675,1280,535,285516,7331,270064,7049,15452,2098,67367,2699,67302,2709,65,79,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5723762,3451,871553,24538,268208,11729,251170,11087,17038,3041,501849,15517,344581,12231,157268,8562,101496,4605,98908,4656,2588,756,491083,22356,141261,10247,132700,10069,8561,2230,276013,12893,188891,10172,87122,6610,73809,3856,72413,3792,1396,577,1536093,30842,379766,11774,362951,11946,16815,2928,948523,20226,765461,17069,183062,10798,207804,6137,204386,5885,3418,965,2825033,33100,535504,13366,527904,13234,7600,1597,1933806,21668,1827106,21524,106700,5797,355723,5844,354065,5887,1658,613,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6411047,2596,1100005,21071,294289,9141,288316,8792,5973,1782,648878,14761,582816,13467,66062,5361,156838,5210,155841,5168,997,487,535659,19456,129630,9420,126527,9180,3103,1313,290931,10427,256893,9476,34038,3782,115098,4700,114839,4672,259,224,1670256,27834,360233,11227,354097,11122,6136,2120,1033055,18868,955094,18637,77961,6728,276968,6920,276386,6940,582,401,3105127,28185,599305,10510,594887,10642,4418,1301,2132782,19963,2083923,19314,48859,4273,373040,7545,371655,7652,1385,610,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9660591,4013,2383835,32195,748303,15519,705865,15464,42438,4071,1413737,20290,955742,14967,457995,10734,221795,5485,219612,5428,2183,608,1103136,25075,283540,10987,269266,10823,14274,2550,617335,15022,443296,11458,174039,8178,202261,5776,201663,5796,598,322,3066186,30299,669561,13033,646101,13051,23460,2692,1851120,19879,1573812,19453,277308,9555,545505,8483,544240,8494,1265,529,3107434,28957,526667,11917,518855,12384,7812,1689,2146198,21127,2040159,20912,106039,5246,434569,7574,433962,7624,607,404,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5254437,1964,912609,22501,275264,10536,252024,10419,23240,2709,529665,12780,411120,11352,118545,6084,107680,3647,106619,3654,1061,450,498280,14862,143948,7352,126290,6851,17658,2836,263542,9054,203141,7180,60401,4733,90790,3492,90574,3444,216,248,1663904,24876,420803,10467,398767,10123,22036,2535,996041,17171,870696,15633,125345,5925,247060,5246,246559,5255,501,302,2179644,26868,420990,10732,416566,10588,4424,1105,1503994,17696,1455525,17952,48469,3425,254660,5799,254249,5819,411,297,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2883981,2214,983552,25450,336220,12208,310354,10843,25866,3819,541612,14303,316630,11301,224982,8306,105720,4563,104919,4579,801,446,398963,18091,107689,8133,98182,7663,9507,1997,229510,11462,156186,8191,73324,6807,61764,4005,61703,4026,61,104,840086,20046,187547,8600,172879,8547,14668,3194,529635,13368,427159,11401,102476,6655,122904,4633,122748,4635,156,171,661380,17622,105942,6334,103263,6270,2679,879,456868,12667,421279,11545,35589,3529,98570,4644,98431,4642,139,179,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5828445,4223,1405387,23965,442052,11919,400689,10072,41363,5625,807698,15544,489798,13119,317900,10554,155637,5047,154250,4931,1387,521,696496,18273,185626,8407,164937,8290,20689,3244,387454,10987,261906,9291,125548,6496,123416,4653,122958,4651,458,295,1924036,29279,436172,12086,408536,11673,27636,3958,1171628,21072,981107,18587,190521,7976,316236,6404,315363,6473,873,518,1802526,24649,308226,9157,302154,8730,6072,1708,1241951,18479,1179858,18227,62093,4922,252349,6599,251550,6508,799,422,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,977860,1617,229206,9560,64599,4640,55485,4318,9114,1524,139698,5916,77904,4195,61794,4105,24909,2122,24678,2135,231,151,135819,7127,36477,3459,32112,3162,4365,1237,76351,4668,44693,3890,31658,3186,22991,1930,22939,1936,52,77,318957,10588,72053,4385,63382,3975,8671,2143,192827,6380,150973,5689,41854,3259,54077,2679,53773,2712,304,314,293878,8476,42342,3339,40465,3320,1877,822,199684,6141,182033,5854,17651,2053,51852,2522,51739,2517,113,130,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1796119,1898,365640,11461,121457,6287,109493,5979,11964,2455,204840,6488,127773,5488,77067,4393,39343,2050,38569,2035,774,565,206794,9887,60739,4639,53563,4549,7176,1517,110856,5885,77038,4508,33818,3983,35199,2138,35138,2135,61,101,623194,15163,159504,7616,152776,7528,6728,1237,379002,8507,328940,8593,50062,4062,84688,3600,84587,3600,101,142,600491,12287,111029,4984,109621,5017,1408,699,404175,7932,389627,7895,14548,1972,85287,3355,85148,3379,139,134,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2710585,3306,677159,20440,231539,9757,176041,9586,55498,6836,391211,12556,182763,8663,208448,9897,54409,3901,52013,3711,2396,1007,351401,16539,103795,7396,83502,6852,20293,3033,199589,10261,114721,7610,84868,6346,48017,3465,47061,3500,956,417,887959,25265,199183,10426,171871,9240,27312,4176,564728,16321,423046,12424,141682,9378,124048,5315,121527,5289,2521,1002,794066,18731,118903,7149,113451,7069,5452,1299,546882,14513,495461,13736,51421,4794,128281,4784,127411,4740,870,497,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1278902,1469,194397,12669,56619,6167,53186,5742,3433,1411,113382,6888,71323,4860,42059,4423,24396,2326,24176,2313,220,321,111384,7768,27202,3521,25805,3441,1397,799,60430,4628,41781,3959,18649,2549,23752,2265,23752,2265,0,181,388003,10622,85012,4865,81090,4753,3922,1709,235879,7242,191099,7082,44780,3881,67112,3556,66632,3480,480,490,585118,14651,101383,5587,99359,5366,2024,1115,412109,9983,391173,10407,20936,2741,71626,3319,71323,3292,303,367,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8685726,3160,1380021,25667,430872,13734,395158,13889,35714,4644,778354,15432,461927,12882,316427,13915,170795,5245,166196,5278,4599,1144,783136,25679,215113,10712,196352,9979,18761,2866,433904,15717,266514,9900,167390,10510,134119,5413,131394,5418,2725,920,2250580,41926,520512,15651,489826,14336,30686,3793,1369993,27400,1056147,22292,313846,11616,360075,9202,354759,9112,5316,1246,4271989,42078,841861,14743,826052,15156,15809,2341,2883354,28937,2691311,28194,192043,9274,546774,9229,540309,8989,6465,1367,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
