GEO_ID,B17020G_001E,B17020G_001M,B17020G_002E,B17020G_002M,B17020G_003E,B17020G_003M,B17020G_004E,B17020G_004M,B17020G_005E,B17020G_005M,B17020G_006E,B17020G_006M,B17020G_007E,B17020G_007M,B17020G_008E,B17020G_008M,B17020G_009E,B17020G_009M,B17020G_010E,B17020G_010M,B17020G_011E,B17020G_011M,B17020G_012E,B17020G_012M,B17020G_013E,B17020G_013M,B17020G_014E,B17020G_014M,B17020G_015E,B17020G_015M,B17020G_016E,B17020G_016M,B17020G_017E,B17020G_017M,NAME,B17020G_001EA,B17020G_001MA,B17020G_002EA,B17020G_002MA,B17020G_003EA,B17020G_003MA,B17020G_004MA,B17020G_004EA,B17020G_005MA,B17020G_005EA,B17020G_006EA,B17020G_006MA,B17020G_007EA,B17020G_007MA,B17020G_008EA,B17020G_008MA,B17020G_009EA,B17020G_009MA,B17020G_010MA,B17020G_010EA,B17020G_011MA,B17020G_011EA,B17020G_012EA,B17020G_012MA,B17020G_013EA,B17020G_013MA,B17020G_014EA,B17020G_014MA,B17020G_015MA,B17020G_015EA,B17020G_016MA,B17020G_016EA,B17020G_017EA,B17020G_017MA,state
0400000US29,136198,6823,38026,5310,9443,2474,829,360,7417,1887,5138,1402,14153,2220,713,377,333,243,98172,6053,14859,1764,3611,911,15880,2139,11937,1651,45415,3984,4257,980,2213,551,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,24884,2638,5448,1073,1003,423,59,103,421,316,343,243,3386,929,81,107,155,168,19436,2643,1720,575,404,224,3892,992,2530,758,10172,1504,531,238,187,121,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,36705,3661,10128,1982,1852,652,697,442,2484,833,1047,443,3915,1043,81,132,52,77,26577,3353,4692,1074,634,315,5572,1096,3967,929,11052,1863,521,351,139,95,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,112657,7298,19006,3264,3851,1191,820,402,3167,1020,2889,863,7593,1374,351,248,335,246,93651,6779,14023,2152,2765,922,14448,1884,13559,1661,43062,4119,3891,1299,1903,751,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,23334,2893,5851,1848,1396,895,420,449,1360,759,736,464,1812,694,127,188,0,181,17483,2581,2277,620,201,185,3125,886,2793,799,8372,1515,464,273,251,155,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,218526,11456,35811,4948,7139,1838,1026,406,5104,1248,4845,1445,16093,2598,782,429,822,460,182715,10217,24409,2535,5296,1160,25899,2615,23500,3423,94020,6232,6328,1116,3263,934,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,64028,5496,14290,3149,2132,875,800,503,2707,1102,1895,780,5406,1337,931,529,419,280,49738,4523,5913,1593,1001,492,7666,1735,6341,1147,25376,2456,2440,689,1001,400,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,516253,16046,114397,9241,18411,2457,2967,795,17855,2574,12550,1874,55519,5288,4604,1304,2491,635,401856,13226,53701,3927,11194,1658,49407,3826,45749,3540,217980,8521,15806,1815,8019,1449,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,216586,10594,60390,7043,12771,2262,1967,879,12488,3176,7948,1545,23398,3313,682,428,1136,571,156196,8428,26276,2403,5206,982,26871,2964,24234,2846,67729,4697,3753,815,2127,834,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,13096,2181,1636,618,703,420,11,13,184,209,196,161,508,310,34,57,0,141,11460,2133,1556,671,336,224,1915,863,1483,676,5927,1188,156,155,87,118,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,255245,9898,79258,6298,19786,2790,3012,831,14437,1881,14038,2168,26173,2217,1108,494,704,373,175987,8261,23078,2657,6126,1257,31847,3234,28463,2834,77335,4788,6172,1124,2966,707,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,278190,8483,66391,4851,12591,1686,1952,550,10807,1276,8766,1290,29859,2806,1364,397,1052,368,211799,8069,25568,1939,4873,898,28853,2422,26046,1883,109567,4446,11293,995,5599,574,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,151863,7730,32555,4177,5200,1217,1049,533,4758,1412,3591,1148,16917,2198,606,324,434,268,119308,7378,16254,1891,3183,880,16506,1615,17735,2400,59337,4111,3910,795,2383,685,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,249683,11130,69614,6724,15590,2931,2782,977,13164,2135,8861,1695,27589,3192,988,472,640,411,180069,9481,27536,2848,6450,1455,29695,3103,23298,2840,85488,5691,4699,869,2903,909,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,27240,2814,6318,2006,978,670,466,299,974,598,358,286,3089,1053,334,288,119,138,20922,2685,3198,871,306,241,2810,773,3220,1009,10293,1854,791,343,304,218,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,89776,6252,20192,3880,6209,1767,1236,687,4117,1287,2738,1099,5277,1687,283,196,332,298,69584,5048,13271,2223,1788,681,11025,2216,8477,1641,31740,3623,2544,808,739,338,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,16748,2611,4013,1325,536,361,252,188,1506,891,218,131,1474,525,0,147,27,30,12735,2345,2595,910,716,569,2611,942,1331,568,5114,981,261,153,107,82,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,114840,6616,34043,3944,5922,1378,1715,865,5818,1303,5442,1387,13838,2332,768,540,540,322,80797,6885,11956,1906,2361,650,13409,2281,11040,1895,37087,4208,3369,826,1575,491,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,598379,18677,109451,8322,21040,3032,4243,1150,19227,2868,14410,2159,46116,3766,2672,757,1743,543,488928,19294,64707,5949,15101,2571,76557,5386,68916,5263,237466,10201,16887,1913,9294,1547,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,67688,5782,12668,2813,2158,819,409,320,2063,792,1991,702,5833,1694,145,117,69,127,55020,5344,11187,2000,2407,714,8702,1537,8163,1403,22744,2738,1324,553,493,271,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,11721,1124,2779,843,803,485,172,181,219,152,340,204,1245,416,0,143,0,143,8942,1059,1540,542,101,79,1037,338,1018,318,4873,841,175,85,198,167,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,254616,11309,36880,4576,8239,1475,1016,557,5353,1407,4704,1505,16167,2551,1103,487,298,215,217736,10832,38536,3489,6413,1219,33726,3517,30821,3061,99580,6201,5761,1011,2899,806,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,332315,11279,57562,6879,11612,2189,2685,882,8887,1942,6630,1545,26861,2863,641,364,246,184,274753,10420,38572,3320,7857,1410,41362,3281,40070,3272,136807,5798,7028,1025,3057,730,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,34630,3395,7691,1683,1630,671,72,86,1321,511,700,360,3848,1036,78,111,42,62,26939,3061,3329,993,431,322,3058,799,3869,1000,13562,2175,2083,590,607,336,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,108040,6232,28007,3558,8234,1567,992,552,4333,954,3677,1028,10548,1667,148,170,75,73,80033,5667,14074,1609,2313,668,14016,1868,11808,1669,34690,3197,2320,520,812,351,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,16495,2359,3053,1144,552,359,334,269,536,460,186,142,1445,626,0,185,0,185,13442,2049,1733,807,143,111,2027,790,2013,642,6717,1517,767,457,42,42,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,441933,15328,209151,11698,17653,2398,3509,1001,21444,2518,22504,2938,121369,7843,14102,1846,8570,1408,232782,12773,11354,1832,2604,926,15266,2179,19985,2336,154368,8941,19015,2442,10190,1561,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,74652,5582,22911,3997,4719,1228,664,390,4352,1417,3790,1523,8736,1652,251,181,399,220,51741,4374,6716,1914,1508,576,7885,1342,6812,1326,24330,2358,3057,845,1433,480,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,56757,4098,8193,1931,2298,834,307,181,835,417,793,445,3895,1023,13,23,52,90,48564,3832,6610,1224,1283,496,7336,1377,7587,1489,24263,2151,823,308,662,353,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,183641,9567,40784,4917,6506,1709,902,434,7104,1501,7790,1931,17553,2188,685,383,244,174,142857,7466,22559,2778,3888,846,24225,2826,19452,2011,65412,3823,4888,865,2433,659,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,56896,4591,14195,2585,2986,1076,576,319,3396,1122,2569,980,4145,1045,354,244,169,181,42701,3925,6063,1231,946,450,5469,1286,5361,1285,19776,1995,3263,885,1823,636,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
