GEO_ID,B17004_001E,B17004_001M,B17004_002E,B17004_002M,B17004_003E,B17004_003M,B17004_004E,B17004_004M,B17004_005E,B17004_005M,B17004_006E,B17004_006M,B17004_007E,B17004_007M,B17004_008E,B17004_008M,B17004_009E,B17004_009M,B17004_010E,B17004_010M,B17004_011E,B17004_011M,B17004_012E,B17004_012M,B17004_013E,B17004_013M,B17004_014E,B17004_014M,B17004_015E,B17004_015M,B17004_016E,B17004_016M,B17004_017E,B17004_017M,B17004_018E,B17004_018M,B17004_019E,B17004_019M,NAME,B17004_001MA,B17004_001EA,B17004_002MA,B17004_002EA,B17004_003MA,B17004_003EA,B17004_004EA,B17004_004MA,B17004_005EA,B17004_005MA,B17004_006MA,B17004_006EA,B17004_007MA,B17004_007EA,B17004_008MA,B17004_008EA,B17004_009EA,B17004_009MA,B17004_010EA,B17004_010MA,B17004_011EA,B17004_011MA,B17004_012MA,B17004_012EA,B17004_013EA,B17004_013MA,B17004_014MA,B17004_014EA,B17004_015EA,B17004_015MA,B17004_016EA,B17004_016MA,B17004_017MA,B17004_017EA,B17004_018MA,B17004_018EA,B17004_019MA,B17004_019EA,state
0400000US18,4955861,5200,669275,13491,282182,7791,31111,2901,110041,5222,141030,5720,387093,9327,30513,2743,145878,5529,210702,7707,4286586,14757,2115580,8304,1145867,11006,447824,9103,521889,7536,2171006,10331,838712,12315,574517,10253,757777,9118,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2341310,3434,273176,8484,113835,5108,13356,1628,49344,3535,51135,3318,159341,5231,13714,1760,68005,3887,77622,4382,2068134,9554,1035400,5983,606954,6398,213367,5984,215079,4912,1032734,6187,441176,6972,283091,5758,308467,6135,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2170073,2941,268633,8165,117323,5886,15596,1842,51683,4236,50044,4178,151310,5349,14853,2016,62550,3239,73907,3600,1901440,8940,947409,6302,564174,6791,188849,5964,194386,5566,954031,5615,400236,5760,249964,5747,303831,5240,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3358871,2986,581564,15073,246211,9119,21547,2495,74454,4319,150210,7287,335353,9134,26443,3136,94505,4996,214405,7938,2777307,15614,1375265,10115,715630,9378,274692,7819,384943,7103,1402042,9313,552834,7751,328732,7822,520476,7697,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3488493,3494,606684,14884,236029,8416,23863,2749,76596,5294,135570,6168,370655,10471,41814,3364,106442,5720,222399,7321,2881809,15315,1425484,8680,783192,8790,272082,8012,370210,7562,1456325,9990,594952,8529,331366,9867,530007,8799,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1066847,1744,139447,6559,59579,3765,5919,1158,21686,2278,31974,2625,79868,4139,4111,1106,27113,2649,48644,3045,927400,6748,456219,4346,232676,4185,108863,3871,114680,3828,471181,4346,176870,4565,139022,4226,155289,3815,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4572185,3222,425604,14199,169712,7704,14034,2142,58452,4413,97226,5252,255892,9257,16787,2099,81072,4423,158033,6676,4146581,14685,2000178,8104,1167800,9385,391841,8111,440537,8277,2146403,10721,967010,11835,534038,10812,645355,8964,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5199323,3567,574711,13803,234100,8457,12550,1643,74713,4623,146837,6829,340611,9280,14155,1915,107327,5461,219129,7094,4624612,14287,2254649,8910,1234925,13047,517758,9825,501966,7750,2369963,9481,955095,10610,697115,10378,717753,9485,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7713688,4892,1188465,21546,514777,12174,41747,3600,177799,6923,295231,8400,673688,13258,42586,2666,233147,7190,397955,9607,6525223,21326,3208253,13222,1552975,13309,702773,11607,952505,9870,3316970,12957,1146088,11508,917924,12211,1252958,12997,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4135603,3586,432422,11602,189784,7556,17828,1854,84993,5090,86963,4459,242638,7199,16687,1951,99909,5200,126042,4604,3703181,12580,1845969,8393,1057055,9052,426558,7673,362356,6042,1857212,8582,779367,9174,565844,8274,512001,7085,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2235308,3057,467392,13296,180051,7315,18754,2438,50816,3868,110481,6068,287341,8976,26371,2590,74626,5538,186344,6791,1767916,13761,868179,7834,448952,7983,166176,6615,253051,6924,899737,9688,361823,7492,185472,6728,352442,7721,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4622226,4845,664667,15297,277233,8171,25930,2276,102966,5222,148337,5685,387434,10319,29617,2719,132417,6504,225400,6997,3957559,15687,1943234,8247,1039118,10568,405997,9016,498119,8246,2014325,11628,840729,9915,506043,11145,667553,8663,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,789360,1800,111991,5323,47752,3084,4858,988,20940,2249,21954,1954,64239,3666,5559,1326,25930,2713,32750,2849,677369,5805,345017,3482,180079,4280,82074,3585,82864,2647,332352,3976,127265,4062,96576,4072,108511,3322,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1396982,2164,160499,6963,66029,4106,9320,1468,29286,3252,27423,2320,94470,4233,11438,1463,38413,2838,44619,3070,1236483,7718,621592,5041,384944,4662,123410,3931,113238,3284,614891,4606,276362,4445,167161,4686,171368,3647,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2137321,2513,304546,12317,136597,6662,16522,2074,50909,4150,69166,4828,167949,7736,12924,2376,47164,3392,107861,6416,1832775,12624,929213,6788,465329,8098,207657,7247,256227,5887,903562,8001,355114,7069,221281,6118,327167,7318,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1043665,1994,90714,7045,39232,3861,2927,899,13753,1895,22552,3027,51482,4487,2525,859,17692,2091,31265,3351,952951,7033,471523,4100,266290,4816,105072,4136,100161,3372,481428,5003,198904,5623,139808,5225,142716,4030,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6921335,4467,658795,14299,265826,7420,24258,2626,75133,5397,166435,6248,392969,10938,23110,2411,107283,5205,262576,8139,6262540,15225,3052838,8588,1682861,12343,628450,11839,741527,10067,3209702,11060,1251581,12914,821958,11667,1136163,12624,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1592137,2690,290101,9514,127983,5230,15891,2070,39642,3662,72450,4184,162118,5651,14805,2101,45625,4125,101688,5508,1302036,9736,647736,5438,333766,6648,125790,5664,188180,5929,654300,5792,252029,6674,149274,6364,252997,5442,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15370541,6367,2163314,27577,899585,16472,105691,5002,246794,8785,547100,11901,1263729,16951,80296,4787,348108,9474,835325,14148,13207227,28354,6423478,17951,3470363,20529,1301614,18041,1651501,15643,6783749,17941,2761873,18435,1650892,16596,2370984,17818,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7495396,6189,1179970,23448,486796,13395,52191,3793,171838,8052,262767,8971,693174,14068,54489,3818,222562,7660,416123,10315,6315426,23823,3093297,14020,1648960,15373,618378,11055,825959,12069,3222129,14802,1261675,14104,783999,14002,1176455,11645,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,539262,1541,57634,3467,24148,2454,3884,787,8830,1402,11434,1796,33486,2204,3049,856,14572,1635,15865,1590,481628,3726,250965,2878,159935,2860,51927,2852,39103,2233,230663,2686,106391,2841,66554,2882,57718,2159,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8923680,5309,1263706,18382,520200,10495,44021,3709,186299,7535,289880,7676,743506,12617,49933,3337,261021,7432,432552,11127,7659974,18890,3771987,11173,2007186,14742,780907,11782,983894,9301,3887987,13150,1512089,13538,1006292,13559,1369606,13820,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2876421,2735,434605,9650,183688,5964,24380,2188,62293,3077,97015,4324,250917,5878,21966,1985,78637,3962,150314,4296,2441816,10254,1214665,7246,693837,7728,220310,5877,300518,5160,1227151,6452,504139,7179,274722,6191,448290,6157,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3077348,3715,482684,15582,220566,8960,18139,2456,93584,5350,108843,6270,262118,8979,16111,2446,101764,6010,144243,6872,2594664,15936,1279905,9946,623719,9966,307910,8373,348276,7832,1314759,8899,444673,8278,379621,9724,490465,7772,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9992385,4694,1219627,20584,508292,10322,40627,3082,162567,5707,305098,8712,711335,14507,40869,3374,221868,8223,448598,10614,8772758,21803,4291227,10933,2293589,14640,892890,13958,1104748,11968,4481531,15057,1729758,14021,1150961,12128,1600812,13465,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,822782,1504,102007,6247,42832,3883,2787,809,14027,2119,26018,2790,59175,3894,2639,805,17769,2360,38767,2937,720775,6454,349711,4004,188029,4846,78777,3976,82905,3041,371064,4294,148138,4854,103888,4380,119038,3833,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3634055,4099,575774,14457,230683,7222,17342,2094,73033,4766,140308,6149,345091,11047,29240,3066,103998,5735,211853,7154,3058281,15380,1488863,8289,772768,10932,284693,7430,431402,7657,1569418,11100,599212,10006,362231,7381,607975,8998,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,627795,1302,76179,3694,34125,2005,3500,793,15906,1968,14719,1544,42054,2910,3661,739,17325,2158,21068,1910,551616,3953,277615,2735,170151,3036,56965,3038,50499,2556,274001,3162,127779,4030,73037,3560,73185,2775,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4994359,4947,785415,17511,322675,11459,36285,3196,105594,6509,180796,7893,462740,10676,31351,3008,139083,6606,292306,7992,4208944,18176,2062638,11973,1094568,12736,405281,8558,562789,10579,2146306,11784,843585,12259,501788,9126,800933,9621,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19296717,11341,2945452,37413,1231648,20217,220578,7685,428027,12423,583043,12945,1713804,23428,155980,7374,522687,13014,1035137,19495,16351265,39275,8162185,23234,4828005,28261,1564328,19783,1769852,16311,8189080,25114,3400815,24274,1852705,20279,2935560,23588,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2018394,2287,241226,11619,108791,6900,17847,2503,47542,4148,43402,3904,132435,6909,8891,1443,58901,3738,64643,5164,1777168,11851,894096,7584,519310,7327,208478,6194,166308,4145,883072,6929,307613,6975,277428,6795,298031,5999,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,495931,1217,54293,3053,24309,2195,2704,701,10550,1365,11055,1500,29984,2214,1798,571,11889,1319,16297,1629,441638,3421,218434,2328,118160,2642,53055,2211,47219,1982,223204,2523,89543,3013,71751,3187,61910,2409,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6316131,5191,682139,17041,286390,10705,27044,2674,104288,6088,155058,7517,395749,10067,33392,2969,130494,6763,231863,7035,5633992,17252,2742697,11348,1604437,13801,519619,11786,618641,9413,2891295,10822,1244938,11270,699360,11379,946997,12052,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5379101,3603,656283,20022,284315,10274,24780,2528,108531,6618,151004,6694,371968,12350,19257,2371,134300,7155,218411,8426,4722818,20713,2365970,11075,1270631,13111,518489,10424,576850,9629,2356848,12604,866466,11866,658541,10103,831841,10680,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1468340,2029,237099,9277,102217,5094,7008,971,27319,2774,67890,4110,134882,6075,8439,1442,37702,3531,88741,5023,1231241,9598,608993,5265,298363,5623,103645,4926,206985,4593,622248,6529,220607,6424,130878,5248,270763,5410,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4434292,3481,522775,12072,221637,6452,23720,2031,92129,4193,105788,4675,301138,8005,21340,2109,125608,5032,154190,5776,3911517,12434,1951147,7003,1070786,8638,434025,6938,446336,6113,1960370,8134,799128,9459,562068,9345,599174,6737,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,442423,1414,50436,3940,21619,2569,2598,838,11130,2033,7891,1547,28817,2179,3332,987,14233,1858,11252,1651,391987,4100,201434,2701,122608,4428,40371,3434,38455,2379,190553,2301,75917,3477,57518,3063,57118,2660,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2897490,3100,1214600,21095,536226,11624,51621,4055,101069,4933,383536,10068,678374,12024,31527,2891,93438,5141,553409,10865,1682890,20784,819579,11388,358474,6285,121500,5804,339605,7647,863311,11948,311775,8325,121113,5608,430423,9333,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3721494,3696,612679,16516,243471,9345,25485,3203,74064,5245,143922,6565,369208,10006,30289,2831,102962,5597,235957,7808,3108815,16461,1517145,10439,795095,11112,273612,9892,448438,8411,1591670,9526,590775,10314,339835,8941,661060,8920,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,550761,1512,49034,3396,23473,2092,1614,432,11420,1407,10439,1451,25561,2103,1280,392,11626,1448,12655,1452,501727,3771,260456,2599,131781,4413,83215,4714,45460,2221,241271,2633,100231,3451,76714,3481,64326,3291,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4984208,4370,805913,15897,355918,10003,43564,3415,119110,5480,193244,7362,449995,9780,35871,2970,126736,6300,287388,8412,4178295,16418,2070382,10071,1055110,11464,413268,9183,602004,9278,2107913,10479,784136,11179,488594,10464,835183,11357,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2239566,3986,385187,11266,158734,6440,20273,2206,44953,3907,93508,5210,226453,7006,21983,2557,64052,3850,140418,5832,1854379,11637,919107,6970,491509,7476,166576,6075,261022,5902,935272,7754,377429,6332,199104,6495,358739,7639,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
