GEO_ID,B24041_001E,B24041_001M,B24041_002E,B24041_002M,B24041_003E,B24041_003M,B24041_004E,B24041_004M,B24041_005E,B24041_005M,B24041_006E,B24041_006M,B24041_007E,B24041_007M,B24041_008E,B24041_008M,B24041_009E,B24041_009M,B24041_010E,B24041_010M,B24041_011E,B24041_011M,B24041_012E,B24041_012M,B24041_013E,B24041_013M,B24041_014E,B24041_014M,B24041_015E,B24041_015M,B24041_016E,B24041_016M,B24041_017E,B24041_017M,B24041_018E,B24041_018M,B24041_019E,B24041_019M,B24041_020E,B24041_020M,B24041_021E,B24041_021M,B24041_022E,B24041_022M,B24041_023E,B24041_023M,B24041_024E,B24041_024M,B24041_025E,B24041_025M,B24041_026E,B24041_026M,B24041_027E,B24041_027M,NAME,B24041_001MA,B24041_001EA,B24041_002MA,B24041_002EA,B24041_003EA,B24041_003MA,B24041_004EA,B24041_004MA,B24041_005EA,B24041_005MA,B24041_006MA,B24041_006EA,B24041_007MA,B24041_007EA,B24041_008EA,B24041_008MA,B24041_009EA,B24041_009MA,B24041_010EA,B24041_010MA,B24041_011EA,B24041_011MA,B24041_012MA,B24041_012EA,B24041_013MA,B24041_013EA,B24041_014EA,B24041_014MA,B24041_015EA,B24041_015MA,B24041_016EA,B24041_016MA,B24041_017MA,B24041_017EA,B24041_018MA,B24041_018EA,B24041_019EA,B24041_019MA,B24041_020EA,B24041_020MA,B24041_021EA,B24041_021MA,B24041_022EA,B24041_022MA,B24041_023MA,B24041_023EA,B24041_024MA,B24041_024EA,B24041_025EA,B24041_025MA,B24041_026MA,B24041_026EA,B24041_027EA,B24041_027MA,state
0400000US06,46435,187,27335,967,25575,723,62087,4985,45917,840,50170,636,42299,822,34479,848,50914,401,46312,669,80511,2177,67195,1487,54783,1477,60226,982,46210,1366,58587,1882,76444,706,86593,11708,31031,445,49994,398,55723,644,45762,516,26924,341,37328,1074,24248,407,30882,309,66135,688,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,45782,437,51060,2051,30878,2455,66871,4290,42282,1532,54410,2929,47938,3639,34387,1307,51458,1346,47179,2442,63460,2873,62466,2453,50114,1751,51858,1607,43712,2998,58060,2944,71603,1457,56143,17557,32243,1063,43493,1610,45075,1678,42500,1743,26401,655,34926,2038,24525,1144,36137,1382,55463,1625,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,54365,898,35995,7557,36515,6478,32101,39381,50946,1198,60945,1006,56957,5223,41290,918,53904,2598,51399,913,76545,6128,60206,6923,76441,1890,80607,1804,51243,1679,62297,2893,77043,3825,109466,39698,36801,2620,53880,1343,59723,2495,50233,1673,32473,2669,39954,2942,30453,2088,37360,3083,68298,2769,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,45928,820,40521,4591,40179,11267,41161,6497,46704,4476,54656,6093,58144,11774,33278,3896,51729,1549,50511,3798,76686,25267,54568,6184,51195,1746,51304,2059,50445,12105,50447,2166,57527,5531,44483,35927,36171,6303,44127,2937,49809,4018,41784,1064,26408,3262,31426,1634,23108,2652,38642,4553,50255,3650,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,62292,1256,35807,35604,35807,35604,-666666666,-222222222,36180,1860,62045,23711,56500,31929,40006,7416,42063,9018,41078,5163,83710,51289,75082,12731,76248,7192,95208,14076,50639,12235,76541,4598,81984,3161,72132,18428,39581,6673,50070,3927,52204,3551,45639,6412,35911,6076,51997,12304,26423,1536,58834,4885,88366,3164,District of Columbia,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,37270,190,25818,958,23177,2250,65798,7100,35270,888,42465,1320,41987,879,30156,462,44288,1725,41853,596,53954,3587,47076,1836,44826,1339,47635,1760,38506,2058,41055,523,54899,1655,52404,26973,27684,975,39127,473,40563,357,37372,469,25351,385,32004,878,23062,662,28432,1083,46134,927,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,40420,210,31090,1811,27319,4461,39863,4927,36164,901,40037,1104,43496,3008,31043,671,46965,1262,46683,1261,50479,4489,60101,3764,46945,1695,51042,1558,39716,3348,51870,910,66560,1773,55902,9787,31204,971,41254,485,43942,1196,38315,1374,22104,650,30494,1680,21099,617,32276,1523,43823,1865,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,41880,437,19929,12512,19558,11815,57243,7045,51555,1227,47773,3753,40039,6836,31080,1536,47408,4039,44967,3785,61711,5089,55245,10099,45868,3722,43399,4106,49372,4102,41636,1186,54983,6191,81107,61993,32836,2528,47038,1753,48892,1932,43984,3534,32270,970,35271,3156,32031,760,32532,2004,57248,4115,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,37040,548,36166,1972,33225,3147,60678,6626,38327,2172,40132,2397,41195,5175,30987,942,50696,1155,50426,2350,53264,7112,41928,2305,40960,2818,41817,4003,37175,6774,50055,3691,60355,5693,41546,31171,29142,4113,35676,1203,40558,1987,31792,1072,21495,1182,28038,4176,20482,1314,30032,2030,43279,3637,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,46031,263,47456,4674,43675,3807,60830,5925,50156,1489,45375,760,49234,2613,35252,612,51069,438,50006,1864,70505,3237,56086,2450,57446,2248,60754,888,47727,3644,56263,1037,70388,1469,76335,11691,32016,637,44611,934,49856,1051,41094,519,26533,580,36766,2225,24934,823,35165,1081,61679,592,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,40288,198,43283,4263,40113,2542,57057,6150,42445,2026,42458,792,46131,2181,30759,538,49349,2528,46294,1308,61185,1308,42074,1218,42297,1064,45279,1770,36530,1932,45307,1468,54165,2568,47375,35072,31565,806,38818,1062,42986,1398,35996,645,22048,756,30742,1959,20261,814,31183,790,43935,1806,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,40788,259,40401,2156,40108,3171,50359,7289,41548,794,41747,517,45409,1456,31338,560,47156,1500,44852,2266,57937,4059,45047,4396,45738,1392,46062,1600,42496,3237,42388,2159,51365,1306,51732,12080,31165,1149,40052,816,45623,947,35736,895,25029,2063,31950,2819,22009,1529,33873,1653,51844,1287,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,40066,400,36532,1255,34373,2797,48896,4099,37204,1328,43920,1795,42287,3103,31923,730,50280,1364,48111,2624,54482,6604,50917,2748,44429,3781,47508,2976,37579,3718,50195,1976,60921,2530,80256,33613,30481,1730,38238,1173,41176,576,35398,856,24848,1600,33514,4904,21510,1338,32481,2702,44438,1893,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,38322,727,49730,3304,31896,4806,61124,1694,41096,803,41509,527,40594,1802,28579,1595,45846,1652,42868,2721,55081,6988,40695,1969,40589,849,41048,1025,37602,3892,41220,1283,51033,1271,55754,23432,27941,2839,39675,1082,42648,1249,36129,990,21095,1123,30454,2765,19510,1311,31846,1002,41440,741,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
