GEO_ID,C23002H_001E,C23002H_001M,C23002H_002E,C23002H_002M,C23002H_003E,C23002H_003M,C23002H_004E,C23002H_004M,C23002H_005E,C23002H_005M,C23002H_006E,C23002H_006M,C23002H_007E,C23002H_007M,C23002H_008E,C23002H_008M,C23002H_009E,C23002H_009M,C23002H_010E,C23002H_010M,C23002H_011E,C23002H_011M,C23002H_012E,C23002H_012M,C23002H_013E,C23002H_013M,C23002H_014E,C23002H_014M,C23002H_015E,C23002H_015M,C23002H_016E,C23002H_016M,C23002H_017E,C23002H_017M,C23002H_018E,C23002H_018M,C23002H_019E,C23002H_019M,C23002H_020E,C23002H_020M,C23002H_021E,C23002H_021M,C23002H_022E,C23002H_022M,C23002H_023E,C23002H_023M,C23002H_024E,C23002H_024M,C23002H_025E,C23002H_025M,C23002H_026E,C23002H_026M,C23002H_027E,C23002H_027M,NAME,C23002H_001MA,C23002H_001EA,C23002H_002EA,C23002H_002MA,C23002H_003EA,C23002H_003MA,C23002H_004MA,C23002H_004EA,C23002H_005MA,C23002H_005EA,C23002H_006MA,C23002H_006EA,C23002H_007EA,C23002H_007MA,C23002H_008EA,C23002H_008MA,C23002H_009EA,C23002H_009MA,C23002H_010MA,C23002H_010EA,C23002H_011MA,C23002H_011EA,C23002H_012MA,C23002H_012EA,C23002H_013MA,C23002H_013EA,C23002H_014EA,C23002H_014MA,C23002H_015EA,C23002H_015MA,C23002H_016EA,C23002H_016MA,C23002H_017EA,C23002H_017MA,C23002H_018MA,C23002H_018EA,C23002H_019MA,C23002H_019EA,C23002H_020EA,C23002H_020MA,C23002H_021EA,C23002H_021MA,C23002H_022EA,C23002H_022MA,C23002H_023MA,C23002H_023EA,C23002H_024MA,C23002H_024EA,C23002H_025EA,C23002H_025MA,C23002H_026EA,C23002H_026MA,C23002H_027EA,C23002H_027MA,state
0400000US18,4261877,3499,2071703,2846,1721809,2837,1372757,7644,2586,865,1370171,7604,1260334,8912,109837,5525,349052,7955,349894,272,71218,3227,67179,3169,4039,894,278676,3286,2190174,2573,1730112,2556,1229898,8817,225,231,1229673,8815,1141764,10115,87909,5018,500214,8697,460062,173,57967,2529,55196,2477,2771,671,402095,2530,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2189845,2577,1068466,1912,871559,1894,725818,4941,1461,398,724357,4908,683831,5632,40526,2556,145741,4910,196907,152,43983,1745,42545,1738,1438,431,152924,1770,1121379,1572,862934,1544,670001,4590,49,58,669952,4583,641937,5074,28015,1977,192933,4842,258445,166,36499,2114,35440,2072,1059,409,221946,2152,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1800703,1899,880617,1477,724112,1447,605032,4354,11727,1630,593305,4437,557691,4985,35614,2523,119080,4455,156505,157,39458,1726,38065,1717,1393,421,117047,1737,920086,1333,718054,1326,533702,4819,1138,555,532564,4876,504012,5266,28552,2285,184352,4951,202032,98,33051,1642,32280,1614,771,358,168981,1639,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3033097,2696,1473235,2156,1223945,2150,900228,7028,10718,1376,889510,7421,802183,8198,87327,4123,323717,7729,249290,159,46328,2263,44255,2289,2073,572,202962,2304,1559862,2254,1237208,2266,819980,6597,445,276,819535,6607,751083,7215,68452,4086,417228,6265,322654,171,35581,2301,34306,2285,1275,407,287073,2311,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2231285,2863,1087485,1943,897315,1899,705657,5585,9231,1261,696426,5900,654338,5871,42088,3173,191658,5771,190170,259,44231,2829,41880,2794,2351,796,145939,2814,1143800,1991,900672,1906,597058,6756,1216,617,595842,6741,557782,6723,38060,3077,303614,6959,243128,351,33818,1813,32448,1849,1370,510,209310,1859,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1042654,1174,503852,1013,404909,1009,321949,4171,892,409,321057,4100,294660,4139,26397,2312,82960,4257,98943,25,22142,1651,20824,1551,1318,432,76801,1651,538802,739,416046,739,304133,4108,36,44,304097,4108,283971,3929,20126,1914,111913,4117,122756,155,17615,1410,17082,1403,533,209,105141,1410,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2632338,2458,1275957,1709,1041792,1718,867454,5505,16094,1586,851360,5810,793950,6438,57410,3651,174338,5568,234165,98,63645,2525,60713,2577,2932,572,170520,2530,1356381,1589,1055031,1580,795092,5953,2492,776,792600,5980,747251,6201,45349,2977,259939,6060,301350,115,52218,2152,49728,2132,2490,806,249132,2185,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4192916,4013,2007546,2635,1645877,2644,1349494,7811,2857,822,1346637,7853,1231767,8557,114870,5769,296383,7067,361669,272,94998,3367,88730,3366,6268,1034,266671,3393,2185370,2936,1693834,2872,1299213,7987,154,102,1299059,7990,1219290,8916,79769,4472,394621,8086,491536,451,81126,3192,76147,3206,4979,854,410410,3242,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6175435,3722,3014812,2582,2467246,2558,1922028,8566,2251,603,1919777,8598,1724757,10039,195020,6163,545218,8568,547566,239,93561,2837,86427,2883,7134,912,454005,2792,3160623,2572,2464117,2554,1726018,9727,532,402,1725486,9716,1583716,10681,141770,4635,738099,9815,696506,257,77297,3176,72184,3153,5113,783,619209,3182,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3610288,2550,1771045,1781,1465336,1780,1252313,5681,2083,553,1250230,5842,1176595,7115,73635,3574,213023,6111,305709,23,65531,2465,63324,2439,2207,581,240178,2466,1839243,1805,1452957,1799,1166891,5838,618,476,1166273,5972,1111650,5766,54623,3296,286066,5831,386286,117,51391,2015,49853,2050,1538,440,334895,2028,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1391824,2151,675305,2235,545679,2270,417390,5499,6674,1039,410716,5514,379700,6043,31016,2963,128289,5490,129626,272,29019,1992,28243,1913,776,367,100607,1984,716519,2483,548386,2518,351666,4806,860,418,350806,4733,322041,5173,28765,2677,196720,5258,168133,317,19763,1955,19043,1995,720,328,148370,1980,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3930637,3379,1909434,2797,1562753,2826,1241509,6551,12058,1354,1229451,6611,1132621,7806,96830,5117,321244,6636,346681,125,69652,2804,66175,2683,3477,744,277029,2832,2021203,2526,1576038,2518,1137656,7538,1640,730,1136016,7542,1057734,7659,78282,4663,438382,7307,445165,185,59588,2833,57124,2771,2464,555,385577,2857,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,720987,1197,361152,979,290303,982,234218,2660,2515,651,231703,2689,215315,3295,16388,1964,56085,2803,70849,29,15858,1161,15207,1181,651,313,54991,1163,359835,897,280516,897,204672,3068,322,210,204350,3088,193568,3680,10782,1790,75844,3213,79319,13,12261,990,11765,1027,496,260,67058,992,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1214910,1598,593789,1104,487996,1115,419480,3115,3306,578,416174,3220,395707,3529,20467,2079,68516,3090,105793,79,30067,1599,29279,1540,788,266,75726,1596,621121,1092,484700,1090,383175,3307,555,305,382620,3307,366191,3564,16429,1685,101525,3115,136421,105,22620,1495,22392,1456,228,143,113801,1502,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1231673,1843,626315,1458,494790,1430,393954,3655,4806,1002,389148,3795,344643,4559,44505,3034,100836,3673,131525,217,26986,2241,23450,1919,3536,864,104539,2221,605358,1118,465506,1095,329910,4905,427,305,329483,4899,293428,4399,36055,3503,135596,5153,139852,175,21761,1955,19497,1876,2264,699,118091,1916,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1004319,1687,491219,1224,406805,1224,337638,3572,1400,607,336238,3564,312768,3972,23470,2487,69167,3508,84414,181,20782,1394,19690,1376,1092,283,63632,1394,513100,1183,409275,1183,315493,4074,0,181,315493,4074,297114,4164,18379,2490,93782,3963,103825,181,16488,1533,15664,1492,824,447,87337,1533,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4254877,5413,2046182,3755,1645172,3694,1350546,7063,4382,825,1346164,7153,1230736,6725,115428,5339,294626,7354,401010,336,106178,3801,96489,3729,9689,1198,294832,3900,2208695,2942,1663293,2858,1221870,8556,749,447,1221121,8633,1123031,9168,98090,5024,441423,8323,545402,415,82735,4006,75402,3838,7333,1192,462667,3991,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,711028,1492,349247,1471,267312,1455,208019,4043,5229,1096,202790,4164,187191,4410,15599,1810,59293,4011,81935,121,18523,1374,17263,1292,1260,588,63412,1382,361781,1141,265864,1120,179638,3438,465,312,179173,3453,168526,3375,10647,1436,86226,3452,95917,126,13821,1318,12780,1227,1041,443,82096,1329,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9368981,6738,4526059,4230,3676299,4091,2920838,12128,14658,1371,2906180,11927,2680478,14406,225702,7729,755461,11616,849760,741,197110,5043,184016,5080,13094,1127,652650,5149,4842922,4075,3707527,3956,2689902,14319,1548,534,2688354,14396,2509883,15417,178471,7626,1017625,14049,1135395,690,164509,4936,152477,4676,12032,1472,970886,4873,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5202056,4113,2513003,2914,2039689,2887,1618392,8907,52924,2681,1565468,9436,1423080,10400,142388,6495,421297,9495,473314,214,97332,3546,92178,3615,5154,1006,375982,3532,2689053,2854,2079636,2858,1445682,10925,3961,1006,1441721,10855,1316808,11575,124913,6663,633954,11286,609417,344,77931,3403,73498,3248,4433,837,531486,3435,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,504739,988,255728,613,212981,618,182239,2285,3435,815,178804,2405,173039,2559,5765,1283,30742,2432,42747,76,11866,1194,11450,1152,416,225,30881,1190,249011,789,194575,788,154234,2183,489,275,153745,2152,149686,2406,4059,1279,40341,2073,54436,58,9492,1018,9373,1001,119,94,44944,1017,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7581873,4616,3673624,3145,3020554,3116,2405319,9957,5341,1150,2399978,9922,2200034,11809,199944,6648,615235,9920,653070,135,128834,3708,122136,3595,6698,1025,524236,3721,3908249,3571,3046369,3506,2176361,12925,819,456,2175542,12950,2020121,13064,155421,6298,870008,12233,861880,294,108720,4198,105569,4131,3151,683,753160,4217,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2125067,1702,1035885,1476,836242,1464,655984,4902,10688,1482,645296,4832,607048,4917,38248,2600,180258,4769,199643,93,44094,1925,42275,1829,1819,587,155549,1915,1089182,1382,836698,1372,563665,5926,1567,528,562098,6028,528357,5749,33741,2624,273033,5883,252484,119,35095,2214,33862,2132,1233,449,217389,2198,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2534576,3515,1234325,2403,992984,2390,766483,6142,1865,751,764618,6128,676267,7401,88351,3887,226501,6679,241341,229,45855,2642,43221,2634,2634,636,195486,2695,1300251,2259,1006369,2136,705958,7262,227,255,705731,7269,635605,7790,70126,4380,300411,7602,293882,464,33188,2151,30925,2224,2263,677,260694,2218,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8368376,3850,4040829,2737,3258330,2697,2623697,10980,4657,943,2619040,10884,2409578,10993,209462,6572,634633,10475,782499,250,168489,3515,157157,3492,11332,1092,614010,3560,4327547,2614,3280223,2525,2375474,11754,724,368,2374750,11789,2217436,11985,157314,5616,904749,11429,1047324,521,136298,3768,130483,3732,5815,1056,911026,3804,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,673647,1733,319307,1064,259238,1016,211795,3091,1731,567,210064,3110,191059,3675,19005,2135,47443,3156,60069,281,15344,1636,14222,1651,1122,430,44725,1638,354340,1145,270761,1110,204097,3776,194,173,203903,3848,188878,4300,15025,1840,66664,3710,83579,256,13484,1495,12408,1523,1076,439,70095,1509,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2492768,2489,1207324,1834,965671,1834,747049,5908,16841,1668,730208,6057,663747,7318,66461,4696,218622,5833,241653,6,47452,1975,44568,1987,2884,709,194201,1975,1285444,1828,987502,1801,666573,7119,2086,579,664487,7107,605868,7945,58619,4500,320929,7273,297942,204,36191,2312,33806,2246,2385,552,261751,2293,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,564674,1210,280185,1049,228875,1053,192445,2506,1457,604,190988,2447,183981,2818,7007,1036,36430,2405,51310,77,14635,1167,14431,1174,204,115,36675,1159,284489,833,220286,823,175827,2777,468,384,175359,2855,170548,2981,4811,903,44459,2790,64203,95,9614,934,9561,926,53,62,54589,927,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3958918,3313,1910229,3118,1557395,3105,1201882,8584,11100,1548,1190782,8733,1090074,9334,100708,5085,355513,8120,352834,265,67403,2613,63955,2563,3448,766,285431,2558,2048689,2469,1598865,2473,1063343,9410,952,495,1062391,9411,971182,9994,91209,5063,535522,9643,449824,274,54614,3447,51206,3401,3408,858,395210,3486,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9526586,6575,4681423,4064,3834285,3892,3103762,14096,50721,3483,3053041,14428,2864199,14462,188842,8183,730523,13446,847138,920,213142,5922,202734,5622,10408,1201,633996,5785,4845163,4891,3802025,4716,2593823,15704,5925,1269,2587898,15712,2421112,15236,166786,6961,1208202,16175,1043138,1077,152522,4967,144508,5127,8014,1358,890616,4926,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1680612,2030,833378,1657,719277,1653,609623,4258,2977,836,606646,4360,569733,4786,36913,3251,109654,4244,114101,63,25509,1575,24711,1571,798,322,88592,1572,847234,1510,712191,1513,495595,5416,343,181,495252,5408,463240,5428,32012,2812,216596,5778,135043,38,18702,1502,18200,1535,502,267,116341,1505,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,490400,931,240028,606,196791,606,158322,1987,443,291,157879,1976,147033,2476,10846,1520,38469,1969,43237,2,12316,1124,11867,1120,449,182,30921,1124,250372,642,197426,642,150630,2515,68,71,150562,2520,142000,2577,8562,1322,46796,2565,52946,2,9305,1032,9161,1036,144,92,43641,1032,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4323458,3170,2115915,2582,1747269,2563,1412110,7969,57915,2841,1354195,8258,1272326,9133,81869,4592,335159,7802,368646,234,87200,3797,84293,3700,2907,796,281446,3834,2207543,1999,1745462,2027,1244278,10254,11311,1590,1232967,10289,1170117,10496,62850,3589,501184,10222,462081,297,69769,2926,68129,2929,1640,494,392312,2923,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
