GEO_ID,B19037H_001E,B19037H_001M,B19037H_002E,B19037H_002M,B19037H_003E,B19037H_003M,B19037H_004E,B19037H_004M,B19037H_005E,B19037H_005M,B19037H_006E,B19037H_006M,B19037H_007E,B19037H_007M,B19037H_008E,B19037H_008M,B19037H_009E,B19037H_009M,B19037H_010E,B19037H_010M,B19037H_011E,B19037H_011M,B19037H_012E,B19037H_012M,B19037H_013E,B19037H_013M,B19037H_014E,B19037H_014M,B19037H_015E,B19037H_015M,B19037H_016E,B19037H_016M,B19037H_017E,B19037H_017M,B19037H_018E,B19037H_018M,B19037H_019E,B19037H_019M,B19037H_020E,B19037H_020M,B19037H_021E,B19037H_021M,B19037H_022E,B19037H_022M,B19037H_023E,B19037H_023M,B19037H_024E,B19037H_024M,B19037H_025E,B19037H_025M,B19037H_026E,B19037H_026M,B19037H_027E,B19037H_027M,B19037H_028E,B19037H_028M,B19037H_029E,B19037H_029M,B19037H_030E,B19037H_030M,B19037H_031E,B19037H_031M,B19037H_032E,B19037H_032M,B19037H_033E,B19037H_033M,B19037H_034E,B19037H_034M,B19037H_035E,B19037H_035M,B19037H_036E,B19037H_036M,B19037H_037E,B19037H_037M,B19037H_038E,B19037H_038M,B19037H_039E,B19037H_039M,B19037H_040E,B19037H_040M,B19037H_041E,B19037H_041M,B19037H_042E,B19037H_042M,B19037H_043E,B19037H_043M,B19037H_044E,B19037H_044M,B19037H_045E,B19037H_045M,B19037H_046E,B19037H_046M,B19037H_047E,B19037H_047M,B19037H_048E,B19037H_048M,B19037H_049E,B19037H_049M,B19037H_050E,B19037H_050M,B19037H_051E,B19037H_051M,B19037H_052E,B19037H_052M,B19037H_053E,B19037H_053M,B19037H_054E,B19037H_054M,B19037H_055E,B19037H_055M,B19037H_056E,B19037H_056M,B19037H_057E,B19037H_057M,B19037H_058E,B19037H_058M,B19037H_059E,B19037H_059M,B19037H_060E,B19037H_060M,B19037H_061E,B19037H_061M,B19037H_062E,B19037H_062M,B19037H_063E,B19037H_063M,B19037H_064E,B19037H_064M,B19037H_065E,B19037H_065M,B19037H_066E,B19037H_066M,B19037H_067E,B19037H_067M,B19037H_068E,B19037H_068M,B19037H_069E,B19037H_069M,NAME,B19037H_001EA,B19037H_001MA,B19037H_002EA,B19037H_002MA,B19037H_003EA,B19037H_003MA,B19037H_004MA,B19037H_004EA,B19037H_005EA,B19037H_005MA,B19037H_006MA,B19037H_006EA,B19037H_007EA,B19037H_007MA,B19037H_008EA,B19037H_008MA,B19037H_009MA,B19037H_009EA,B19037H_010EA,B19037H_010MA,B19037H_011EA,B19037H_011MA,B19037H_012EA,B19037H_012MA,B19037H_013EA,B19037H_013MA,B19037H_014EA,B19037H_014MA,B19037H_015MA,B19037H_015EA,B19037H_016EA,B19037H_016MA,B19037H_017EA,B19037H_017MA,B19037H_018EA,B19037H_018MA,B19037H_019EA,B19037H_019MA,B19037H_020MA,B19037H_020EA,B19037H_021EA,B19037H_021MA,B19037H_022EA,B19037H_022MA,B19037H_023EA,B19037H_023MA,B19037H_024EA,B19037H_024MA,B19037H_025EA,B19037H_025MA,B19037H_026MA,B19037H_026EA,B19037H_027EA,B19037H_027MA,B19037H_028EA,B19037H_028MA,B19037H_029EA,B19037H_029MA,B19037H_030EA,B19037H_030MA,B19037H_031MA,B19037H_031EA,B19037H_032EA,B19037H_032MA,B19037H_033EA,B19037H_033MA,B19037H_034EA,B19037H_034MA,B19037H_035MA,B19037H_035EA,B19037H_036EA,B19037H_036MA,B19037H_037EA,B19037H_037MA,B19037H_038EA,B19037H_038MA,B19037H_039EA,B19037H_039MA,B19037H_040EA,B19037H_040MA,B19037H_041EA,B19037H_041MA,B19037H_042MA,B19037H_042EA,B19037H_043EA,B19037H_043MA,B19037H_044EA,B19037H_044MA,B19037H_045EA,B19037H_045MA,B19037H_046EA,B19037H_046MA,B19037H_047EA,B19037H_047MA,B19037H_048MA,B19037H_048EA,B19037H_049MA,B19037H_049EA,B19037H_050MA,B19037H_050EA,B19037H_051EA,B19037H_051MA,B19037H_052EA,B19037H_052MA,B19037H_053MA,B19037H_053EA,B19037H_054MA,B19037H_054EA,B19037H_055EA,B19037H_055MA,B19037H_056EA,B19037H_056MA,B19037H_057EA,B19037H_057MA,B19037H_058EA,B19037H_058MA,B19037H_059MA,B19037H_059EA,B19037H_060EA,B19037H_060MA,B19037H_061MA,B19037H_061EA,B19037H_062EA,B19037H_062MA,B19037H_063EA,B19037H_063MA,B19037H_064MA,B19037H_064EA,B19037H_065EA,B19037H_065MA,B19037H_066EA,B19037H_066MA,B19037H_067EA,B19037H_067MA,B19037H_068EA,B19037H_068MA,B19037H_069EA,B19037H_069MA,state
0400000US18,2089412,9054,89870,4327,17930,2035,8892,1554,9799,1786,8125,1274,7192,1189,6313,1142,6780,1459,4831,1023,4547,1155,6114,1253,5171,1164,2358,710,1115,536,493,346,86,116,124,204,645783,6497,35399,2570,25477,2283,23475,2317,28366,2711,27290,2056,37770,2567,34429,2617,36226,2688,32527,3409,55899,3745,87185,4637,103181,4338,58911,3025,26916,2673,19522,2134,13210,1503,846268,6010,47591,2698,32479,2608,33883,2432,34560,2676,38011,2779,39189,2245,38816,2966,43823,2649,36398,2879,70670,3435,106929,3872,129360,4230,80049,3970,45051,3381,37385,2669,32074,2135,507491,4743,27043,2298,42307,2996,48990,2660,50723,3169,42719,2248,40275,2708,35814,2218,31205,2101,28526,2177,42606,2560,42047,2798,34981,2280,16588,1791,8541,1207,7608,1098,7518,961,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1125920,5452,59917,2952,11532,1542,5936,1203,5188,971,6477,1244,6357,1171,3312,714,3860,773,3036,765,1811,584,4426,964,3826,983,2797,891,1162,474,167,142,0,151,30,51,340210,3692,15596,1669,9796,1538,9325,1349,14229,1739,14788,1632,16757,1778,16364,1398,20379,1928,15470,1649,33579,2177,48856,2825,61243,3039,31991,2343,15115,1700,9458,1283,7264,1194,438567,3810,22455,1874,17028,1608,13449,1507,16356,1628,19637,1831,19242,1564,18424,1855,20798,2208,16344,1285,42889,2713,54373,2799,65793,2639,44498,2712,25244,1758,22761,2132,19276,1542,287226,2404,17743,1726,27310,1634,27625,1953,27465,2029,22207,1823,22112,1667,17004,1374,15957,1248,13744,1296,22177,1713,24335,1832,22984,1562,11802,1191,5210,929,4889,804,4662,767,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,924451,5096,47859,2520,8859,1322,4050,976,5109,1405,4735,797,3361,835,3821,866,2717,770,3486,838,2236,673,4169,1020,2805,798,1749,604,737,509,0,165,11,19,14,24,283247,3841,12624,1627,9293,1654,9593,1706,12348,1613,13446,1581,12732,1758,16558,1843,13853,1549,14679,1908,30271,2428,37334,2696,39872,2556,29041,2317,13104,1925,9568,1337,8931,1279,364629,3374,18101,1461,13986,1429,12429,1407,14386,1505,14562,1702,16762,1976,15008,1685,15188,1880,13645,1789,30504,2361,41416,2556,55779,2719,37110,2388,24660,1891,20723,1904,20370,1745,228716,2849,12234,1422,19723,1783,20865,1744,21059,1445,16983,1412,16623,1465,14855,1576,11545,1316,13137,1456,19139,1447,20762,1490,17308,1373,10014,1111,4772,695,4113,721,5584,961,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1499234,7930,62299,3899,13400,1752,6591,1342,6443,1441,6240,1336,4935,1304,5271,1333,3894,917,3857,952,2330,927,3147,986,3406,1045,2268,678,373,218,104,173,40,71,0,181,466960,5398,41475,3114,22065,2333,20449,1962,25955,2526,24071,2378,27167,2490,23420,2782,23097,2131,21493,2208,38272,2506,57157,3023,64399,4346,38964,2842,17002,1811,12334,1903,9640,1394,604999,5120,55339,3525,32698,2434,30061,2477,32020,2144,29813,2409,30027,2745,26603,2246,27735,2649,26543,2340,47925,3078,64860,3087,78387,3687,49393,3092,29052,2227,23016,1599,21527,1917,364976,3504,34524,2339,44485,2647,41300,2689,31570,1966,28019,2237,25727,1958,23087,1859,20503,1609,16659,1531,25470,1961,25547,1782,22628,1749,12147,1127,4513,936,4549,789,4248,769,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1093376,7421,47707,3334,9410,1624,4500,1281,4323,1260,4534,1158,2651,984,3379,923,1958,711,2338,768,1539,638,4370,1139,3302,912,3420,1223,1386,831,381,335,216,163,0,193,340568,5097,19948,2475,12148,1701,10510,1689,14179,1895,14158,1938,15678,2347,13440,1955,17444,2184,15205,1782,25288,2506,43068,3020,53259,3970,36015,2831,21973,2457,15888,1742,12367,1496,432192,4813,28366,2869,19717,2242,17362,1978,16763,1863,15536,1969,19558,2117,15518,1734,17037,1778,15963,1957,33471,3202,44071,3188,60917,3176,44909,2862,26840,2585,27156,2242,29008,2341,272909,3726,18744,1831,27421,2035,26004,2396,26761,2385,19798,1850,19739,1823,14957,1489,15424,1795,12491,1357,19856,1614,21197,1878,21825,1985,11377,1333,4490,860,5547,974,7278,1094,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,531368,4086,16720,1963,2461,764,1434,533,1692,676,1809,760,1170,499,2373,779,1303,461,765,454,197,135,1563,602,1109,551,434,346,118,141,0,155,32,59,260,264,146278,3079,9595,1438,6339,1333,6433,1036,6992,1278,6804,1169,9975,1432,8502,1650,8400,1550,6352,973,15942,1893,17791,1782,21913,2191,10974,1261,4013,777,4074,953,2179,583,229078,3015,15576,1753,11167,1629,10611,1368,9078,1189,10573,1511,11676,1446,10467,1465,10656,1448,9882,1226,20378,1691,26874,2074,30779,2034,22212,1768,12228,1262,7764,1099,9157,1300,139292,2117,9723,1276,15026,1220,12251,1151,13582,1523,11846,1215,10122,1404,8701,882,7192,919,6133,970,11220,1489,11662,1341,9975,1149,4876,875,2185,594,1909,498,2889,606,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1272487,6597,30721,2889,3612,918,2388,768,1720,656,3054,995,3001,890,1966,677,1259,677,1824,954,1168,467,2729,772,2851,829,3246,1047,1204,533,329,175,251,208,119,189,361316,4741,9155,1361,6524,1344,6584,1244,7275,1241,6422,1387,8837,1622,9400,1535,12558,1790,12170,1680,25290,2513,39848,3399,61766,3306,52361,3208,35326,2345,39040,2776,28760,2282,544002,4520,18993,1870,12349,1518,12236,1728,10555,1598,11591,1446,11584,1603,13736,1570,15287,1748,13832,1752,31672,2445,48248,2390,71220,3094,70765,3493,52955,2708,68113,3161,80866,2890,336448,3181,15289,1482,19208,1671,21183,1994,23462,1764,19387,1773,19447,1873,17720,1628,15758,1436,12884,1359,25519,2006,32149,1826,38914,2569,24429,2047,14389,1462,16249,1553,20461,1599,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2019619,10132,42533,2782,7493,1161,2825,772,3040,868,2657,928,2142,651,2579,816,2614,828,1748,526,1718,564,3312,923,4105,1147,4723,1006,1828,608,800,575,526,308,423,365,568329,6719,23774,3102,12436,1761,13087,1929,13335,1997,14996,2123,14971,1973,18487,2211,18893,2119,17077,2234,40609,3689,60823,4552,88609,4131,74688,3943,50993,3232,50977,3506,54574,2856,874245,6640,39874,2882,26881,2269,21617,2362,23885,2424,19293,2038,25552,2646,24000,2347,25824,2632,27370,2438,54365,3972,87201,4005,123274,5022,106768,4668,74292,3527,95322,3986,98727,4045,534512,5043,35655,2725,47337,2803,47010,3638,43516,2754,33376,2345,31928,2418,28959,2293,25001,2042,21735,2328,38224,2699,44749,2322,50591,2928,30590,2191,17186,1697,17059,1735,21596,2060,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3040408,9957,110625,4449,24878,2361,11884,1594,11321,1504,10972,1406,9659,1638,7493,1354,5965,1226,4977,1225,4265,1011,6079,984,6909,1281,4447,1023,1179,464,140,143,294,228,163,155,845381,5907,49606,3203,34413,2992,38228,2788,37473,2483,38923,2857,42982,2953,41271,3013,45001,3064,40071,2426,77790,3558,102044,4243,122876,3741,76972,2970,40447,2280,33600,2283,23684,1824,1282983,7604,76437,3460,50810,2489,47933,3143,51090,2603,50507,2768,59710,3176,59466,2933,59392,3047,50695,2857,111309,3562,147390,5013,186551,4662,126979,4853,73458,2975,70204,3567,61052,2758,801419,5144,44914,2429,65640,3323,71801,3048,72989,3566,67054,3422,61061,2630,57780,2746,47152,2374,42461,2197,70532,3119,69417,2734,61337,2405,30718,1972,13439,1462,12182,1153,12942,1323,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1846088,6485,69939,3329,10565,1573,5853,1090,5868,1039,6900,1355,4711,919,6046,998,4156,911,4990,1152,3740,747,5081,935,5214,979,4018,959,1492,654,779,476,388,269,138,108,575639,5709,17756,1693,13315,1556,13178,1601,16753,1773,18457,1734,24044,2021,21752,1992,27210,2495,26792,2115,47531,2441,80982,3480,104469,3491,71444,3738,33719,2512,32869,2441,25368,1906,759226,4278,30347,1953,21306,2153,21036,1864,21530,1787,22773,1845,25880,2028,30186,2101,30204,1978,28186,1791,61480,2651,85908,3454,122416,3035,90035,2980,54493,2758,54294,2840,59152,3123,441284,3688,28196,1780,38608,2057,38766,2077,36494,2250,32033,2015,31287,1815,26141,1876,25719,1775,21591,1594,36226,2437,39512,2103,40311,2335,19539,1609,10196,977,7783,824,8882,1045,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,675004,5819,24844,2805,7544,1686,2083,806,1875,853,1948,852,1670,675,1516,624,1540,716,1811,876,1047,636,1820,756,962,437,607,370,116,144,157,209,88,113,60,110,195576,4725,12050,1802,9040,1892,7868,1439,9329,1591,8188,1568,11644,1818,10004,1673,10408,1890,10070,1857,18760,2223,25832,2820,28343,2967,16404,2040,6929,1423,6290,1466,4417,1125,266937,3695,19767,2491,12203,1718,11626,1654,13117,1745,11645,1531,13821,1572,14036,1956,11700,1498,11587,1748,24882,2418,30827,2673,33852,2618,23214,2334,12534,1526,11135,1404,10991,1530,187647,3223,14701,1498,23340,1962,20091,1912,17240,1883,12225,1371,12376,1672,10919,1296,9913,1444,8158,1379,14228,1709,13486,1500,11634,1538,7481,1169,4131,893,3488,770,4236,902,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1966401,9874,85442,3718,16521,1939,8407,1382,7223,1352,10044,1514,7299,1551,7609,1662,5518,1131,4808,1150,3761,852,6032,1229,3937,1068,3185,815,591,359,365,277,38,63,104,95,598002,6214,35826,3174,23514,2452,23614,2419,26349,2548,30382,2572,33454,2909,30019,2830,32116,2824,27470,2450,59943,3626,78540,4209,85369,4273,49236,3181,27362,2653,20172,1916,14636,1874,785186,6314,52083,3500,33493,2423,33566,2484,36016,3053,33708,2693,40075,2487,33791,2798,37555,2479,31159,2841,70324,3782,90040,4070,109704,3967,71326,3516,39211,2131,38974,2576,34161,2536,497771,4030,32012,2199,50339,2799,47254,2515,45564,2581,38911,2721,36809,2238,33882,2260,29713,2193,24488,2067,38929,2929,37063,2448,36908,2026,17428,1796,9600,1278,9605,1306,9266,1159,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,369323,3842,18638,1851,2528,684,2545,772,1638,616,2397,786,1537,754,1015,439,1448,674,1272,597,1138,591,1025,447,1339,771,252,229,222,216,240,288,42,69,0,157,104434,2383,4842,989,4078,1001,4544,1128,7389,1400,4340,1001,6247,1120,5668,1149,5525,1133,5094,1174,9934,1589,14494,1887,15706,1790,9694,1516,3279,780,2128,636,1472,454,152878,2107,12112,1431,7319,1295,7245,1418,7701,1117,7491,1297,7395,1206,7312,1209,7453,1372,6251,840,11622,1340,18254,1915,21045,1940,11833,1517,7502,1182,6618,1028,5725,830,93373,1887,6468,910,7837,1068,9389,1041,7622,1044,8515,1038,6527,902,5934,910,4556,817,4442,794,6927,944,8310,993,7371,948,4423,836,1710,440,1306,399,2036,548,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,635093,4054,33920,2370,4394,1018,2782,750,2657,772,3692,954,3261,864,3427,973,2549,636,2796,739,1808,614,2255,673,2136,572,1576,599,249,215,126,161,194,311,18,37,199281,2659,8632,1271,5928,923,6137,1135,8050,1365,8116,1186,10317,1425,9774,1260,13158,1578,9076,1322,18493,1717,27249,2015,32148,2171,21208,2024,8130,1051,7747,1073,5118,772,246154,2591,11474,1574,7441,940,8376,1446,9366,1353,9297,1210,10373,1220,9777,1213,12644,1177,10141,1037,22102,1781,31413,2250,40480,2001,24898,1917,14402,1360,12434,1085,11536,1052,155738,2240,9658,1011,15927,1224,15571,1447,12110,1187,12783,1235,10116,1311,9044,1176,8066,975,6814,1065,13393,1149,13713,1355,12624,1179,6127,949,3247,634,3395,607,3150,685,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,633447,5664,19289,2035,2386,736,1624,664,1765,686,1358,621,1461,915,1302,528,849,537,1647,756,803,422,1776,569,1642,605,1416,666,825,543,164,217,92,109,179,213,186218,3223,9809,1550,5891,1243,4177,1046,8839,1658,6749,1367,8655,1443,7812,1369,9243,1777,9846,1663,18762,2361,24027,2497,28893,2438,18489,2117,10180,1378,8155,1221,6691,1179,258077,3846,16197,1890,9547,1325,9955,1593,12463,1734,10237,1536,11741,1473,11420,1636,12514,2057,11598,1470,19756,2090,29350,2768,35356,2467,24008,2346,15977,1856,14653,1692,13305,1845,169863,2708,8358,1118,12852,1504,14093,1502,14079,1699,12689,1463,11841,1588,10118,1258,8500,1191,7922,1192,12141,1305,16702,1645,17019,1569,8488,1427,5897,983,4165,855,4999,886,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,487802,4739,13709,1888,1945,945,1167,502,730,381,764,484,1297,739,1379,579,874,618,737,383,1023,545,1399,859,1061,508,1037,616,296,268,0,181,0,181,0,181,136684,3126,4770,1166,4516,1207,4041,1070,5181,1334,4579,1158,5879,1348,5501,1305,5022,927,6337,1548,11663,1778,17531,2149,24266,2160,15809,1912,8071,1383,8922,1329,4596,978,222026,3015,8798,1453,6393,1096,6656,1781,6191,1207,6453,1464,7217,1197,6814,1107,8566,1339,8147,1031,16685,1877,23376,1970,35673,2746,27848,2037,15492,1622,19706,1798,18011,1666,115383,2090,5627,904,8381,1420,9016,1206,10033,1469,8644,1425,7832,1411,6323,829,6664,1073,6120,1059,9605,1268,10126,1236,11221,1162,6435,945,2984,665,3659,772,2713,604,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2046769,9270,24222,2346,3089,906,1621,628,1754,605,1546,601,1743,626,1488,590,1282,570,1430,558,729,371,2415,744,1850,549,2136,825,1281,626,556,375,509,376,793,642,522059,5615,14475,1916,8339,1565,8623,1519,11469,1595,11998,2019,13861,1786,13760,1900,13871,1709,13079,1994,36967,2792,53109,3658,85168,4625,71763,3758,50260,2770,58554,3220,56763,2767,905501,5445,29442,2498,19181,2203,20179,2109,20604,2214,20506,2189,21864,2316,23997,2243,24578,2071,25875,2331,54238,3334,79452,3903,127217,5211,113613,5159,78779,4431,113602,4372,132374,4132,594987,4861,31927,2270,36896,2005,46887,3092,40533,2597,41400,2588,35411,2505,32843,2211,26658,1980,26208,2331,45184,2804,56527,3348,60222,3297,38841,2635,22493,1528,26651,2227,26306,2054,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
