GEO_ID,B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,NAME,B08012_001EA,B08012_001MA,B08012_002MA,B08012_002EA,B08012_003MA,B08012_003EA,B08012_004MA,B08012_004EA,B08012_005EA,B08012_005MA,B08012_006EA,B08012_006MA,B08012_007MA,B08012_007EA,B08012_008MA,B08012_008EA,B08012_009EA,B08012_009MA,B08012_010EA,B08012_010MA,B08012_011EA,B08012_011MA,B08012_012EA,B08012_012MA,B08012_013MA,B08012_013EA,B08012_014EA,B08012_014MA,B08012_015MA,B08012_015EA,B08012_016EA,B08012_016MA,B08012_017EA,B08012_017MA,B08012_018MA,B08012_018EA,B08012_019EA,B08012_019MA,B08012_020EA,B08012_020MA,B08012_021EA,B08012_021MA,B08012_022EA,B08012_022MA,B08012_023EA,B08012_023MA,B08012_024MA,B08012_024EA,B08012_025EA,B08012_025MA,B08012_026EA,B08012_026MA,B08012_027EA,B08012_027MA,B08012_028EA,B08012_028MA,B08012_029MA,B08012_029EA,B08012_030EA,B08012_030MA,B08012_031EA,B08012_031MA,B08012_032EA,B08012_032MA,B08012_033EA,B08012_033MA,B08012_034EA,B08012_034MA,B08012_035MA,B08012_035EA,B08012_036MA,B08012_036EA,B08012_037MA,B08012_037EA,B08012_038EA,B08012_038MA,B08012_039MA,B08012_039EA,state
0400000US18,2855891,16079,104049,5516,340227,7683,447477,11494,465740,11476,441533,9794,187870,7210,341148,8891,78834,4069,94135,4619,187830,7496,107996,5571,59052,3858,1506301,11170,54834,3874,162826,5568,216309,7715,230819,7792,229093,6801,99863,5412,191846,6089,45516,3374,51170,3014,113857,5543,71564,4596,38604,2853,1349590,11435,49215,3286,177401,6009,231168,7565,234921,7181,212440,6990,88007,4486,149302,5685,33318,2518,42965,3648,73973,4421,36432,2963,20448,2386,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1458360,8596,105637,4473,259819,7336,273421,7098,241477,7044,203600,6371,79274,3817,130343,5632,29275,1957,28697,2330,56758,2898,31110,2192,18949,1763,763930,6605,56975,3164,129429,4349,140889,5370,125224,4770,108794,4292,40158,2724,66051,3462,15179,1284,14530,1748,34243,2298,19294,2029,13164,1450,694430,6432,48662,3299,130390,4957,132532,4671,116253,4778,94806,4291,39116,2466,64292,3474,14096,1530,14167,1532,22515,1654,11816,1118,5785,769,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1332275,10023,83424,4175,215190,7274,248145,6964,235550,6870,197977,7401,76606,3855,135640,5987,25410,2456,26687,2802,46442,3073,24956,2320,16248,2090,715994,5943,45394,2969,108863,4729,127523,4513,124650,4894,107692,4356,40861,3303,79159,4293,13757,1833,14574,2139,26542,2246,16451,1696,10528,1766,616281,7537,38030,2737,106327,4463,120622,4370,110900,4095,90285,4812,35745,2308,56481,3141,11653,1666,12113,1679,19900,2079,8505,1275,5720,1048,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1789062,13346,72385,4288,210578,7306,284876,8232,317215,9305,274553,7030,115113,4966,214682,7751,43428,2966,52595,3464,109253,3941,57034,3957,37350,2986,935280,9665,37678,2844,104563,5075,136810,5352,156430,6193,143316,5708,58501,3567,116019,5273,23574,2263,29316,2862,65490,3301,36448,2850,27135,2346,853782,8298,34707,3100,106015,4687,148066,6140,160785,5767,131237,4405,56612,2811,98663,4822,19854,2080,23279,2048,43763,2806,20586,2199,10215,1404,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1918744,12717,72310,4798,219573,7579,297584,8645,314583,7865,283665,9136,101445,5102,253935,9195,43689,3910,47808,3635,129942,6108,93702,5485,60508,4037,1008613,8629,36205,3421,104091,4903,146164,6158,155441,6258,144457,6441,50386,3458,138581,6178,22650,2698,25572,2760,77096,4713,60715,4973,47255,3474,910131,9019,36105,3258,115482,5214,151420,6423,159142,5211,139208,6388,51059,3694,115354,5445,21039,2733,22236,2022,52846,4114,32987,3124,13253,1817,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,598598,6972,32112,2763,84618,4564,93150,4683,84494,4152,83342,4517,36341,2913,67813,3435,17137,1965,22540,2286,37726,2192,25996,2043,13329,1484,307734,4364,18242,2182,40270,3090,44679,2849,41617,2831,43028,2810,16054,1654,33548,2562,9698,1448,13259,1778,21302,1798,16560,1716,9477,1117,290864,4912,13870,1557,44348,3145,48471,2788,42877,2778,40314,2767,20287,2288,34265,2541,7439,1059,9281,1334,16424,1556,9436,1409,3852,771,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2787912,14245,46961,3318,175339,6562,268253,7624,346852,9577,376947,8783,163981,7192,440546,9911,102125,4941,142258,6023,323852,8955,284578,7964,116220,5371,1423436,9261,24981,2553,75825,4319,129570,4553,167575,7112,191617,7254,80966,4840,234077,6144,56158,3837,77175,4291,168088,6265,152405,6234,64999,3788,1364476,10586,21980,2479,99514,5023,138683,6176,179277,5928,185330,5862,83015,4846,206469,6995,45967,3295,65083,3443,155764,6009,132173,4922,51221,3725,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3136643,18459,81364,5372,281368,7676,401225,9908,419731,8911,410195,10377,175684,6522,460851,12051,101545,4996,149605,6088,308630,8545,259593,8062,86852,4735,1594045,12295,39938,3543,128920,5911,188017,6786,198146,6417,203145,6187,87670,4468,237008,8231,59185,3785,82903,4278,168873,5620,148930,6557,51310,3177,1542598,11308,41426,3274,152448,5108,213208,6619,221585,6674,207050,7063,88014,4426,223843,7509,42360,2927,66702,4337,139757,6220,110663,4336,35542,2655,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4036961,18141,139832,4811,437304,9040,609855,11215,653261,10941,623808,11064,273383,8330,511713,10403,123356,4570,149716,5049,280559,7827,162399,5711,71775,3656,2090262,11625,71021,3198,206952,6262,291734,6571,323084,7346,314019,8367,140191,5288,274005,6955,70141,3397,85475,3942,163060,5614,103333,4312,47247,3089,1946699,13765,68811,3595,230352,6574,318121,7705,330177,7918,309789,7317,133192,5064,237708,6787,53215,2806,64241,3627,117499,4618,59066,3590,24528,2074,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2591196,13501,109407,4141,322369,8004,398395,8085,404031,8115,395523,7825,184443,5754,321070,6606,73020,3916,85451,3853,159509,5411,96709,4477,41269,2431,1355377,9421,57039,2738,154381,5371,199392,6464,204807,5095,203593,5581,98485,4740,175319,5197,40709,2817,47809,2720,88118,4023,58412,3346,27313,1930,1235819,8688,52368,2640,167988,5168,199003,5032,199224,5258,191930,5384,85958,3664,145751,4819,32311,2592,37642,2517,71391,3977,38297,2751,13956,1300,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1150196,11850,51277,3324,133285,5887,177452,7706,188331,7636,171087,6914,63685,4699,164390,7077,28229,3123,30838,2817,65734,4066,47165,3797,28723,3048,598550,8837,28919,2854,62423,4089,84255,5366,91923,5063,89350,5511,32024,3258,87590,4334,15628,2269,15879,1963,38074,2708,30487,3233,21998,2573,551646,7836,22358,2505,70862,4469,93197,4625,96408,5126,81737,3910,31661,3263,76800,4926,12601,1842,14959,1850,27660,2591,16678,2304,6725,1188,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2614036,15383,102626,4953,324952,9675,379080,10475,425618,9540,397393,9659,177461,6352,342401,9904,78383,4232,87888,4145,166518,6575,87146,4157,44570,3182,1343230,11585,52761,3353,155409,6975,183474,7159,211497,5914,200079,7158,89544,4669,181721,6661,43052,3145,50078,3227,95672,5533,51842,3158,28101,2628,1270806,9972,49865,3205,169543,6234,195606,5663,214121,6619,197314,5892,87917,4245,160680,6670,35331,2664,37810,2863,70846,3671,35304,2692,16469,1840,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,444232,5896,34795,2680,82558,3955,99127,4192,84348,3530,54126,3583,14953,1541,29744,2300,4719,864,6849,1081,12814,1306,10424,1172,9775,1355,236476,4278,18984,1778,39664,2902,51193,3520,44657,3016,28795,2710,7172,1114,16771,1628,2499,560,4028,942,7704,1145,7190,984,7819,1194,207756,4003,15811,1829,42894,2648,47934,3071,39691,2535,25331,2339,7781,1121,12973,1452,2220,581,2821,590,5110,870,3234,742,1956,668,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,900483,6472,63004,3311,151053,4896,175645,4978,159526,5041,139689,4232,50642,3064,78271,3045,12731,1746,15540,1703,27446,2305,16953,1670,9983,1496,478502,4390,34707,2364,76756,3627,91724,3579,83823,3512,72946,3043,26098,1939,43570,2507,6853,1300,9210,1295,15844,1913,10093,1220,6878,1270,421981,4770,28297,1868,74297,3289,83921,3245,75703,3808,66743,2529,24544,2010,34701,1944,5878,1007,6330,889,11602,1403,6860,1014,3105,748,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1178781,9833,32219,3232,96928,5536,155366,6801,209581,6412,223958,8297,93261,5166,192957,8014,27113,2672,30688,3379,50219,3680,40239,3343,26252,2366,638143,5844,17964,2538,47356,3808,81096,4223,111023,4843,123958,6523,49981,4130,105444,6202,14436,1893,15682,2149,28845,2908,25211,2447,17147,2079,540638,7163,14255,1894,49572,3714,74270,4932,98558,4730,100000,4921,43280,2950,87513,4594,12677,1616,15006,2298,21374,2529,15028,2390,9105,1320,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,637747,6867,22511,2659,67722,4082,96700,4357,90258,4522,85248,3911,44878,3232,76644,4082,19889,1838,27183,2306,50853,3360,37189,2954,18672,1979,330648,5061,12157,1794,32664,2897,43295,2995,44787,2905,39848,2841,24788,2189,40478,3178,11118,1316,14129,1620,30946,2719,24122,2413,12316,1629,307099,5282,10354,1589,35058,2475,53405,3028,45471,3534,45400,2784,20090,2104,36166,2623,8771,1259,13054,1672,19907,2037,13067,1325,6356,1103,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3945265,20522,92149,4797,321356,8707,490504,10957,508101,9790,513613,12722,229517,8878,523184,11690,118829,5871,185827,6380,381941,9383,394706,8426,185538,6236,2085011,12599,44619,3777,149312,6494,228927,7893,242130,5642,263294,8810,114215,5528,276889,8061,65458,4069,104875,4765,225921,7295,249655,7227,119716,4413,1860254,14878,47530,2982,172044,5833,261577,6825,265971,8263,250319,7873,115302,6239,246295,7579,53371,3740,80952,3868,156020,5516,145051,5389,65822,4186,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,826180,10088,34679,3225,108037,5353,144414,5565,157278,5995,127274,5385,44850,3491,94403,5554,14099,2201,16651,2331,41963,3571,27313,2405,15219,1872,439109,6754,18242,2545,50882,3599,71589,4479,85185,5022,66798,4422,21948,2109,53904,4117,7862,1550,9863,1559,23664,2806,19126,2099,10046,1285,387071,6539,16437,1701,57155,3535,72825,3530,72093,3841,60476,3838,22902,2529,40499,3214,6237,1222,6788,1278,18299,2174,8187,1429,5173,1153,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
