GEO_ID,B07408_001E,B07408_001M,B07408_002E,B07408_002M,B07408_003E,B07408_003M,B07408_004E,B07408_004M,B07408_005E,B07408_005M,B07408_006E,B07408_006M,B07408_007E,B07408_007M,B07408_008E,B07408_008M,B07408_009E,B07408_009M,B07408_010E,B07408_010M,B07408_011E,B07408_011M,B07408_012E,B07408_012M,B07408_013E,B07408_013M,B07408_014E,B07408_014M,B07408_015E,B07408_015M,B07408_016E,B07408_016M,B07408_017E,B07408_017M,B07408_018E,B07408_018M,B07408_019E,B07408_019M,B07408_020E,B07408_020M,B07408_021E,B07408_021M,B07408_022E,B07408_022M,B07408_023E,B07408_023M,B07408_024E,B07408_024M,B07408_025E,B07408_025M,B07408_026E,B07408_026M,B07408_027E,B07408_027M,B07408_028E,B07408_028M,B07408_029E,B07408_029M,B07408_030E,B07408_030M,NAME,B07408_001MA,B07408_001EA,B07408_002EA,B07408_002MA,B07408_003EA,B07408_003MA,B07408_004EA,B07408_004MA,B07408_005MA,B07408_005EA,B07408_006MA,B07408_006EA,B07408_007MA,B07408_007EA,B07408_008EA,B07408_008MA,B07408_009EA,B07408_009MA,B07408_010MA,B07408_010EA,B07408_011EA,B07408_011MA,B07408_012MA,B07408_012EA,B07408_013EA,B07408_013MA,B07408_014EA,B07408_014MA,B07408_015MA,B07408_015EA,B07408_016MA,B07408_016EA,B07408_017MA,B07408_017EA,B07408_018MA,B07408_018EA,B07408_019EA,B07408_019MA,B07408_020MA,B07408_020EA,B07408_021MA,B07408_021EA,B07408_022MA,B07408_022EA,B07408_023MA,B07408_023EA,B07408_024EA,B07408_024MA,B07408_025EA,B07408_025MA,B07408_026MA,B07408_026EA,B07408_027MA,B07408_027EA,B07408_028MA,B07408_028EA,B07408_029MA,B07408_029EA,B07408_030EA,B07408_030MA,state
0400000US19,2460224,7126,692009,10131,1303679,14641,279371,8428,30755,2774,154410,3896,2105614,9503,511315,10279,1200320,13632,234270,7811,20006,2188,139703,4011,207310,8278,103856,5622,57541,4679,29045,2421,7147,1353,9721,1106,86442,4854,48255,3995,22824,2703,10345,1580,1902,626,3116,796,60858,4503,28583,2925,22994,3087,5711,1394,1700,628,1870,621,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2272361,8101,636164,9994,1187351,13604,279704,7347,35326,2851,133816,3945,1893065,11952,464344,9241,1064645,13438,223021,6716,23049,1934,118006,3814,214370,10936,92302,5899,70731,5833,33514,3205,8254,1390,9569,1530,89289,4601,48375,3735,22376,2724,12712,1749,2556,889,3270,780,75637,5636,31143,3179,29599,3217,10457,1459,1467,533,2971,987,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3504991,8017,968432,12906,1758899,18665,463194,11605,76821,4060,237645,5976,3012253,12494,759460,12396,1601743,18553,381261,10328,55063,3412,214726,5681,284529,10081,122249,6397,89445,6470,46580,3400,13319,1869,12936,1737,125355,7550,56378,4040,35922,4245,21813,2502,5958,1114,5284,1112,82854,5615,30345,3223,31789,3497,13540,2341,2481,838,4699,1022,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3653231,7702,1257449,12408,1599007,18142,446055,11712,107473,5824,243247,7055,3170707,14758,1018367,13605,1467215,17681,379666,10479,81170,4790,224289,7211,283386,11549,141276,7075,74327,6269,41501,3798,15412,1949,10870,1713,123350,7776,63589,4480,31664,4914,15440,2383,8258,2026,4399,970,75788,5536,34217,3612,25801,3664,9448,1765,2633,827,3689,1163,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1115219,4153,305351,6856,566483,8735,158757,5927,13118,1787,71510,3048,961364,7368,231739,7384,524508,7938,131657,5624,8257,1392,65203,3044,90697,6063,42490,4237,24267,3500,16752,1937,3264,982,3924,869,31681,2790,17577,1949,6242,1405,5635,1351,739,537,1488,580,31477,3695,13545,2045,11466,2022,4713,1353,858,672,895,552,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4742158,10323,1654761,16748,2209257,20539,478923,9805,121413,5713,277804,6382,4163970,15946,1353049,16394,2037897,19642,419215,8915,97548,4981,256261,5926,314213,14370,158493,9943,92198,6131,35636,3275,14339,1999,13547,1755,129800,7312,72705,4990,34035,4265,12718,1853,5427,1328,4915,949,134175,7543,70514,4827,45127,4025,11354,1716,4099,953,3081,779,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5461429,11895,1953545,18038,2523463,21663,556203,12343,107464,5326,320754,7017,4784483,16078,1581158,16464,2331217,19609,487896,11971,87905,5344,296307,6254,389673,13499,200558,9192,112135,6704,46221,3675,13494,1960,17265,2319,145916,7979,89191,5454,36733,4323,11662,1939,3592,863,4738,1169,141357,9024,82638,6606,43378,5123,10424,1643,2473,766,2444,778,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8028617,10131,2612890,19574,3855103,29389,946875,13523,122390,5272,491359,8345,6869048,21333,1998887,17891,3532894,25461,800385,12498,87564,4422,449318,7952,706194,18493,368748,11597,191537,9160,95854,4865,23184,2396,26871,2586,304612,9993,173721,6213,75605,6183,36604,2790,8102,1356,10580,1692,148763,7274,71534,5198,55067,5319,14032,2104,3540,912,4590,1108,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4307871,8718,1347811,12335,2256999,16430,438421,9040,48788,3446,215852,5777,3679118,13392,1006404,12070,2076314,16113,365385,7123,34399,2762,196616,5558,331910,10297,176777,7528,95874,5547,39431,3071,7225,1266,12603,1682,198191,9164,112395,5530,51749,4250,24377,2464,4645,1087,5025,935,98652,6018,52235,4577,33062,3760,9228,1624,2519,727,1608,486,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2347772,8377,782752,11456,1042025,17690,279512,7119,75176,3793,168307,6527,2037954,12841,631385,12102,949025,17052,240607,6959,60868,3892,156069,6408,165087,9496,77189,6239,51356,5444,20152,2422,8935,1778,7455,1560,91997,6140,48535,4190,24348,3494,12477,2084,3461,1024,3176,810,52734,5276,25643,3580,17296,2997,6276,1123,1912,711,1607,568,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4821894,10853,1433914,15491,2370370,24508,604498,14121,95816,4935,317296,6368,4075462,16891,1075706,14315,2149709,23948,498343,11777,67824,3938,283880,6474,425220,13061,203307,8994,123502,7319,60788,4258,17812,2195,19811,2239,202495,10063,101214,5861,54426,5617,31817,2826,6210,1168,8828,1298,118717,7268,53687,4328,42733,4290,13550,2348,3970,1099,4777,949,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,818741,5964,225314,6283,430510,8337,101306,4695,10867,1712,50744,2601,686026,6856,161261,5899,388719,7901,84119,4661,7164,1368,44763,2764,72460,5383,33291,3382,24705,3098,9534,1696,1563,553,3367,785,30395,3681,16760,2373,7151,1708,3882,979,1507,752,1095,456,29860,4260,14002,2316,9935,2586,3771,1195,633,446,1519,687,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1462477,5646,428273,8653,775707,10715,151574,5969,18536,1959,88387,3048,1230901,7124,312062,7606,704185,9725,122582,4948,12602,1835,79470,3111,140383,6315,70944,4497,40528,3764,19008,1834,3902,881,6001,1072,50997,3681,26853,2708,14298,2073,6844,1313,1032,397,1970,609,40196,4061,18414,2212,16696,2799,3140,810,1000,480,946,507,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2172833,9766,700598,12270,989781,17120,321117,11045,50232,3535,111105,4492,1723557,15517,507423,10313,838873,15762,246891,9380,32659,3016,97711,4009,346985,13494,150104,9643,114657,6918,57560,5346,14450,2065,10214,1750,21143,2643,9762,1798,5671,1802,4474,1237,669,410,567,380,81148,6525,33309,3221,30580,4068,12192,1929,2454,707,2613,815,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1084539,5602,321187,8562,557822,10977,132317,6152,14024,2083,59189,2706,946797,7588,250658,8506,518465,9912,113185,5562,9645,1587,54844,2612,76726,7226,37634,4559,21160,3428,13310,2442,1991,739,2631,871,26523,3701,13780,2550,7827,1957,2666,789,1180,584,1070,491,34493,3061,19115,2314,10370,1532,3156,849,1208,608,644,311,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7234891,9772,2483948,18664,3538909,23418,620782,12369,144937,6579,446315,8194,6512687,17348,2124927,18540,3295036,24750,552707,11794,120404,5348,419613,7692,377159,14464,175581,7977,131994,8600,38498,3446,15049,2043,16037,2065,154939,7386,80867,4662,49214,4333,15001,2175,5075,1275,4782,983,190106,8839,102573,5233,62665,6130,14576,2030,4409,1115,5883,1234,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1652463,6639,546562,9625,760895,13378,218425,7854,29329,3081,97252,4842,1425507,9438,443457,9533,688813,12805,183291,7456,21619,2482,88327,4474,136422,7118,63716,5092,40964,3901,22311,2582,5350,1352,4081,1004,38305,3918,18881,2704,10430,2279,6182,1797,858,404,1954,753,52229,4169,20508,2769,20688,2966,6641,1197,1502,572,2890,1079,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,16032060,17531,6072142,30234,7094324,37292,1425838,19287,447906,12098,991850,10375,14257995,27379,5112386,29009,6567175,32927,1272959,19351,380112,11256,925363,9218,1024169,23606,526836,15165,314374,12466,94866,6136,46304,3499,41789,2953,404539,12119,250489,9886,97665,6103,30001,2618,12327,1986,14057,1839,345357,13133,182431,8754,115110,7213,28012,2982,9163,1415,10641,1526,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7761733,14668,2382201,19676,3798911,30122,846130,14804,246293,9827,488198,9865,6655525,20576,1842650,16764,3461877,28451,719523,14175,181429,8307,450046,9828,628678,16840,300571,10328,191636,10538,73276,4277,40057,4116,23138,2067,284570,10963,154472,7519,71948,5527,31769,3213,16952,2069,9429,1608,192960,8902,84508,4948,73450,6818,21562,2701,7855,1653,5585,1411,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,554383,4501,169445,5135,290895,7451,54541,3578,4680,934,34822,1541,463053,5136,125664,4356,260730,7021,43860,3290,2981,801,29818,1576,47704,3516,23288,2826,16289,2326,5275,990,572,293,2280,513,23490,2531,12251,1843,5833,1385,3219,968,521,436,1666,485,20136,2681,8242,1287,8043,2195,2187,714,606,492,1058,493,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9326031,13206,2912041,21694,4482706,34149,1159546,16024,170631,5883,601107,9363,8007353,23107,2241059,21278,4123382,33385,971751,15265,123190,5471,547971,9373,830113,19813,412424,12883,221476,10740,126216,6056,33248,3029,36749,2816,317208,10599,176085,7041,77396,6070,42657,2955,10162,1588,10908,1413,171357,8717,82473,4742,60452,5431,18922,2391,4031,1028,5479,1205,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3003231,8757,820937,10141,1504302,13765,409501,8765,67259,3524,201232,4416,2508851,11305,605579,9956,1347164,12548,330139,7575,45314,2872,180655,4580,283143,9357,120965,5306,89051,5741,47350,3060,14593,1865,11184,1343,131721,6031,61975,4219,39273,3337,19781,1844,5011,926,5681,826,79516,6323,32418,3458,28814,3562,12231,2208,2341,768,3712,919,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3156349,9654,950315,13660,1555680,19233,420744,11977,57492,4209,172118,5205,2609415,14947,685341,13252,1395910,17101,339378,9982,38492,3446,150294,4804,340904,11967,160673,8459,98458,7548,54218,4351,14160,2334,13395,1520,116153,7168,61478,5163,28950,3546,16689,2135,3350,992,5686,1133,89877,5769,42823,3511,32362,4301,10459,1866,1490,526,2743,819,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10493069,10904,3476708,19584,5047717,28107,994575,15117,226542,7198,747527,9380,9259323,21114,2802209,19268,4726685,29008,866457,13884,176315,6303,687657,9293,737588,15082,387113,10961,191478,8328,83294,4352,34801,2797,40902,2356,292513,10164,179271,6742,63325,5685,28415,2734,10235,1626,11267,1552,203645,8373,108115,5321,66229,5197,16409,2213,5191,1335,7701,1673,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,863723,5044,303351,6490,389625,9617,100381,6563,15880,1943,54486,2767,752670,7648,242194,6755,362148,9873,86079,6179,12661,1839,49588,2665,66142,5806,35309,3698,15951,3281,9524,1908,1947,647,3411,816,17904,2861,10732,2377,3327,967,2658,888,417,316,770,408,27007,2983,15116,1988,8199,1827,2120,799,855,475,717,425,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3776905,9666,1197618,12278,1786391,19382,405365,9428,127815,6473,259716,7683,3231744,14324,934244,12281,1625328,19033,337774,8916,96968,5034,237430,7239,306829,11557,146207,9118,87167,7111,39109,3564,20028,2945,14318,2154,134656,7194,74781,4969,33115,3349,16037,2486,6531,1188,4192,1155,103676,6734,42386,4341,40781,4584,12445,1941,4288,1163,3776,1144,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,656133,3120,200064,5828,333240,7372,73389,4206,7955,1530,41485,2434,543336,6313,140750,5798,301953,6918,59257,3967,5402,1192,35974,2056,60009,4729,30603,3389,15982,2601,8757,1400,1133,548,3534,985,33569,3066,20079,1931,8052,1920,3129,787,1222,653,1087,401,19219,2297,8632,1540,7253,1729,2246,713,198,169,890,380,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
