GEO_ID,B17005_001E,B17005_001M,B17005_002E,B17005_002M,B17005_003E,B17005_003M,B17005_004E,B17005_004M,B17005_005E,B17005_005M,B17005_006E,B17005_006M,B17005_007E,B17005_007M,B17005_008E,B17005_008M,B17005_009E,B17005_009M,B17005_010E,B17005_010M,B17005_011E,B17005_011M,B17005_012E,B17005_012M,B17005_013E,B17005_013M,B17005_014E,B17005_014M,B17005_015E,B17005_015M,B17005_016E,B17005_016M,B17005_017E,B17005_017M,B17005_018E,B17005_018M,B17005_019E,B17005_019M,B17005_020E,B17005_020M,B17005_021E,B17005_021M,B17005_022E,B17005_022M,B17005_023E,B17005_023M,NAME,B17005_001EA,B17005_001MA,B17005_002EA,B17005_002MA,B17005_003EA,B17005_003MA,B17005_004MA,B17005_004EA,B17005_005MA,B17005_005EA,B17005_006MA,B17005_006EA,B17005_007EA,B17005_007MA,B17005_008MA,B17005_008EA,B17005_009MA,B17005_009EA,B17005_010MA,B17005_010EA,B17005_011MA,B17005_011EA,B17005_012EA,B17005_012MA,B17005_013EA,B17005_013MA,B17005_014EA,B17005_014MA,B17005_015MA,B17005_015EA,B17005_016MA,B17005_016EA,B17005_017EA,B17005_017MA,B17005_018EA,B17005_018MA,B17005_019EA,B17005_019MA,B17005_020MA,B17005_020EA,B17005_021MA,B17005_021EA,B17005_022EA,B17005_022MA,B17005_023EA,B17005_023MA,state
0400000US18,4952372,5155,669275,13491,282182,7791,149974,6079,102049,4833,47925,3498,132208,5360,387093,9327,179953,6346,130487,5153,49466,3851,207140,6394,4283097,14797,2112316,8409,1564416,11215,1459769,11654,104647,4680,547900,8342,2170781,10353,1370936,11293,1288590,11420,82346,4411,799845,10002,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2339581,3494,273155,8490,113814,5114,60234,3723,45073,3309,15161,1833,53580,3510,159341,5231,78888,4125,66135,3555,12753,1713,80453,4018,2066426,9589,1033891,5971,791441,6868,757028,7301,34413,2291,242450,4710,1032535,6186,688201,6085,666316,6280,21885,2044,344334,5904,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2154978,3745,268434,8149,117149,5879,67376,4334,50330,3732,17046,1858,49773,3707,151285,5346,74418,3837,60695,3377,13723,1941,76867,3917,1886544,9125,934214,6289,719223,6317,683937,6257,35286,2900,214991,5620,952330,5566,619495,6935,590346,6589,29149,2621,332835,5700,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3347806,3451,580793,15016,245459,9046,101965,5012,65031,4175,36934,3089,143494,6812,335334,9138,122814,6064,88925,5099,33889,3239,212520,6833,2767013,15503,1365713,10297,962316,10686,897262,10215,65054,4102,403397,7264,1401300,9263,857575,8568,804962,8584,52613,3894,543725,7710,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3476651,3866,606540,14889,235892,8424,107379,6178,69337,5009,38042,3628,128513,5778,370648,10473,159535,6071,118603,5742,40932,3703,211113,7557,2870111,15521,1415196,8675,1026586,9650,965052,9136,61534,4234,388610,7951,1454915,10118,893085,10836,841923,10564,51162,3565,561830,8295,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1065884,1795,139431,6559,59563,3763,28434,2727,19004,2125,9430,1378,31129,2858,79868,4139,31946,3058,24046,2600,7900,1202,47922,3279,926453,6728,455325,4308,328507,5034,308267,4684,20240,2065,126818,4011,471128,4340,302028,5040,287088,5095,14940,1698,169100,3673,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4551502,4043,425327,14174,169488,7697,80456,4960,48989,3797,31467,2711,89032,5430,255839,9264,107897,5651,71670,4319,36227,3620,147942,6160,4126175,14730,1983792,8149,1532679,8630,1424792,9082,107887,4870,451113,7729,2142383,10844,1467213,10930,1379935,10473,87278,4679,675170,9131,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5195608,3755,574606,13805,233995,8455,105650,5579,64789,4179,40861,3484,128345,6606,340611,9280,132838,6470,91907,4703,40931,3848,207773,6987,4621002,14292,2251436,8979,1727146,10096,1597843,11386,129303,6355,524290,8069,2369566,9479,1613539,12350,1522461,11891,91078,4475,756027,10070,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7710519,4884,1188053,21558,514430,12158,254607,7915,150682,6495,103925,4709,259823,7710,673623,13278,301739,8834,203673,6966,98066,5583,371884,8743,6522466,21344,3206076,13219,2237775,13208,2039522,12043,198253,6826,968301,9641,3316390,12974,2002303,14178,1864470,14202,137833,4940,1314087,11857,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4132597,3736,432422,11602,189784,7556,103518,5437,73252,4356,30266,2697,86266,4897,242638,7199,115583,5989,89779,5073,25804,2726,127055,4437,3700175,12605,1843581,8485,1435310,9640,1363832,9948,71478,4021,408271,6219,1856594,8673,1288401,10049,1235417,9595,52984,3019,568193,7603,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2228399,3254,467176,13264,179980,7307,78401,4793,53499,3928,24902,2565,101579,5747,287196,8979,117626,6715,75987,4996,41639,3134,169570,6688,1761223,13869,862100,8058,605384,8013,559187,8746,46197,4376,256716,6682,899123,9653,536563,8454,499869,8433,36694,3078,362560,7179,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4612663,4866,664555,15318,277121,8195,136498,5958,93531,5063,42967,3133,140623,5421,387434,10319,166884,7240,118709,5446,48175,3854,220550,7228,3948108,15867,1935193,8305,1408310,10295,1311145,10941,97165,4846,526883,8075,2012915,11680,1293283,11052,1224397,11148,68886,3994,719632,8631,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,786626,2019,111991,5323,47752,3084,24718,2266,17816,2006,6902,1354,23034,1985,64239,3666,31030,2841,23798,2753,7232,1372,33209,2598,674635,5862,342524,3571,249401,4043,235585,3906,13816,1745,93123,3076,332111,3959,211513,3537,202901,3812,8612,1356,120598,3125,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1392197,2351,160415,6989,65945,4127,39521,3508,28918,3091,10603,1804,26424,2270,94470,4233,48056,3219,39177,3072,8879,1432,46414,3090,1231782,7742,617484,5047,488937,4983,470663,4715,18274,1746,128547,3424,614298,4558,421684,4557,407515,4553,14169,1534,192614,3790,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2129341,3120,304488,12324,136539,6667,78160,4778,48637,3423,29523,3049,58379,4331,167949,7736,72866,4516,47220,3571,25646,2833,95083,5997,1824853,12816,922412,7036,675446,7328,610022,7097,65424,3596,246966,5356,902441,7986,574774,8068,523225,7842,51549,3982,327667,7340,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1042540,2085,90714,7045,39232,3861,17548,2341,10901,1836,6647,1514,21684,2796,51482,4487,20720,2633,15053,2217,5667,1441,30762,3354,951826,6962,470398,4014,362955,4227,343296,4337,19659,2170,107443,3759,481428,5003,327637,5616,312839,5573,14798,2093,153791,4361,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6915388,4745,658642,14295,265787,7426,125962,5672,79036,5239,46926,3410,139825,6247,392855,10921,160926,6886,99870,5628,61056,4106,231929,7814,6256746,14990,3047602,8450,2317708,9775,2120452,12091,197256,7288,729894,9875,3209144,11069,2055870,13192,1892406,13829,163464,6121,1153274,12730,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1585485,2839,289671,9454,127553,5189,61879,3778,44126,3204,17753,2205,65674,3762,162118,5651,67040,4289,48242,3758,18798,2623,95078,4720,1295814,9589,642191,5348,448341,6937,411946,6851,36395,3569,193850,5560,653623,5802,390523,5628,364541,5439,25982,2677,263100,5610,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15352704,6586,2162638,27650,898909,16467,406752,11983,270935,9120,135817,5963,492157,11405,1263729,16951,473794,12137,332800,10132,140994,6773,789935,14221,13190066,28497,6408459,18156,4737038,20571,4380445,22449,356593,8430,1671421,15781,6781607,17904,4338325,18546,4054563,17995,283762,7677,2443282,18086,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7432918,6927,1178760,23397,485656,13341,256037,9734,164621,7274,91416,5880,229619,8431,693104,14064,308316,8935,205788,7380,102528,5809,384788,11494,6254158,23802,3038363,13563,2198842,14716,2023279,14451,175563,6546,839521,10186,3215795,14682,1994487,16712,1854017,15961,140470,5904,1221308,12241,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,535458,1764,57634,3467,24148,2454,11124,1364,9141,1207,1983,847,13024,2013,33486,2204,16126,1688,14588,1744,1538,573,17360,1577,477824,3635,247728,2875,198619,3111,192713,2923,5906,1326,49109,2336,230096,2684,162047,2706,158744,2816,3303,1014,68049,2436,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8916485,5261,1263245,18386,519739,10544,256323,8362,161712,6650,94611,5039,263416,7176,743506,12617,332229,8479,231579,7389,100650,5902,411277,9683,7653240,18801,3766107,11173,2740549,13811,2546076,14667,194473,7264,1025558,10252,3887133,13198,2435568,15244,2307015,15118,128553,5330,1451565,14516,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2864172,2994,434495,9630,183578,5946,87357,3862,66033,3277,21324,1823,96221,4348,250917,5878,98088,3773,74500,3471,23588,2155,152829,4526,2429677,10173,1203973,7082,879954,7480,837880,7280,42074,2853,324019,4860,1225704,6587,740326,8160,705270,7490,35056,2675,485378,6714,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3074969,3691,482395,15606,220277,8980,118504,6238,73700,4968,44804,3589,101773,5612,262118,8979,121882,6397,87205,5338,34677,3946,140236,6284,2592574,15937,1278042,10012,909069,10194,834312,10650,74757,3867,368973,7390,1314532,8854,794588,8776,735194,9285,59394,3810,519944,8527,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9986265,4807,1219627,20584,508292,10322,227323,7297,141479,5500,85844,5413,280969,8174,711335,14507,277325,8622,192097,6420,85228,4804,434010,11674,8766638,21855,4286148,11036,3136538,13328,2907537,13626,229001,6413,1149610,11475,4480490,15068,2802692,15144,2635916,15630,166776,6827,1677798,13539,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,820814,1775,102007,6247,42832,3883,19613,2612,12019,2160,7594,1631,23219,2663,59175,3894,22423,2550,15592,1958,6831,1667,36752,2821,718807,6584,348064,4072,263818,4667,242370,5020,21448,1940,84246,3307,370743,4330,247925,5485,231457,5556,16468,1844,122818,4375,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3616529,4255,575604,14449,230513,7240,109897,5717,65260,5226,44637,4003,120616,5344,345091,11047,156623,7128,104347,5480,52276,4053,188468,7111,3040925,15228,1473617,8433,1037145,9126,954146,9591,82999,4889,436472,7713,1567308,11291,939519,12100,869754,11335,69765,4767,627789,8268,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,626225,1513,76179,3694,34125,2005,17874,1908,13343,1711,4531,848,16251,1524,42054,2910,19970,2076,16206,1912,3764,807,22084,1973,550046,3910,276528,2674,215389,3120,207952,3463,7437,986,61139,2703,273518,3225,188693,3766,184054,3896,4639,974,84825,3381,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4978548,5145,784843,17533,322204,11486,158876,8245,106128,6709,52748,3922,163328,7309,462639,10691,180406,7099,122976,5427,57430,4331,282233,7829,4193705,17643,2048911,11568,1460549,12614,1362959,12740,97590,5140,588362,10148,2144794,11620,1301183,13411,1215922,12255,85261,4713,843611,10713,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,19234285,12091,2943219,37417,1229647,20239,669325,15327,511274,12486,158051,7400,560322,13006,1713572,23392,691022,15298,513129,12285,177893,7659,1022550,17722,16291066,39291,8109449,23665,6255844,23951,5893186,25020,362658,12255,1853605,16643,8181617,24920,5086822,22812,4779562,24020,307260,8961,3094795,25570,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2014787,2531,241173,11617,108791,6900,67649,5456,54196,4862,13453,2016,41142,3491,132382,6906,67760,4120,53256,3348,14504,2211,64622,4956,1773614,11872,890850,7773,709181,7795,671300,7801,37881,2993,181669,4632,882764,6870,555271,7914,527133,7464,28138,2816,327493,5876,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,495424,1246,54293,3053,24309,2195,12054,1340,8908,1147,3146,750,12255,1625,29984,2214,12945,1522,9197,1211,3748,962,17039,1738,441131,3436,217993,2371,164769,2565,156186,2829,8583,1402,53224,1922,223138,2516,151965,3004,145981,2955,5984,1086,71173,2526,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6243968,6583,681112,17076,285407,10728,133676,6255,92225,5346,41451,3443,151731,7631,395705,10064,170736,7795,126733,6592,44003,3261,224969,7102,5562856,17141,2684155,11347,2036086,15498,1921936,14816,114150,6552,648069,10962,2878701,11182,1865465,13355,1776862,13834,88603,4513,1013236,12730,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5346180,4918,655748,20009,283780,10244,140896,7599,94267,5931,46629,3524,142884,6779,371968,12350,156904,7689,112328,6028,44576,3517,215064,8394,4690432,20506,2337885,11059,1733425,10082,1613155,12528,120270,5649,604460,8240,2352547,12602,1463640,11983,1372845,11743,90795,4235,888907,10796,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1467900,2062,237099,9277,102217,5094,37985,2951,23913,2232,14072,2084,64232,3825,134882,6075,43208,3314,33911,3139,9297,1516,91674,4665,1230801,9582,608553,5244,392411,6094,366020,5847,26391,3098,216142,4455,622248,6529,337188,6552,322411,6655,14777,1887,285060,5383,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4432519,3419,522775,12072,221637,6452,120751,4603,84759,4279,35992,2578,100886,4541,301138,8005,147994,5397,113565,5261,34429,2711,153144,5975,3909744,12465,1949546,7066,1462770,8315,1373054,8625,89716,3938,486776,6455,1960198,8133,1308846,9431,1247770,8716,61076,3492,651352,7165,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,440318,1701,50382,3930,21565,2568,10730,1621,8192,1462,2538,849,10835,2152,28817,2179,15421,1753,13418,1789,2003,674,13396,1865,389936,4143,199934,2826,154480,3325,147319,3638,7161,1417,45454,2356,190002,2324,123909,3019,118612,3035,5297,1160,66093,2929,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2896708,3114,1214600,21095,536226,11624,203049,7934,128204,5633,74845,5078,333177,9681,678374,12024,182468,8037,103829,5794,78639,4995,495906,9959,1682108,20829,818797,11456,497447,8660,451521,7541,45926,3882,321350,7221,863311,11948,440401,9863,410246,9644,30155,2554,422910,9626,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,3710431,4179,612340,16508,243132,9321,111764,6483,73068,5405,38696,3503,131368,6416,369208,10006,149963,6346,100351,5310,49612,3751,219245,7130,3098091,16359,1507937,10453,1048657,10756,979542,11755,69115,4355,459280,8501,1590154,9518,902670,10770,841213,10327,61457,4005,687484,8691,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,539888,2068,48928,3392,23367,2089,12652,1506,8288,1098,4364,962,10715,1408,25561,2103,10712,1193,7482,928,3230,813,14849,1641,490960,4213,251122,2979,192465,4295,178626,4546,13839,2022,58657,3327,239838,2797,164551,3351,156260,3222,8291,1359,75287,3261,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
