GEO_ID,B17013_001E,B17013_001M,B17013_002E,B17013_002M,B17013_003E,B17013_003M,B17013_004E,B17013_004M,B17013_005E,B17013_005M,B17013_006E,B17013_006M,B17013_007E,B17013_007M,B17013_008E,B17013_008M,B17013_009E,B17013_009M,B17013_010E,B17013_010M,B17013_011E,B17013_011M,B17013_012E,B17013_012M,B17013_013E,B17013_013M,B17013_014E,B17013_014M,B17013_015E,B17013_015M,B17013_016E,B17013_016M,B17013_017E,B17013_017M,B17013_018E,B17013_018M,B17013_019E,B17013_019M,B17013_020E,B17013_020M,B17013_021E,B17013_021M,B17013_022E,B17013_022M,B17013_023E,B17013_023M,B17013_024E,B17013_024M,B17013_025E,B17013_025M,B17013_026E,B17013_026M,B17013_027E,B17013_027M,B17013_028E,B17013_028M,B17013_029E,B17013_029M,B17013_030E,B17013_030M,B17013_031E,B17013_031M,B17013_032E,B17013_032M,B17013_033E,B17013_033M,B17013_034E,B17013_034M,B17013_035E,B17013_035M,NAME,B17013_001MA,B17013_001EA,B17013_002MA,B17013_002EA,B17013_003MA,B17013_003EA,B17013_004EA,B17013_004MA,B17013_005EA,B17013_005MA,B17013_006EA,B17013_006MA,B17013_007MA,B17013_007EA,B17013_008MA,B17013_008EA,B17013_009EA,B17013_009MA,B17013_010EA,B17013_010MA,B17013_011EA,B17013_011MA,B17013_012MA,B17013_012EA,B17013_013MA,B17013_013EA,B17013_014MA,B17013_014EA,B17013_015EA,B17013_015MA,B17013_016EA,B17013_016MA,B17013_017EA,B17013_017MA,B17013_018MA,B17013_018EA,B17013_019MA,B17013_019EA,B17013_020EA,B17013_020MA,B17013_021EA,B17013_021MA,B17013_022EA,B17013_022MA,B17013_023MA,B17013_023EA,B17013_024MA,B17013_024EA,B17013_025EA,B17013_025MA,B17013_026EA,B17013_026MA,B17013_027EA,B17013_027MA,B17013_028EA,B17013_028MA,B17013_029MA,B17013_029EA,B17013_030EA,B17013_030MA,B17013_031EA,B17013_031MA,B17013_032EA,B17013_032MA,B17013_033EA,B17013_033MA,B17013_034MA,B17013_034EA,B17013_035MA,B17013_035EA,state
0400000US18,1648172,14329,186201,5877,60834,3397,18739,2000,20662,1994,15630,1980,5803,1069,125367,5374,22829,2166,10943,1618,8682,1408,2105,747,1099,716,102538,4952,37303,2976,51622,3558,11188,1574,2425,799,1461971,13691,1168272,12839,563493,9755,456109,8701,130745,5184,17925,2008,293699,7817,91943,4431,55346,4152,32291,2161,3762,930,544,324,201756,6920,109587,5139,81514,4152,8905,1586,1750,531,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796744,7245,70337,3702,23869,2087,9585,1207,7802,1336,4711,1112,1771,590,46468,3057,8759,1494,4164,1137,3887,1049,708,291,0,151,37709,2489,14515,1638,18692,1892,4120,1020,382,211,726407,7311,602083,6637,318027,5100,210836,5160,67047,3214,6173,1030,124324,4543,40978,3042,24004,2431,15006,1694,1887,652,81,92,83346,3170,46163,2525,32361,2603,4600,1103,222,197,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,727171,6574,67828,3618,23724,2126,6374,1150,7489,1348,7611,1426,2250,580,44104,2935,9649,1467,4858,1135,3614,1004,768,417,409,310,34455,2583,11876,1530,17008,2074,4948,1158,623,420,659343,7039,539683,7243,264541,5389,201571,5931,64849,3571,8722,1355,119660,5070,40620,2833,23523,2294,13993,1848,2847,800,257,253,79040,3883,40563,2900,33550,2252,4604,1039,323,220,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1140771,10522,169148,5700,60397,3810,21949,2027,24669,2524,10492,1556,3287,818,108751,4831,18236,1941,9556,1374,6823,1156,1714,687,143,197,90515,4453,34952,2948,45342,3428,8881,1543,1340,606,971623,10148,774245,9492,383606,7472,310330,7041,73117,3796,7192,1328,197378,5956,62897,3719,41366,2960,19548,2079,1808,622,175,187,134481,4489,75209,3547,52718,2960,5647,1124,907,408,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1125659,9109,174766,6579,44123,3483,17236,2101,17353,2328,7662,1281,1872,688,130643,5405,17554,2020,7960,1347,7316,1368,2162,1012,116,111,113089,5209,36462,3096,58525,4183,15109,1707,2993,940,950893,9486,700683,9685,328670,7005,288174,7132,74634,4282,9205,1737,250210,8480,72748,4764,43118,3629,24852,3107,4520,1172,258,209,177462,6448,92570,3984,72465,4347,10981,1928,1446,628,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,346950,5393,34019,2499,13330,1565,4876,692,4839,1095,2409,684,1206,636,20689,2403,4246,1038,2086,617,1786,678,191,166,183,289,16443,2108,7773,1326,7106,1424,1380,636,184,136,312931,5166,257238,4717,144448,4370,91084,3921,19744,2095,1962,668,55693,3548,18974,1958,12482,1587,6061,1091,345,262,86,104,36719,2782,21919,1906,13288,1987,1448,608,64,75,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437113,10814,104724,5338,29706,3153,10660,1535,11399,1895,6828,1344,819,435,75018,3860,10968,1759,4616,1116,5111,1423,1181,615,60,99,64050,3796,23179,1995,31256,3061,7825,1306,1790,731,1332389,10662,988423,10639,418103,7737,434685,8283,119564,5093,16071,1995,343966,8179,95487,5145,52287,4175,35328,2918,6257,1264,1615,767,248479,6365,124828,5227,104212,4831,17100,2302,2339,732,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1598867,12256,135819,5457,36546,2957,14361,1839,12363,1818,8894,1724,928,448,99273,4800,12018,1897,5995,1146,5190,1277,788,513,45,74,87255,4642,34218,3411,43334,3141,8068,1513,1635,819,1463048,11274,1136741,11824,487529,9168,501321,7918,134001,5224,13890,1664,326307,8189,91694,4700,53779,3460,31946,2920,5503,1171,466,382,234613,6424,119869,4556,98044,4172,15214,1743,1486,627,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2482612,15037,312684,7523,102176,3782,30344,1826,35853,2472,28475,2219,7504,1087,210508,7357,33516,3065,17109,2336,13150,1709,2566,757,691,474,176992,6459,68242,3976,83470,4705,20861,2239,4419,908,2169928,15432,1719739,13601,840760,9622,664591,9476,192972,5368,21416,2109,450189,9731,133520,5226,81031,4313,46202,3047,5313,889,974,478,316669,8486,177094,6334,120283,5613,17087,1988,2205,649,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1374436,9338,104285,4782,33160,2493,12510,1258,8096,1207,9926,1401,2628,670,71125,3969,11800,1578,6835,1207,3836,811,857,383,272,208,59325,3615,24453,2663,26243,2008,7095,1166,1534,538,1270151,9399,1046649,9490,514488,6279,398033,7007,121197,3547,12931,1381,223502,6922,78087,3988,43967,2936,29325,2727,3870,998,925,509,145415,5451,74877,3624,60750,3506,7744,1502,2044,665,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,747620,9723,143510,6988,37376,3208,10298,1601,15567,2405,9191,1458,2320,808,106134,6151,13972,2505,6505,1515,5794,1331,1589,1037,84,86,92162,5335,25987,2527,49147,3734,14065,1941,2963,865,604110,8871,443656,8991,213745,5760,176224,5897,48183,3789,5504,1213,160454,6349,43005,3668,25906,3148,14787,2220,2103,754,209,185,117449,4534,60699,3261,49368,3340,5918,1049,1464,589,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1517231,12741,177919,6713,61994,4119,23793,2029,21218,2198,13477,1837,3506,914,115925,4949,19208,2466,8572,1403,8968,1715,1305,544,363,270,96717,4374,34966,2638,48174,3603,11738,1813,1839,598,1339312,11908,1062209,12201,534791,7886,407853,9653,106536,4080,13029,1623,277103,7732,81516,3680,52414,3190,24815,2367,3815,868,472,352,195587,6520,108852,4775,77175,4231,8498,1409,1062,455,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,259650,5083,26547,2218,11336,1395,4244,741,3892,884,2197,612,1003,390,15211,1533,3291,776,1600,567,1350,636,150,126,191,170,11920,1418,5640,1004,4852,1055,1265,436,163,117,233103,5160,194248,4503,108157,3338,63475,2962,19753,1788,2863,887,38855,3101,16082,1972,10371,1792,5013,1029,638,301,60,64,22773,2216,13040,1690,8795,1349,832,347,106,102,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,474564,6359,43306,2669,14907,1561,4689,776,4663,954,4082,986,1473,571,28399,2582,5396,1273,3008,1043,1744,717,551,367,93,117,23003,2242,8287,1340,11826,1689,2633,853,257,182,431258,6410,354431,5499,178704,3632,126941,4294,43292,2456,5494,841,76827,3273,26340,2219,15316,1607,9379,1422,1385,500,260,231,50487,2758,25358,2188,22151,1825,2482,700,496,385,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,650833,9331,81805,4772,31853,2788,7082,1227,12009,1970,10179,1771,2583,782,49952,3993,10707,1825,4439,1163,4599,1160,1510,683,159,157,39245,3417,12769,2014,19591,2327,5421,1297,1464,661,569028,9141,413459,8441,192495,5667,155365,6107,57105,4416,8494,1329,155569,6304,54806,3840,30140,2739,20408,2545,3584,1261,674,502,100763,4620,49188,3361,42692,3246,7968,1757,915,494,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,341718,5965,23062,2624,8364,1576,3145,704,1909,722,2950,985,360,329,14698,2070,2638,913,1545,761,1064,507,29,48,0,181,12060,1894,4507,1141,6473,1438,918,433,162,205,318656,6051,260684,5826,129696,4020,104642,4207,24037,2114,2309,585,57972,4064,19048,1776,11712,1734,6710,1245,509,305,117,143,38924,3522,22346,2355,14012,2066,2199,718,367,344,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2211642,11388,182374,6218,55961,3582,17863,2087,21274,2132,12970,1688,3854,957,126413,5496,18432,2319,8305,1665,7735,1464,2218,899,174,224,107981,5463,39734,3159,52899,3383,12947,1774,2401,985,2029268,11090,1570057,11264,598050,7281,732951,10823,212901,6827,26155,2799,459211,8643,135683,5214,73217,3700,53022,3559,7948,1403,1496,598,323528,7037,158231,5962,139405,4693,21570,2198,4322,1035,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,501421,8215,84047,4110,33676,2553,12080,1530,11263,1553,8708,1305,1625,547,50371,3002,8959,1341,4355,997,3804,910,701,374,99,109,41412,2738,15011,2143,20780,1977,4689,1033,932,621,417374,7998,313394,7202,159623,5187,114532,4143,34460,2995,4779,837,103980,4762,34742,3268,19962,2477,11918,1903,2227,637,635,431,69238,3705,33765,2495,28297,2587,6708,1273,468,186,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4587857,19910,560748,9815,198280,6252,54589,3566,73796,4311,52720,3517,17175,1602,362468,8865,58483,4716,27285,2896,24625,2935,5281,1152,1292,498,303985,7566,105035,4818,153747,5551,38199,3473,7004,1400,4027109,19840,2949632,18457,1214715,11251,1289682,12972,384415,9101,60820,3538,1077477,14053,311152,8499,173497,6428,115267,6100,17903,2332,4485,1244,766325,11843,383917,7961,314449,8029,54923,3695,13036,1595,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2472230,16171,331842,8395,112264,5982,32394,3050,42911,3582,30404,2491,6555,1244,219578,7523,37600,3484,18022,2351,15213,2034,3384,1094,981,513,181978,6430,69061,4222,89817,4846,19401,2546,3699,985,2140388,16167,1683668,14332,833990,10661,676431,10757,156287,5007,16960,2096,456720,11370,133533,5611,83012,3845,43393,3807,5542,1115,1586,667,323187,9856,175352,6031,128048,5986,17585,2315,2202,675,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175380,3955,12342,1328,3933,726,1840,495,967,413,833,350,293,197,8409,1280,1649,552,827,457,427,226,385,245,10,16,6760,1188,2766,877,3402,785,431,201,161,103,163038,3810,135974,3808,73377,2711,48440,2220,12292,1555,1865,681,27064,2255,10360,1344,6518,1031,3353,980,424,246,65,82,16704,1681,8653,1357,7362,1243,622,341,67,66,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2913312,14675,349081,8678,102424,4791,33893,2437,34932,2868,25029,2369,8570,1321,246657,8328,39114,3271,21364,2169,13923,1912,3219,852,608,420,207543,7407,77968,4028,102347,5321,23620,2621,3608,842,2564231,14280,2029001,15464,1002214,11208,781776,10745,220668,7018,24343,2166,535230,12142,163902,6516,97218,4402,59142,3965,6677,1494,865,490,371328,9669,203409,6615,148277,5466,17158,2131,2484,738,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957067,7641,125048,3631,46891,2618,15371,1456,16801,1569,11836,1229,2883,668,78157,3368,14062,1462,7309,959,5235,826,1382,473,136,85,64095,2967,26113,2018,29166,1926,7385,907,1431,546,832019,7593,655374,6748,327762,5192,250178,5241,68349,2656,9085,1211,176645,4919,59482,3162,32863,2418,23291,1888,3020,673,308,213,117163,3762,63710,2571,45805,2707,6407,1024,1241,502,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
