GEO_ID,C23022_001E,C23022_001M,C23022_002E,C23022_002M,C23022_003E,C23022_003M,C23022_004E,C23022_004M,C23022_005E,C23022_005M,C23022_006E,C23022_006M,C23022_007E,C23022_007M,C23022_008E,C23022_008M,C23022_009E,C23022_009M,C23022_010E,C23022_010M,C23022_011E,C23022_011M,NAME,C23022_001MA,C23022_001EA,C23022_002EA,C23022_002MA,C23022_003EA,C23022_003MA,C23022_004EA,C23022_004MA,C23022_005EA,C23022_005MA,C23022_006MA,C23022_006EA,C23022_007MA,C23022_007EA,C23022_008EA,C23022_008MA,C23022_009EA,C23022_009MA,C23022_010EA,C23022_010MA,C23022_011MA,C23022_011EA,state
0400000US06,25285590,9577,12734572,7233,9716037,24112,6439072,30987,3276965,23427,3018535,24578,12551018,7842,8254908,28183,4458079,23421,3796829,27556,4296110,28962,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3474525,3805,1764213,3284,1485577,7037,1011294,10710,474283,10146,278636,7033,1710312,3578,1276966,9895,717131,10019,559835,10155,433346,10148,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2361506,2878,1165863,2683,949323,6674,651723,8261,297600,7288,216540,6929,1195643,2407,906000,6252,495502,7140,410498,7007,289643,6886,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,593668,1605,289258,1232,229191,3222,158035,4194,71156,4122,60067,3299,304410,1081,226981,4022,134579,3668,92402,3957,77429,3985,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,461746,908,220406,600,172119,3317,120204,3781,51915,3500,48287,3403,241340,743,184727,3372,118285,3796,66442,3879,56613,3457,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,12275536,8601,6069208,5865,4532155,19260,3072812,21338,1459343,16681,1537053,20459,6206328,7547,4204154,21186,2504595,19260,1699559,18741,2002174,21493,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,6553167,6710,3224479,5839,2418329,13804,1695521,15338,722808,12834,806150,14511,3328688,5468,2200117,17211,1326954,16865,873163,14200,1128571,17558,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,912423,1883,469672,1567,378981,4172,265940,5428,113041,4994,90691,4076,442751,1120,322753,4427,193733,4030,129020,4321,119998,4361,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1005798,2363,506272,2375,413968,4065,266857,5573,147111,5807,92304,4216,499526,2535,362322,6400,178022,6028,184300,6697,137204,5767,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8473346,5520,4211550,4346,3333007,11925,2308028,14854,1024979,13891,878543,12182,4261796,4518,3071414,13605,1773951,15427,1297463,14720,1190382,14114,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
