GEO_ID,B24022_001E,B24022_001M,B24022_002E,B24022_002M,B24022_003E,B24022_003M,B24022_004E,B24022_004M,B24022_005E,B24022_005M,B24022_006E,B24022_006M,B24022_007E,B24022_007M,B24022_008E,B24022_008M,B24022_009E,B24022_009M,B24022_010E,B24022_010M,B24022_011E,B24022_011M,B24022_012E,B24022_012M,B24022_013E,B24022_013M,B24022_014E,B24022_014M,B24022_015E,B24022_015M,B24022_016E,B24022_016M,B24022_017E,B24022_017M,B24022_018E,B24022_018M,B24022_019E,B24022_019M,B24022_020E,B24022_020M,B24022_021E,B24022_021M,B24022_022E,B24022_022M,B24022_023E,B24022_023M,B24022_024E,B24022_024M,B24022_025E,B24022_025M,B24022_026E,B24022_026M,B24022_027E,B24022_027M,B24022_028E,B24022_028M,B24022_029E,B24022_029M,B24022_030E,B24022_030M,B24022_031E,B24022_031M,B24022_032E,B24022_032M,B24022_033E,B24022_033M,B24022_034E,B24022_034M,B24022_035E,B24022_035M,B24022_036E,B24022_036M,B24022_037E,B24022_037M,B24022_038E,B24022_038M,B24022_039E,B24022_039M,B24022_040E,B24022_040M,B24022_041E,B24022_041M,B24022_042E,B24022_042M,B24022_043E,B24022_043M,B24022_044E,B24022_044M,B24022_045E,B24022_045M,B24022_046E,B24022_046M,B24022_047E,B24022_047M,B24022_048E,B24022_048M,B24022_049E,B24022_049M,B24022_050E,B24022_050M,B24022_051E,B24022_051M,B24022_052E,B24022_052M,B24022_053E,B24022_053M,B24022_054E,B24022_054M,B24022_055E,B24022_055M,B24022_056E,B24022_056M,B24022_057E,B24022_057M,B24022_058E,B24022_058M,B24022_059E,B24022_059M,B24022_060E,B24022_060M,B24022_061E,B24022_061M,B24022_062E,B24022_062M,B24022_063E,B24022_063M,B24022_064E,B24022_064M,B24022_065E,B24022_065M,B24022_066E,B24022_066M,B24022_067E,B24022_067M,B24022_068E,B24022_068M,B24022_069E,B24022_069M,B24022_070E,B24022_070M,B24022_071E,B24022_071M,B24022_072E,B24022_072M,B24022_073E,B24022_073M,NAME,B24022_001MA,B24022_001EA,B24022_002MA,B24022_002EA,B24022_003EA,B24022_003MA,B24022_004EA,B24022_004MA,B24022_005EA,B24022_005MA,B24022_006MA,B24022_006EA,B24022_007MA,B24022_007EA,B24022_008MA,B24022_008EA,B24022_009EA,B24022_009MA,B24022_010EA,B24022_010MA,B24022_011EA,B24022_011MA,B24022_012MA,B24022_012EA,B24022_013MA,B24022_013EA,B24022_014EA,B24022_014MA,B24022_015EA,B24022_015MA,B24022_016EA,B24022_016MA,B24022_017MA,B24022_017EA,B24022_018MA,B24022_018EA,B24022_019MA,B24022_019EA,B24022_020EA,B24022_020MA,B24022_021EA,B24022_021MA,B24022_022EA,B24022_022MA,B24022_023MA,B24022_023EA,B24022_024MA,B24022_024EA,B24022_025EA,B24022_025MA,B24022_026EA,B24022_026MA,B24022_027EA,B24022_027MA,B24022_028EA,B24022_028MA,B24022_029MA,B24022_029EA,B24022_030EA,B24022_030MA,B24022_031MA,B24022_031EA,B24022_032EA,B24022_032MA,B24022_033EA,B24022_033MA,B24022_034MA,B24022_034EA,B24022_035MA,B24022_035EA,B24022_036EA,B24022_036MA,B24022_037EA,B24022_037MA,B24022_038EA,B24022_038MA,B24022_039EA,B24022_039MA,B24022_040MA,B24022_040EA,B24022_041EA,B24022_041MA,B24022_042MA,B24022_042EA,B24022_043EA,B24022_043MA,B24022_044EA,B24022_044MA,B24022_045MA,B24022_045EA,B24022_046MA,B24022_046EA,B24022_047EA,B24022_047MA,B24022_048EA,B24022_048MA,B24022_049EA,B24022_049MA,B24022_050MA,B24022_050EA,B24022_051MA,B24022_051EA,B24022_052EA,B24022_052MA,B24022_053EA,B24022_053MA,B24022_054EA,B24022_054MA,B24022_055MA,B24022_055EA,B24022_056MA,B24022_056EA,B24022_057MA,B24022_057EA,B24022_058EA,B24022_058MA,B24022_059EA,B24022_059MA,B24022_060MA,B24022_060EA,B24022_061MA,B24022_061EA,B24022_062MA,B24022_062EA,B24022_063EA,B24022_063MA,B24022_064EA,B24022_064MA,B24022_065EA,B24022_065MA,B24022_066MA,B24022_066EA,B24022_067MA,B24022_067EA,B24022_068EA,B24022_068MA,B24022_069EA,B24022_069MA,B24022_070EA,B24022_070MA,B24022_071MA,B24022_071EA,B24022_072MA,B24022_072EA,B24022_073MA,B24022_073EA,state
0400000US06,46435,187,50369,172,81496,401,81573,621,85722,1320,73204,2880,91190,666,92117,847,91248,1145,80971,2612,67247,1521,47762,2570,130643,9084,66312,963,61159,1203,89034,4928,112256,8431,50525,1379,30169,412,31593,1018,70271,2267,40906,1637,82437,2548,22607,536,26807,459,29007,1701,43681,1121,48804,1675,40532,424,39358,1047,23311,1045,40875,528,42790,1342,34755,775,35508,438,40409,418,26864,579,42021,163,62029,287,62335,616,66458,842,60038,1107,75821,1636,79275,3691,80599,2114,65270,3541,53624,1295,46469,817,76315,2119,54228,1514,50612,1401,71383,738,82135,895,43779,1793,23439,353,29245,894,58522,5186,37362,5784,70236,3824,20688,386,20715,340,22194,379,37374,279,35557,616,38311,638,21756,710,17167,869,38339,3228,40900,4400,24656,592,24555,789,35784,3826,21205,570,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,45782,437,50792,379,74382,1566,75158,2279,76875,1724,68060,4587,82736,2465,82884,2979,84518,3790,75951,12340,53344,3264,45002,3522,122130,19780,51446,1187,50785,1795,79648,8050,102158,6722,42897,5430,30771,757,27936,2449,51539,2297,44280,6787,56839,3292,22554,2134,29892,2213,30414,4242,44905,2084,50349,1937,40157,949,41091,553,26098,2098,40775,605,43656,2997,37942,1986,37944,2641,41346,1185,30928,2210,40470,390,52333,718,56359,965,60129,2374,52894,2407,68146,3068,69915,3321,69988,5040,62054,4754,42959,2247,42072,1519,57728,5633,41808,887,40867,1356,57649,2697,62329,3089,37429,3739,22993,789,30157,1534,41556,4264,35222,5652,49105,6767,17764,1206,20308,1486,22486,1581,35869,505,35761,1463,35900,509,41412,3874,16269,5894,45081,5910,48526,5310,31029,933,28879,3084,36444,3058,26549,2872,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,54365,898,61253,470,88112,2862,99873,2329,100924,936,87916,8695,86234,3285,86446,4341,85654,5648,90335,17653,70445,3417,55244,4264,125615,10147,67433,5297,61466,2501,90279,9168,110610,16827,64593,4725,39399,1890,44652,6973,66982,4000,60424,13561,75924,6652,27139,3595,35442,2635,41775,4603,53851,2511,61499,1194,45759,2280,50195,1546,22008,14257,48579,3957,51743,1998,45064,3377,47988,3041,46709,2588,29837,3640,48005,1251,65277,1296,69278,3200,72158,4633,65958,2249,73282,5175,77171,3878,66834,3378,71124,7615,55702,1447,50355,2953,68923,5013,57054,2088,50923,1487,69560,3103,75998,1839,51096,1783,30131,1303,33928,1686,45182,4399,36026,15056,67825,35232,25861,1208,25173,1670,30316,3088,41309,575,37146,3449,41769,565,41209,13185,17120,105202,34018,20488,50083,18116,30013,1855,30020,2066,33303,9125,25811,4329,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,45928,820,50876,591,70955,2529,75294,5132,81812,8751,65698,7508,70835,6664,64419,14393,84860,12014,61924,19178,62118,6378,49542,7313,162282,31927,65263,5750,34446,13360,61982,12656,100299,22860,56851,9645,31121,1519,40725,8426,51089,5923,37694,5476,60365,10511,21100,1474,30364,3189,31376,3333,45697,6305,51025,2933,41572,2928,49239,4411,35245,14081,42091,2108,52472,4371,42298,3902,44815,4473,48779,5336,29913,5723,41171,653,54886,2803,58559,4327,65269,7649,52906,4356,65734,10002,66564,11949,69271,24582,61535,15628,42562,3901,40575,2323,63074,16872,46081,5865,38962,5556,64125,6322,70519,3824,35941,10903,25744,2512,30904,3306,32283,7618,30000,6661,46599,9356,20477,1789,21377,1838,21054,4951,37140,1048,36442,1805,37616,1237,32193,8289,27181,5739,27070,26855,44786,80158,26271,2199,22314,6351,25989,12413,28892,2811,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,62292,1256,68014,4306,90886,2948,94957,7133,101170,1834,82084,6494,91885,7690,90161,9023,77837,23274,107146,8214,84675,5729,60848,23479,132773,17053,50660,5068,73197,12552,105671,21290,106566,15059,34393,100550,32288,3713,32202,41798,60936,1923,59189,17338,73694,24335,25685,3919,31759,2400,30600,11734,50369,5887,43627,14812,52146,7573,33571,3083,-666666666,-222222222,34568,2671,30124,4872,34462,5098,33170,8477,34431,6941,40623,11706,60273,2210,73618,3856,78345,5187,81947,7438,72652,7642,73140,5676,71755,7069,92868,41776,75648,10832,62453,6015,60086,7981,108539,9478,45911,6387,62337,9699,72270,9879,76608,10152,45126,15825,27326,2811,31676,6189,42178,13193,36080,8163,60683,28244,20750,1969,25210,3379,30530,9391,47121,2560,45733,8069,47443,3592,45419,17148,-666666666,-222222222,37219,95480,45486,20935,30592,5135,26992,3220,35539,7664,30030,7584,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,**,-,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,37270,190,40947,206,62300,655,65514,1190,67235,2427,60936,1479,66775,1546,67122,2357,68431,3869,56409,5188,50315,1011,40190,2629,101965,10688,45966,1064,46591,2116,71075,3225,100041,5163,41530,2009,26673,356,27498,3183,43166,1643,37480,2771,50095,2121,22051,515,23411,996,26838,2156,38482,1187,42183,660,31971,626,33201,1143,22015,1504,31497,434,38372,1701,32303,550,33965,2134,35327,1034,27333,1917,34288,404,46559,436,50821,527,52347,1191,47291,1342,57319,3784,60844,2864,56260,3226,52094,5342,40211,488,38037,2280,47612,3148,38926,663,41804,3380,51862,611,61148,668,37319,1117,22378,349,26127,460,38768,2140,31802,3194,41824,1154,20827,478,17929,899,20840,759,30805,243,30033,947,31086,237,27031,1829,17856,3894,31731,1129,33178,2935,23980,1314,23780,1292,33214,4468,19591,1570,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,40420,210,44279,935,70507,992,73385,2866,76375,2097,67214,4602,73203,2996,76623,2791,70478,3345,67480,11057,55771,1913,44887,4512,121938,15239,53948,2184,51652,2153,81249,4842,108815,19020,48638,3373,28316,1210,32957,5658,38163,1407,37672,2083,38592,1912,21535,963,24038,1007,28873,3114,43127,2002,50235,1363,35837,1633,36027,671,22865,4927,31319,803,41668,664,33695,1405,33382,1811,40877,1073,26864,898,35570,362,50222,423,55164,1906,56083,2477,54042,2255,60629,1933,63342,6373,61958,6367,51155,1850,43442,1029,37094,2140,58002,5578,43895,1149,41386,3656,51117,871,59530,3241,35843,1740,21320,380,25549,781,31751,2214,28864,3447,33488,2196,16599,478,19736,1326,20145,1005,31273,346,30319,1140,31580,338,30612,2043,15171,4504,30535,6481,35244,5322,25364,553,24891,1062,30828,1200,22323,1835,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,41880,437,46559,891,62469,2467,65140,4291,71786,5393,52006,2597,67113,7577,69071,9467,68099,8941,62140,8548,52287,5441,41921,12398,76992,29281,51672,4184,47139,12593,76257,14395,91515,11246,60305,8680,33598,2184,33472,6902,48891,7364,35191,6006,65636,7583,30940,1597,31857,1178,31577,5857,42012,2471,46200,2621,39718,3728,45639,3419,16546,18704,50187,2819,45923,4529,40170,2942,50340,4951,35362,3722,35899,10550,38248,1199,51838,728,55346,3238,57828,4541,51370,4576,51622,4533,53552,10940,61121,20645,50626,5454,47398,2252,46007,3528,60636,19368,47219,1808,42036,9737,64793,8445,80209,7299,41275,2047,29435,1447,30901,1607,37674,9470,35379,7646,51328,16227,26352,2192,30249,1709,26096,3769,33899,2251,29577,2127,35495,655,30105,8080,12998,7151,41647,10027,35411,5338,27776,5098,21879,2797,46745,10708,25606,12301,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,37040,548,41773,650,60275,1591,58246,4120,58625,4087,57125,11042,66526,6269,65442,8308,70042,9599,67397,14420,50781,1879,36919,6091,76104,7988,51364,1505,50511,13197,66907,9033,80401,19400,48006,23789,27067,1497,26284,3980,51247,4486,53804,7955,47124,7856,19238,2126,25687,1465,23143,7819,37374,3547,45278,6499,31227,1603,35536,1151,26510,2106,36741,2782,40376,3485,37282,2214,36265,1366,42294,3275,29915,4393,31307,511,42321,1197,43929,1883,43982,2260,43649,4592,43666,4120,43052,5700,63376,24554,38750,11533,37002,1973,32292,5419,59192,9080,38469,3816,28430,3567,50213,3175,55849,5014,28519,4431,21856,945,24070,907,34195,2570,32124,11768,34433,4610,17320,5435,19393,3336,19947,2556,27644,1197,25619,4399,28103,1192,24172,14474,20881,2104,57985,52279,40797,28727,25999,1819,24078,2305,32221,10938,30908,8798,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,46031,263,51377,220,76161,625,81200,929,84645,2179,74018,2626,76480,1058,79789,3410,75210,1888,63991,6577,61355,917,45924,3592,131895,22474,57176,2697,57382,4656,77592,7206,100410,6321,47239,7299,32478,821,31411,2264,62363,1455,50117,6170,70082,2928,22796,969,29907,2056,30370,2271,47833,1780,55775,1643,38269,1467,47020,1032,31413,1183,49727,1972,46872,1136,39416,1100,39339,1484,42384,1228,31740,648,40373,256,55021,598,59739,1982,61349,1165,56571,1224,66544,1841,71210,2445,62212,8673,59405,5962,46647,818,39314,1745,64030,3335,47400,1346,43844,3515,57354,2071,63334,1982,40762,832,22926,578,26320,506,49127,6244,33696,7735,63671,5362,20223,584,21611,509,21492,518,35553,362,36063,799,35405,396,40223,8238,25468,3089,42431,12706,41639,9512,25971,669,25889,729,29516,4316,25012,1949,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
