GEO_ID,B19130_001E,B19130_001M,B19130_002E,B19130_002M,B19130_003E,B19130_003M,B19130_004E,B19130_004M,B19130_005E,B19130_005M,B19130_006E,B19130_006M,B19130_007E,B19130_007M,B19130_008E,B19130_008M,B19130_009E,B19130_009M,B19130_010E,B19130_010M,B19130_011E,B19130_011M,B19130_012E,B19130_012M,B19130_013E,B19130_013M,B19130_014E,B19130_014M,B19130_015E,B19130_015M,B19130_016E,B19130_016M,B19130_017E,B19130_017M,B19130_018E,B19130_018M,B19130_019E,B19130_019M,B19130_020E,B19130_020M,B19130_021E,B19130_021M,B19130_022E,B19130_022M,B19130_023E,B19130_023M,B19130_024E,B19130_024M,B19130_025E,B19130_025M,B19130_026E,B19130_026M,B19130_027E,B19130_027M,B19130_028E,B19130_028M,B19130_029E,B19130_029M,NAME,B19130_001MA,B19130_001EA,B19130_002MA,B19130_002EA,B19130_003EA,B19130_003MA,B19130_004EA,B19130_004MA,B19130_005MA,B19130_005EA,B19130_006MA,B19130_006EA,B19130_007MA,B19130_007EA,B19130_008EA,B19130_008MA,B19130_009EA,B19130_009MA,B19130_010EA,B19130_010MA,B19130_011MA,B19130_011EA,B19130_012MA,B19130_012EA,B19130_013EA,B19130_013MA,B19130_014EA,B19130_014MA,B19130_015EA,B19130_015MA,B19130_016MA,B19130_016EA,B19130_017MA,B19130_017EA,B19130_018EA,B19130_018MA,B19130_019EA,B19130_019MA,B19130_020EA,B19130_020MA,B19130_021EA,B19130_021MA,B19130_022MA,B19130_022EA,B19130_023EA,B19130_023MA,B19130_024EA,B19130_024MA,B19130_025EA,B19130_025MA,B19130_026EA,B19130_026MA,B19130_027MA,B19130_027EA,B19130_028EA,B19130_028MA,B19130_029EA,B19130_029MA,state
0400000US01,84555310100,1135450082,72351320900,1049619675,515324900,79859679,8368003400,403985181,15479812300,688392086,18323186000,577182038,8954060200,446295799,7515741000,439868241,9493421800,403712963,3701771300,226486028,12203989100,419118873,3430561700,277006618,116510000,37474817,523390200,79717003,663751800,85830426,926744700,168345963,397036200,92174653,208985000,51294574,379767500,95143076,214376300,49807713,8773427500,373109757,210287500,41675964,1183996500,97069678,2014173200,190232400,2150378100,226087891,800178500,96194928,664256800,108869984,905470600,97139600,844686300,76188866,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,15961790500,525607327,13567587700,529672116,206359400,52069167,1846499000,175166658,2690265200,226894003,3818095700,317106143,1863604100,192140407,1503607600,183020497,1317603900,254597423,321552700,60529496,2394202700,213412350,989610200,179443383,55569000,34347954,190385200,63578525,211248900,83037836,264677400,66214078,73302800,38045797,147426200,110207903,22466600,10586759,24534100,12240033,1404592500,136378500,51593200,14855286,271862600,64964594,308278300,69894895,334542600,64121788,126969100,49608349,105758500,48644973,142838200,57347850,62750100,22821470,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,115919345800,1445296994,97293943600,1405237351,714919200,98847482,11112823300,592824135,20404630700,746818720,22946820200,737607603,10470518100,577740256,10329755800,470314459,14488117200,528476027,6826359200,405536916,18625402200,582247765,6863631700,450552209,265197900,70727340,1238384500,157471282,1668212100,207644190,1848511900,228342909,812432100,193484168,376034200,110175952,387452100,88329672,267407000,80340277,11761770500,464844781,398815800,70606761,1838056300,184145261,3124134900,331714546,2781134100,180277436,1044903500,134193437,768719100,120558116,1031671200,114105016,774335600,98216555,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,48728796500,950806711,41856330700,889425196,624003600,114855665,5355474900,289267950,8444654300,444883749,10199619700,556170625,5311717300,437440023,4163051500,304395249,5395477400,262709609,2362332000,161967617,6872465800,291624438,2258451000,208142686,178211100,63639659,280142000,76239151,608694400,112650276,633483900,126430215,156365500,45938108,131490700,71528549,164711000,43427841,105352300,46241322,4614014700,235077587,170210700,30552488,618847000,72772250,1022610200,114756821,1102901000,165974562,409847500,71833351,418759100,88472966,471388700,78734737,399450500,77535093,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,781703921400,4033258910,654209586200,4140464244,3049830800,202115151,67397547800,1399545666,153458645600,1879354604,180679254200,2532799593,80726039200,1567360177,64641583900,1274680069,72124063400,1640609637,32132621400,993252743,127494335100,1839000230,46352077800,1386290756,2024918200,234931721,8718489200,430757252,10828575200,857578952,11956729500,757685495,4500469700,305587421,3159630700,310947750,2946672900,330315294,2216592300,266449180,81142257400,1233023970,1894252800,165507048,10317593200,420220152,17474897400,624618218,22522145500,697263782,8739670700,437183001,6835554100,445443471,6842926800,300535185,6515216800,305562672,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,115238471100,1780712103,100238893800,1828776119,732302200,127109511,11848048600,576450224,23827212300,903440033,26473256200,886714189,12892607500,550985451,9901363300,536697080,10523904700,477949684,4040199100,302074611,14999577400,625991610,5534389000,496756976,324675800,156264388,1056455600,166193144,1209151400,202247792,1677645800,320562519,537052000,126560511,262029000,69811622,300646100,98689009,166733300,50571759,9465188300,340434010,299109000,68434833,1366141500,162952158,2146892500,177206610,2757935700,213296363,991253400,151851756,564613800,103222386,625322100,110166172,713920400,118992202,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,102892703900,1934095198,89329114600,1921384482,165335100,55349970,7032576900,449923268,19304795700,884399227,27987665200,1210232884,11910319800,750023609,9494965600,568298770,9551561200,434618960,3881895200,316913819,13563589300,569580833,4506532700,430341041,140007100,52170136,650179100,131626651,875052000,180403045,1568759200,324079668,408992800,100628522,339095000,89280434,275721700,72243962,248725900,72368034,9057056600,393638213,158079200,42949472,973802000,96791615,2057329500,219589260,2813013900,263577926,928273300,136483801,600783500,100143642,801681800,105751807,724093500,109860772,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,19430705100,489144526,16321814800,517976703,61827600,32695382,1742875300,182800052,3254137200,301998031,4459755400,338384964,1961170900,215480357,1694279600,232240607,2347557600,201174728,800211300,94962149,3108890300,231574673,960235900,149606366,30838100,21879078,172340200,69536338,239014400,71932556,240397600,64763034,90010500,34206891,61826100,26866446,77763800,40025056,48045100,21097542,2148654500,182943566,51777500,29447351,234828900,46757189,511888300,78849757,584193400,109688139,270271100,72044495,101452700,32439954,182700600,45922685,211541900,65231051,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,14550656800,832826942,11565714400,789676819,17501100,16465070,1763852800,189758394,3026335300,536700897,2253218100,430438242,1356248200,361153474,968534300,224361755,1462569500,286473769,717454900,189356193,2984942400,246762969,722012000,154395446,12232000,11894815,62815700,28984501,139517900,81188407,208127600,91214191,105619900,59102908,119215400,86338985,29944600,16980531,44538900,24892222,2262930400,210997194,43338200,23859054,224238000,50807501,451001000,86243248,558396100,106951226,269892600,159458056,205471300,58737552,244005700,80309775,266587500,69000501,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,346209120400,3191293550,292426205000,3425118532,1316821000,129755121,25456495200,1170343370,54527492200,1573105694,71388621200,1863047552,35196883900,1124019494,30568647900,1049313556,47171302500,1137880001,26799941000,792631290,53782915400,1008066826,16878161300,811546358,729886300,134151141,2634111000,269784252,3814077000,326080397,4610764800,434514475,1432379200,182404701,1576601400,442871612,1107558900,168819789,972782800,175920231,36904754100,680788217,1039212700,124906180,4578379600,265818704,8195731900,418415034,9634536900,446766065,3666315200,268440016,2674050600,230644899,3793773400,232999669,3322753800,236868452,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
