GEO_ID,B14003_001E,B14003_001M,B14003_002E,B14003_002M,B14003_003E,B14003_003M,B14003_004E,B14003_004M,B14003_005E,B14003_005M,B14003_006E,B14003_006M,B14003_007E,B14003_007M,B14003_008E,B14003_008M,B14003_009E,B14003_009M,B14003_010E,B14003_010M,B14003_011E,B14003_011M,B14003_012E,B14003_012M,B14003_013E,B14003_013M,B14003_014E,B14003_014M,B14003_015E,B14003_015M,B14003_016E,B14003_016M,B14003_017E,B14003_017M,B14003_018E,B14003_018M,B14003_019E,B14003_019M,B14003_020E,B14003_020M,B14003_021E,B14003_021M,B14003_022E,B14003_022M,B14003_023E,B14003_023M,B14003_024E,B14003_024M,B14003_025E,B14003_025M,B14003_026E,B14003_026M,B14003_027E,B14003_027M,B14003_028E,B14003_028M,B14003_029E,B14003_029M,B14003_030E,B14003_030M,B14003_031E,B14003_031M,B14003_032E,B14003_032M,B14003_033E,B14003_033M,B14003_034E,B14003_034M,B14003_035E,B14003_035M,B14003_036E,B14003_036M,B14003_037E,B14003_037M,B14003_038E,B14003_038M,B14003_039E,B14003_039M,B14003_040E,B14003_040M,B14003_041E,B14003_041M,B14003_042E,B14003_042M,B14003_043E,B14003_043M,B14003_044E,B14003_044M,B14003_045E,B14003_045M,B14003_046E,B14003_046M,B14003_047E,B14003_047M,B14003_048E,B14003_048M,B14003_049E,B14003_049M,B14003_050E,B14003_050M,B14003_051E,B14003_051M,B14003_052E,B14003_052M,B14003_053E,B14003_053M,B14003_054E,B14003_054M,B14003_055E,B14003_055M,B14003_056E,B14003_056M,B14003_057E,B14003_057M,NAME,B14003_001MA,B14003_001EA,B14003_002MA,B14003_002EA,B14003_003MA,B14003_003EA,B14003_004EA,B14003_004MA,B14003_005MA,B14003_005EA,B14003_006MA,B14003_006EA,B14003_007MA,B14003_007EA,B14003_008EA,B14003_008MA,B14003_009MA,B14003_009EA,B14003_010MA,B14003_010EA,B14003_011MA,B14003_011EA,B14003_012MA,B14003_012EA,B14003_013EA,B14003_013MA,B14003_014MA,B14003_014EA,B14003_015MA,B14003_015EA,B14003_016MA,B14003_016EA,B14003_017MA,B14003_017EA,B14003_018EA,B14003_018MA,B14003_019EA,B14003_019MA,B14003_020MA,B14003_020EA,B14003_021MA,B14003_021EA,B14003_022MA,B14003_022EA,B14003_023EA,B14003_023MA,B14003_024EA,B14003_024MA,B14003_025MA,B14003_025EA,B14003_026MA,B14003_026EA,B14003_027MA,B14003_027EA,B14003_028MA,B14003_028EA,B14003_029MA,B14003_029EA,B14003_030MA,B14003_030EA,B14003_031MA,B14003_031EA,B14003_032EA,B14003_032MA,B14003_033EA,B14003_033MA,B14003_034EA,B14003_034MA,B14003_035MA,B14003_035EA,B14003_036MA,B14003_036EA,B14003_037EA,B14003_037MA,B14003_038EA,B14003_038MA,B14003_039EA,B14003_039MA,B14003_040MA,B14003_040EA,B14003_041MA,B14003_041EA,B14003_042MA,B14003_042EA,B14003_043EA,B14003_043MA,B14003_044EA,B14003_044MA,B14003_045MA,B14003_045EA,B14003_046MA,B14003_046EA,B14003_047MA,B14003_047EA,B14003_048EA,B14003_048MA,B14003_049EA,B14003_049MA,B14003_050MA,B14003_050EA,B14003_051MA,B14003_051EA,B14003_052MA,B14003_052EA,B14003_053MA,B14003_053EA,B14003_054EA,B14003_054MA,B14003_055MA,B14003_055EA,B14003_056MA,B14003_056EA,B14003_057MA,B14003_057EA,state
0400000US18,6288186,5209,3090515,5043,732331,9039,19804,2321,179346,5221,207094,5126,121316,2898,59230,3203,80399,3775,38710,2838,26432,2504,129989,6197,17060,1850,32586,2920,24113,2904,12751,1977,11050,1511,17491,2055,6688,1295,8250,1475,2228195,8494,53045,2951,11729,1830,3468,933,5756,1227,26445,1993,145720,4253,371321,4151,1610711,4187,3197671,4863,740285,9681,16583,2190,169906,5251,193658,6160,114875,2301,61203,2828,85322,4299,51045,3463,47693,3602,150909,6577,16510,1889,32699,3069,22056,2094,11225,1347,13455,1469,27112,2539,13323,1824,14529,1800,2306477,9207,52007,2800,14086,1707,3513,907,5085,908,20064,1953,121479,4396,350153,4023,1740090,4817,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2959203,3259,1465242,3688,342392,5111,12843,1625,84784,3184,97000,3017,56277,1459,27192,1581,37113,2293,16105,2053,11078,1481,58413,3563,6720,1021,11149,1397,9707,1369,3976,699,6320,1018,12602,1629,4632,950,3307,744,1064437,4970,21398,1798,4062,936,2026,665,1841,630,10518,1316,67502,2781,177431,2990,779659,2778,1493961,3756,338024,5370,13101,1381,87764,3624,84381,2875,51513,1737,28423,1726,34973,2065,21951,1763,15918,1646,71069,3933,6695,1340,11062,1462,9553,1254,5749,852,9589,1161,14438,1664,6675,1186,7308,1033,1084868,5321,20257,2067,3142,907,1240,505,1443,479,7823,989,58034,2564,162837,2756,830092,2912,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2768504,3076,1375856,3335,342757,6055,12883,1314,86414,3195,89077,3351,52402,1577,29567,1942,38956,2897,19769,2366,13689,1588,55177,3802,7083,1207,12896,1423,10618,1819,5618,1145,3878,1024,6355,1309,3752,970,4977,1121,977922,5324,23780,2126,4246,889,1730,619,1674,622,13275,1685,65560,3002,172922,3158,694735,2780,1392648,3320,348088,6014,11692,1556,83624,3564,86932,3372,50402,1705,32786,1877,39943,2439,22518,2094,20191,1723,56874,3998,7089,1353,11682,1508,10716,1499,4926,1059,3473,911,6722,1188,5292,1147,6974,1099,987686,5580,21490,2472,3692,826,1588,538,1622,523,8170,1216,52719,2329,158796,2778,739609,2763,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4224180,4348,2074274,4653,459077,6922,17406,2300,119762,4641,129262,3939,75910,2369,34589,2242,42740,3007,22444,1777,16964,2116,80805,4410,9331,1339,17065,2050,17813,2088,10103,1453,5534,840,8594,1539,6456,1356,5909,988,1534392,6151,33185,2693,7302,1079,2150,743,2311,716,20992,2146,106155,3957,252566,3753,1109731,3403,2149906,4531,479889,8745,18978,2139,112607,4077,124933,4432,67894,2084,37811,2548,52786,3444,35803,3151,29077,2425,88697,4904,9265,1361,17482,1957,16273,1958,9972,1228,6886,1473,11227,1698,8600,1540,8992,1237,1581320,7758,32273,2600,6486,1250,1686,743,2295,713,15001,1737,84660,3700,235881,4067,1203038,3785,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4423331,4405,2158742,4935,479124,6830,22406,2554,128070,4927,132732,5183,73999,2517,36389,2614,48509,3305,23778,2546,13241,1875,107663,5265,11813,1583,26546,2616,25879,2394,14142,1947,6639,1424,9362,1605,7676,1257,5606,1090,1571955,6386,30451,2730,5815,1400,3152,1121,4701,1163,24572,2282,114286,4313,289622,5315,1099356,5131,2264589,5483,500117,8362,21215,2471,117399,4680,129332,4988,68446,2788,41990,2411,60636,3831,36060,2508,25039,2520,120272,5884,12821,1933,25917,2701,27416,2536,15144,1734,8151,1483,12449,1686,9636,1576,8738,1469,1644200,7409,32012,3215,4015,1053,2808,921,4331,1445,16365,2204,96816,4582,278163,4698,1209690,4529,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1292046,1728,631857,2196,124806,3386,2845,854,35225,2467,34422,2342,22452,1056,10898,1231,8905,1391,5408,1059,4651,1178,21366,2345,3364,826,3196,779,2006,487,2306,628,3067,760,4111,956,1718,798,1598,557,485685,3212,8976,1095,2319,796,586,498,593,425,5105,972,26549,1814,66042,1517,375515,1799,660189,2120,132661,3982,3275,721,30972,2135,34785,2177,20345,692,10558,1134,13424,1693,9603,1508,9699,1525,27738,2639,3080,659,3306,892,2398,687,2656,602,3979,872,5092,1218,3253,1028,3974,880,499790,3333,7504,1259,1874,632,91,110,265,176,3290,915,21210,1674,61327,1900,404229,1922,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5674843,5617,2742574,4318,615558,7855,16895,1988,157993,5082,159543,5358,97739,1861,49923,2801,61356,3958,40997,3283,31112,2498,150579,6508,21451,2048,29109,2457,24293,2349,16790,1707,10077,1450,17445,2535,15910,2166,15504,2098,1976437,8092,40561,3066,6898,1564,2291,807,3721,897,25171,2238,128686,4178,337980,4023,1431129,4242,2932269,4102,651101,8197,16656,1924,145955,4942,157277,4726,95929,2182,50492,2370,72124,3597,58409,3717,54259,3657,163668,6484,21190,1944,27225,2545,24015,2218,14018,1516,12085,1642,24020,2542,18065,2276,23050,2343,2117500,8387,38152,3193,8783,1393,2814,1062,3917,1154,14690,1869,103424,3527,330265,4071,1615455,4918,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6439002,4912,3113072,3757,638373,7325,22989,2274,163608,5658,184955,5891,109700,2010,53932,2982,55830,4058,26813,2854,20546,2056,216290,6774,25806,2371,23058,2048,18036,2472,15696,1620,32673,2074,56362,3328,31727,2782,12932,1678,2258409,7426,31239,2516,6726,1395,3400,1044,3661,1052,19741,2207,125254,3834,380615,4217,1687773,3088,3325930,3875,646793,8205,19802,2581,155081,5254,175311,5778,105538,2224,55734,2956,64203,3480,36622,2977,34502,2662,260185,7590,23330,2053,23485,2220,20915,2306,16024,1788,39513,2310,75847,3632,38742,3028,22329,2039,2418952,7366,33551,2623,6967,1214,2603,738,2632,762,14479,2280,94712,4138,372197,4037,1891811,3672,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9551345,4488,4678670,4936,1136814,9200,40346,2514,267391,5437,298528,6253,190478,2711,97261,3071,133889,4782,63694,3747,45227,2921,170090,6555,18823,1810,36877,2726,34560,2275,16061,1448,12996,1371,22131,2939,15152,2387,13490,1556,3371766,9112,60660,3248,12286,1633,5419,1133,7658,1235,36808,2307,202549,4771,508160,4713,2538226,4288,4872675,4531,1156002,9906,39284,2742,255835,6004,285025,6234,178775,2396,93833,3116,147144,5091,79982,3985,76124,3890,189432,7006,19631,1843,35487,3016,32639,2796,17342,1939,14791,1973,24773,2556,19525,2172,25244,2161,3527241,8199,60886,2979,10642,1637,6108,1329,4867,864,30059,2109,178485,4531,485776,4881,2750418,5144,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5177211,4744,2572070,4071,584850,5437,21078,2010,152789,3706,158112,3514,96871,2020,47509,2238,56248,2856,33531,2710,18712,1845,115715,5131,14345,1410,24236,2001,18184,1922,10423,1238,10255,1530,19038,2307,11430,1484,7804,1428,1871505,5919,42230,2879,9079,1269,3539,704,3335,744,15847,1613,104731,3319,329014,3366,1363730,3320,2605141,3913,582044,5942,20175,1553,145561,4684,148492,4367,92746,1702,48228,2394,59316,2754,39158,2103,28368,1998,131915,5402,13124,1451,25098,2517,20031,1913,8390,1041,12388,1412,23615,2365,14440,1784,14829,1649,1891182,5313,34701,2209,8848,1234,2160,635,2325,681,12659,1431,90761,3423,309863,3169,1429865,3530,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2871033,3865,1386547,4798,350923,6768,17812,2297,91056,4730,95894,4122,53418,2610,34419,3033,33016,3260,14280,2232,11028,1822,49843,3861,5226,1210,10520,1415,12206,1785,7281,1202,2721,911,5304,1192,3947,1126,2638,700,985781,5834,21911,2489,4672,1150,845,462,3000,1028,15856,2009,72101,3689,163209,5258,704187,4125,1484486,4351,373132,7370,16806,2050,86929,3599,91327,3990,50172,2528,34634,3281,44162,3324,26224,2636,22878,2167,57040,4041,4799,1135,12566,1715,10852,1764,6624,1144,3547,1063,8016,2560,5030,1508,5606,1156,1054314,6481,21949,2169,4453,1074,1231,610,2227,851,11019,1909,60494,3866,161839,4184,791102,3642,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5805261,4494,2838180,5911,623634,8101,17290,1890,166758,5568,174449,5468,105976,2511,51232,2962,55662,3484,33374,3141,18893,1898,135446,6333,14136,1633,25270,2443,24984,2467,12110,1327,10599,1269,22100,2288,14531,2035,11716,2103,2079100,7937,45632,2797,12581,1858,3443,992,4535,1025,26999,2445,134795,4248,346470,4527,1504645,3741,2967081,5085,639584,8558,18251,2031,151235,4679,164734,4313,97553,2366,52882,2445,73083,3805,45130,3413,36716,2686,153778,5506,16772,1885,25944,2367,25646,2124,14012,1687,12472,1511,20763,2201,19123,2637,19046,2587,2173719,8355,45783,3053,12489,1745,3225,1112,4171,1148,18168,1984,115886,4255,331610,5200,1642387,4799,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,970811,1537,485719,2175,101453,3490,2681,717,28562,1814,25014,2049,16882,786,8157,936,11462,1917,5942,1172,2753,711,14017,1885,1798,515,4439,1017,2714,662,1428,471,1317,585,898,468,616,295,807,336,370249,3451,7767,996,2245,718,648,329,885,266,4815,1007,24144,2379,56946,1454,272799,1452,485092,2142,100792,2632,2326,526,25670,1952,26091,1909,15186,897,7751,825,11647,1481,6473,1166,5648,1201,15372,1587,2396,620,3253,772,3019,703,1512,490,1048,529,2011,920,709,418,1424,446,368928,2635,7541,1100,2003,638,957,469,793,363,3431,727,21550,2013,53264,1587,279389,1859,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1776112,2553,882727,2252,210032,4526,8798,1444,53985,2314,54476,2307,32055,1222,17893,1607,23947,2181,12106,1490,6772,863,41486,2650,4965,806,11339,1393,7318,959,4502,775,2706,904,4850,1016,3863,886,1943,550,631209,4437,14568,1539,3392,672,827,309,1709,604,5756,1068,39715,2289,111147,2514,454095,2064,893385,2425,212242,4532,5766,1049,50287,2752,54621,2426,31079,927,17618,1588,24817,2099,15794,1733,12260,1310,47203,3457,5388,945,10526,1424,7992,1116,2597,531,4745,1097,7026,1341,4679,887,4250,833,633940,4185,13103,1451,2885,670,590,269,621,258,4671,920,32071,2131,101674,2180,478325,2178,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2655741,2802,1339178,2859,303548,5975,8819,1427,82179,4036,84181,4673,54165,1350,19868,1556,25079,2680,16168,2283,13089,1732,36876,3597,4797,1265,9001,1410,6438,1795,1586,629,1519,608,4836,1143,4296,1361,4403,1023,998754,6126,27922,2266,5947,1465,2971,1356,1269,599,13803,1450,65116,2804,181208,2857,700518,2451,1316563,2773,301132,5030,5458,1253,76460,3555,83573,3619,48605,1177,19218,1242,28506,2271,21060,2409,18252,2175,39245,3817,5401,1132,7584,1656,6122,1399,2429,829,2110,709,4139,1185,5214,1101,6246,1282,976186,4902,27325,2180,5252,1220,1744,1124,2004,729,9218,1245,60455,2584,166058,3284,704130,3393,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1283226,1953,630062,2312,124534,2812,3961,943,30449,1846,37714,1900,23583,1041,11119,1353,9180,1400,4833,1062,3695,805,30093,2669,3765,872,5352,1088,3435,724,2388,716,2983,758,7383,1286,2996,1125,1791,514,475435,3498,6993,1218,1718,673,546,329,962,576,4870,1126,26962,2239,67069,1939,366315,1800,653164,2449,129318,3325,3237,827,29854,2169,36604,2574,22454,987,13395,1548,12992,1513,4491,943,6291,1249,40034,2410,4150,1028,4592,1110,4297,1182,2353,825,5216,1192,9123,1626,4888,980,5415,1039,483812,3550,5908,1197,2049,715,572,354,594,313,3214,793,19376,1936,63778,1574,388321,2058,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8554824,4576,4163246,3606,927608,8619,38855,3018,233295,5659,266147,5795,157779,2743,72636,2783,92914,4451,40980,3497,25002,2820,214041,6948,33696,2469,38445,2714,30838,2264,21124,1915,18389,1969,33590,2594,20748,2565,17211,2005,3021597,9566,37221,3160,9691,1546,4331,915,4680,1418,25862,2148,165559,5003,504222,4605,2270031,4033,4391578,3960,919961,9118,34457,2970,228772,5711,251909,6479,150710,3007,71732,2827,91214,4279,45797,3118,45370,3245,233081,6510,34489,2344,37495,2879,27760,2500,19502,2013,21549,2456,38036,2885,27086,2613,27164,2126,3238536,7514,38103,2738,8268,1523,4199,986,5206,1297,18745,2496,138274,4127,489733,3794,2536008,3796,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2002855,3440,992345,3480,247828,6160,8863,1424,64356,3848,64271,3650,38540,2081,17718,1820,21772,2542,17514,2275,14794,2076,30662,2598,4010,886,7893,1513,4802,927,2617,744,2300,662,2235,1016,3765,1106,3040,966,713855,5585,17684,2127,5332,1382,1493,792,2377,715,12427,1631,50953,2992,119611,3136,503978,3234,1010510,3319,264800,5415,7498,1403,62087,3108,61985,3125,36599,1656,22741,1953,27037,1779,23756,2447,23097,2631,29564,2684,4281,858,5251,1137,5376,873,2963,784,1815,629,1715,648,4427,1229,3736,872,716146,5024,18017,2015,4369,1150,1073,573,1428,493,8806,1483,39841,2118,105806,2623,536806,3030,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18888881,7658,9139388,7243,1923049,13808,77976,4341,483619,8421,527583,8762,328138,3529,155054,3761,210858,5887,87794,5017,52027,3535,553943,11401,69103,3510,83101,4256,75866,4136,45240,2640,64988,3693,109266,5708,68167,4329,38212,3130,6662396,10687,102616,4548,15999,2177,10067,1511,12004,1725,63338,3227,409508,7070,1208684,6946,4840180,5995,9749493,7120,1929196,15266,72258,3703,467632,8439,499446,8690,311751,3259,152039,4482,220173,7182,116365,5604,89532,4108,623626,11685,63762,3630,77421,4322,76942,3837,45825,2939,77508,3604,137871,5817,82310,4769,61987,2964,7196671,13822,97227,4611,16150,1964,9144,1413,10760,1330,47480,2922,351407,7749,1191754,7656,5472749,6374,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9394913,7253,4571241,7438,1069687,11313,30525,2695,275469,7635,296037,7608,169461,3887,86488,3971,107072,5654,57322,4111,47313,2773,168818,7899,26096,2184,35678,3224,28389,2821,15083,1807,15151,1774,20333,3333,13904,1760,14184,1760,3332736,9479,74796,4249,19230,2779,7504,1645,8212,1822,45575,3309,226118,6252,551292,6656,2400009,5731,4823672,6860,1120371,11536,26719,2454,269575,6197,282366,7329,161163,3753,91960,3691,123392,5238,79315,4750,85881,4868,191238,7866,24987,2004,33399,3039,27768,2465,12811,1562,16171,1707,30035,3365,20571,2716,25496,2832,3512063,11040,71469,4273,17953,1991,6578,1539,5574,1199,32366,2789,183527,5928,529739,6815,2664857,6337,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,673208,1399,343942,1595,80417,2795,2571,607,19406,1617,17852,1458,11865,597,9923,998,11853,1593,4406,1207,2541,820,9279,1599,840,367,2883,934,1182,540,736,333,286,183,1977,915,595,392,780,497,254246,3015,6642,904,1380,508,206,137,471,283,3380,847,19994,1599,47026,1400,175147,1681,329266,1919,73949,2659,2535,812,16790,1464,16818,1380,10094,591,7924,908,12900,1607,4321,912,2567,632,13939,1858,1508,516,3455,921,3267,1159,810,418,934,396,1710,550,1350,674,905,437,241378,2313,4604,708,1062,492,370,179,331,223,2208,712,14537,1603,41054,1353,177212,1204,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
