GEO_ID,C24030_001E,C24030_001M,C24030_002E,C24030_002M,C24030_003E,C24030_003M,C24030_004E,C24030_004M,C24030_005E,C24030_005M,C24030_006E,C24030_006M,C24030_007E,C24030_007M,C24030_008E,C24030_008M,C24030_009E,C24030_009M,C24030_010E,C24030_010M,C24030_011E,C24030_011M,C24030_012E,C24030_012M,C24030_013E,C24030_013M,C24030_014E,C24030_014M,C24030_015E,C24030_015M,C24030_016E,C24030_016M,C24030_017E,C24030_017M,C24030_018E,C24030_018M,C24030_019E,C24030_019M,C24030_020E,C24030_020M,C24030_021E,C24030_021M,C24030_022E,C24030_022M,C24030_023E,C24030_023M,C24030_024E,C24030_024M,C24030_025E,C24030_025M,C24030_026E,C24030_026M,C24030_027E,C24030_027M,C24030_028E,C24030_028M,C24030_029E,C24030_029M,C24030_030E,C24030_030M,C24030_031E,C24030_031M,C24030_032E,C24030_032M,C24030_033E,C24030_033M,C24030_034E,C24030_034M,C24030_035E,C24030_035M,C24030_036E,C24030_036M,C24030_037E,C24030_037M,C24030_038E,C24030_038M,C24030_039E,C24030_039M,C24030_040E,C24030_040M,C24030_041E,C24030_041M,C24030_042E,C24030_042M,C24030_043E,C24030_043M,C24030_044E,C24030_044M,C24030_045E,C24030_045M,C24030_046E,C24030_046M,C24030_047E,C24030_047M,C24030_048E,C24030_048M,C24030_049E,C24030_049M,C24030_050E,C24030_050M,C24030_051E,C24030_051M,C24030_052E,C24030_052M,C24030_053E,C24030_053M,C24030_054E,C24030_054M,C24030_055E,C24030_055M,NAME,C24030_001EA,C24030_001MA,C24030_002EA,C24030_002MA,C24030_003EA,C24030_003MA,C24030_004MA,C24030_004EA,C24030_005EA,C24030_005MA,C24030_006MA,C24030_006EA,C24030_007EA,C24030_007MA,C24030_008MA,C24030_008EA,C24030_009EA,C24030_009MA,C24030_010EA,C24030_010MA,C24030_011EA,C24030_011MA,C24030_012MA,C24030_012EA,C24030_013EA,C24030_013MA,C24030_014EA,C24030_014MA,C24030_015EA,C24030_015MA,C24030_016EA,C24030_016MA,C24030_017MA,C24030_017EA,C24030_018EA,C24030_018MA,C24030_019EA,C24030_019MA,C24030_020EA,C24030_020MA,C24030_021MA,C24030_021EA,C24030_022EA,C24030_022MA,C24030_023MA,C24030_023EA,C24030_024EA,C24030_024MA,C24030_025EA,C24030_025MA,C24030_026MA,C24030_026EA,C24030_027EA,C24030_027MA,C24030_028MA,C24030_028EA,C24030_029MA,C24030_029EA,C24030_030EA,C24030_030MA,C24030_031EA,C24030_031MA,C24030_032MA,C24030_032EA,C24030_033EA,C24030_033MA,C24030_034MA,C24030_034EA,C24030_035EA,C24030_035MA,C24030_036EA,C24030_036MA,C24030_037MA,C24030_037EA,C24030_038EA,C24030_038MA,C24030_039MA,C24030_039EA,C24030_040MA,C24030_040EA,C24030_041EA,C24030_041MA,C24030_042EA,C24030_042MA,C24030_043MA,C24030_043EA,C24030_044MA,C24030_044EA,C24030_045MA,C24030_045EA,C24030_046EA,C24030_046MA,C24030_047EA,C24030_047MA,C24030_048MA,C24030_048EA,C24030_049MA,C24030_049EA,C24030_050MA,C24030_050EA,C24030_051EA,C24030_051MA,C24030_052EA,C24030_052MA,C24030_053EA,C24030_053MA,C24030_054MA,C24030_054EA,C24030_055MA,C24030_055EA,state
0400000US18,3003089,16452,1570152,10721,34455,2120,27387,1857,7068,1199,159734,7434,415306,9139,55412,3615,168592,7533,118606,6131,98970,5402,19636,2147,19224,1816,63613,3486,42116,3053,21497,2056,133414,4677,67422,4023,787,402,65205,3373,163080,6143,88346,4750,74734,4149,116570,4629,23589,2429,92981,4005,68070,4083,54076,2929,1432937,11425,5704,1108,4955,1004,749,385,14668,1843,154471,5087,20862,2906,182993,6560,37146,3146,31451,2864,5695,1252,20595,1939,90566,5128,72042,4755,18524,2054,104892,4533,61269,3451,1027,470,42596,3128,521401,9452,184705,5814,336696,7491,156090,6373,25940,2327,130150,5801,77436,4056,46113,3217,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1556772,8497,811812,6685,53815,2694,52243,2673,1572,424,88908,4160,172513,5494,32670,1758,91254,3817,59005,3293,50140,3283,8865,1249,14104,2110,47552,3170,38729,2869,8823,1262,57228,3783,30335,2479,70,72,26823,2751,87972,3976,49555,2906,38417,2690,45656,3296,10994,1412,34662,3164,34666,2337,26469,2042,744960,6133,8723,1200,8549,1182,174,145,7658,1049,62849,3019,9962,1231,88971,3720,15301,1616,12191,1464,3110,762,14723,1859,72814,3708,64974,3762,7840,1339,50974,2883,28044,2485,307,185,22623,2407,292834,5714,106632,3262,186202,5366,65885,3800,10963,1374,54922,3597,32100,2175,22166,1671,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1394404,8945,738520,6127,40072,2283,32034,2105,8038,999,82436,3742,131499,4896,27432,2557,77037,4276,51102,2774,39035,2381,12067,1700,19335,1960,36003,2665,25776,2246,10227,1502,65631,4082,38035,2932,274,180,27322,2618,88146,3921,47490,2972,40656,2919,50111,3696,13467,1937,36644,3156,30488,2034,39228,3346,655884,7081,6250,772,5073,685,1177,421,6550,1027,45764,3093,9894,1402,78126,4271,13957,1505,11300,1382,2657,680,14258,1589,45846,3164,36422,2846,9424,1294,52419,3256,33356,2599,337,250,18726,2024,254543,6403,102659,3786,151884,5239,64397,3670,13669,1727,50728,3207,34606,2517,29274,2396,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1867958,12946,966734,9626,48511,3238,26355,2506,22156,2108,104477,4790,182884,6433,36315,2511,110390,5741,81302,4042,66123,3926,15179,1802,19134,1960,41627,3130,27492,2417,14135,1958,79076,4119,40098,2779,544,387,38434,3241,106049,5028,55785,4241,50264,3153,72889,4098,14134,1996,58755,3603,40807,2541,43273,2858,901224,8046,5379,902,4438,876,941,393,9399,1306,71454,3865,14607,1818,111928,5316,28315,2406,24445,2194,3870,838,13225,1619,61863,3431,49585,2927,12278,1582,60160,3367,35187,2645,1059,458,23914,2474,348852,7508,132242,5514,216610,6441,91214,4620,14483,1448,76731,4368,44864,3198,39964,3349,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2001905,11966,1037026,8168,90658,5322,21191,2538,69467,4528,146560,6309,124050,6030,37674,3500,103673,4455,77856,4299,61983,3800,15873,2118,16675,2567,44535,3982,23506,2515,21029,2741,94959,5315,52159,3560,166,242,42634,3596,98174,5190,46185,3382,51989,4077,91747,5934,22945,2486,68802,5371,52160,4198,58305,3738,964879,8779,10859,1905,3253,1066,7606,1433,15588,2219,33259,2710,12600,1670,126024,4989,21987,2839,16742,2342,5245,1301,13770,2042,62798,4652,46748,4133,16050,2580,76788,4270,50297,3402,468,324,26023,2617,371626,8288,135862,6066,235764,7278,118239,5446,23097,2584,95142,4964,51805,3698,49536,3353,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,646362,7376,330454,4642,13378,1413,12637,1367,741,357,44570,2932,45767,3097,10782,1304,44931,2987,19910,1801,15454,1392,4456,889,5756,1113,15088,1828,9250,1304,5838,1082,31108,2358,17821,1716,208,184,13079,1522,42344,3083,21022,2131,21322,2052,27873,2490,6795,1204,21078,2138,13121,1499,15826,1520,315908,4676,3023,826,2877,780,146,222,3087,809,13567,1527,3760,926,43030,2583,6331,1167,4944,1014,1387,540,4980,968,22411,1992,18681,1833,3730,788,22479,2066,13971,1531,65,81,8443,1320,135208,4661,46315,2934,88893,4042,31040,2479,5051,955,25989,2332,15165,1669,11827,1252,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2937440,12096,1478001,8784,12727,1646,10791,1496,1936,689,172535,7278,100828,5266,41162,3369,153816,5752,99243,4768,80677,4244,18566,2015,34258,3097,83521,4461,50200,3331,33321,3463,259763,6087,179831,5853,748,352,79184,4411,180008,7271,90842,4835,89166,4941,114420,4948,28281,2491,86139,4470,63537,3590,162183,5917,1459439,9502,3972,860,3648,809,324,258,22596,2325,42379,3042,14835,2141,142077,6408,30414,2304,25897,2113,4517,1217,27805,2277,97404,4724,71037,4407,26367,2438,195632,5927,136244,5530,1262,550,58126,3803,508067,10430,196386,5620,311681,9453,125978,5883,25578,2605,100400,5416,90685,4893,157595,5771,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3334794,16917,1683459,11170,10184,1386,8955,1409,1229,471,171115,6025,210082,7308,54462,3425,190050,7122,94408,4293,77470,4126,16938,1986,39553,2998,124463,5576,92748,5145,31715,2913,253047,8271,175907,6418,1383,600,75757,4822,248174,7553,127169,4497,121005,6071,145495,6325,32689,2525,112806,6252,62289,3899,80137,4584,1651335,11309,3960,991,3846,981,114,119,15575,1828,92375,4414,22824,2423,174569,6783,28932,2599,24033,2223,4899,1218,32899,2383,132650,4899,103594,4578,29056,2410,173837,5913,127453,4782,1301,609,45083,3316,681711,11101,248637,7291,433074,8720,153211,5747,32095,2688,121116,5675,83576,4901,55216,3446,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4285132,17643,2202467,11913,44571,2363,38099,2348,6472,857,191548,5954,545212,10871,77077,3352,236842,7941,131562,4526,106473,4299,25089,1713,34561,2889,95225,3939,61059,3397,34166,2765,233838,7130,132325,4666,1303,502,100210,4937,258855,7594,123844,5066,135011,5351,178763,6179,42279,2969,136484,5200,94997,4362,79416,3728,2082665,13305,11064,1721,10271,1704,793,321,18380,1803,192601,5751,27865,2110,251698,6162,45560,2732,37290,2316,8270,1258,31890,2333,141356,5357,109708,4754,31648,3018,169124,4939,101555,4148,1679,581,65890,2802,768961,11418,260624,6725,508337,9528,233420,8496,40285,3038,193135,7655,112177,5043,78569,3225,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2786812,12750,1446117,8992,56058,2575,50184,2365,5874,858,139318,4441,265881,6443,52416,2678,162280,5508,99920,4607,84139,4025,15781,1719,31593,2365,90048,3708,70433,3241,19615,1994,153218,5302,92538,4282,2755,804,57925,3569,178959,5916,83470,4021,95489,4216,110886,5514,31580,2710,79306,4592,58772,3141,46768,2757,1340695,8291,8821,916,8569,920,252,103,13217,1400,114049,4649,23837,2091,156529,5455,29740,2253,24888,2027,4852,1129,23290,2194,113716,4349,94226,4147,19490,1641,116582,5162,75525,4499,2216,695,38841,2703,508235,7770,172722,4993,335513,6204,114941,4651,27068,2169,87873,4054,70873,3638,46865,2382,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1193047,11401,614360,8946,33056,3097,19108,2124,13948,2338,71185,4638,113619,5581,21120,2518,68661,4221,52549,4187,42848,3523,9701,1732,7821,1465,21930,2743,12914,1735,9016,1858,39107,2806,17200,1737,35,43,21872,2495,65644,3728,31402,2929,34242,3145,48780,4278,15296,2414,33484,3692,29642,2922,41246,3573,578687,7620,3808,968,2752,866,1056,521,6025,1129,45649,3770,8479,1655,69542,4197,15604,1960,12044,1901,3560,921,6616,1648,35488,3131,27660,2602,7828,1464,34603,2999,20225,2563,198,169,14180,1745,225628,6436,82572,4680,143056,5507,67357,4434,15421,1773,51936,4180,27564,3092,32324,3227,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2764577,14344,1412046,10596,40960,2998,35722,2746,5238,985,149031,5870,230545,7801,53131,3392,168158,7664,103415,4642,83505,4352,19910,2477,28337,2521,78997,4233,55996,3426,23001,2378,142984,5377,78946,4081,1436,474,62602,3759,163206,6464,79282,5117,83924,4463,121145,5905,27084,2814,94061,5156,64953,3447,67184,3774,1352531,10025,7376,921,6976,905,400,300,14151,1870,89325,3828,19594,2030,166773,5886,32663,2046,25668,2103,6995,1471,26406,2779,112017,4569,90172,4049,21845,2379,113992,4944,69168,3249,1293,604,43531,3676,509218,9192,176386,6331,332832,7190,134740,5978,23478,2356,111262,5470,68841,4066,57435,3647,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,482710,5490,254671,3977,28453,2165,18894,1620,9559,1378,35778,2855,17204,2221,7727,1213,27768,2222,17810,2013,14036,1747,3774,861,4952,996,8959,1219,5957,1101,3002,615,23806,2532,13501,1654,7,15,10298,1917,29145,2870,14021,1825,15124,1807,25629,2709,7667,1441,17962,2218,10331,1540,17109,1578,228039,3950,6454,1326,5706,1212,748,413,3210,769,5650,925,3130,808,28908,2364,4377,852,3677,778,700,325,3898,805,14999,1521,11474,1237,3525,854,18712,2102,11901,1699,15,28,6796,1480,80738,3537,27743,2096,52995,2944,31933,2971,5582,1212,26351,2562,9941,1361,16089,1844,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,956636,6513,503394,4315,38188,2249,36617,2175,1571,451,58177,3260,75378,4557,19819,1963,54500,2991,43744,2437,33820,2374,9924,1226,11409,1645,28758,2168,22736,1871,6022,1014,42470,3159,22751,2342,201,159,19518,1859,53137,2993,26391,1761,26746,2549,34533,2287,9337,1399,25196,2141,20467,1753,22814,2056,453242,4530,6549,969,6346,960,203,120,4762,644,30981,2340,6473,1019,56588,3102,9873,1187,8295,1039,1578,441,8118,1164,39869,2570,34170,2332,5699,934,35703,2337,22400,1714,445,211,12858,1440,169393,4787,61277,3154,108116,4548,42822,2815,8644,1355,34178,2737,22462,1924,19649,1594,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1230084,10093,659179,5984,16364,1869,4021,1069,12343,1568,66142,4213,38481,3263,14882,1922,74970,4544,48073,4110,41176,3792,6897,1211,10707,1654,28962,2640,13647,1796,15315,1974,78670,4477,32937,2659,241,230,45492,3768,53793,3779,25514,2571,28279,2800,164509,6677,58566,4475,105943,5300,28715,3400,34911,3069,570905,7075,3887,984,1575,647,2312,794,7673,1744,13601,2047,8502,1717,73659,4285,14538,1915,12239,1855,2299,700,8969,1504,36176,3027,21151,2370,15025,2036,59364,4151,31277,2666,195,168,27892,3037,133714,6614,49351,4193,84363,4798,154600,5883,51055,4249,103545,5191,32235,3245,23987,2163,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,692142,6544,357562,4285,3279,687,2895,630,384,425,44607,3198,61039,3305,15381,2136,45480,3603,20588,2411,15383,2127,5205,1127,8138,1123,20599,2227,14340,1851,6259,1096,44209,2756,28972,2256,97,113,15140,2034,39913,2057,21298,2004,18615,1725,26636,2472,6790,1259,19846,2168,14120,2056,13573,1890,334580,4768,1637,644,1637,644,0,181,4596,1056,25276,2445,5578,1077,40276,3415,6933,1010,5619,905,1314,399,5553,927,25532,2449,20597,2222,4935,1179,26830,2478,18934,2171,155,179,7741,1366,129500,4473,51219,2620,78281,3915,34976,2964,7531,1428,27445,3094,15614,2155,12279,1390,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4206029,18376,2204628,11637,10305,1540,8035,1333,2270,894,216558,7134,231766,7421,92025,4632,253189,7894,176641,7011,151591,6944,25050,2382,70592,3922,192635,6675,150885,6102,41750,3587,323404,8675,212970,6749,2445,826,107989,5026,258552,6800,126845,5444,131707,5021,189469,8391,48394,3363,141075,7715,87280,5188,102212,4103,2001401,13377,3334,883,3043,864,291,204,19228,2166,135718,5189,49324,4224,228321,7734,58795,4313,53440,4496,5355,966,47366,3323,170529,6350,133517,5796,37012,3035,214695,6358,149611,5183,2205,616,62879,4360,738660,13521,287195,8564,451465,9910,161709,6010,42498,2947,119211,5217,102143,5011,71579,4043,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,870667,10003,456876,6925,32412,3036,12771,1852,19641,2161,55033,3978,32131,2877,14039,2129,49016,3775,29183,3115,21336,2387,7847,1491,6575,1192,15936,2159,7954,1414,7982,1709,56636,3692,35186,2501,24,42,21426,2657,59329,3651,29403,2598,29926,2619,45063,3763,8890,1452,36173,3709,20332,2498,41191,3169,413791,5966,5706,1277,3570,1028,2136,690,6637,1231,12520,2091,4579,1103,49013,3809,7951,1458,6009,1303,1942,570,5336,1315,21951,2420,16627,2276,5324,1156,36082,2898,24913,2513,79,128,11090,1837,168274,5665,63978,4419,104296,4150,46942,3320,9835,1353,37107,3133,21264,2420,27536,2609,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9099766,28186,4674799,21134,40172,3280,35173,3043,4999,831,466171,11348,417200,10194,154536,5959,544424,13729,355022,9215,312171,8254,42851,3291,140054,6342,391289,9740,263326,7538,127963,5452,577711,11514,369495,8848,3449,1029,204767,7424,671348,14190,329325,10204,342023,9537,477211,12763,121710,5713,355501,11174,194618,7637,245043,6604,4424967,17200,11382,1585,10056,1517,1326,499,45652,3188,196940,6105,69069,4045,470252,11200,98097,4865,87510,4830,10587,1448,116353,5332,335661,10963,263394,8833,72267,4353,443736,10533,304712,8648,3197,1123,135827,6349,1815087,18483,662178,12161,1152909,15480,376907,11116,98773,6222,278134,8612,263670,7822,182161,6333,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4268510,22575,2195970,13486,54080,4491,49334,4378,4746,1269,269469,8996,357366,8686,80133,4643,249205,8999,134413,6678,104746,6222,29667,2722,46371,3297,121157,5460,80974,4398,40183,3109,251051,7296,135793,5654,1624,551,113634,5130,235762,6910,118806,5295,116956,5361,187931,6774,44459,2737,143472,6527,105587,5371,103445,5220,2072540,14589,12806,2080,12233,2000,573,401,25147,2698,177076,6908,34568,3209,254755,9051,42909,3255,34353,2908,8556,1484,29207,2918,140813,5431,109694,5090,31119,2922,172018,6918,106148,5046,1892,644,63978,4457,776076,13223,276776,8178,499300,11421,220566,7065,28607,2556,191959,6780,107762,4846,78837,4707,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,379029,3862,203665,2941,30901,2206,20385,1497,10516,1710,24092,2184,20007,2150,9031,1398,25458,2325,15705,1652,11324,1373,4381,893,3481,743,7658,1474,5043,1066,2615,714,13712,1893,9063,1642,56,77,4593,1063,22992,2198,11741,1498,11251,1745,12668,1814,2977,766,9691,1712,7204,1013,10756,1535,175364,2697,4452,752,3178,603,1274,386,2965,692,6268,1017,2869,656,24364,2287,4248,729,3141,611,1107,427,2203,688,13243,1356,11630,1318,1613,534,10705,1341,6131,1040,0,141,4574,1013,70363,3210,22657,2041,47706,2788,16653,1508,2304,658,14349,1418,7526,1241,9505,1328,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5285177,20143,2722689,14170,47894,3103,33634,2734,14260,1615,249192,6976,590237,10194,100739,4969,302765,8746,197273,7048,162379,6732,34894,2405,48393,3457,145997,4923,105618,4135,40379,2875,284434,7802,156362,5525,1761,547,126311,5687,304825,8664,144925,6268,159900,6595,211980,8396,45232,3726,166748,7093,116751,5019,122209,4558,2562488,16936,10078,1414,8409,1357,1669,576,23912,2003,226208,6133,40198,2912,312878,7958,57179,3781,47075,3499,10104,1560,38150,2795,194012,6428,153960,6066,40052,3080,212281,6046,123984,4982,2847,873,85450,4970,966472,11956,308991,7933,657481,10371,263540,8520,39418,2827,224122,8145,128342,5231,89238,4262,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
