GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001MA,B01001G_001EA,B01001G_002EA,B01001G_002MA,B01001G_003MA,B01001G_003EA,B01001G_004EA,B01001G_004MA,B01001G_005EA,B01001G_005MA,B01001G_006MA,B01001G_006EA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009MA,B01001G_009EA,B01001G_010EA,B01001G_010MA,B01001G_011EA,B01001G_011MA,B01001G_012EA,B01001G_012MA,B01001G_013EA,B01001G_013MA,B01001G_014MA,B01001G_014EA,B01001G_015EA,B01001G_015MA,B01001G_016EA,B01001G_016MA,B01001G_017EA,B01001G_017MA,B01001G_018EA,B01001G_018MA,B01001G_019MA,B01001G_019EA,B01001G_020MA,B01001G_020EA,B01001G_021EA,B01001G_021MA,B01001G_022EA,B01001G_022MA,B01001G_023EA,B01001G_023MA,B01001G_024MA,B01001G_024EA,B01001G_025MA,B01001G_025EA,B01001G_026EA,B01001G_026MA,B01001G_027EA,B01001G_027MA,B01001G_028MA,B01001G_028EA,B01001G_029EA,B01001G_029MA,B01001G_030MA,B01001G_030EA,B01001G_031MA,B01001G_031EA,state
0400000US23,26105,2308,12964,1388,1732,540,1404,397,2273,676,864,438,336,192,880,395,396,205,979,397,1487,519,696,251,1245,610,372,176,275,253,25,44,13141,1730,1235,500,1763,625,2189,637,488,212,584,326,1551,582,488,227,586,416,1425,526,1048,312,1109,497,478,323,83,73,114,133,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,183623,9129,88582,5325,13914,1742,14438,1978,10286,1773,4919,1162,3901,906,6585,1333,6500,1358,5290,1257,10125,1878,5593,1063,4158,908,1951,599,663,284,259,255,95041,5724,15101,1860,11723,1860,11756,1827,6432,1068,3517,1019,7687,1250,5236,1212,6302,1211,9959,1652,8257,1383,4910,1058,2534,666,1027,422,600,311,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,183787,8728,95814,5930,12560,1685,13320,1872,8144,1371,5536,1178,4276,1023,9125,1600,7514,1623,6787,1358,9385,1834,9859,1973,5395,1042,2784,763,1032,405,97,119,87973,4536,11525,1595,9623,1537,8155,1292,4081,902,4381,946,9402,1463,6314,1267,5524,1209,11049,1859,8131,1410,5141,980,2928,781,1180,544,539,310,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,254344,9914,127240,6422,22104,2370,18485,2197,16143,1700,9725,1542,4565,973,10663,1891,7319,1359,5275,1090,10707,1275,10036,1339,6920,857,3353,675,1407,556,538,342,127104,5829,19551,2193,19143,2423,16889,2075,8946,1179,4873,922,9696,1739,6620,1133,6687,1172,11364,1481,8648,1194,8439,1203,3695,818,2028,549,525,251,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,136449,7404,67781,4375,11898,1663,11148,1519,11277,1520,5876,1058,2559,637,4688,1160,3678,1014,3441,983,5625,939,3425,800,2721,713,1056,412,127,75,262,210,68668,4339,13055,1904,11140,1876,10815,1459,4007,904,2669,635,5186,1138,3313,819,4777,906,5736,1148,3107,674,3035,644,1171,404,347,236,310,260,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,32852,3494,15022,2122,2710,836,1486,669,2521,1053,814,480,627,366,776,409,1178,719,1045,715,1393,670,744,556,778,423,625,346,173,127,152,161,17830,2289,3031,873,2571,775,2557,857,1391,732,351,315,1118,493,488,313,1082,469,820,345,1354,641,1759,531,692,323,580,328,36,47,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,142826,6904,73436,4507,12207,1957,11287,1716,9913,1568,4501,1117,2916,672,7404,1493,3670,896,3404,988,4683,1141,5766,1068,3954,956,2373,779,1107,452,251,166,69390,4186,12206,1914,9156,1396,7775,1495,3844,859,3611,1050,5761,1116,3292,977,3596,1049,5476,1085,5913,1131,4658,890,2733,767,1106,428,263,185,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25770,2632,12608,1428,1497,441,2097,642,1265,433,546,258,612,385,1204,564,1061,475,476,248,1168,490,1046,366,1096,437,438,226,92,100,10,17,13162,2029,1226,499,1572,573,2012,666,384,234,522,311,1386,738,407,267,726,332,1132,595,1410,479,1971,688,174,127,205,167,35,43,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38621,3717,19615,1997,3449,784,3879,851,2679,630,1299,606,936,580,1176,468,1049,481,1504,685,1408,481,1004,432,757,349,331,315,131,121,13,24,19006,2353,3236,798,3415,721,2345,792,1099,478,923,381,1490,661,1408,557,780,353,1638,631,1311,563,912,357,327,215,43,33,79,81,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,114448,7240,57474,4530,9799,1909,8516,1601,8034,1327,3980,850,1766,745,4816,1011,4115,1218,2061,739,5010,1117,3934,793,2765,711,1681,647,933,515,64,107,56974,4400,8310,1317,6993,1197,6483,1319,3919,927,1571,525,5392,1135,3520,1055,3603,927,5493,1175,4488,1002,3400,921,2561,914,966,504,275,224,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,24216,2909,11567,1768,1536,651,1149,517,2280,822,563,419,391,339,769,543,1140,532,726,482,985,487,1158,527,424,272,358,251,79,83,9,16,12649,1928,2137,787,2101,838,1903,591,710,536,524,337,664,317,1013,475,239,269,1189,528,1279,592,473,249,246,211,110,121,61,65,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,222804,11528,113698,7347,17526,2060,15324,2054,13099,2128,6163,1249,4515,882,9849,1767,8230,1822,6362,1351,9239,1540,10793,1733,7495,1095,3405,796,1420,528,278,229,109106,6338,14546,2009,12440,1878,12266,1865,6825,1268,3745,763,7664,1374,7546,1152,7575,1288,11509,1544,11033,1626,7754,1387,3816,819,1599,523,788,454,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,65699,5452,35394,3613,3927,1094,5783,1304,3905,1149,2017,698,1033,508,2426,805,2768,865,1864,773,3340,998,3504,870,2668,823,1514,543,594,360,51,66,30305,2809,4188,1118,3313,984,3913,1204,1763,533,1341,616,2793,765,2230,747,1298,483,2336,677,2207,632,2259,560,1889,632,438,277,337,254,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,533012,16272,262286,8890,38721,3415,28475,2545,27535,2649,14826,1783,10448,1441,23797,2495,22582,2775,15984,1983,26561,2359,23818,2243,16447,1775,9107,1437,2762,681,1223,513,270726,9596,35045,2989,32563,3160,24236,2359,14878,2134,10805,1501,23136,2550,17427,1942,19119,2219,29827,2643,25075,2521,20165,1989,11423,1429,4742,1044,2285,797,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,224210,10676,109211,6707,19234,2168,17133,2003,15581,2198,7653,1217,5317,1125,7882,1546,6539,1526,6009,1435,8218,1402,7724,1550,4471,864,1585,481,1719,826,146,118,114999,6367,20122,2322,18113,2476,14616,1726,6979,1183,5403,1277,8775,1664,6223,1301,5588,1202,9567,1495,8026,1354,7300,1563,2850,795,867,366,570,350,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,14090,2192,7085,1426,1275,527,1186,655,474,250,725,403,628,460,687,410,603,362,344,239,423,303,434,286,193,196,98,106,15,24,0,141,7005,1333,1030,445,786,371,1133,609,107,111,508,372,627,453,909,478,545,384,527,271,421,288,134,131,92,111,126,118,60,112,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,265974,10063,134355,5600,24161,2837,20479,1951,19780,2020,11701,1667,5255,957,10792,1593,6288,1145,6417,1229,10527,1517,8567,1360,5585,1065,3637,854,961,368,205,169,131619,6950,19524,1971,19844,2496,19404,2298,8765,1468,5108,1037,12297,1710,5789,1294,6226,1423,12416,1984,8186,1415,7507,885,3891,951,1981,607,681,283,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,294500,8492,146035,4791,20337,1421,19102,1654,15247,1700,8357,1182,6297,848,12867,1558,10380,1315,8716,964,14910,1431,11210,1116,9711,883,5793,725,2400,408,708,280,148465,5478,19167,1825,16752,1629,15669,1544,8560,913,7471,908,12212,1378,9985,1100,8817,917,14570,1288,14179,1344,10238,1005,7083,797,2784,495,978,311,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,156351,7736,80555,5361,11473,1680,10159,1667,10780,1820,5617,1140,4092,1209,5577,1172,4000,1007,5388,1023,8526,1441,6847,1298,4715,1003,2582,602,472,243,327,230,75796,4494,9981,1512,7359,1183,8559,1695,4737,1024,3154,792,7411,1512,4250,978,5790,1239,8248,1415,7485,1510,4601,982,2151,589,1629,555,441,323,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,263597,11268,132418,7100,23534,2514,20895,2206,15243,1932,7699,1450,6564,1077,12669,1855,9589,1760,6588,1416,10925,1364,8157,1336,6306,1242,2544,587,1240,540,465,350,131179,6514,20136,2183,20639,1953,13777,1662,8371,1621,8281,1190,12895,1982,7344,1443,6310,1018,12759,1800,8743,1493,6479,1032,3447,768,1125,459,873,349,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,29207,2898,14944,1822,2457,803,1711,743,1401,588,745,448,1276,411,1568,594,1262,588,671,341,1250,512,1166,465,602,275,607,314,228,204,0,200,14263,1853,1765,603,2089,669,1402,504,855,314,805,488,1988,704,735,445,377,227,1210,528,1496,489,803,353,518,291,76,87,144,147,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,94735,6321,45165,3977,8957,1664,7920,1701,4808,1093,2710,935,2819,933,4060,1139,2476,805,1406,674,4088,1078,2352,613,2285,654,1027,410,238,179,19,34,49570,4035,10722,1755,6401,1548,5455,1153,2890,762,2898,1195,4020,1210,2945,807,1853,714,4037,1154,3303,1062,2405,616,1827,742,563,351,251,253,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,17680,2662,7066,1200,840,333,1686,596,684,359,367,227,86,80,633,300,498,422,561,268,777,305,440,230,324,164,116,80,54,67,0,147,10614,1911,2390,848,2720,976,863,406,505,235,505,348,447,318,526,318,549,288,824,407,658,289,401,282,145,133,81,71,0,147,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,118364,6767,57366,4306,9749,1616,8779,1717,6676,1340,4256,974,1667,592,4613,1675,3424,950,2457,767,5843,1320,3784,984,3303,808,2037,674,652,358,126,127,60998,4044,8287,1305,8489,1520,8269,1456,4050,1198,2886,994,3709,1126,3931,897,2992,797,6042,1112,4008,791,4715,995,2121,653,1006,385,493,308,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
