GEO_ID,B13012_001E,B13012_001M,B13012_002E,B13012_002M,B13012_003E,B13012_003M,B13012_004E,B13012_004M,B13012_005E,B13012_005M,B13012_006E,B13012_006M,B13012_007E,B13012_007M,B13012_008E,B13012_008M,B13012_009E,B13012_009M,B13012_010E,B13012_010M,B13012_011E,B13012_011M,B13012_012E,B13012_012M,B13012_013E,B13012_013M,B13012_014E,B13012_014M,B13012_015E,B13012_015M,NAME,B13012_001EA,B13012_001MA,B13012_002EA,B13012_002MA,B13012_003EA,B13012_003MA,B13012_004EA,B13012_004MA,B13012_005EA,B13012_005MA,B13012_006EA,B13012_006MA,B13012_007EA,B13012_007MA,B13012_008EA,B13012_008MA,B13012_009EA,B13012_009MA,B13012_010EA,B13012_010MA,B13012_011MA,B13012_011EA,B13012_012MA,B13012_012EA,B13012_013MA,B13012_013EA,B13012_014MA,B13012_014EA,B13012_015MA,B13012_015EA,state
0400000US19,685177,3461,40484,2467,26415,2194,18955,1766,7460,1280,14069,1411,8734,1217,5335,921,644693,3933,316182,5372,262583,4993,53599,3298,328511,6120,251101,5274,77410,3440,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,651614,3058,44596,3352,30779,2863,18835,2232,11944,1612,13817,2115,10762,1889,3055,910,607018,4764,297943,5353,227250,6047,70693,4206,309075,6281,227572,5757,81503,3682,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1011982,3672,57957,3613,37923,3016,23884,2454,14039,1742,20034,2406,11582,1926,8452,1610,954025,5107,463823,7192,342541,6512,121282,4862,490202,8027,336117,7861,154085,4782,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1092620,3233,57683,4668,28858,2865,19490,2239,9368,1641,28825,3240,17560,2434,11265,1950,1034937,5053,430061,8686,318865,8592,111196,4895,604876,8928,411340,8865,193536,6780,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,292215,2240,13681,1716,8677,1231,5670,975,3007,825,5004,1078,3226,845,1778,685,278534,2786,127123,4276,100651,4501,26472,2383,151411,4607,111098,4163,40313,3275,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1438681,3866,76899,4350,48752,3469,32858,2753,15894,1912,28147,2732,19755,2267,8392,1635,1361782,5638,582723,9495,464436,8903,118287,4928,779059,10146,588148,10256,190911,5755,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1625642,5184,72166,4068,50548,3435,36198,2495,14350,2001,21618,2242,14213,1868,7405,1407,1553476,6700,640610,8778,514085,9601,126525,5318,912866,10618,671602,9904,241264,7769,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2262471,4914,113860,4458,68481,3396,44436,3053,24045,1454,45379,2953,28932,2201,16447,1994,2148611,7100,936785,9987,700594,8926,236191,6322,1211826,11114,859481,10610,352345,7662,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1241113,3544,71794,3376,53509,3191,39276,2607,14233,1783,18285,1861,12830,1589,5455,978,1169319,5005,554015,7024,462802,7368,91213,4266,615304,7903,486347,8378,128957,4905,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,709831,3576,40594,3345,20377,2482,12709,1976,7668,1459,20217,2590,13570,2159,6647,1317,669237,4758,280355,7186,204450,6709,75905,4359,388882,8538,247334,6261,141548,5802,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1386621,5384,80221,4230,47801,3149,30323,2249,17478,2082,32420,3505,21928,2792,10492,1803,1306400,6707,598264,10268,466388,9948,131876,5234,708136,11247,515768,10057,192368,6645,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,216002,1847,11352,1485,7025,1104,4117,906,2908,622,4327,961,2974,874,1353,473,204650,2428,101629,2714,80811,2634,20818,1973,103021,3112,75973,3487,27048,2015,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,420627,2014,26047,2247,18528,2010,12914,1574,5614,1127,7519,1238,5874,1170,1645,527,394580,3127,193518,4575,159280,4008,34238,2536,201062,4725,155691,4858,45371,2557,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,648353,2722,37096,3056,23150,2475,13313,2036,9837,1429,13946,2040,9003,1836,4943,1180,611257,3929,272482,7254,199644,6246,72838,4536,338775,7789,246341,7014,92434,4739,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,301696,2254,12714,1923,8862,1500,6236,1201,2626,732,3852,991,2316,839,1536,555,288982,2637,136414,4311,109354,4041,27060,2168,152568,4306,113705,5038,38863,2956,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2091337,4696,110684,5410,75894,4341,51903,3573,23991,2178,34790,3092,22155,2156,12635,2225,1980653,6458,913064,9313,684658,9276,228406,8001,1067589,10484,768325,11223,299264,6479,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,468058,2636,27087,2159,14894,2057,9333,1518,5561,1419,12193,1639,6410,1184,5783,1263,440971,3245,184014,5459,130773,5086,53241,3199,256957,6010,173202,5455,83755,4484,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4806533,8327,235718,7088,153049,5661,97906,4138,55143,3157,82669,4151,51692,3932,30977,2589,4570815,11533,1866182,15326,1387813,14378,478369,10010,2704633,14247,1875450,18273,829183,14261,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2328495,5595,135015,6828,85289,4549,50721,3569,34568,3612,49726,4421,35088,3795,14638,2203,2193480,9559,1037899,11638,773154,12363,264745,8484,1155581,12859,802253,11402,353328,9140,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,155934,1855,11465,1561,7843,1256,5619,1117,2224,623,3622,873,2669,688,953,424,144469,2260,68460,2870,57810,2764,10650,1155,76009,3235,59905,3236,16104,1472,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2622872,5870,150890,6255,87045,5201,56855,3841,30190,2938,63845,4312,41673,3695,22172,2445,2471982,8848,1096026,11453,838562,10820,257464,7093,1375956,13684,997823,12898,378133,9129,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,869151,3635,53540,2817,34778,2541,21463,1973,13315,1587,18762,1793,11225,1475,7537,983,815611,4283,396514,5420,282870,5294,113644,3916,419097,6269,290247,6906,128850,4402,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,895751,3872,45389,3593,30422,2827,17046,2296,13376,1828,14967,2126,7388,1569,7579,1862,850362,5165,384579,6603,282772,6582,101807,5358,465783,7920,336052,7947,129731,5130,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2914627,5881,147840,5927,89884,4892,58691,3359,31193,2848,57956,3680,36330,2987,21626,2201,2766787,8906,1213560,9660,939340,10111,274220,6790,1553227,11519,1092503,12746,460724,9870,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,252057,1923,10952,1565,6558,1200,5328,1132,1230,657,4394,1159,2842,904,1552,647,241105,2699,93838,3596,74944,3344,18894,2461,147267,3876,108856,4114,38411,2734,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1108616,4080,60395,3632,30681,2754,19144,2111,11537,1830,29714,2764,20076,2419,9638,1730,1048221,5580,465100,7916,345304,7234,119796,4502,583121,8454,411900,7891,171221,6641,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,182555,1841,14179,1930,8737,1392,6599,1151,2138,715,5442,1138,3576,908,1866,756,168376,2300,78585,3118,66530,2828,12055,1471,89791,3280,67714,3362,22077,1867,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1525962,4691,83391,5057,51169,3686,28745,2505,22424,2748,32222,3445,20224,3016,11998,1954,1442571,6802,671453,10011,481951,9555,189502,6931,771118,10839,531950,9940,239168,8471,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6345242,11070,404342,11469,263441,8796,144043,7908,119398,5896,140901,6505,85363,5223,55538,4143,5940900,13864,2891517,22431,1985810,21032,905707,16601,3049383,22699,2083186,20511,966197,15384,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,689994,3098,54990,3144,45448,2799,22699,2090,22749,2038,9542,1756,6561,1448,2981,871,635004,4176,335473,5498,229911,5474,105562,3993,299531,6186,226210,6213,73321,3558,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,139996,1144,5996,1044,3647,601,3022,594,625,262,2349,792,1339,486,1010,505,134000,1549,58045,2105,47356,1976,10689,1262,75955,2115,55139,2125,20816,1858,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1998158,5152,108671,5599,75845,4432,46583,3652,29262,2761,32826,3478,22745,3073,10081,1744,1889487,7939,899843,10435,681900,9844,217943,6749,989644,11032,713143,11376,276501,8117,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1613876,5237,90498,4959,64969,3436,33718,2527,31251,2803,25529,2935,15951,2113,9578,1646,1523378,8015,722945,9667,519668,10216,203277,6640,800433,10561,575423,10936,225010,6776,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,406671,2381,18712,2231,10819,1589,6246,1148,4573,982,7893,1443,4692,1088,3201,816,387959,3040,183555,5166,125951,4571,57604,3389,204404,5505,127141,4494,77263,4410,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1302377,3860,70976,3642,48067,2893,34457,2435,13610,1410,22909,2133,15521,1604,7388,1506,1231401,5243,562238,7653,462843,7655,99395,3690,669163,8033,513708,6768,155455,5043,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,127523,1802,7937,1533,5649,1147,3568,825,2081,663,2288,810,1478,594,810,456,119586,2203,59140,2380,44745,2371,14395,2198,60446,2741,46858,2803,13588,1816,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,881677,3325,35868,3429,15947,2466,9216,1701,6731,1432,19921,2427,8468,1500,11453,1899,845809,4145,292519,7328,184259,5406,108260,5475,553290,7705,292078,7047,261212,6879,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
0400000US01,1134198,4982,63153,4384,35969,3390,19865,2266,16104,2193,27184,2828,18634,2424,8550,1278,1071045,6804,496282,8159,351618,7334,144664,5971,574763,9419,378288,8198,196475,7741,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,173168,2072,10620,1408,6521,1125,3290,810,3231,875,4099,963,2466,718,1633,441,162548,2359,80781,2996,62360,3287,18421,1734,81767,3364,59986,3094,21781,2420,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1492670,4287,89417,4928,54796,3745,31894,3108,22902,2436,34621,2943,22542,2764,12079,1809,1403253,6218,604781,10652,420230,8886,184551,6527,798472,11800,552006,11429,246466,6883,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,675446,3618,39339,2538,25670,2226,14965,1927,10705,1651,13669,1645,8098,1257,5571,1203,636107,4420,312541,6286,224718,6470,87823,3897,323566,6787,211244,6824,112322,4931,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
