GEO_ID,B17001H_001E,B17001H_001M,B17001H_002E,B17001H_002M,B17001H_003E,B17001H_003M,B17001H_004E,B17001H_004M,B17001H_005E,B17001H_005M,B17001H_006E,B17001H_006M,B17001H_007E,B17001H_007M,B17001H_008E,B17001H_008M,B17001H_009E,B17001H_009M,B17001H_010E,B17001H_010M,B17001H_011E,B17001H_011M,B17001H_012E,B17001H_012M,B17001H_013E,B17001H_013M,B17001H_014E,B17001H_014M,B17001H_015E,B17001H_015M,B17001H_016E,B17001H_016M,B17001H_017E,B17001H_017M,B17001H_018E,B17001H_018M,B17001H_019E,B17001H_019M,B17001H_020E,B17001H_020M,B17001H_021E,B17001H_021M,B17001H_022E,B17001H_022M,B17001H_023E,B17001H_023M,B17001H_024E,B17001H_024M,B17001H_025E,B17001H_025M,B17001H_026E,B17001H_026M,B17001H_027E,B17001H_027M,B17001H_028E,B17001H_028M,B17001H_029E,B17001H_029M,B17001H_030E,B17001H_030M,B17001H_031E,B17001H_031M,B17001H_032E,B17001H_032M,B17001H_033E,B17001H_033M,B17001H_034E,B17001H_034M,B17001H_035E,B17001H_035M,B17001H_036E,B17001H_036M,B17001H_037E,B17001H_037M,B17001H_038E,B17001H_038M,B17001H_039E,B17001H_039M,B17001H_040E,B17001H_040M,B17001H_041E,B17001H_041M,B17001H_042E,B17001H_042M,B17001H_043E,B17001H_043M,B17001H_044E,B17001H_044M,B17001H_045E,B17001H_045M,B17001H_046E,B17001H_046M,B17001H_047E,B17001H_047M,B17001H_048E,B17001H_048M,B17001H_049E,B17001H_049M,B17001H_050E,B17001H_050M,B17001H_051E,B17001H_051M,B17001H_052E,B17001H_052M,B17001H_053E,B17001H_053M,B17001H_054E,B17001H_054M,B17001H_055E,B17001H_055M,B17001H_056E,B17001H_056M,B17001H_057E,B17001H_057M,B17001H_058E,B17001H_058M,B17001H_059E,B17001H_059M,NAME,B17001H_001MA,B17001H_001EA,B17001H_002EA,B17001H_002MA,B17001H_003EA,B17001H_003MA,B17001H_004MA,B17001H_004EA,B17001H_005EA,B17001H_005MA,B17001H_006MA,B17001H_006EA,B17001H_007MA,B17001H_007EA,B17001H_008EA,B17001H_008MA,B17001H_009MA,B17001H_009EA,B17001H_010MA,B17001H_010EA,B17001H_011MA,B17001H_011EA,B17001H_012MA,B17001H_012EA,B17001H_013EA,B17001H_013MA,B17001H_014EA,B17001H_014MA,B17001H_015MA,B17001H_015EA,B17001H_016MA,B17001H_016EA,B17001H_017MA,B17001H_017EA,B17001H_018MA,B17001H_018EA,B17001H_019EA,B17001H_019MA,B17001H_020MA,B17001H_020EA,B17001H_021MA,B17001H_021EA,B17001H_022MA,B17001H_022EA,B17001H_023MA,B17001H_023EA,B17001H_024EA,B17001H_024MA,B17001H_025EA,B17001H_025MA,B17001H_026EA,B17001H_026MA,B17001H_027MA,B17001H_027EA,B17001H_028MA,B17001H_028EA,B17001H_029EA,B17001H_029MA,B17001H_030EA,B17001H_030MA,B17001H_031EA,B17001H_031MA,B17001H_032MA,B17001H_032EA,B17001H_033MA,B17001H_033EA,B17001H_034MA,B17001H_034EA,B17001H_035EA,B17001H_035MA,B17001H_036EA,B17001H_036MA,B17001H_037EA,B17001H_037MA,B17001H_038EA,B17001H_038MA,B17001H_039EA,B17001H_039MA,B17001H_040MA,B17001H_040EA,B17001H_041EA,B17001H_041MA,B17001H_042EA,B17001H_042MA,B17001H_043EA,B17001H_043MA,B17001H_044EA,B17001H_044MA,B17001H_045EA,B17001H_045MA,B17001H_046EA,B17001H_046MA,B17001H_047EA,B17001H_047MA,B17001H_048EA,B17001H_048MA,B17001H_049EA,B17001H_049MA,B17001H_050EA,B17001H_050MA,B17001H_051MA,B17001H_051EA,B17001H_052EA,B17001H_052MA,B17001H_053EA,B17001H_053MA,B17001H_054MA,B17001H_054EA,B17001H_055EA,B17001H_055MA,B17001H_056MA,B17001H_056EA,B17001H_057EA,B17001H_057MA,B17001H_058EA,B17001H_058MA,B17001H_059MA,B17001H_059EA,state
0400000US18,5145873,5398,635369,14990,285350,8741,30899,2560,6023,1152,33530,2829,14428,2122,3853,1070,9261,1360,46344,3043,37067,2750,29309,3011,34051,2983,25541,2276,8678,1163,6366,950,350019,9591,29206,2312,5496,1201,29058,2830,12794,1665,5631,1291,8579,1388,61007,2988,55618,3463,37377,3023,39528,2850,31181,2617,15786,1884,18758,1604,4510504,16465,2242581,9348,121563,2674,26132,2767,162663,4512,88077,4101,32618,2225,60670,2484,180141,3687,276852,2941,296161,3205,351375,2839,321356,2272,197807,1432,127166,1190,2267923,10815,113723,2212,25612,2092,157429,4394,82579,3627,27864,2093,57634,2556,158112,3595,265237,3527,290520,3057,353706,2848,332318,2667,217704,2182,185485,1966,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2623523,2321,282840,10152,123184,6144,10934,1413,2533,758,13950,1767,4697,964,1771,577,3438,809,27417,2502,13734,1588,9396,1524,12990,1776,12104,1286,5394,844,4826,713,159656,5815,11564,1540,2041,625,10779,1609,5213,1065,1430,526,2320,631,33834,2337,24548,2159,14730,1531,18058,1774,12650,1566,8133,994,14356,1255,2340683,10390,1170690,6122,67543,1430,12170,1234,86502,3099,44971,2681,15082,1387,30872,1665,86722,2617,150991,1583,145276,1637,179176,1840,171540,1447,103143,989,76702,953,1169993,6589,63776,1588,14041,1757,83544,2894,40619,2338,15784,1417,29554,1685,74191,2554,138144,2249,140021,1576,176950,1790,173910,1674,111522,1166,107937,1425,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2177836,2151,241622,10938,108597,7078,11593,1728,1835,679,11838,1729,5092,1167,1262,483,3196,900,24729,2856,14058,1669,9307,1312,10320,1587,9515,1345,3356,786,2496,422,133025,5896,9768,1445,2244,810,10969,1854,4278,950,1623,629,3591,725,27806,1812,21225,1956,11913,1326,14396,1596,10058,1194,5940,1058,9214,1164,1936214,11337,965739,6937,55058,1806,11974,1524,71249,2625,35902,2230,12306,1343,26595,1389,75917,2793,126310,2073,119009,1522,145494,1629,139863,1332,83451,939,62611,791,970475,6187,54225,1483,11812,1260,66481,2590,35064,2524,11982,1258,23397,1236,63486,1994,118818,2039,117713,1397,147965,1668,144695,1252,89947,1203,84890,1528,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3661133,3368,633432,19560,283025,11229,28902,2319,5641,1085,31205,2782,12896,1689,5003,1045,8283,1384,41794,3344,32364,2423,31912,2923,32763,2838,30662,2209,13596,1511,8004,887,350407,10804,25639,2236,6636,1179,27621,2347,16592,2210,4998,1043,7786,1277,49910,3082,53172,3318,40836,2870,39691,2494,34787,2294,20969,1642,21770,1873,3027701,19570,1508839,11696,80119,2498,18848,1755,100852,4177,60819,2884,19779,1635,40189,2155,116603,3997,195262,2955,204011,2925,236201,2936,214496,2254,139518,1609,82142,1221,1518862,10853,77611,2567,15620,1791,98170,3495,53075,2841,20401,1964,32877,2258,106371,3271,179478,3476,202137,2921,241585,2522,226504,2329,152291,1675,112742,2031,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2688658,3711,333814,13903,143789,6699,14471,2316,2384,714,15740,2171,8105,1708,1770,574,4003,1160,23266,3060,16758,2175,12394,1992,17215,2140,16633,2232,6490,1197,4560,994,190025,9340,11990,1915,2625,955,12457,2033,7562,1355,2879,896,3623,879,29172,3587,31948,3073,22088,2549,21595,2502,19629,2056,11795,1581,12662,1282,2354844,13937,1176805,7092,63611,2220,12621,1989,84456,3212,42469,2792,15548,1521,28671,1795,96289,3111,162461,2573,152984,2248,177145,2587,165289,2278,107797,1323,67464,1207,1178039,9185,63568,2073,14695,2090,73994,3295,44993,2837,12786,1599,28346,1585,89265,3494,148235,3068,145588,2579,179304,2629,169939,2156,115435,1734,91891,1555,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1219640,1415,167018,8471,71989,4358,6263,1167,874,501,8941,1918,1888,540,862,382,1592,549,9475,1338,10057,1343,8321,1434,8942,1302,8988,1191,3898,727,1888,407,95029,5606,7915,1331,2079,739,7783,1431,3823,1061,943,482,1374,423,12076,1487,14580,1587,11565,1873,10569,1271,10539,1238,5107,905,6676,1013,1052622,8361,524207,4681,23447,1218,6543,1220,33675,2181,15799,1791,6845,963,13416,939,36350,1625,56520,1407,65786,1445,89164,1345,85354,1247,54647,752,36661,673,528415,5419,20168,1374,4288,816,28137,2035,17155,1785,5714,712,13330,835,32061,1625,54338,1533,65670,1876,91961,1295,89130,1275,57666,1004,48797,1143,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3099747,3563,210318,10539,91651,5762,6755,1228,1156,521,8440,1531,3978,1097,903,480,2674,896,15839,2428,11100,1721,7490,1293,12230,1892,12622,1856,4529,1143,3935,756,118667,6912,5778,1226,1847,832,7155,1278,3051,817,985,366,2428,741,19574,2506,18055,2076,11380,1587,15910,2126,13724,1644,7010,892,11770,1370,2889429,11285,1424156,6449,71050,1260,15820,2038,94362,3064,49646,2765,18132,1593,36198,1801,109498,2806,179193,2002,177517,1416,238595,2020,212841,1941,132447,1225,88857,1111,1465273,7309,68312,1298,14089,1842,91290,2983,46271,2742,17332,1397,34085,1684,100309,2623,173919,2013,181920,1589,244714,2189,222372,1674,144350,954,126310,1872,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4838798,5219,388025,13037,166121,7233,10747,1900,2636,752,12680,2004,5760,1204,2712,766,4508,1067,24688,3144,21789,2330,15965,2046,23689,2444,23213,2125,8780,1230,8954,1294,221904,8745,11016,1912,1652,693,10912,1683,6308,1365,2237,936,4761,1143,31035,2610,33507,3123,23357,2798,30489,2890,24813,2288,15874,1454,25943,2365,4450773,13840,2180106,7684,104663,2161,20204,2166,143808,4613,79306,4131,26452,1929,56148,2173,161772,3461,278426,2381,285882,2224,368114,2574,321593,2237,194752,1404,138986,1557,2270667,9208,97219,2429,19098,2154,141141,3735,75097,3249,27732,2136,49914,2161,145530,3356,271957,3399,289353,2854,380818,2858,348412,2343,219628,1638,204768,2546,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7384859,4550,966443,21393,439944,13093,36765,2725,8216,1487,44719,3170,22611,2453,8479,1139,14307,1786,78161,4313,53245,4060,45745,3426,53884,3114,46480,2756,16603,1487,10729,1182,526499,11636,38087,2986,7343,1281,42833,3052,20739,1926,7207,1073,14212,1618,90747,4008,78064,3593,60338,3671,59510,2754,49054,2425,25101,1914,33264,2380,6418416,21208,3197461,12931,151777,2710,31446,2277,216790,4715,117520,4055,42396,2248,84169,2579,250143,4431,375012,4131,404452,3526,523876,3050,487748,2935,304243,1663,207889,1467,3220955,11812,142606,3052,28460,2285,203338,4468,115580,3813,37055,2202,81856,2321,224384,3976,347846,3605,391095,3711,528037,2801,506019,2481,327459,1970,287220,2753,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4332236,2357,351714,12069,156365,7135,12322,1395,2231,643,13177,1645,4750,855,2604,613,3846,627,32940,2944,20033,2062,13989,1579,19642,1820,16833,1505,6892,845,7106,904,195349,6812,11492,1444,2284,597,10618,1579,5349,911,1440,397,4260,823,40265,2845,29331,2406,17224,1791,20768,1872,17784,1500,12665,1150,21869,1653,3980522,11900,1989746,7696,111328,1383,23490,1744,145004,3594,72154,2427,26456,1585,49623,1649,142595,3435,268255,2031,255166,1674,324482,1827,289559,1691,166858,1017,114776,1312,1990776,7081,105744,1480,21392,1602,139940,3218,68600,2689,24437,1798,48774,1905,125840,3114,252745,2357,248769,1809,328064,1879,293007,1543,176670,1157,156794,2093,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1674265,2677,250925,14900,109594,7021,11502,1863,2503,911,11798,2071,5335,1320,1453,640,3212,926,15494,1766,12984,1954,13126,1833,11151,1565,11667,1860,6623,1290,2746,661,141331,9268,9674,1928,1765,822,11273,2226,5841,1305,1385,584,3575,906,22662,3117,18391,2405,15477,2070,15854,2095,13629,1643,9735,1393,12070,1509,1423340,15230,709256,7606,35723,2299,7330,1379,50704,3187,29536,2357,10115,1388,17982,1748,58057,2232,81035,2729,93761,2393,107788,1637,100921,1885,71582,1415,44722,935,714084,9793,37327,2474,7965,1422,48211,3105,25774,2444,6415,1098,16060,1653,48902,3081,81833,2919,89050,2834,105955,2365,105816,1617,78927,1437,61849,1771,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4720015,4298,619605,16868,278375,9252,27521,2429,5432,1167,32094,2608,13019,1653,4675,1098,8753,1423,40544,3011,34249,2612,28582,2506,33437,2907,28557,2818,12220,1462,9292,1185,341230,10613,23334,2368,7418,1515,26381,2450,12140,1784,3835,950,7314,1157,57225,3454,50758,2855,38393,2969,39406,2577,32651,2189,19068,1920,23307,2098,4100410,17133,2033997,9583,108296,2599,22247,2411,144049,4154,76972,3613,27392,2019,51723,2433,158397,2831,268636,2989,257730,2655,316165,2776,287179,2937,189888,1550,125323,1722,2066413,11141,106475,2555,21403,1906,134355,4234,75541,2920,26188,2095,50771,2607,141538,3869,255230,2997,251669,3086,319068,2740,303758,2198,207023,2097,173394,2447,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,856784,1411,115004,7332,52280,3785,4621,1019,1261,563,4990,1140,1903,596,698,310,717,348,9086,1495,6036,1169,4691,1018,6241,1059,7327,1188,2528,638,2181,531,62724,4521,4270,870,846,473,5399,1225,1918,784,597,293,1514,547,11964,1577,8885,1215,4968,1083,7742,1234,7702,1001,3309,704,3610,574,741780,7183,377701,3899,18703,1087,4517,892,24161,1886,12923,1437,4092,824,10099,915,28578,1697,48225,1343,45280,1161,55510,1081,60636,1206,39772,634,25205,570,364079,4466,18632,1002,4634,1009,23053,1546,11418,1255,4254,716,8233,997,23595,1707,42333,1326,43426,1150,55631,1235,59960,1034,38025,698,30885,733,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1467518,2147,141478,8438,59500,4922,6177,1238,1519,619,5502,1169,2768,734,1397,540,2315,519,11523,1961,6879,1066,4647,917,6672,1033,6118,1068,1922,451,2061,450,81978,4608,5825,982,988,394,5531,1181,3314,812,517,264,2035,477,15514,1894,13302,1701,7958,1171,8187,1189,6790,1070,3688,625,8329,1037,1326040,8867,666330,5438,39844,1283,9032,1295,49308,1869,24674,1448,8002,892,16444,1013,52490,2199,90560,1252,83213,1014,99668,1094,94929,1036,56602,573,41564,668,659710,4847,37778,1053,7371,938,46351,1904,24557,1763,7795,891,16426,1064,43935,1884,83124,1663,78878,1280,99992,1286,97067,1124,59588,797,56848,1275,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1436089,3183,164131,10793,78123,6642,6499,1289,1416,703,6439,1502,3033,814,1138,704,1845,706,10943,1960,9220,1631,8564,1507,11329,1908,10313,1518,4677,790,2707,836,86008,5985,4601,1264,1292,641,6926,1896,2608,908,870,423,1967,686,10231,1611,13035,1815,10481,1453,12574,1675,10419,1671,6195,1316,4809,947,1271958,11576,651598,6905,28201,1261,6652,1323,36483,2239,16853,1720,6405,1166,13662,1211,41718,2032,84883,1806,88204,1663,102893,1982,102864,1512,77753,812,45027,896,620360,6924,27237,1640,5198,823,33577,2649,16795,1927,6147,1053,11971,1105,41267,1656,76901,1889,78294,1468,94046,1700,102460,1654,75016,1298,51451,1177,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1176482,1718,108678,9192,49999,5176,4588,1253,1426,843,5401,1653,2765,978,898,430,1988,559,6531,1713,5479,1233,4906,996,6894,1444,4969,1012,2793,728,1361,514,58679,5068,4545,1273,536,362,4930,1322,2651,950,1300,485,1586,629,8461,1532,9254,1392,6673,1379,6197,1022,5218,965,2932,674,4396,750,1067804,9379,531020,5353,23558,1339,5237,1093,34542,1996,18966,1781,7226,1191,14174,1198,41363,2111,59979,1294,68571,1065,94891,1515,84233,1054,47734,769,30546,646,536784,5465,22227,1349,4908,1007,31381,2177,20486,2031,6727,1198,13051,1203,35776,1858,55937,1461,69777,1384,98683,1079,86540,966,51104,744,40187,893,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5050206,6173,314110,12105,138484,7300,11183,1883,2461,695,13828,2365,4890,1085,2837,976,4654,1201,17356,2314,14567,1982,13099,1670,19735,2415,17338,1860,7299,1151,9237,1261,175626,7935,10154,1671,1743,611,10693,1779,5804,1228,1742,639,4560,1060,18814,2646,20585,2197,17492,2158,24716,2393,19830,2524,14644,1813,24849,2365,4736096,13250,2318839,8465,109119,2038,24974,2177,160004,4530,89759,3935,30349,2299,61393,2537,166968,2986,256898,2519,294021,1933,398832,2588,350245,1966,214402,1323,161875,1695,2417257,8757,104442,1798,24523,2046,153218,4029,83659,3859,28946,1929,58693,2156,155037,2904,249612,2410,297751,2342,408254,2481,368438,2679,243664,1866,241020,2738,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,814931,1398,97900,6311,45939,3552,3019,951,617,456,3522,964,1521,611,422,311,522,375,6988,1276,6198,1021,4960,1302,6611,1079,7557,1249,2528,589,1474,444,51961,3894,2945,999,876,509,2696,879,1072,520,348,355,569,405,7590,1365,7794,1386,7466,1777,4879,967,8240,1283,3780,817,3706,932,717031,6399,357887,4143,15254,1203,3529,783,19796,1755,9145,1445,4039,854,7351,1159,23356,1776,42815,1824,40274,1871,52727,1563,62463,1393,46150,738,30988,715,359144,3925,14186,956,3170,901,17545,1575,8597,1472,2870,817,7165,1201,20874,1442,36014,1573,37404,1873,57277,1191,67836,1360,48218,870,37988,1083,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10939174,8201,1099962,24726,491633,12957,46360,3066,8713,1298,50835,3526,22332,2262,6979,1134,13043,1362,74124,4987,62352,3739,47307,2965,57533,3679,53784,3498,24870,2259,23401,2054,608329,14836,44941,2978,7871,1449,45931,3088,22248,2388,7914,1227,13935,1892,92736,5228,85873,4540,58848,3898,66441,3416,61223,3670,38446,2604,61922,3709,9839212,25052,4853253,14440,231400,2920,45726,2873,307254,5196,166816,4819,56904,2923,121595,3343,367685,6407,640621,4023,626090,3313,788594,4041,720399,3739,445873,2433,334296,2848,4985959,14427,218377,2887,44026,3034,290837,6434,157987,4887,51667,2813,115163,3039,331442,5744,625484,4704,618670,4135,794904,3338,751816,3762,502427,2765,483159,4171,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6149435,6302,750160,19250,333698,10932,28249,2473,6200,1494,31703,3155,14578,2154,5770,1207,9033,1275,57267,4086,44567,3248,36450,3385,39992,3360,36826,2600,13920,1697,9143,1290,416462,11364,27396,2244,6048,1287,28961,3083,14331,1960,4202,1022,8746,1462,72041,4097,57208,3389,54245,3694,45298,3196,42631,3093,25800,2462,29555,2288,5399275,20428,2665044,11537,130913,2412,30802,2567,182349,4398,92788,4186,30142,2216,66481,2535,196233,4629,319496,3108,371111,4142,419022,3561,383997,2782,275976,1764,165734,1755,2734231,12275,124501,2534,24557,2301,176015,4932,89841,4474,27845,2156,61356,2584,173369,4187,316579,3732,362375,3838,432959,3175,415262,3133,299620,2709,229952,2645,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
