GEO_ID,C02003_001E,C02003_001M,C02003_002E,C02003_002M,C02003_003E,C02003_003M,C02003_004E,C02003_004M,C02003_005E,C02003_005M,C02003_006E,C02003_006M,C02003_007E,C02003_007M,C02003_008E,C02003_008M,C02003_009E,C02003_009M,C02003_010E,C02003_010M,C02003_011E,C02003_011M,C02003_012E,C02003_012M,C02003_013E,C02003_013M,C02003_014E,C02003_014M,C02003_015E,C02003_015M,C02003_016E,C02003_016M,C02003_017E,C02003_017M,C02003_018E,C02003_018M,C02003_019E,C02003_019M,NAME,C02003_001MA,C02003_001EA,C02003_002MA,C02003_002EA,C02003_003EA,C02003_003MA,C02003_004MA,C02003_004EA,C02003_005EA,C02003_005MA,C02003_006EA,C02003_006MA,C02003_007MA,C02003_007EA,C02003_008EA,C02003_008MA,C02003_009MA,C02003_009EA,C02003_010EA,C02003_010MA,C02003_011EA,C02003_011MA,C02003_012MA,C02003_012EA,C02003_013EA,C02003_013MA,C02003_014EA,C02003_014MA,C02003_015EA,C02003_015MA,C02003_016EA,C02003_016MA,C02003_017EA,C02003_017MA,C02003_018EA,C02003_018MA,C02003_019EA,C02003_019MA,state
0400000US18,6537334,-555555555,6395519,7369,5513003,9610,598171,6855,16295,1918,107736,3733,2824,1681,157490,9515,141815,7369,18225,2671,123590,7302,136057,7090,58686,5473,26761,2400,22376,3453,5923,1840,22311,3268,5556,1419,202,214,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3074186,-555555555,3014209,4965,2817947,5797,91660,3711,8153,1445,56519,2205,2260,754,37670,4870,59977,4965,5913,1645,54064,4518,56358,4497,24050,3274,15765,2179,9031,1665,687,344,6825,1591,3449,1008,170,266,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2885905,-555555555,2794412,6249,2468884,7141,167414,4128,26087,2761,71821,2664,2263,1453,57943,7162,91493,6249,10045,2175,81448,5267,84798,6008,30641,3544,25823,2732,11370,2238,3651,1281,13313,2501,5851,1247,844,570,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4380415,-555555555,4293204,6226,3844617,5968,344584,6354,8141,1423,55397,3007,2149,1098,38316,5055,87211,6226,7438,1693,79773,5989,81720,6058,38782,4372,19063,1763,10733,1841,3029,1294,10113,1964,5073,1272,418,418,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4601893,-555555555,4523418,6207,2891506,6690,1483239,6017,25551,2421,72216,2464,2209,1073,48697,6896,78475,6207,6831,1587,71644,6082,70356,5481,26067,3764,20528,2361,7886,1790,4884,1569,10991,2108,6687,1876,1432,1031,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1329192,-555555555,1303087,2308,1264328,1246,13614,1648,8066,1074,14414,1392,156,139,2509,768,26105,2308,1208,548,24897,2383,24736,2232,6044,1432,12660,1440,3957,949,385,354,1690,662,1215,620,154,246,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5884563,-555555555,5700940,9129,3417690,12404,1720936,7404,17171,2528,339527,4265,2637,1113,202979,13193,183623,9129,22876,3429,160747,8668,168112,8402,63347,5571,21746,3335,36246,3754,10445,2316,36328,4401,14238,2525,1273,655,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6646144,-555555555,6462357,8728,5323896,12317,473527,7935,13230,2280,381262,3962,900,612,269542,11807,183787,8728,35327,4607,148460,7603,171414,8623,74696,6641,20122,1548,33186,3197,3551,1014,39859,4808,11674,1932,699,519,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9883360,-555555555,9629016,9914,7840426,8758,1388360,7531,56356,3027,248093,4128,1829,680,93952,7702,254344,9914,25717,2533,228627,9352,237908,9644,87840,6418,56965,2780,44897,3989,12762,2735,35444,3294,15916,2354,520,335,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5379139,-555555555,5242690,7404,4596694,6789,287165,5702,56230,2170,226902,3537,2336,1001,73363,6581,136449,7404,10918,2010,125531,7020,127543,6385,44997,4406,32693,2269,29490,3101,4528,1880,15835,2402,8053,1815,853,930,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2984926,-555555555,2952074,3494,1768736,4408,1123620,5037,12591,1367,23923,2452,399,306,22805,4018,32852,3494,1765,755,31087,3379,30175,3331,13329,2565,7157,1559,5382,1482,1224,653,3083,953,2630,979,47,145,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6021988,-555555555,5879162,6904,4981999,6489,691631,5818,28000,2718,102180,3291,4480,1370,70872,6403,142826,6904,14350,3135,128476,6279,135391,6622,46631,4964,40778,3596,19479,2401,9397,2592,19106,3217,7211,1729,224,224,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,1005141,-555555555,979371,2632,896467,1819,3605,1071,65148,2263,6442,1141,1183,786,6526,1447,25770,2632,1388,741,24382,2388,24165,2594,3173,1136,14183,1564,3789,1123,709,542,2311,1071,1420,516,185,212,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1855525,-555555555,1816904,3717,1634952,5242,85483,3465,15818,1796,36670,1809,1227,1206,42754,4948,38621,3717,3539,986,35082,3717,35431,3254,13176,2337,10097,1576,6869,1312,454,282,4835,1010,2353,779,837,1366,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2758931,-555555555,2644483,7240,1922203,12400,227696,4251,31415,2513,207736,5128,18441,1715,236992,12600,114448,7240,19284,3133,95164,6780,103628,6764,22906,2961,13149,1642,29476,3217,3648,1472,34449,4026,9899,2851,921,752,Nevada,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1320718,-555555555,1296502,2909,1241905,2511,16515,2631,2321,756,29743,1915,191,193,5827,1656,24216,2909,2382,1157,21834,2590,21462,2873,5610,1547,7061,1030,5198,1556,313,296,3280,1408,2582,1195,172,273,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8864590,-555555555,8641786,11528,6111675,20981,1207688,10732,21574,3456,775176,5882,2606,1623,523067,19197,222804,11528,56325,5116,166479,10925,205487,9744,64565,6358,16554,2202,43978,5255,10120,2710,70270,6106,16098,3732,1219,787,New Jersey,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2085538,-555555555,2019839,5452,1499853,13369,42843,2442,192903,3241,27714,1774,1431,707,255095,13686,65699,5452,24815,3388,40884,4738,62572,5302,9835,2591,15791,2799,7849,1622,1534,819,27563,3314,2997,1049,130,122,New Mexico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19570261,-555555555,19037249,16272,12767396,31188,3046610,15504,73392,5772,1498346,8087,7456,2870,1644049,29249,533012,16272,156134,9565,376878,12320,490697,15932,135284,9284,55287,5100,90710,5736,20499,2805,188917,9841,38840,4733,3475,1819,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9752073,-555555555,9527863,10676,6817441,17870,2107908,10420,113280,3635,227727,4278,5568,2118,255939,15642,224210,10676,30066,4578,194144,9174,206038,9312,79964,6405,39366,3852,28312,3176,16118,2990,42278,4978,17191,3056,981,614,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,699628,-555555555,685538,2192,626192,1217,10202,1652,37301,1767,6737,846,1190,1072,3916,1115,14090,2192,1478,809,12612,2120,13882,2186,3102,1009,6604,1515,1947,891,449,356,1780,822,196,207,12,32,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11544225,-555555555,11278251,10063,9547022,7437,1413110,9120,21692,2168,200878,4341,4101,1494,91448,6750,265974,10063,23696,2626,242278,9659,244659,9459,119330,7388,44782,2631,35036,3706,11226,2678,34285,3465,20200,2679,1115,517,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3814820,-555555555,3520320,8492,2805612,8499,272820,4079,278028,6128,70527,2386,3925,504,89408,6788,294500,8492,12596,1758,281904,8404,281837,8959,32431,3462,199457,7459,12093,1653,20655,2619,17201,1864,12138,2071,525,365,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3899353,-555555555,3743002,7736,3321591,11013,69719,3737,47066,4202,149455,4172,16415,2030,138756,10034,156351,7736,16230,3513,140121,6741,142460,7796,19719,2724,57693,4386,36331,3406,2475,1592,26242,4166,12807,2322,1084,681,Oregon,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12763536,-555555555,12499939,11268,10456819,12163,1400003,11914,21310,2890,368996,5227,7135,3790,245676,11949,263597,11268,37188,4268,226409,11092,244054,9989,109655,7946,32581,2589,40893,4620,10622,2035,50303,4944,18165,3384,1378,670,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1050292,-555555555,1021085,2898,857897,6212,67840,4989,4809,1277,33814,1441,201,203,56524,5934,29207,2898,6041,1373,23166,2719,25962,2805,9346,2036,3396,1022,3936,1114,2301,1390,6983,1586,3205,1119,40,66,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4723723,-555555555,4628988,6321,3165844,8016,1307087,6873,15317,1679,59956,2302,1738,950,79046,7125,94735,6321,11070,2455,83665,6574,89064,5788,39077,4358,15071,2050,11448,1876,4900,1261,18568,3191,5138,1668,533,326,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,833354,-555555555,815674,2662,711562,2706,13055,1334,73305,2504,9537,1227,460,404,7755,1940,17680,2662,1669,1236,16011,2269,17041,2665,3857,1405,8676,1657,1259,701,933,544,2316,1684,639,570,0,147,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6456243,-555555555,6337879,6767,5036564,9580,1091759,6706,17594,3153,96086,3063,2618,781,93258,9911,118364,6767,11944,2285,106420,6233,111818,6442,40795,4260,32598,2436,18456,2590,3033,926,16936,2902,6446,1548,100,120,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26059203,-555555555,25444780,18874,19546170,48902,3099425,15541,126041,8463,1052002,8660,21938,2767,1599204,48872,614423,18874,144885,9980,469538,14766,577232,18439,141972,10710,134420,5851,101819,9017,22523,3554,176498,11506,35942,4583,1249,763,Texas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2855287,-555555555,2785688,5864,2514908,10080,31797,3012,31448,2746,62575,2843,25765,2742,119195,9169,69599,5864,10700,2045,58899,5337,63073,5669,10790,2769,14644,2169,16015,2582,356,369,21268,3401,5987,1516,539,449,Utah,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626011,-555555555,613411,1181,595252,736,6411,776,2165,670,8234,770,0,143,1349,566,12600,1181,746,298,11854,1151,11641,1081,2858,877,5130,716,2382,764,177,205,1094,360,959,445,0,143,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8185867,-555555555,7922174,11484,5661067,12880,1576258,9466,23022,3007,469669,6255,5008,1689,187150,12235,263693,11484,33365,4998,230328,10514,240024,10690,76768,6743,33337,3455,65934,5719,12596,2429,51389,5481,21824,3501,1845,719,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6897012,-555555555,6552550,11290,5402912,12547,248631,6701,95015,4437,509565,6656,41156,2910,255271,11767,344462,11290,35314,4689,309148,11227,312277,10854,56532,5098,79783,4910,95997,5026,8166,1882,71799,5991,28837,4081,3348,1359,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1855413,-555555555,1819384,3474,1738148,2503,61306,3320,2636,836,12173,1232,717,669,4404,1681,36029,3474,1399,629,34630,3359,33793,3433,9746,2259,17531,2303,2933,944,1976,1215,1607,683,2011,805,225,354,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5726398,-555555555,5612068,6266,4967566,9048,359317,4802,52161,2611,135815,3419,1066,525,96143,8869,114330,6266,15255,2553,99075,5923,108047,5892,38346,4165,27991,2653,18383,3130,4413,1602,18914,2685,5819,1378,464,330,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,576412,-555555555,558769,2317,523798,2887,5720,1395,12375,1899,5637,1103,78,85,11161,2503,17643,2317,1714,1022,15929,2135,16441,2342,4068,1140,8318,1687,1284,523,458,321,2313,1102,1202,779,0,185,Wyoming,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3667084,-555555555,3219780,15458,2536665,23266,304289,11913,13043,3101,13723,2991,120,187,351940,16069,447304,15458,17573,2423,429731,14989,438753,15010,416354,14597,1847,1024,323,325,2018,888,18211,2529,8352,2418,199,209,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
