GEO_ID,B17001I_001E,B17001I_001M,B17001I_002E,B17001I_002M,B17001I_003E,B17001I_003M,B17001I_004E,B17001I_004M,B17001I_005E,B17001I_005M,B17001I_006E,B17001I_006M,B17001I_007E,B17001I_007M,B17001I_008E,B17001I_008M,B17001I_009E,B17001I_009M,B17001I_010E,B17001I_010M,B17001I_011E,B17001I_011M,B17001I_012E,B17001I_012M,B17001I_013E,B17001I_013M,B17001I_014E,B17001I_014M,B17001I_015E,B17001I_015M,B17001I_016E,B17001I_016M,B17001I_017E,B17001I_017M,B17001I_018E,B17001I_018M,B17001I_019E,B17001I_019M,B17001I_020E,B17001I_020M,B17001I_021E,B17001I_021M,B17001I_022E,B17001I_022M,B17001I_023E,B17001I_023M,B17001I_024E,B17001I_024M,B17001I_025E,B17001I_025M,B17001I_026E,B17001I_026M,B17001I_027E,B17001I_027M,B17001I_028E,B17001I_028M,B17001I_029E,B17001I_029M,B17001I_030E,B17001I_030M,B17001I_031E,B17001I_031M,B17001I_032E,B17001I_032M,B17001I_033E,B17001I_033M,B17001I_034E,B17001I_034M,B17001I_035E,B17001I_035M,B17001I_036E,B17001I_036M,B17001I_037E,B17001I_037M,B17001I_038E,B17001I_038M,B17001I_039E,B17001I_039M,B17001I_040E,B17001I_040M,B17001I_041E,B17001I_041M,B17001I_042E,B17001I_042M,B17001I_043E,B17001I_043M,B17001I_044E,B17001I_044M,B17001I_045E,B17001I_045M,B17001I_046E,B17001I_046M,B17001I_047E,B17001I_047M,B17001I_048E,B17001I_048M,B17001I_049E,B17001I_049M,B17001I_050E,B17001I_050M,B17001I_051E,B17001I_051M,B17001I_052E,B17001I_052M,B17001I_053E,B17001I_053M,B17001I_054E,B17001I_054M,B17001I_055E,B17001I_055M,B17001I_056E,B17001I_056M,B17001I_057E,B17001I_057M,B17001I_058E,B17001I_058M,B17001I_059E,B17001I_059M,NAME,B17001I_001EA,B17001I_001MA,B17001I_002MA,B17001I_002EA,B17001I_003MA,B17001I_003EA,B17001I_004EA,B17001I_004MA,B17001I_005MA,B17001I_005EA,B17001I_006MA,B17001I_006EA,B17001I_007MA,B17001I_007EA,B17001I_008MA,B17001I_008EA,B17001I_009EA,B17001I_009MA,B17001I_010EA,B17001I_010MA,B17001I_011MA,B17001I_011EA,B17001I_012MA,B17001I_012EA,B17001I_013MA,B17001I_013EA,B17001I_014MA,B17001I_014EA,B17001I_015EA,B17001I_015MA,B17001I_016MA,B17001I_016EA,B17001I_017MA,B17001I_017EA,B17001I_018MA,B17001I_018EA,B17001I_019MA,B17001I_019EA,B17001I_020EA,B17001I_020MA,B17001I_021EA,B17001I_021MA,B17001I_022EA,B17001I_022MA,B17001I_023MA,B17001I_023EA,B17001I_024MA,B17001I_024EA,B17001I_025MA,B17001I_025EA,B17001I_026EA,B17001I_026MA,B17001I_027EA,B17001I_027MA,B17001I_028EA,B17001I_028MA,B17001I_029MA,B17001I_029EA,B17001I_030MA,B17001I_030EA,B17001I_031EA,B17001I_031MA,B17001I_032EA,B17001I_032MA,B17001I_033EA,B17001I_033MA,B17001I_034MA,B17001I_034EA,B17001I_035MA,B17001I_035EA,B17001I_036MA,B17001I_036EA,B17001I_037EA,B17001I_037MA,B17001I_038EA,B17001I_038MA,B17001I_039EA,B17001I_039MA,B17001I_040MA,B17001I_040EA,B17001I_041MA,B17001I_041EA,B17001I_042EA,B17001I_042MA,B17001I_043EA,B17001I_043MA,B17001I_044EA,B17001I_044MA,B17001I_045MA,B17001I_045EA,B17001I_046MA,B17001I_046EA,B17001I_047MA,B17001I_047EA,B17001I_048EA,B17001I_048MA,B17001I_049EA,B17001I_049MA,B17001I_050MA,B17001I_050EA,B17001I_051MA,B17001I_051EA,B17001I_052MA,B17001I_052EA,B17001I_053EA,B17001I_053MA,B17001I_054EA,B17001I_054MA,B17001I_055EA,B17001I_055MA,B17001I_056MA,B17001I_056EA,B17001I_057EA,B17001I_057MA,B17001I_058MA,B17001I_058EA,B17001I_059EA,B17001I_059MA,state
0400000US18,399798,1612,114605,8328,51716,4414,10820,1674,2387,645,10062,1577,3712,925,979,569,1174,489,5279,1324,7451,1511,5899,1280,2388,657,668,369,635,374,262,187,62889,5383,10919,1631,2626,1011,10331,1874,3987,1323,1175,460,2135,591,7930,1499,11852,1628,7519,1445,2374,767,980,425,406,221,655,372,285193,8464,153275,5271,12547,1584,2990,881,16457,2092,9453,1531,2584,915,6627,1223,19357,2044,28015,2169,23775,2117,17030,1305,8500,883,3632,704,2308,482,131918,4885,13385,1523,2774,710,14663,2023,7532,1466,2347,643,4525,861,15459,1701,19957,2065,19384,1817,15080,1330,9780,963,3918,605,3114,655,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,155489,1767,40364,5245,20323,2787,3890,831,619,381,3050,862,2021,841,524,355,842,423,2192,860,3114,994,2127,830,1408,580,234,241,284,237,18,34,20041,2955,3026,786,421,277,3417,1053,1250,712,248,321,786,401,4300,989,3109,949,2338,889,684,338,201,146,226,236,35,49,115125,5198,60138,2961,5393,1000,1238,525,7802,1324,4607,1363,1687,660,1793,644,7989,1013,9721,1407,8384,1229,6259,1178,3462,786,1047,460,756,340,54987,3547,6432,965,1201,518,7404,1367,3970,798,1410,482,1925,632,5192,1017,9415,1216,7634,1363,5988,969,2391,689,965,538,1060,487,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,307847,1209,80140,6861,37716,3781,6608,1247,1555,687,6751,1239,2465,663,981,338,1214,395,5186,1206,4596,1324,4122,981,2731,760,1137,430,299,229,71,86,42424,3998,7413,1300,1216,618,6659,1461,3050,830,1042,558,1800,621,6115,1066,6361,993,4483,979,1832,622,1733,685,484,363,236,145,227707,6879,119567,4279,12477,1286,3483,791,12957,1435,7451,1157,2018,571,4489,711,14470,1602,20758,1630,17778,1436,12877,1126,6424,681,3530,625,855,342,108140,3829,11066,1198,2748,689,14286,1404,6160,1132,1708,523,3848,637,13364,1342,16650,1297,15430,1459,11779,1016,6336,908,2779,611,1986,689,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,129206,1790,40234,5074,20426,2598,3872,690,740,344,3593,1127,1621,724,83,121,1036,562,1469,716,3850,1061,2803,1025,894,452,200,225,91,123,174,125,19808,2989,3899,1033,800,423,2519,791,1010,428,166,176,315,224,3244,1073,3522,1059,2436,807,933,476,574,404,239,225,151,178,88972,5492,47845,3510,3496,967,900,601,5594,1000,2838,815,524,321,780,436,6349,953,8519,1235,8936,1489,5626,1238,2719,633,982,431,582,290,41127,2858,4008,995,946,511,5238,1062,1715,522,372,306,1816,717,4683,831,7117,1323,6475,999,4193,767,2335,679,1306,564,923,398,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,200888,1430,45881,5374,20860,2969,3238,865,890,481,1958,758,1051,629,346,241,536,252,2460,894,3818,1051,2946,890,1805,900,656,352,696,479,460,308,25021,3353,3143,877,561,339,3194,866,1060,422,627,444,593,441,2459,706,4892,981,3876,1233,1319,547,1307,620,716,466,1274,576,155007,5494,87298,3569,6378,1112,2034,905,7980,1319,4056,1155,865,487,2115,827,9258,1358,18122,1989,14494,1715,11042,1636,6242,886,2668,546,2044,625,67709,3297,6261,975,1380,557,5237,949,3064,874,1107,418,2071,762,6650,1141,11647,1546,9053,1416,8521,1205,6331,842,3102,499,3285,706,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,17156,751,5035,1452,2070,852,168,122,0,155,311,212,153,230,119,79,158,256,166,194,381,314,381,353,42,59,2,6,108,151,81,109,2965,904,816,539,133,131,309,205,18,29,0,155,56,115,461,319,553,372,142,213,257,220,185,243,0,155,35,60,12121,1498,5997,1162,603,400,141,143,562,356,377,280,15,25,391,365,720,427,741,451,295,242,1179,431,617,426,155,107,201,178,6124,1045,590,360,139,187,695,389,193,179,0,155,381,351,618,347,941,526,844,414,991,447,473,278,152,130,107,112,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,500783,1454,67666,7697,28322,3629,5686,1345,1501,566,4043,1073,1581,721,769,471,1112,534,3599,1005,4215,1063,3208,967,1639,712,683,452,0,190,286,275,39344,4920,5084,1356,411,302,3710,1114,1827,839,578,372,687,411,4718,1013,11544,2123,6049,1224,2101,683,781,432,826,457,1028,542,433117,7932,231106,3882,21756,1669,6858,1417,20402,1422,7532,1150,2845,602,6489,886,26939,1214,52669,1652,39861,1592,25955,1242,12576,896,4533,671,2691,576,202011,5169,21039,1574,3921,1003,22566,2041,9742,1358,3595,909,5945,917,19695,1405,34941,2087,31903,1187,24365,1204,14429,933,6115,769,3755,774,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,650568,2526,201088,11031,89626,6107,14034,1378,1907,678,15130,1879,6654,1482,1610,496,4592,910,12131,1901,12003,1982,8087,1481,4665,967,4253,935,3340,685,1220,374,111462,6438,11658,1433,3111,1077,10953,1754,6123,1268,2229,692,4123,1025,16852,1931,18122,2019,13640,1514,10424,1429,7678,1139,4500,814,2049,656,449480,10718,227562,5823,18353,1501,3638,885,19431,2005,12678,1568,3686,853,8249,1133,29824,1765,43967,2168,36282,1616,28484,995,14596,1006,5910,810,2464,486,221918,6446,18579,1508,5424,1367,20778,1776,11692,1732,3227,846,7012,1090,23605,2000,39241,2015,36469,1710,27499,1592,16519,1169,6909,929,4964,686,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,444908,1436,130778,7976,63867,4621,10322,1364,2452,832,11428,1594,4502,879,1450,470,2416,794,8646,1385,7568,1480,7759,1275,3475,826,2759,687,791,378,299,227,66911,4686,9253,1216,1544,632,8988,1302,4196,1049,1473,530,2328,617,10236,1316,10632,1373,8571,1416,5036,982,2618,622,962,367,1074,453,314130,8169,159862,5082,12353,1349,2816,777,19402,2155,9921,1498,2753,737,6804,1041,19058,1657,25323,2018,23583,1670,18732,1299,10003,1157,5683,687,3431,773,154268,4846,13860,1263,3233,899,19391,1681,10819,1456,2097,623,6608,1061,16475,1715,20930,1569,22056,1695,17209,1197,11360,955,5295,871,4935,721,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,257735,907,66186,6229,31371,3663,5475,1163,1218,802,5435,1133,1616,769,648,381,1173,461,4412,1156,5135,1136,3569,898,1546,601,827,393,56,80,261,252,34815,3718,7252,1236,957,399,5389,1375,1629,623,743,407,561,347,4150,740,7385,1260,4009,924,1528,669,785,391,130,127,297,220,191549,6252,100644,3879,9723,1407,1625,510,13255,1204,6074,1021,1857,540,3284,642,10268,1312,19776,1506,17416,1361,9674,1119,3872,705,2346,726,1474,451,90905,3796,10178,1334,3416,855,13810,1413,4264,797,2636,666,3193,762,8937,1306,13184,1233,14592,1323,9350,1230,4124,568,2382,603,839,344,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,72902,2360,25138,4055,11570,2184,1158,469,133,148,1794,537,1219,543,117,127,893,433,2270,1005,1789,736,1253,546,601,347,102,148,170,157,71,122,13568,2482,2270,766,687,371,1856,815,780,446,546,516,392,302,2296,881,1710,677,1460,656,756,362,432,294,120,136,263,314,47764,4330,26113,2966,1889,606,1248,611,2268,925,651,396,161,128,567,386,4571,1449,5957,1433,3712,1083,2999,865,1391,594,339,279,360,368,21651,2483,3266,1104,312,244,1830,680,1276,442,587,404,1260,447,2802,721,3130,1020,2653,822,2177,715,1432,529,548,444,378,287,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,214670,1959,64160,5768,32511,3531,6986,1510,1166,517,5281,1122,2250,751,354,209,1215,472,4474,1373,4751,1116,3515,997,1322,513,655,318,301,190,241,219,31649,3404,4397,1084,714,374,4347,1084,2313,764,235,174,1021,456,4365,1308,6206,960,4127,1036,2496,794,504,265,355,297,569,427,150510,6106,79227,3844,5498,1288,2536,928,8205,1504,4360,1291,1496,679,2962,729,9027,1100,15600,1508,12335,1013,8163,1102,4750,829,2935,662,1360,592,71283,3762,7447,986,1161,415,7715,1204,4577,1032,1501,560,2508,630,7990,1528,11823,1649,9662,1052,7973,1209,5240,866,2694,500,992,260,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,30437,437,8471,1704,3221,891,471,258,165,172,666,306,312,223,116,79,218,128,236,241,533,497,182,151,157,170,50,81,115,100,0,157,5250,1055,402,214,69,61,1027,379,244,259,369,307,179,126,1029,519,245,163,716,477,319,229,293,203,141,250,217,198,21966,1694,10853,1408,442,285,153,140,1478,416,258,248,57,98,329,317,1261,514,1959,573,2516,869,1074,442,730,391,346,255,250,231,11113,1243,1266,632,132,121,1424,454,486,332,159,201,266,174,1408,672,1518,506,1188,392,816,311,1662,555,572,314,216,187,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,174768,1068,46854,5373,21735,2718,4294,978,698,406,4361,1079,990,509,176,121,1008,421,3185,1061,3178,988,2078,758,973,477,757,335,26,33,11,19,25119,3450,4272,1199,915,438,3977,1049,1386,691,671,429,373,268,3951,1075,4016,840,3200,967,1081,345,618,436,318,259,341,352,127914,5347,69900,3365,8619,1238,1454,566,7762,1145,3836,793,1251,419,2911,573,8206,1309,11791,1279,10211,1275,7645,1056,4131,757,1421,439,662,271,58014,3214,6282,1099,1238,524,8547,1258,3605,674,544,298,1876,527,6966,1197,8670,1180,8904,1078,6146,896,3195,732,1396,494,645,344,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,743220,1269,184070,11672,87001,6339,13398,1735,2658,824,14471,2125,6199,1228,2051,713,3784,1068,9566,1397,12045,1944,12114,1786,5140,1015,3238,939,1499,497,838,367,97069,6619,13649,1934,3039,873,13589,1654,5443,969,2045,624,3810,882,11343,1880,15860,1773,15888,1712,5027,1073,4488,1157,1705,655,1183,431,559150,11869,291907,6332,25332,2023,6096,1260,28669,3013,17181,2125,5714,1141,9586,1402,36061,1686,51989,2371,44426,1982,36070,1307,18409,1251,8146,525,4228,517,267243,6898,23128,1956,4280,987,29782,2235,15698,1782,4649,987,9439,1177,30682,1924,42548,2099,39661,1977,32836,1181,18627,1223,10080,831,5833,546,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,38621,1153,9807,2922,4675,1443,890,477,338,338,928,514,423,330,291,404,353,366,456,318,337,320,583,419,37,68,0,181,39,67,0,181,5132,1871,810,610,298,431,598,459,340,364,282,287,37,63,1273,620,134,156,921,588,127,167,66,108,93,152,153,248,28814,2719,13748,1525,1012,468,270,295,1287,537,741,410,113,168,285,196,2057,618,2128,601,2678,831,1915,686,604,314,519,289,139,177,15066,1672,1393,445,286,262,2211,605,395,285,353,265,372,328,1037,633,2224,753,2577,678,1884,537,1344,366,372,278,618,313,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1616927,2292,320305,16272,137009,8613,20812,2431,4036,1068,20001,2414,9506,1682,2372,815,6238,1338,14927,2396,21382,2733,14329,2026,11389,1477,5175,1158,4186,905,2656,784,183296,9567,20496,2279,3299,939,19703,2259,10666,1635,2892,944,7117,1334,19174,2323,31565,3358,26436,2767,15389,1890,13194,2144,7307,1056,6058,981,1296622,16307,673457,8644,50600,2506,11828,1723,57057,3320,28495,2766,9634,1378,20654,1696,79257,2514,121401,2765,113323,2137,90703,1754,54322,1344,24270,1226,11913,828,623165,9602,48887,2174,10533,1648,57555,3176,25482,2115,9212,1404,16757,1744,65341,2406,99009,3365,97795,2748,91329,1954,53454,2201,28888,1103,18923,1132,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,959720,1730,245320,10627,111852,6201,16601,1666,2908,966,18223,2347,5926,1301,2176,543,5207,1240,12416,1827,13151,2019,12606,2039,9121,1602,6759,1491,3475,693,3283,723,133468,6491,15394,2032,3245,914,19080,2493,6810,1266,1587,534,4551,941,17654,1929,20706,2370,13423,1735,11371,1517,8735,1464,6326,1076,4586,1061,714400,10700,359921,6194,24718,1688,5290,1240,35882,3104,17577,2529,4729,953,11387,1112,40395,2110,53066,2312,46280,2274,48375,1690,37578,1566,21530,796,13114,907,354479,6532,26388,1980,5458,1331,32119,2294,16078,1995,5597,945,11538,1211,33983,2001,47600,2253,46864,1752,49773,1680,38903,1541,22567,1155,17611,1040,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3481713,3816,928491,23113,400596,12975,51543,3800,9680,1781,53652,3511,28388,2877,8833,1446,17746,2031,56133,4320,50463,4637,40581,3623,39634,2817,23833,2300,11355,1784,8755,1340,527895,14382,51275,3026,9202,1432,57760,3579,26900,2612,7843,1222,18521,2043,60793,3748,80304,4276,74917,3846,52284,3719,39004,2766,26869,2240,22223,1781,2553222,23256,1308763,13100,96927,3985,17632,1971,102009,4329,55187,3304,18548,1997,37399,2344,156826,4344,250886,4592,214190,3859,165431,3202,107662,2167,56601,1964,29465,1400,1244459,14559,91051,3222,17785,2137,94467,4448,49753,3298,15075,2110,36923,2339,137423,4020,206980,4394,180190,3770,176376,3619,124119,2960,68727,2329,45590,2084,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,827355,3111,280646,15972,132272,8411,23528,2681,6899,1771,27038,3275,9482,1708,1681,645,6034,1277,10748,1838,18278,2467,17397,2547,7875,1850,1512,791,1354,607,446,405,148374,9596,22690,2856,3898,1085,24353,2798,9636,2021,2154,762,3590,984,17126,2201,29306,3389,22055,2816,9014,1812,2639,988,802,563,1111,453,546709,16346,302631,7956,26480,2273,6363,1295,31979,2945,12199,1983,5165,1209,8724,1800,38439,2500,65610,3505,56510,2975,30915,2658,12436,1581,5794,997,2017,589,244078,10473,26726,2895,7347,1503,32084,3103,13554,2197,4661,1097,7073,1256,23758,2391,42543,2836,42208,2941,23985,2281,11325,1182,6356,970,2458,707,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,15440,662,3107,1048,1682,699,293,299,79,104,299,256,64,93,22,20,23,21,260,195,309,265,16,17,91,83,142,115,0,141,84,112,1425,547,177,159,23,21,135,127,0,141,0,141,0,141,707,379,119,129,15,47,144,93,37,73,57,89,11,18,12333,1342,6639,982,1039,382,181,166,423,220,164,104,99,94,407,315,651,320,1513,484,925,380,677,339,458,328,78,94,24,54,5694,759,826,344,186,158,453,259,556,243,81,99,46,37,1002,503,1361,497,582,264,190,101,308,179,80,98,23,34,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
